,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600688.SH,X600795.SH,X601991.SH,X600623.SH,X600027.SH,X600362.SH,X600111.SH,X600886.SH,X600157.SH,X600188.SH,X601992.SH,X002466.SZ,X600299.SH,X000792.SZ,X600660.SH,X601158.SH,X000709.SZ,X600309.SH,X000539.SZ,X000883.SZ,X000898.SZ,X600583.SH,X000027.SZ,X600547.SH,X600352.SH,X600489.SH,X000630.SZ,X002470.SZ,X300072.SZ,X000629.SZ,X000060.SZ,X600098.SH,X600160.SH,X600176.SH,X000012.SZ,X000723.SZ,X600021.SH,X600315.SH,X000959.SZ,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.0210137135906351,0,0,0,0,0,0,0,0,0,0,0,0,0.0600041842059009,0,0,0,0,0,0,0,0.0579089154163861,0,0,0,0,0,0.00885560004541444,0,0,0,0,0,0,0.0570916277027832,0,0.109093301429608,0.0216980028731134,0,0,0,0.268442261382191,0,0,0,0,0,-0.00449597440741799,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0832828396406161,0,0,0,0,0,0,0,0,0.0120982322740054,0,0,0,0,0.0257294015330146,0,0,0,0,0,0,0,0,0.00771216946260382,0,0,0,0,0,0,0,0.0807725116030815,0,0.0413927878807881,0,0,0.0180638831195761,0.345502069250601,0,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255812071204246,0,0,0.0189093303046711,0,0.127276438091193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921666622003674,0,0,0.208309904463588,0,0,0,0,0,0.0561374686548777,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120150967394126,0,0,0,0,0,0,0,0,0.0447469883506788,0,0.0888443744936087,0.0159943928222186,0,0.0745043390531736,0.0207471684051538,0.219797225463526,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0902499794027544,0,0,0,0,0,0,0,0,0.111860169952892,0.206063475821102,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980680158829872,0,0,0.0633764655369084,0.190816886636824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.176147181642926,0,0,0,0,0,0,0,0,0,0.133145661180931,0,0,0,0.0606458081276136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101112279987375,0.314042733689153,0,0.021910812291421,0.0356558260973244,0,0,0,0,0,0,0,0,0.0109582696593157,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157891512175071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878848950063271,0,0,0,0,0.027412177553711,0,0.0322971374284235,-1.73472347597681e-18,0.0805616805443867,0.0282487926702378,0,0,0.0126973821185425,0.127748886778873,0,0,0,0,0,-0.00163590800656216,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0940370337341943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231390189984234,0,0,0,0,0.0184527065085014,0,0.112761835755676,0.21672442537414,0.0477934727190549,-2.16840434497101e-19,0,0.0957095715330107,0.0215467314479606,0,0,0,0,0,0,-0.00350776279449167,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.021728653581161,0,0,0.468523582283264,0,0,0,0,0,0,0.0474938607442651,0,0,0,0,0,0,0,0.156595059311654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709920931000357,0,0,0,1.73472347597681e-18,0,0,0,0.0987724221778143,0,0,0,-0.00254289370528781,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0182900037390277,0,0.130634076042774,0,0,0,0,0,0,0,0,0,0,0.356351860987747,0,0,0,0,0.068704999830598,0,0,0,0,0,0,0,0.0562059048309966,0,0,0,0,0,0,0,0.156780506027004,0.0305452413315799,0,0,0,0,0,0,0,0,0,0,0.0148159019427778,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263805187737319,0,0.132120772728079,0.36696897922527,0,0,0,0,0,0,0,0,0,0,0,0,0.123263559960072,0,0,0,0,0,0.0508357374035746,0,0,0,0,0,0,0.033148124128044,0,0.115937863891842,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273165302954403,0,0,0,0,0,0,0,0.00103276673424775,0,0.101637236653998,0,0,0,0,0,0,0,0,0.0605955597660765,0,0,0,0,0,0,0,0.275926240091522,0,0.171383969930067,0,0.186142144879168,0,0,0,0,0,0,0,0.0284172293355808,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0340522086502415,0,0,0,0,0,0,0,0.177482770321377,0,0,0,0,0,0.135844620511148,0,0,0,0,0.113338849955909,0,0,0,0,0,0,0,0,0,0.215132559195974,0,0.158314633913655,0.0371673473828549,0,0,0,0,0,-0.0494488455261245,0.00285217854884524,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952393258927144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291223860483433,0,0.0821907541610721,0,0.0577109635443518,0,0,0,0,0,0,0,0,0.087295023335673,0,0,0,0,0,0,0,0,-0.0298431173781278,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0536925933824642,0,0,0.0344981054889955,0,0,0,0,0,0.0152048006021408,0,0,0,0,0,0,0,0,0.105019973104511,0.0411241288961117,0,0,0,0,0,0,0.100439713837938,0.128305471923703,0.024762325119124,0.0316846077213318,0,0.0320669688993033,0.127953557042575,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.072027768223729,0,0,0,0,0,0,0,0,0,0,0,0.0473271780444604,0,0,0,0,0,0,0,0,0.433617652317827,0,0,0,0,0,0,0,0,0,0,0,0.0492957588864991,0,0,0,0,0,0.0980741050947642,0.207859804910546,0,0.0199893600832698,-0.0331921605786045,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0833478069669814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132481046957128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385189480997513,0,0,0.126422524768996,0.18205464355275,0,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0778989338354998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106364141683637,0,0,0,0,0,0,0,0,0.129981977176501,0,0.0654851632399487,0,0,0.0233520322248307,0,0.158991521630225,0.0167724848265392,0.0790387134236065,0.028539422313325,0,-8.67361737988404e-19,0,0.103232136960715,0,0,0,0,0,-0.00280894764557691,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0400342169701323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135179570462575,0,0.0171883424927116,0,0,0,0,0.129479582072446,0.126783301586509,0.092132486504946,0.069273466302894,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0141602299439393,4.33680868994202e-19,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.15697240068789,0,0,0,0,0,0,-0.0295446354186533,0,0,0,0,0,0,0,0,0,0,0,0,0.546353391462836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706704273578552,0.0332755591902477,0.0463993527029424,0,0,0,0,0,0,0,0,-0.000179211613827394,-0.0567641874268296,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106261323249745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135976359650948,0,0,0,0,0,0,0.0085792778659405,0.166473103067517,0,0.026866667860611,0,0.147624306848967,0.00752627603686011,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246278413891713,0,0,0,0.00894195221710507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129845435760414,0,0,0,0.212339715340008,0.105455858553905,0,0.125239953693521,0,0,0,0,0,0,0,0.0168694158174111,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93711283354785,0,0,0,0,0.117987200499187,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338081966971385,0,0,0.131700861328691,0,0.0389646274265173,0,0,0,0,0,0,0,0,0.215876788065929,0,0,0,0,0,0,0,0,0.0405663960234606,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515448634068869,0,0,0,0,0,0,0,0,0.0390218500593707,0,0,0.181944500288283,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.217434120597222,0,0,0,0,0,0.164012676003908,0,0,0.00900138818015006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255897619465339,0,0.0591434590036637,0,0,0,0,0,0,0,0,-0.0158523362652955,-0.0111074598972157,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22107488036006,0,0,0.0598179002354059,0,0,0,0.0185846548619092,0.0656823897939507,0,0,0,0,0,0,0,0,0.152451361927831,0,0,0,0,0,0,0.119303571088336,-1.73472347597681e-18,0,0.0935826472058729,0,0.0318962558071559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.200727841104668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030008628549294,0,0.252321857890489,0.124863154231043,0.225211246352741,0,0,-0.0369881569621945,0,0,0,0.0178011928830233,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0670722210545689,0,0,0,0,0,0,0,0,0,0.0766245261377029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195537119669294,0,0,0.13155068655742,0,0.0506076953109401,0.215009700920444,0,0,0.0904918228634701,0,0.0114196894624459,-0.0665147178675736,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0.175281854560417,0,0,0,0,0.175037052632792,0,0,0,0,0.363864886852965,0,0,0,0,0.00701332133129333,0.114390952847466,0.0893037317214244,0,0,0,0,0,0,0,0,0,0,0.060177282908967,0,0,0,0,0,0,0,0,0,0,0,0.0686860295795135,0,0,0,0,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00801845578998853,0.0711588445260654,6.93889390390723e-18,0,0,0,0,0.075415545782973,0,0,0,0.141664734280342,0,0.0309157736039145,0,0,0,0,0.0311317336410457,0,0,0.0831927732675076,0,0.062614731072973,0,0.31114063199174,0,0,0,0,0,-0.0114511547543018,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226215459033895,0.151526544733842,0,0,0,0,0,0,0,0,0,0.0369317541719998,0.00154262009080829,0,0.0443182608389011,0,0,0,0,0,0,0,0,0,0.255885028117381,0,0,0.349540389511181,0,0,0,-0.176115357914761,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0262096675184011,0,0,0,0,0,0,0.0323139572468228,0.0510693258129276,0,0,0,0,0,0,0,0,0,0,0.0671524893817247,0,0.0989287599441904,0,0,0,0,0.0718397087701844,0,0,0.0817475328308273,0,0.063914825523281,0.203222940699227,0,0,0.0998486205004964,0,0,0,-0.0111824824026077,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.219862389511909,0,0,0,0,0.138464252558805,0,0,0,0,0,0,0,0,0.12327097349595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861878294800694,0.0903202910996557,0.066917781021376,0,0,0,0,0.117255204913995,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0402633287999458,0,0,0,0,0.115083242461582,0,0,-0.022462273653818,0.0152389104021944,0,0,0,0,0,0,0,0,0,0,0.0508926395803267,0,0.40386917704305,0,0,0.23210223027544,0,0.276043390050264,0,0.121169848687886,0,0.0166849762441856,0,0,0,0,0,0,0,-0.0643090938862942,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340280434004141,0,0.201993252433696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00951033261503529,0.119378709946264,0.155901108037882,0.0965828099866834,0,0.104072157198987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.0841382334260417,0,0,0,0,0,0,0.0113976944927616,0,0,0,0,0.168792657956589,0,0,0,0,0.160859667460815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482612211938116,0,0,0.0840670433791348,0,0,0,0,0,0,0,-0.0306397106673012,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.891682514388242,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.087178018227541,0,0,0,0,0,0,0,0.00337759819837933,0,0,0,0,0,0,0,0.07846697483112,0,0,0,0,0,0,0,0,0.0442694021771475,-0.0568095508458365,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643503143352204,0,0,0.0398387444443312,0,0,0,0,0,0,0,0,0.174579780885884,0,0,0,0,0,0,0,0,0.174840527242296,0.217824816791499,0.0182735115169307,0.0391880726959133,0,0,0,0,0,0,0,0,0,-0.0261401158858739,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0833199800815836,0,0,0,0.0912579628133684,0,0,-0.146726692815282,0,0,0,0,-0.0712900641178874,-0.077312219606918,0,0,0,0,0,0.330297618999359,0,0,0,0,-0.0364646633674675,-0.0710234041653224,0,0,0,0,0,-0.0336521159114165,0,0,0,0,-0.0119352604320052,0,0,0,0,0,0,-0.0128276660635811,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.249052919359022,0,0,0,0,0.466671305122691,0,0,0,0,0,0,-0.0986801413741711,0.172301328996437,-0.239671158529899,0,0,0,0,0,0,0,0,0,0,0,0.131590762048923,0,0,0,-0.304595101468518,0.470077876674799,0,0,0.315195667340275,0,0,-0.161271703852988,0,0,-0.208862302030289,0,0,0,0.0709778311597861,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198679218731618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125574545930245,0,2.16840434497101e-19,-0.121284868059691,0,0,0,0,0,0.167653235309265,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0925694158415629,0,0,-0.0241894648743901,0,0,0,0,0,0,0,0,0,0,0,0,-0.00784947066057944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218506153804625,0,-0.00596274306190872,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.00579575133015327,0,0.148125521896309,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108323047798818,0,0,0,-0.000734873183786077,0,0,0,0,0,0,-0.190946026928123,0,0,0.0696010035435585,0,0,0,0,-0.289443789509567,0,0,0,0.058807504691522,0,0,0,0,0,0,0,0,0.0269727539856188,0,0.462304260125161,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00686158503096883,-0.0115926766660468,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802227131860366,-0.0168830891738555,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.00272159308152573,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156423152679422,-0.0145970609284115,0,0,0,0,0,0
