,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X600660.SH,X600688.SH,X601600.SH,X002466.SZ,X601991.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X000898.SZ,X600516.SH,X002460.SZ,X300072.SZ,X600111.SH,X600352.SH,X600027.SH,X000553.SZ,X600176.SH,X601992.SH,X000825.SZ,X000786.SZ,X000709.SZ,X600299.SH,X000792.SZ,X600808.SH,X601699.SH,X600426.SH,X600315.SH,X000883.SZ,X002110.SZ,X002271.SZ,X601158.SH,X000932.SZ,X000408.SZ,X600219.SH,X000830.SZ,X600489.SH,X000983.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,-0.0450815769810804,0,0,-0.143332169053319,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.107702473226299,-0.0603932681403982,0,0,0.0232857386907027,0,0,0,0,0.0275125629208041,0.174165990019889,0,0,0,0,-0.0214589504043138,0,0,0,0,-0.0576395880617191,0,0,0,0,0,0,0,0,0,0,0,0,0.0253174652067378,-0.0278770731771192,0,0,0,0.0524917019051181,0,0
X600688.SH,0,0.300217456894146,0.0267099829371997,0,0,0,0.0416835479776001,0.0294800650057406,0,0,0,0,0,0.0104956810089191,0,0.0910481195584317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.00572602422274422,0,0,0,0,0,0,0,0.0950889313909291,0,0,0,0,0.0226757161612216,-0.00370087982904931,0,0,0,0,0,0
X601600.SH,0,0,0,0.189940809216081,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.072009928950272,0,0,0,0,0,0,0,0,0,0.256958030044362,0,0,0,0,0,0,0.349468474907897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183926027502313,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.180946631125266,0.0984743599653797,0,0,0,0,0,0,0,0,0,0,0,0.0345589481028295,0.580176289712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040864994327732,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0616953398225172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168994881566923,0,0,0,0.0728773265642759,0,0.0793417621409791,0,0,0,0,0,0,0,0,0.00285303207007957,0,0,0.00677467562779762,0,0,0.0420400957471708,0,0,0.155305332533788,0,0,0,0,0.033627145643238,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0132003758462785,0,0,0,0,0.296396291308747,0.0885928737375029,0,0,0,0,0,0,0,0,0,0,0.0213441031454227,0,0,0,0,0,0.0463494714141423,0,0,0,0,0.117672755793804,0,0,0,0,0,0,0,0,0,0.0364839416813888,0,0,0,0,0.0187063467892544,0.00393418955587247,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0564712658196675,0,0,0,0,0,0,0,0,0,0.0309757590961082,0,0,0,0.0165202539156805,0,0,0.0936299558340907,0.01990206108023,0,0.0979752058551813,0.0613791475911194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298404510189198,0,0,-3.46944695195361e-18,0,0,0,0,0.00285168412376741,0,0,0,0,0,0,0
X600886.SH,0,0,0,-0.0998023430982911,0.0744735779533211,0,0.141701594186613,0,0,0,0,0,-0.0125079128566763,0,0,0,0,0,0,0,0,-0.0511459091638603,0,0,0.187533847215391,0.155569218658759,0,0.0454596461612927,0,0,0.119424330165728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000120517819750651,-0.0160691507598928,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00903325646061582,0.109767119451713,0,0,0,0,0,0,-0.0673890165592847,0,0,0,0,0,0,0.0528421600438067,0,0,0,0,0,0.0392068979700745,0,0,0,0,0,0,0,0,0.0271191315657771,0,0,0,1.03746606471334,0,0,-0.0246536409354798,-0.0146523989801817,-0.00858342576250197,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0736916441221577,0.0166256331731029,0,0,0,0,0,0.0862242493182908,0,0,0.0475281355156196,0,0,0,0.323493865191454,0,0,0,0,0,0,0,0.134375053128065,0,0,0.020615033519959,0,0.108991527948977,0,0,0.00873393329759177,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.055161696841156,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0390502782111771,0.0637011232234865,0,0,0.124246094336023,0,0,0,0,0,0,0.0227148592932404,0.0440371962611507,0,0,0,0,0,0,0,0.108133889957609,0,0,0.394942922648892,0,0,0,0,0,-0.0207715464313093,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.0710562698045592,0,0,0,0,0,0,0,0.353602115729379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32374663470564,0.28354709755082,0,0.0599430820428681,0,0,0.0964556426410552,0,0,0,0.180952794348477,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403312557040675,0,0,0,0,0,0
X300072.SZ,0,0,0,-0.286241679953869,0,0,0,0.232890896241673,0,0,0,0,0,0,0,0,0,0,0,0,0.0676581186327607,0.189892186141992,0,0,0,0,0.176261376112967,0,0,0,0,0,0,0,0,0,0.277892837499385,0,0,0,0,0,0,0.0108117739872612,0,0,0,-0.209870849932208,0,0,-0.00838617907506677,-0.00660750636165975,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118249293785713,0,0,0,0,0,0,0,0.0135638857146897,0,0,0,0,0,0,0.0436505440468826,0,0,0,0.0866414913148481,0.0655752718914892,0,0,0,0,0,0,0,0,0,0.0569208537347239,0,0.310957611534332,0,0,0,0,-0.0178569311553945,-0.0275535610347021,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140704580473539,0,0,0,0,0,0.0598240474894297,0,0,0,0,0,0,0,0,0,0.037211800596874,0,0,0,0,0,0.175891642795668,0,0.302362071584098,0,0,0,0,0.0178441756767114,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0207438067553948,0.268954321442392,0.169332127901682,0,0,0,0,0,0,0,0,0,0.0538343668985403,0,0,0,0.0355285766827779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264027354014624,0,0,0,0,0,0,0,0,0,0,0,0,0.000318036140240031,0.0182156642311155,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672181310352841,0.0562478018067852,0.0915849232035918,0,0,0,0,0,0,0,0,0,0,0.120725339715976,0,0,0,0,0,0,0,0,0.0604335793806672,0,0,0.143504593401357,0.149170504463791,0,0,0,0,-0.0731912195467473,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.10194942031332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23057437748531,0,0,0,0,0,0.314786287225241,0,0.158025780697456,0,0,0,0.101470854379721,0,0,0,0.0207419004288902,0,0,0,0,0.0269348538113631,0,0,0,0,0,-0.033657405497373,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.11925834931401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166006618120111,0,0,0.0320007672606415,0,0.0247694475261111,0,0,0,0,0,0,0.124581541382522,0,0,0,0,0,0,0,0,0,0,0,0.131965695898254,0.099634173819258,0,0,0,0.0283735057696082,0.0225322177566785,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00758495201168322,0,0,0,0,0,0,0,0,0,0,0,0.0249897438219861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111671439397245,0,0,0.023695464136024,0,0,0,0,0.0129844352590092,-0.0341873039993038,0,0,0,0.0886287528362608,0,0
X000786.SZ,0,0,0,0.191664901298053,0.426551231064886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274640981312771,0,0,0,0,0,0,0,0,0,0.1272205504546,0,-6.93889390390723e-18,0.31970370797816,0,0,-0.171616352236281,0,0,0,0,0,0,-0.00783403609120511,0.0177299463869777,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111707989212299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160139957822769,0,0,0,0,0.0479777757411693,0,0,0,0,0,0.24655142515564,0,0,0,0,0,-0.0104400170511991,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0915449397960991,0,0,0,0,0,-0.00778974235148996,0,0,0,0,0,0,0.211177885475472,0,-0.0469810322630995,0,0,0,0,0.0687613561451797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129801819621887,0.0375216077402477,0,0,0,0,-0.0131959437597471,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0728027335033042,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.123466398670816,0,0,0.0550920647178585,0,0,0,-8.67361737988404e-19,0,0,0,0.0777785037369623,0,0,0,0,0,0,0,0,0,0.105419623721036,0,0,0.324531459011226,0.14443472976691,0,0,0,-0.00350897249293129,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.117924083691829,0.0217165880368969,0,0,0,0,0,0,0,0,0,0,0.293609517967336,0.0129355707657979,0.0262435017393212,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-1.73472347597681e-18,0,0,0,0,0.00370466004142597,0,0,0,0,0,0.325458741404629,-1.73472347597681e-18,0,0.018194916238409,0,0,0,0,0.0100259949097914,-0.0197896949502132,0,0,0,0,0,0
X601699.SH,0,0,0.237867291194257,0,0,0,0,0,0.273270756945541,0,0,0,0.179891789662517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639663292987801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650676050738316,0,0.025033838559903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0615275428257401,0,0.667964815527564,0,0,0,0,0.0039512626743267,-0.0302610756891842,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,-0.159005668434285,0,0,0,0,0,0,0,0,0,0.0542601613332181,0,0,0.273661077486628,-0.0354412852648432,0,0.0898551536548861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548937243504215,0,0,0,0,0,0.0617574138219812,0.283985266878518,0,0,0,0.00627970057202319,-0.0324061066635051,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264898449156819,0,0,0,0,-0.00262897869205888,0,0.0623143918303487,0.0114624798052999,0,0,0.175082069209661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101753747645035,0,0,0,0,0.00326926581078138,-0.00577832152709359,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0.0930851141956042,0,0,0,0,0,0,0,0,0,0,0,0.295686079173121,0,0,0,0,0,0,0,0,0,0.305027028481055,0,0,-0.0712690593202859,0,0,0,0,0,0,0.0399699744016242,0,0.17541635757096,0,0,0,0,0,0,0,-0.00649211172647873,-0.0394176030410154,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.049909049784906,0,0,0,0,0,0,0,0,0.0161411066354731,0,0,0,0,0,0,0.0383152892608272,0,0,0,0,0.194186856015159,0,0,0,0,0.345770185392849,0,0,0,0,0,0,0,0,0,0,0,0.107655822952935,0,0,0,0,0,0,0,0.0367485078427833,0.0292608881677297,0,0.0713002002075502,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0606136662749655,0,0,0,0.054152620631487,0,0,0,0,0,0.0499984775010099,0,0,0,0,0,0,0,0,0.1732233056934,0.00576022338884599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0432816376638815,0,0.0931385710915115,0.047838422891714,0,0.00453369437322104,4.33680868994202e-19,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230979728827143,0,0.0874604376952775,0,0,0,0,0,0,0,0,0,0,0,0.134817305659095,0.564316676843213,0,0,0,0,0.395294741567287,0,0,0,0,0,0,0,0,0,0,-0.00473807679148516,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.185160079374885,0.119659853758035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285252675055745,0,0,0,0,0,0,0.189820463012941,0,0,0,0,0,0,0,0,0.0341566718643429,0,0,0,0.0661859963795957,0,0,0,0.0399241716843881,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0443826145845952,0,0,0,0,0.180628964582372,0,0,0,0,0,0,0,0.0274703140219065,0.0147709415776224,0,0.0223706996004007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226161374493891,0,0,0,0,-0.00372130002190548,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175744980381027,0,0,0,0,0,0,0.18605053525338,0.0454993496466843,0,0,0.322832719749716,0,0,0,0,0,0.117362554575484,0,0,0,0,0.011797667428928,0.473305822970097,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0615836078148381,0,0,-0.0164088189417778,0.0211876187173559,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.014857056481628,0,0.054381321212881,-0.0196985283952303,0,0,0,0,-0.0292465233788654,0,0,0,0,0.759551294713064,0,0,0,-0.0145072704880788,0,0.0206327677157168,0,0,0.0229627857300752,0.00501274244303853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610909100391759,0,0.0488048558083443,0,0,0,0,0.00785630848084463,-0.00611080442670378,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.253129492865628,0,0,0,0,0,0,0,0,0,-0.012824057879864,0,0,0.032702420490549,0,0,0.036483066087981,0,0,0,0.0294461540359091,0,0,0,0,0,0,0.109645747026039,0,0,0,0,0,0,0.240690577239418,0,0,0.12592439805518,0,0,0,0,0.00307111748782647,-0.0379110722657816,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.00470195938206239,0,0,0,0,0,0,0,0,0,0,0,0,0.0225034673448866,0,0,0,0,0,-8.67361737988404e-19,0,0.0927598612784058,0,0,0.143199726702318,0,0,0.130224049044079,0,0,0,0,0,0,0,0,0,0,0.0972008094780111,0.0317637296676512,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.130557487986256,0,0.0329092591174434,0.105566479530853,0,-0.10102006851387,0,-0.282551205837176,0,0,0,0,0,0,0,0,0,-0.107373501909589,0,0,0,0,-0.133138550076368,0,0,0,0,0,0,0,0,-0.100426265468553,0.0598112469715694,0,0,0,0,0,0.0700642850246892,0,0,0,0,0,0,0,-0.0587202902738585,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.187970733021548,0,0,0.535764203108605,0,0,0,0,0,0,0.81043043220169,0,0,0,0,0,0,0,-1.70073703686855,0,0,0,0.0181076216001769,0,0,0,0,0,0,0.691012968893399,0,0,0.0170919247155376,0,0,0,0,0,0,0,0,0,0,0,0,-3.18632503361581,0,0
TED,0,0,0,0,0,0,-0.632351241363853,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736219084288664,0,0,0,-0.115121549134398,0,-0.0413341823755066,0,0,0,0,0,0,0,0,-0.387358594480927,0,0,0,0,0,-0.413746584170979,0.171495907091082,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0220432394590445,0,0,0,0,0,0,0,0,0,0.213130549068963,0,0,0,0,0,0,-0.0077400087921018,-0.0437511318499057,0,0,0,0,0,-0.0963846809210941,0,0,0,0,-0.0749537326416432,0,0,0,0,-0.0236935504101988,0,-0.00553372012919169,0.0805256573022489,0,0,0.0374672629882756,0,0,0.0325402231867493,0,0,0,-0.0111516028906306,0.00700068504837576,0,0.0163469651975167,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0684562038619224,0,0,0,0,0.0383321010425414,0,0,0,0,0.0144467724294129,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0895828866920568,0,0,0,0,0,0,-0.020737868699726,0.171320506810988,0,-0.106108007267866,0,0,0,0,0,0,0,0.0213236994220619,-0.0459316176320423,0.116123238908119,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.000273330312315125,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.00143946228135364,0,0,0,0,0,0,0,0,0,0,0,0.00033389915993711,0,0.00203032676504801,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0017717418327333,-0.00232313852442324,0,0,0,-0.0288103226126056,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0435988005474824,0,0,0,0,0,0,0,0.022435347653575,0,0,0,0,0,0,0,0,0.135175530411627,0,-0.0293492771013443,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.159023333189257,0,0,0,0,0,0,-0.0568899604464348,-0.0711605583189137,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00696352210195829,0,0,0,0,0,0,0,0,-0.00564333913595353,0,0,0,0,-0.00374221808581395,0,0,0,0,0,0,0,0,-0.00597900533113018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174555160012909,0.0139944484834637,0,0,0,-0.0133206575458721,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000331506244206778,0,0,0,0.00956083674209662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.0251357811250202,0.00475352256322148,0,0,0,-0.0695341683146986,0,0
