,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X600795.SH,X002460.SZ,X601992.SH,X300072.SZ,X600362.SH,X601991.SH,X600188.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X600157.SH,X000792.SZ,X600027.SH,X000786.SZ,X000408.SZ,X600176.SH,X000553.SZ,X000723.SZ,X600339.SH,X600219.SH,X600489.SH,X002271.SZ,X000959.SZ,X600352.SH,X601158.SH,X000883.SZ,X600808.SH,X000825.SZ,X600299.SH,X000630.SZ,X000983.SZ,X600549.SH,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0.106389127060189,0,0,0,-0.0449118699798707,0,0,0,0,0,0,-0.089655114251105,0,0,-0.271498886492632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473609876444674,0,0,0,0,0,0,0,0,0.0863955354992531,0,0,0,0.077393719685134,0,0.0352261374680333,0,0.00389741090075958,-0.0117717270060419,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.0849681979407909,0,0,0.043306979518339,0,0,0.788298464551899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785874282501048,0,0.0754445741195758,0.133550034491007,0,0,0.28761090095131,0,0,-0.167622772680808,0,0,0,0,0,0,0,-0.116470190747117,0,0,0,0,-0.164425088928157,0.0419089662091182,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227774784550577,0,0,0,0.069718494548191,0,0.0654143771911601,0.0387165954288343,0,0,0,0,0.013714601652618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138817491936426,0,0,0.15281878990754,0,0,0,0,-0.022077688715731,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114709334996872,0,0,-0.115945157048653,0,0.0715112149251332,0,0.0477191916266495,0,0,0,0,0,0,0,0,0,0,0,0.123038013514397,0,0,0,0,0,0.0338864708534001,-0.0274650734146181,0.0625402167823008,-0.0660111262439548,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.148561513936281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413602957516784,0,0,0,0,0.0137290390593729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448464314354025,0.115156855897981,0.10781538908278,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,-0.0275716698892746,0,0,0.104123356004932,0,0.0496013257382612,0.0905390073240995,0,0.0241906067181433,0,0,0,0,0,-0.0254585448619476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142299570205213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307518504279897,0.00914529408770334,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11513967557815,0,0,0,0,0,0,0,0,0,0,0,0,0.00336037507850785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416894672970606,0.0693392918609271,0,0,-0.00230942621269645,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0645330013613869,0,0,0.0838088925038371,0,0,0,0,0,0,0,0,-0.0212320645572137,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200903414330982,0.0279806268469349,0,0,0,0,0,0.513599650785706,0,0,0,0,0,0,0,0,0,0,0.0129756174665866,0,0,8.67361737988404e-19,-0.00310013113525416,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201143260411462,0,0,0,0,0,0,0,0.0558354985830397,0,0,0,0,0,0,0.141990902867757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300201402563004,0.507044282571434,0.0225797604612544,0,-0.064207964912419,0,0,0,0,0,0,0
X600886.SH,0,0,0.00448045142006064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395086339996507,0,0,0.0279242165090212,0,0,0,-0.0330146799628433,0,0,0,0,0,0.0112519205019094,0,0,-0.0853958953708255,0,0,0,0.0364468156785065,0,0,0,0,0,0,0,0,0,0,-0.0073574989233591,-0.110699200560741,-0.0100291939253682,0.001885307831239,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.583365707815759,0,0,0,0,0,0,0.0200025917559562,0,0,0,0,0,0,0.508791880587436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277681595798792,0,0,0,0,0,0,0,0,0,0.0982383659660015,0,-0.101015316188122,0.0402377083400875,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115650871355483,0,0,0,0,0,0,0,0.0863312240632319,0,-0.0338182623553066,0,0,0,0,0,0,0,0,0,0,0,0,0.612823550285303,0,0,0,0.159253760941799,0,0,0,-0.0333782640699233,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.168173593762202,0.016539898426687,0,0,0,0,0,0,0,0,0,0.0966338022671541,0,0,0,0.0637795886595395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159927879436028,0,0,0,0.127497742549928,0,0,0,0.0551749766457307,0.0298023751473847,0,0,-0.0333629049985239,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0925911039452203,0,0.00804556668382658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00834847876833458,0,0,0.00459317184152808,0,0,0.0509049507618366,0,-0.0154956396239675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405228866099943,0,0,0.152265669550772,0.0136945113925528,0,0,-0.011526812483852,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.192174270914396,0,0,0,0.0658038872459985,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0137315408121052,0,0,0,0,0,0,0,0.0866604451412682,0.273622824370379,0,0,0,0.235289093320513,0,0,0,0,0,0,0,0.0422435031048047,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.090702027522737,0,0,0,0,0,0,0,0,0.09203677063304,0,0,0,0,-0.0690982199837825,0,0.026503626880278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219594087703689,0,0,0,0.0476896844228172,0.0333283194821739,0,-0.00169971280608218,0.00324794750875159,0,0,0,0,0,0
X000786.SZ,0,0,0,0,-0.0741326778521079,0,0,0,0,0,0,0,0,0,-0.115603618070574,0,0.414194827294068,0,-0.0713581208827632,0,0,0,0,0,0,0,0,0,0,0,0,0.44859666802412,0.223499779939692,0,0,0,0,0.0286006850388425,-6.93889390390723e-18,0.0975978897679099,0,0,0,0.0918516257428492,0,0,0,0,0,0,0,0.0141591145004156,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.62411652337067,0,0,0,0,0.335848109959544,0,0,0,0,0,0,0,0,0,0.355594628707259,0.0283973685094527,0,0,0,0,0,0.233225320524445,0,-0.0888027975247026,0,0,0,0,0,0.263664607577519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649024885363151,0,0,0,0,0,0,0
X600176.SH,0,0,0,-0.144270837866964,0,0,0,0.0714147707135,0,0,0,0,0,0,0,0.0689282399492339,0.00547354086914075,0,0,0,0,0,0,0,0,0,0,0.0631896144338933,0,0.0524155594387227,0.0119339635810025,0,0,0,0.013854059970441,0,0,0,0.0305701241425934,0.0735537966133848,0,0,0,0.04108265630987,0,0,0,0,0,0.047158927567442,-0.0471081139971289,0.0598933908032045,-0.118352214055161,0,0,0,0,0
X000553.SZ,0,0,0,0,-0.112907478725399,-0.0170814832725272,0,0.014920558750181,0,0,-0.0197224798475754,0,0,0,-0.061691820086247,0,0,0,0.0674409727863148,0,0,0,0,0.0662115026538213,0,0.392421853250847,0,-0.033508472200376,0,0.0119693951898976,0,0,0,0,0,0,0,0,0,0,0,0,0.00585844284087157,0,0,0,-0.051781188190487,0,0,0,-0.0785911167115702,0.0716651708208873,0,0,0,0,0,0
X000723.SZ,0,0,0,0.196954513579381,0,0.0688976936880081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294233729486413,0,2.16840434497101e-19,0.0690792803332814,0.0192272679374374,0,-0.0480665790037122,0,0.0911702520563346,-0.00181937454403434,0,0,0,0,0,0,0,0,0.0662504907777908,0,0,0,-0.259392489442657,0,0,0.0337732964846751,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0.0341141414113964,0,0,0,0,0,0,-0.0827531764860094,0.180854469737324,0,0,0,0,0,0.0285365835809336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040009057876626,0,0,0,0.0595622325074731,0,0,0,0,0,0,0,0.132262584525153,0,0,-0.0417684608215117,0.023086771474556,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.350477460353089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15537152378056,0,0.0594501629683937,0.028372209466475,0,0,0,0,0,0.11821482790418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1756237249413e-05,0.0298818568511524,0,-0.0183578523569158,0.00610616522807904,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368100319829879,0,0,0.0900433611095852,0,0,0.360495220270113,0,0,0,0,0,0,-0.0320295731714957,0,0.0482298674506833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163584354758109,0,0,0,-0.0216759569211309,0.0178210023760165,0,0,0,0,0,0
X002271.SZ,0,0,0,-0.103756261074369,0,0,0,-0.0644380798082724,0,0,0,0,0,0,-0.0988812071301481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816160588641422,0,0,-0.128162022411819,0,-0.145666293843559,0,0,0,0,0,0,0,0,0,0,0,0,0.141611820611217,0,0.0196269779469654,-8.67361737988404e-19,0.0102427171273013,0.235283825263778,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277756886927574,0.275450600578423,0,0.0545138492561225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109826554693221,0.0637630503369037,0,0,0,0.0185839409794456,0,0,0,0.0117708610801271,0,0,0,0,0,0
X600352.SH,0,0,0.0867025814783742,0,0,0.0568813567682596,0,0.0350987187036103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132883036653783,0,0.0688961551837797,0,0.0427851319034534,0,0.0918933403097981,0.120851664307921,0,0,0,0,0,0,0,0,0.0605257457096591,0,0,0.00141449804340504,0,-0.0756442216327769,0,-0.0217825289565701,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.101493854005258,0,0,0,0,0,0,-0.027279685384965,0,0,0,0,0,0,0,0,-0.020208098929756,0,0.0367118656814877,0,0.0174812461397923,0,0,0.0346468984075865,0.0809527934820625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.00802040812283922,0.00690680110377696,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.03575698334859,0,0,0,0,0.0269342315414253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00324872221765505,0,0,0,0,0,0,0,0,0,0,0,0,0.0392404983889996,0.0743041374108572,0,0,0.0140722482218821,0.0216701824934571,0,0,0,0.00388497158146735,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647153890335338,0,0,-0.0686572288765467,0,0,0,0,0,0,0,0.522813465032249,0,0,0,0,0.0350681521926139,0,0,0.383788209724008,0,0.0892391474147644,0,0,-0.0247369380443262,0,0,0,0,0,0
X000825.SZ,0,0,0,0.0206622241936794,0,0.0540878940129248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313825386968947,0.175763264913596,0,0,0,0,0.0634698787335312,0,0,0,0,0,0,0,0,0.104212332262341,0,0,0,0.457110785873059,0,0,0,0,0.0855441915269037,0,0,-0.0150258206690368,-0.0166479226456096,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0108599622298594,0,0,0,0,0,0,0,0,0,0,0.162697277830372,0,0.0501719657819233,0,0,0,0,0,0,0.0205627734832673,0,0,0,0.0322602968618742,-0.0679023928255947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618867516216282,0.00952674059908951,0,0,0.00325759153601792,0,0.00911137117456274,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0330671017585238,0,0.0522381314317896,0,0,0,0,0,0,0,0,0,0.364547518041165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921148599432727,0,0,0.0404434436284019,0.0756691060824334,0,0,-0.0303330707945474,0.0250658201163652,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323005503947734,0,0.0337313759387023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303033149974884,0,0,0,0,0.128950279796955,0.107219664348981,0,-0.0145484839906784,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0.195745338695392,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.255662142348965,0,0,0.0690332284189562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343282490642616,0.0475637860412798,0,0,0.222223897073091,0,0.152514673804416,0,0,0.00273552624030445,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.062510046589993,0,0,0,0,0,0,0,0,-0.000557103076361302,0,0,0,0.270033975199198,0,0,0,0,0,0.369034846750872,0.0733743963001499,0,0,0,0,0,0,0,0,0,-0.251686294526671,0.231711110953431,0,0,0,0,0,0,0.239455668949859,0,0,0,0,0,0,0,0.0171595345229945,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0655215140320592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220668588550763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381490719684657,0,-0.0315963400215554,-0.0201930767344564,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613196691356247,0,0,0,0,0,0
TED,0,0,0,0,0.878174809204437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.565757180356214,0,0,0,0.807853527936624,0,0.243615470262257,0,0,0,0,0.366277808685338,0,0,0,0,0,0,0,0,0,0.116241982822137,0,0,0,0,0,-0.406883838651399,0,1.39572132919756,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0327996237411317,0,0,0,0.154710243424291,0,0,0,0,-0.2287776065139,0,-0.0586053523325997,0,0,0,0,0,-0.069716342041738,0,-0.0585874197358534,0,0,0,0,0,0,0,0.336281818700795,0,0,0,0,-0.00296040492198303,0,0,0,0,0,0.138201545525499,0,0.0241047018166617,-0.0217475769636828,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0373794751111788,0,0,0,0,0,0,0,0,0,0,-0.0324594078037322,0,0,0,0,0,-0.0108411532040619,0,-0.0225367328849351,0.0257668683953409,0,0,0,0,0.00820615222925366,-0.0621591317774342,0,0,0,0,0,0.0251202621523254,0,0,0,0,0,0.0212378120825309,0,-0.0143861789747966,0.0117597109995479,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000358706325596033,0,0,0,0,0,0,0,0,0.00051422697891192,0,0,0,0,0.00116880757161768,0,0,0,0,0,0.000566602923466535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000790370661149683,0,-0.00139195762866546,0.00284299227123252,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013766451568056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527018397065758,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209983943766934,0,0,0,0,0,0,0,0,0,0,0,0.00653735846726348,0.0116564689618302,0,0,0,0,0,0,0.0201377353614884,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.0132146873141611,0,0,0,0,0,0.00878539925828688,0,0,0,0,0,0,0.0013385534333336,0,0,0,0,0,0,0,0,0,0.0073618785086123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131876129852862,0,0,0,0,0,6.7762635780344e-21,0,-0.0096399376790302,0,0,0,0,-0.0331764981734251,0,0
