,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X000792.SZ,X600019.SH,X002466.SZ,X600011.SH,X600010.SH,X600188.SH,X000877.SZ,X600660.SH,X002271.SZ,X000301.SZ,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X000723.SZ,X600176.SH,X600426.SH,X000408.SZ,X002080.SZ,X600219.SH,X601991.SH,X000786.SZ,X600795.SH,X600803.SH,X002326.SZ,X600027.SH,X300037.SZ,X300073.SZ,X600399.SH,X600141.SH,X600688.SH,X000831.SZ,X000959.SZ,X600516.SH,X000825.SZ,X600157.SH,X600096.SH,X600486.SH,X600352.SH,X000027.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.106879950888274,0,0,0,0,0,0,0,0,0,0,0,0,0.162320442187681,0,0,0,0,0,0,0,0,0.121033403506993,0,0,0,0,0,0.0468398960465048,0,0.0356980330650096,0,0,0.132831048973694,0,0,0,0,0,-0.0129526381631294,0,0,0,0,0,0,0
X600028.SH,0.0485145274655045,0,0,0,0,0,0,0,0,0,0,0,0.0845354360470722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712353438544605,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.0342246575718114,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.126375361118768,0,0,0,0,0.221984342861455,0,0,0,0,0,0,0.430390220380198,0,0.0417685162733088,0,0.0132048811175501,0,0,-0.0584085541977409,0,0.0999515380661849,0,0,0,0,-0.0588507657102485,0,0,0,0,0,0,0.0230041783775355,0.00420111746093685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911013961969756,0.29752365029204,0,0,0.0592579078499546,-0.0749555428596997,0,0,0,0.0289839363213518,0,0.015464628400904,0.0172095023214612,0,0,0,0,-0.0172200724823468,0,0,0,0,0,0,0,0,0,0,0,0.00429834650436503,0,0,0,0,0,-0.000403401620529212,0.00812833175780277,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0624606181793414,0,0.447389181467685,0,0,-0.0121578202848849,0,0.151240325264177,0,0.100934136118071,0,0,0,0,0,0,0,0,0,0.0887916178849129,0,0,0,0,0,0,0.0272104281857941,0,0,0,0,0.0151109829657439,0,0,0,0,-0.0687208304014153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0298275123637418,0,0,0,0,0,0,0,0,0,0,0,0,0.0107193095707595,0.0176280019563383,-0.133436230336158,0,0,0,0,0,-0.0171880360869796,0,0,0,0,-0.0100848740058432,0,-0.0907090615544892,0,0,0,0,0,0,0,0,0.639874440162726,0,0,0.00378560396922155,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.00620537007647044,0,0,0,0.308821905911795,0,0.2861382087179,0,0,0,0.103966802595305,0,0,0,-0.0194563667669924,-0.0954714171349382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141715457755954,0.175716957273654,0,0,0.0939868408237458,0,0,0,0,0,0,0,0,0,0,0.0101043118374494,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.367610662588346,0,0,0,0,0.121150838977378,0,0.228202575116992,0,0,0,0,0.035675326383172,0,0,0,0,0,0,0,0,0,0.125776548047318,0,0,0,0,0,0,0,0,0,0,0,0,0.171333050584349,0,0,0.0062211249005377,0,0,0,0,0,0,0,0,-0.00263305400584932,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.108276842220639,0.0794651229769485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448484252508751,0,0.113995596038078,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0544662240896156,0,0,0,0,0.200157882074532,0.125525990776015,0,0,0,0,0.122026697940145,0,-0.016064348560352,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.365208024523896,0,-1.73472347597681e-18,0.0509582513486941,0,0,0,0,-0.0471704930632291,0,0,0,0,0,0,0,0,0,0,0.0503281928215701,0,0,0.14992454838467,0,0.00125879235502169,0,0,0,0,0,0,0,0,0,0,0,0.213988472076472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
