,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X600795.SH,X601992.SH,X300072.SZ,X600362.SH,X002460.SZ,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X000786.SZ,X000408.SZ,X600176.SH,X600339.SH,X000959.SZ,X600219.SH,X600489.SH,X000723.SZ,X000553.SZ,X002271.SZ,X600352.SH,X600808.SH,X601158.SH,X000807.SZ,X000883.SZ,X002092.SZ,X000983.SZ,X000630.SZ,X600549.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,-0.00320878528979947,0,0,-0.00836381532143564,0,0.141758846127309,0,0,0,0.0601039781158773,0,0,0,0,0,0,-0.00157794730310302,0,0,-0.00511577078133101,0,0,0,0,0,0,0,0,0,0,0.0611358716246209,0,0,-0.0132474227342106,0,-0.00732914504076653,0,0,0,0,0,0,0,0,0.00804301657994439,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0267215762105496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023968439574088,0,0,0.00444465602307936,0,-0.0200697152644447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06190469791923,0,-0.00582704525771537,0,0,0,0,0,0,0,0,0,-0.00594911298119608,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0683471734452228,0,0,0,-0.0957472834236654,0,0,0,0,0,0.594990944158209,0,0,0,0,0,0,0,0.0373702703091988,0,0,0,0,-0.0671929509982101,0,0,0,0,0,0,0,-0.0120676366940905,0,0,0,0,0,0,0,0,0,0.114243235335789,0.0814837924943983,0,3.46944695195361e-18,0,0,0.0205360175521339,-0.0107040354722146,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302193817935779,0,0,0,0,0,0,0,0,0.161738290557837,0,0,0,0,0,0,0.168841149369345,0,0,0,0,0,0,0.0700201386877877,0,0,0,-0.0263295110309237,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.0495505333817094,0.085678143352489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0942520595107976,0,0,-0.0825777223015915,0,0,0.0887474584905937,0.0236381859347209,0,0,0,0,0,0,0.0605396046859861,0,0,0,0,0.141948657626707,0,0,0,0,0,0,0,0,0.00207592366847615,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747680944842567,0,0,0,0,0,0,2.16840434497101e-19,0,0.0375035244959859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167190745973805,0,0,0,0.0404082391789465,0.159857893183575,0,0.0874859450769913,0,0,-0.0100420631616895,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.210132889646263,0,0,0,0,0,0,0,0,0,0,0,0,0.0458646469063206,0,0.256196896595195,0,0,0,0,0,0,0,0,0,0,0,-0.0175170821827585,0,0,0,0,0,0,0,0,0,0.115796309107518,0,0.0387275289603606,0,0,0,0,0,0,0,-0.0297952018633222,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.480850164186287,0,0,0,0,0,0.410283942472348,0,0,0,-0.130396751123494,0,0,0,0,0.00518940497937076,0,0,0.078078921119371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250580158173781,0,0,0,-0.133528922800877,0,0.0986862677580142,0.00911762051549554,0,0,0,0,0,0.0509134868787984,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00213562747466452,0.0958390094532994,0.0162042149409571,0,0,0,-0.0138929161431023,0,0,0,0,0,0.0225285391272268,0,0,0,0,-0.0219751328613925,0.0377595596324849,0,0.0744569607151771,0,0.0861365720375378,0,0,0,0,0,0,0,0,0,0,-0.0152564719598723,0.018957734191624,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0469307116637992,0,0,0,0,0,0,0,0,0,0.0407502869855864,0,0.251976511299861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123592988930151,0,0,0,0,0,0,0.109759158009412,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
