,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X300072.SZ,X002466.SZ,X600688.SH,X601992.SH,X600795.SH,X600660.SH,X600362.SH,X002460.SZ,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X000786.SZ,X600339.SH,X002271.SZ,X000959.SZ,X600489.SH,X000553.SZ,X000723.SZ,X000408.SZ,X600219.SH,X600176.SH,X600808.SH,X600352.SH,X000807.SZ,X601158.SH,X000883.SZ,X000983.SZ,X000630.SZ,X600549.SH,X002092.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300072.SZ,0,0,0,0.196299069845826,0,0,0,-0.137663289942019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129327574874224,0,0,0,0,0,0,-0.256618421731035,0,0,0.00482368161495468,0,0,0,0,0,0,0,-0.157854703958183,0,0,0,0.114454856353549,0,0,0,0.0489088905581638,0.0125446565031917,0.038979939016795,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611148179691941,0,0,0,0,0,0,0,0,0.0257306170800201,0,0,0,0,0,0,0,0,0,0.0363276155629122,0,0,0,0,0,0,0,0,0,0.0702012142790697,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.00872067756635987,0,0.0253152197511501,0,0,0,0.0267748401638856,0,0,0,0,0,0,0,0,0,0,0,-0.101420289902242,0,0,0,0,0,-0.0580499435994405,0.0339245862233629,0,0,0,0,0,0,0,0.0443281236055968,0.0137379534161638,0,0.10824968032591,0,0,0,0,0,0,0.0644683414439647,0,-0.0403892613228126,0.000315544821758581,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0642420405040588,0,0,0,0,0,0,-0.00252561124994536,0,0,0,0.000581834565990785,0,0.0546523824058839,0,0,0,0,0,0,0,0,0.154535444622764,0.103255009279459,0.465075980435744,0,0,0,0.214148729571274,0,0,0,0,0,0,0,0,0,0.0265769097367599,0,0,-0.0191022661147849,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0665168642091956,0,0,0,0,0,0,0,0,0,0,0,0.0384987184559386,0,0,0,0,0,0,0,0,0,0,0,0,-0.0557405707032244,0,0,0.0208082445825427,0,0.0465853125312704,0,0,0,0,0,0,0,0,0.0667695653653026,-0.0737066952217748,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0407001137231869,0.0445406692805269,0,0.0798017917372613,0,0,0.0718037885424579,0,0,0,-0.00557658065362574,0,-0.0823163298990695,0.0447862160613233,0,0,0,-0.0684125009617202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445240669024611,0,0,0.101086820184059,0,0,0,0,0,0,0,0,-0.1099478514262,0.0814898026698294,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392133166489923,0,0,0.0389683431365221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220177666487369,0,0,0,0.520615287254249,0.0211775898841563,0,0,0,-0.0235694218303782,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.664525674865803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468137669777602,0,0,0,0,0,0,0,0,0,0.03391303336363,0,0,0,0.386473998012223,-0.0309048728184024,0,0,0,0,0,-0.11809974338899,0,-0.237301476311583,0,0.00766027054276262,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0863132794055515,0,0.0411423128872907,0,0,0,0,0.180960846213296,0.0281009086497209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02966423884097,0,0,0.382867571841516,0,0,0.0780076551465478,0,0,0,0.0338771499124872,0,0,0,0,0,0
X601991.SH,0,0,-0.0315244081085371,0,0,0.0420867032084397,0,0,0,0,0,0.0404085687332731,0,0,0,0,-0.0317052674214287,0,0,0,0,0,0,0,0.00655680699702004,3.46944695195361e-18,3.46944695195361e-18,0,0,0,0.188666409296027,0,0,0,0.0161639419620724,0,0,0,0.0438194325762721,0,0,0,0,0,0,0,0,0.107339140006494,0.308397885766802,0,-0.0163675391594239,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0441234895543931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111185150811766,0,0,0,0,0,0,0,0,0,0.566119589880176,0,0,0.0108324157831296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.151608915164456,0,0,0,0,0,0,0,0,0,0,0,0,0.0278690897523067,0,0,0,0,0,0.145590293253098,0,0,0,0,0,0,0.0797065452355225,0,0,0,0,1.35525271560688e-20,0,0,0.20180005273724,0,0.466668526878011,0,0,0,-0.0099116191002913,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,-0.00235042484844405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750507675673932,0,0,0,0,0,-0.00775849752331524,0,0,0.0191204110076007,0,0.0404472560956557,0,0,0,-0.0197012212138886,0.00515014734228857,-0.0155437761473047,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395834870326226,0.0477345166979405,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,-0.208295018637116,0,0,0,0,0,0.247444471712761,0,0.262805243073098,0,0.315642875403249,0,0,0,0,0,0.260986699360062,0,0,0,0,-0.0523723913813183,0,0,0.13680332751543,0,0,0.144663848782309,0,0,0,0,0,0,0,0,0.194923078250449,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0310293869085331,-0.0361169210783074,0,0,0,0,0,0
X000898.SZ,0,0,0,0.136676594087479,0,0.109177259656852,0,0,0,0,0,0.0835704371195364,0,0,0,0,0,0,0,0,0,0,0,-0.0246654731800695,0,0,0,0,0,-0.0408202502200239,0,0,0.170200009048414,0,0,0,0,0,0,0.427754907108199,0,0,0,0,0,0,0,0,0,0,-0.0438956908203611,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0379587158353906,0,0,0,0,0,0,0,0,0,0.0469399916311334,0,0,0,0,0,0,0,0,0,0.0727830628508561,0,0,0,0,0,0.401770544438999,0,0.0174263805183096,0,0,0,0,0.013523932544636,0,0,0,0,0,0,0.0425502071711232,0.103917632069879,0,0,-0.0101419035912189,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179766401674413,0,0,0,0,0,0,0.135488922938477,0,0,0,0,0.192063175905911,0,0,0.52450806297329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695338377073221,0,0,0,0.0613408261058299,0.075149796788306,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0238387483551963,0,0,0,0,0,0,0.0221647876100079,0,0,0,0,0.0194348154659617,0,0,0.0592570763782927,0.0342323457710801,0.0897025867751175,0,0,0,0,0,0,0,0,0,0,0,0,0.10873575745934,0,0,0,0,0,0,0.0656385346329226,0,0,0,0.0173900824286727,0.00571747030172319,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0807973184222345,0,0,0,0.0375024686599939,0,0,0,0,0,0,0.0482686926148303,0,0,0,0,0,0,0,0,0,0.0164550804641366,0,0,0,0,0.0294619144612059,0,0.155632983616265,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.22442105845925,0,0,0,0,0,-0.344330827467962,0,0,-0.102311611496582,0,0,0,0.0914657731324647,0,0.0470527287989362,0,0,0,0,0,0,0,0,0.288145484604188,0,0.0590874105796373,0.206386466043895,0.0547901950629367,0,0,0.0323971875663477,0,0,0,0,0,-0.0838671370403464,0,0,0.0782986379612347,-0.0995325434269625,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0.00532431935662252,0,0,0,0.125955849545319,0,0,0,-0.0688815577437024,0,0.0832038913523779,0,0.0312574087945152,0,0.0417574012380726,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0779896813242531,0,0,0,0,0.188969862771716,-0.0378670406394038,0,0,-0.00975753379237765,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212912172074965,0,0,0,0.0517680499858125,0,-0.0264701652291237,0,0,-0.0145774619155507,0,0,0,-0.288900693118012,0,0,0,0,0,0,0.0874370300340331,0,-0.0613267407201372,0,0,0,0,0,0,0,-0.0839700545544173,0,0.196436307674795,0.0155337074505596,0,0.097588968398405,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802209996801169,0,0,0,0,0,0,0,0,0,0,0.0156997436762415,0,0.110504547467041,0,0,0,0,0,0,0,0,0,0,0,0,0.244601418960321,0,0,0,0,0,0,0.0308685893351287,0,0,0,0,0.0369735613774554,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0204770173957503,0,0,0,0,0,-0.0293089390650974,0,0,0.279938575323915,0,0,-0.0435015316004461,0,0.003919078304315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400191864678645,0,0,0,0,0.0674779111998363,0.0437223655271484,0.0555428636397233,0,0.118674468379751,0,0,-0.00336011480967307,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.161437803302994,0,0,0,0,0,0,0,0,0,0.00657014391803805,0,0,0,0.067261105315333,0.0773544581254395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248281155204002,0,0,0.112867514471941,0.422773735999559,0,-0.0383607973347141,0.0488836120423602,0,0,0,0,0,0
X000723.SZ,0,0,-0.00647713364620444,0,0,0,0,0,0,0.0406348127826361,0,0,0,0,0,0,0,-0.0594724111757546,0,0,0,0,0,0,0,0,0,0,0,0.0782072002712653,0,0,0,0,0.00944211990475913,0,-0.077002420161269,0,0,0,0,0,0,0,0.0420870681194382,0,0,0,0,0,0,0.00172232691513398,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.212354010763029,-0.0666072933271394,0,0,0,0,0.186779578913715,0,0,0,0,0,0,0.191917893598001,0,0.626895133200194,0.0430800691246252,0,0.157463542548874,0,0,0.266097862624634,0,0,0,0,0,0,0,0,-0.411757213180362,0,0.244767189471243,-0.193964053430954,0,0,0,0,0,0,0,0,0,0,0,0.11032287493954,-0.0331347769011235,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.202688909714982,0,0,0,0,0,0,0,0,0,0,0,-0.0824621992416769,0,0,0,0.0428099176618955,0,0,0.0750823613861718,0,0,0,0,0,0,0,0,0,0,0,0.0371352794753826,0,0,0,0,0,0,0,0.014984502350282,0,0.186531161242368,0.0613096203519632,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0421559862782134,0.00779460062171543,0,0,0,0,0,0,0,0,0,0,-0.0686790685847455,0,0,0,0,0,0,0,0,0,0.124971940540875,0,0,0.016899655415254,0,0.00244167095161116,0,0,0,0,0.0435822031548705,0,0,0,0,0,0,0,0,0,0.0461506041352606,-0.0633009286025151,0.0576842245457803,0,-0.0142986564632337,0.0246536763982816,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.000390629606703696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341244353162449,0,0.112910133323225,0,0,0.0437451016040385,0,0,0.0350265272753208,0,0,0,-0.13242501325862,0,0,0,0,0.0569443434389744,0,0,0.27525518184986,0,0,0.231118772919872,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0.0279643794776846,0,0,0,0.0497383777863825,0,0,0,-0.082020964774622,0,0,0,0,0.118659030721963,0,0,0,0,0.0739887279837791,0,-0.0432379409225125,0,0.0703297961427544,0.193598115078392,0,0,0,0.00232993286153214,0,0,0,0.135723423657971,0,0,0,0,0,0,-0.0869374022838089,0,0,0,0,0,0.0469536326837518,0,0,-0.0151992740902586,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0.14298211357114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.251996563656256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52552680772951,0,0.17503026683743,0,0,0,0,0.0205614879862673,0,3.46944695195361e-18,0.0340873475503108,0,0,0.0081176955954695,8.67361737988404e-19,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0156131708880872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00743545945356182,0,0,0,0,0.0543863297351345,0,0,0,0,0,0.00997362635247225,0,0,0,0,0,0.0662791848620814,0,0,-0.016545782332251,0,0,0,0,0,0.0570174502967285,0.090078374267793,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0230332684466997,0.00348472978599663,0,0,0,0.0239115398059343,0,0,0,0,0,0,0,0.0364750715038196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684236403931493,0.160386854743773,0,0,0.00436045363289801,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000452600856258955,0.388359131300302,0,0,0.107928690838266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211822158353586,0,0.0512735860961158,0,0,0,0,0.0841510086598611,0,0,0,-0.0128513671895132,0.00533909733406005,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0243491124733433,0,0,0,0,0.00808389541900641,0,0,0,0,0,0.388409423443727,0,0,0,0,0.0204877302468716,0,0,0,0,0.0363737329487064,0,0,0,0,0,0,0,0,0,0,0,0,0.108751911350156,0,0,0,0,0,0,0.0507738313092816,0,0,0,-0.00264913488346807,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0.163598729972648,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.315219746763937,0,0,0.0611684683633974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743893118421694,0,0.137661885685814,0,0,0.0388647138867234,0,0,0,0,0,0,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0.275380476724304,0.0265161085082325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130516839126291,0,0.0435484670652541,0.0505307561195792,0,0,-0.0196457371875263,0,0,0,0,0,0,0,0,0,0.268321715926646,0,0,0,0,0.13207138373741,0,0,0,0,0,-0.0623380968934825,0.0601114820663954,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0317348298502254,0,0.0259078008459878,0,0,0,0,0,0,0,0,0,0,0,0.206965724725755,0,0,0,0,0,0,0.0218647285498855,0,0,0,0,0,0,0.0388981729536416,0.0393202356765195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.108988582043487,0,0,0,0,0,0,-0.00981721996370811,0,0,0,-0.00982182778763904,0,0,0,0,0,-0.0632928092634744,0,0,0.0527325838962799,0,0,0,0,0.0814226772918838,0.058413314096007,0,0,0,0,0.0373592242672268,0,0,0,0.0126148213845083,0,0,0,0,-0.0520924784558756,0,0,0,-0.0308475589419889,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170428080498528,0,0,0.173980219683955,0,0,0,0,0.221454398554139,0,0,0,-0.378636932697635,0.0430986545937494,0,-0.0633847745352823,0,0,0,0,0,0,0.0303459362942987,0,0,0.850549063099071,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798689274024057,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235042014118101,0,0,-0.0203722461879069,0,-0.00429516999996082,0,0,0,0,0,-0.0313467353676285,0,0.426399255276001,0,0,0,0,0,0,0,0,0,0.0803977816342388,0,0,0,0,0,3.46944695195361e-18,0,0,0.0222463501795828,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0097310565696884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366370468198061,0,0,0.00575740907336831,0,0,0,0,-0.047098857466745,0,0,0,-0.0290674433310999,0,0,0.00136189930630094,0,0,0,0,0.051894295397588,0,0,-0.00756670069685121,0,-0.0188774108452472,-0.0295561575083902,0,0.0556688546598577,0,-0.00862475426340884,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.000824702097412667,0,0,0,0,-3.50938222255172e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000370059046111378,0,0,0.000340476659858494,0,0,-0.00076988464857231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000453032121678992,0.000274850473390023,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0350518858175522,0,0,-0.121657768331829,0,0,0,0,0,0,0,0,0,0.0907538811693429,0,0,0.00662010671232145,0,0,0.00252073764879059,0,0,-0.100007437275393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174282197866373,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00956965636844881,0,0,0,0,-0.00669923103668596,0,0,0,0,0,0,-0.00584512001465203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623385163899619,0,0,0,0.0115097006758502,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0102876565557388,0,0,0,0,0,0,0,-0.0047931410309499,0,0,0,0,0,0,0,0,0,0,0,0,0.00172980480323183,0,0,0,0,0,0,0,0,0,0,0,0,-0.00353564888262769,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.00602679528065493,-0.0280084819258983,0.0381073688651456,0,0,0,0,0,0
