,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X600660.SH,X002271.SZ,X002466.SZ,X000708.SZ,X600111.SH,X000301.SZ,X601600.SH,X601898.SH,X600547.SH,X600010.SH,X600362.SH,X600426.SH,X600188.SH,X000786.SZ,X600886.SH,X600011.SH,X600176.SH,X600803.SH,X000408.SZ,X002080.SZ,X300037.SZ,X601991.SH,X600219.SH,X600795.SH,X000932.SZ,X000027.SZ,X002353.SZ,X600489.SH,X002409.SZ,X600352.SH,X600688.SH,X000898.SZ,X000825.SZ,X000807.SZ,X600399.SH,X600549.SH,X000830.SZ,X600315.SH,X000959.SZ,X600801.SH,X600486.SH,X600027.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,-0.0151740348756572,0,0,0,0,0,0,0,-0.0238090050197028,0,0.0470485860384083,0,0,0,0,0.132006178500886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182192646793009,0,0.0844780688112603,0,0.00565589926012362,0,0,0,0,0,0.0435828062677061,0,0,0,0,0,0,-0.0110049577877484,0,0,0,0.0163758728714523,0,0
X600028.SH,0.194922473441475,0,0,0,0,0,0.0369074280923978,0,0,-0.0597018773543004,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0671230544189602,0,0,0,0,0,0,0,0,0,0,0,0.0640162584715001,0,0,0,0,0,0.102270310339002,0,1.0842021724855e-19,0,-0.0171062458643295,0,0,0,0.00911247454846912,0,0,0,0,0,0,0.0483746539511063,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.0408464833188315,0,0,0,0,0,0,0,0.210252426755283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864216996889367,0,0,0,-0.0636151556239481,0,0,0,0,0,0,9.14320687622977e-05,0.0145257928602558,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.018176462469968,0,0,0.150742338466984,0,0,0,0,0,0,0.300762256186108,0,0.0161591394842128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458097307794917,0,0,0,0,0.00711322522774318,0,0,0.247493710606508,0.0372116398131055,0,0,0.085847642373928,0,0,0,-0.0114998544201748,-0.0372650052167898,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.4487874788909,0,0,0.0218895776234733,0,0,0,0,0,0,0,0,0,0,0.0386251980258541,0,0,0,0.256492080429573,0,0,0,0,0,0,0,0.123684978680537,0,0,0,-0.0559539448675557,0.225439383447226,0,0.117132742891091,0,0,0,0,-0.0652388150675484,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0121646908064854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272893921424439,0,0,0,0,0,0,0,0.0203339186650869,0,0,0,0,0.00776511573578819,0,0.0235771534409768,-0.0176933652612252,0,0,-0.0524292054595693,-0.00900219786836946,0,0,0,0,0,0,0.510233072285198,0,0,0,0,-0.0399753194370168,0.0529360194927029,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.133926987930252,0,0,0,0,-0.0154490633538106,0,0,0,0,0,0,0,0,0,0,0.0336228587695732,0,0,0,0,0,0,0,0.150674903908491,0,0,0,0,0,0,0.251412547491347,0.0531144805158451,0.1026808230391,0.0150167917575978,0.0509499873692287,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253832699660097,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.00910580967538547,0.0816987029230397,0,0,0,-0.0549274831736787,0,0,0,0,0,0,0,0,0.0767926639543005,0,0.0723270646528879,0,0.232306466962655,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.095357894607945,0,0,0,0.0171723346260483,0,0,0,0,0,-0.0293869882950585,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0479713707153447,0,0,0,0,0,-0.0309815241275084,0,0,0,0,-0.0374615106122371,0,0,0,0,0,0,0,0,0,0,0.0995382309451341,0,0,0,0,0,-0.0448639022545942,0,0,0.0713135712988817,-0.0267754801841574,0,0,0,0,0,0.0624227587005407,0,0,0,0,0,0.1286101424059,0,0,0,0,-0.0114088858050518,0,0,0,0.0740812020891451,0,0
X002466.SZ,0,0,0,0,0.522785793047995,0,0,0.0623196404323066,0,0,-0.0518226001628577,0.129445208504785,0,0,0,-0.319418021816339,-0.0546521503012368,-2.71050543121376e-20,-0.133100052688595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187044826572983,0,0,0,0,0,0,0,0,0,-0.108891686707517,0,0,0,0,0.113875515811389,0,0
