,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X601600.SH,X600585.SH,X600547.SH,X600011.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X600010.SH,X600111.SH,X600489.SH,X002460.SZ,X000708.SZ,X002466.SZ,X600803.SH,X600027.SH,X000301.SZ,X600160.SH,X601991.SH,X000786.SZ,X600426.SH,X000807.SZ,X000983.SZ,X600219.SH,X601699.SH,X002128.SZ,X600176.SH,X000630.SZ,X000408.SZ,X600096.SH,X601168.SH,X000877.SZ,X600985.SH,X000933.SZ,X002353.SZ,X600378.SH,X002271.SZ,X600995.SH,X000883.SZ,X600352.SH,X000027.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.401941574422431,0,0.195624972541266,0,0,0,0,0,0,0,0.0346016949200154,0,0,0,0,0,0.357374474943593,0,0,0,0,0.0673243688805459,0,0,0,0,0,0,0,0.0452590758690286,0,0,0,0,0,0,0,0,0,0,0.0441019220064164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.0356883656706528,0,0,0,0.310282858396618,0,0,0.0842840581866378,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066567409055536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129550653387547,0,0,0,-0.0283817236690395,0,0,0,0,0,0,-0.0257317301110364,-0.00340889379382863,0,0,0,0,0,0
X600028.SH,0.40145746607796,0,0,0,0.155154113513657,0.102875715984529,0,0,0,0,0,0,0,0,0.137424939840558,0,0,0,0,0,0,-0.0832797247416767,0,0,0,0,0,0,0,-0.0186205627732,0,0,0,0,0,0,0,0,-0.00477659872176552,0.0375559352688377,0,0,0,0,0,0,0,0,0,0,0,0,0.00456540310081672,0.0479620275920216,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0305730386423952,0,0,0,0,0,0,0,0,0,0,0.10830642901743,0,0.0176705577499195,0.11151957316631,0,0,0,0,0,0.376309888965534,0,0,0,0,0.056096722558817,0,0,0,0,0,0,0,0,0.140451184467378,0,0.0565036475085943,0,0,0,0,0,0,-0.109716158908771,0,0,0,0,0,0,0
X601898.SH,0.139597620162586,0.405376268868418,0.0115167486226987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121199458488587,0,0.0541527403555289,0,0.146092228905627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.175087000089051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150912372692952,0,0,0,0,0,0,0,0,0,0,0.442092341650972,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.241824122176988,0,0,0,0,0.0294460179341967,0,0,0,0,0.0845962468347704,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.178272653200035,0,0,0,0,0,0,0,0,0,0.21572992761231,0,0,-0.115559303968054,0,0,0,0,0,0,0.377136804257367,0,0,0,0,0,0,0,0,0,0,-0.0549804830408624,-0.150028119712036,0,0,0,0,0.164888604258292,0,0,0,0,-0.109412346840854,0,-0.0238953329428736,0,-0.163835096618725,0,0,0,0,0
X600019.SH,0.0931955679058497,0,0.207890333563343,0,0,0,0,0,-1.73472347597681e-18,0,0,0.00292804832078344,0,0.124146596452886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165736516479526,0,0,0,0,0,0,0,0.0151890781826065,0,0,0,0,0,0,0,0,0,0.313175124854787,0,-0.0709454178010472,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246261101348875,0,0,0,0.0312566126141191,0,0.0885074374643769,0,0.156461942536792,0,0.445525559082685,0,0.0158213841540344,0,0,0,0,0.324849807278683,-0.0133791860995612,0,0.16842829847708,0,0,-0.0136751135820534,0,0,0,0,0,0,0,-0.0417305106699775,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.0329873601125703,0,0,0,0,0.129576067314293,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.213610407922142,0,0,0,0,0,0,0,0,0,0,-0.0697844055229379,0.178203696046698,0,0,0,0,0,0,0.116662751547043,0,0,0.320870381061666,-0.0975838845758033,0.0222314978986976,0,0,0,0,-0.0578290734379071,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823172100809596,0,0,0,0,0,0,0,0,0,0,-0.0213420901862706,0,0,0,0,0,0,0,0,0,0.0308758168343127,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.140557099627388,0.0424103244936373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.13428344685429,0,0,0.489720694099364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101338367661379,-1.73472347597681e-18,0,-6.93889390390723e-18,0,0,0,0,0,0,0
X600886.SH,0.120804781064203,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0984429113171922,0,0,0,0,-0.140271498991376,0,1.38777878078145e-17,0.24996410146045,0,0,0,0,0,0,0,0,0,0,0,-0.097080809013893,0,0,0,0,-0.0567293891576206,0,0.13377464052748,0,0,-0.147605057078433,0,0,0,0,0,0,-0.0321362202955178,0.0707483701750216,0.044216453031269,0,0,0,0,0
X000792.SZ,0,0,0,0.0421288871165143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250431615390788,0.22356710238222,0.0580313085520853,0,0,0.0832037501739556,0.0567884254372393,0,0.0456223370621349,0,0,0,0,0,0,0,0,0.113138399911093,0,0,0,0,0,0,0,0,0,0,0.0453075737692601,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0.196801421046833,0,0,0,0,0.0126495779316527,0.0454868663579387,0,0,0.131387362756657,0.303246458869833,0,0,0,0,0,0,-0.0209094158099237,0,0,0.0356024249732949,0,0,-0.085864726651742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903522944964428,0,0,0,0,0,-0.0404568041629797,0,0,0,0,0,0,0
