,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600019.SH,X600188.SH,X600585.SH,X002460.SZ,X600547.SH,X601898.SH,X002466.SZ,X000792.SZ,X601600.SH,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600803.SH,X600027.SH,X600176.SH,X601991.SH,X600489.SH,X000983.SZ,X601699.SH,X000807.SZ,X000786.SZ,X600160.SH,X000932.SZ,X000408.SZ,X000539.SZ,X000629.SZ,X600219.SH,X300037.SZ,X600995.SH,X002080.SZ,X600096.SH,X002409.SZ,X000933.SZ,X600688.SH,X000630.SZ,X600157.SH,X600378.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0.0313835388174454,0,0,0,0,0,0,0,0,0,0,-0.0517186930257442,0,0,0,0,0,0,0,0,0,0.0190709427508188,0.0602276484331115,0,0,0,0,0,0,0.193157874486104,0,0,0.495791752183191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445326547681536,0.00644672604365904,-0.0898712817927251,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0222721844650743,0,0,0,0,0,0,0,0,0,0.0239565208951061,0,0,0.101385191573021,0,0,0.028417467803429,0,0,0,0.0573810506356176,0,0,0,0,0,0.00969629070312472,0,0.0103485949177161,0,0,0,0,0,0.141314914626931,0.018599121647657,0,0,0.00423862320321588,0,0,0,0,0,0,-0.00629130401550782,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.138678353473363,0,0,0,0,0,0,0,0,-0.0717990576644335,0,0,0,0,0,0,0,0,0,0,0,0.11698040894049,0.0226395616067122,0,0.285459879153092,0,0,0,0,0,0.0141372395190191,0,0,0,0,0,-0.202033992624727,0,0,0,0,0,0,0,0,0,0,0.00821011995250199,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0790525292934454,0,0,0,0,0,0,0,0,0,0,0.313428805623826,0,0,-0.0465204516505207,0,0.083420605659041,0,0,0,0,0,0,-0.108891654555948,0,0,0.0912210322173493,0,0,0,0,0,0.347760389385727,0,0,0.0286470822843052,0,0,-0.0406860139243874,0.0250618451302167,0,0,0,0.00907813713349084,0,0.0123117000261255,-0.00807691526100327,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0331319711933521,0,0,0,0.00799625347803938,0,0,0,0,0,0,0.464465954984326,0,0,0,0,0,0.0497236317139361,0,0,0,0.00102679140705862,0,0.0656576307863309,0,0,0,0.0345044282573052,0,0,0,0,0.0228103740087211,0.0550555830405474,0,0,0.0114031330491247,0,0.0570262729728056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0.0247597249541638,0,0,0,0.0748839628057572,0,0,0,0.144945862966942,0,0,0,0,0,0,0,0,0,0.100358609773702,0,0,0,0,0.0487312449790887,0,0,0,0,0,0.236895177313696,0.0696712815052461,0,0,0,0,0,0,0,0,0,0,0.0408780316680236,0.0366945240453842,0,0,0,0,0,0,0.0692007037501807,-0.0883108596175925,-0.0504316336128001,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.173005566463903,0,0,0,0,0,0,0,0,0.215439941817508,0,0,0,0,0.13247937984915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146993818895978,0,0,0,0.0263795221415774,0.37505864110251,0,0.0211734726737943,0,0,0,0,0.061543694629551,0,0.0271674826332156,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0829652595977936,0,0,0,0,0,0.187228506942224,0,0.0499572043656929,0,0,0,0,-0.245178512883199,0,0,0.0636154932117818,0,0,0.100232990895895,0,0,0,-0.102236218842295,0,0,0,0,0,0,0.652108262829876,0,0,0,0,0,0,0,-0.0960963826691397,0,0,1.73472347597681e-18,0.112188949575019,0,0,0,-0.0905132185012284,0,0.0159528185457211,0.0820039468951318,0,0,0,0,0,0
X000877.SZ,0,0,0,-0.142821409117387,0,0,0,0,0.0422686482118119,0,0,0,0,0,0,0,0,0,0,0,0.0834199613990309,0,0,0,0,0,0,0.0975530611479894,0.0928444268129275,0,0,0,0,0,0.0301430132590683,0,0.0136800985225536,0,0.138325009956528,0.227330492035237,0,0.114109031705775,0,0,0,0,0,0,0,0,0,0.0163589727071146,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.199181982912853,0,0,0.467784419279508,0,0,0,-0.0328433535187112,0,0,0.0200498210739604,0,0,0,0,0,0,0.212297640478722,-0.152207487851219,0,0,-0.0245789998651636,0,0.0751534646710204,0,-6.93889390390723e-18,0,0,0,0,0.100728680774921,0,0,0,0,0,0,0,0,0,0,-0.0757050170938497,0,0,0,0,0,0,0.0150426686492439,0.0275935970611088,0,0,0,0,0,0
X600362.SH,0.060198254017788,0,0,0,0,0,0,0,0,0,0,0,0,0.117798547802412,0,0,0.111407759386149,0,0,0,0,0,0.00211489582035298,0,0,0,0,0,0,0,0,0,0.0537404051467998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128230119995362,0,0,0,0.0430242501626745,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.192539494278398,0,0.0617230151640008,0,0,0,0,0,0,0,0,0,0,0,0.123628949884075,0,0,0,0,0,0,0,0,0,0.391972236021921,-0.0252444904879413,0,0,0,0,0,0,0,0,0,0,0,0.0290114881913384,0,0,-0.0788067708340276,0,0,0,0,0,0.0331975406951664,0,-0.0010266563338934,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,-0.0272191986961803,0,0,0,0,0.0636018019232453,0,0,0,0,0.0073831759607789,0,0.0827662952259876,0,0.101135408465693,0,0,0,0,0,0,0,0,0,0.239667503345934,0,0,0,0,0,-0.155355115813498,0,0,0,-0.111201186402202,0.325209856075034,0,0,0,0,0.0833339949795983,0,-0.145421443936421,-0.148100913994576,0,0,0,0,0
X600027.SH,0,0,0,0,0.689010992652373,0,0,0,0,0,0,-0.0430043578674515,0,0,0,0,0,0,0,0,0,0,0.17142314051322,0,0,0,0,0,0,0,0,0,0,0.0553666423468388,-0.104269662437203,0,0,0.364626365647743,0,0,0,0,0,0,0,0.0501402910509999,0,0,0.020633809416865,0,0,0,0.0203307911405167,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,-0.0401136911961187,0,0,0,0,0,0,0,0,0.0148459071455605,0,0,0,0,0.0825117563281689,0.139332078896154,0,0.296149117204774,0,0.00923008050374376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319724531919874,0,0,0,0,0,0,0.0196977374571133,-0.146091105259724,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195854835069745,0,0,0,0,0,0,0,0,0.538812714248359,0.0302150009720133,0.0307941884237451,0,0,0,0,0,0,0,0,0,0,0.136016248705567,-0.0496226948297533,0,0,0,0,0,-0.0259523247538679,0,0,0,0,0,0,0.0175189854995107,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.682816146219046,0,0,0,0.103246004872789,0,0,0,0,0,0.148285798070949,0.000489994257143361,0,0.0472280393182231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00791732820003655,0,0,0,0,0,0.112033302852737,0.0347191616197747,0,0,0,0.0154720666631361,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.0290467071524074,0,0,0,0,0.0430370977235827,0,0.108300998998097,0,0,0,0,0,0.187828997319182,0,0,0,0,0,0,0,0,0,0.0267231061525517,0,0.0644983999322637,0,0,0,0,0,0,0,0,0,0,0,0,0.0639331389124238,0.0619519782774297,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X601699.SH,0,0.0563607615810673,0,0,0,0,0.200307458989493,0,0,0,0.0770624064897193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269496786923694,0,0.153419689375887,0,0,0,0,-0.0994953122234328,0.0464563320670013,0,0,0,0,0,0,0,0,0,0,0,0,0.0106006894041075,0,0,0,0,0,0,0
X000807.SZ,0.0619402738915085,0,0,0,0,0,0,0,0,0,0,0,0,0.447940615929695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012251835458384,0,0,0,0,0,0,0,0.0260836063916801,0,0.161315674043231,0,0,0,0.0529804071204156,0,0.0491553417003461,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.244602786093026,-0.0134590841949856,0,0,0,0.0563160453328301,0,0,0,0,0,0,0.268292111288631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526332566398742,0,0,0,0.0995215862132355,0,0,0,0,0,0,0,0,0.0708930563996259,0,-0.0138362338354678,0,0,0,0,0,0
X600160.SH,-0.178216394972717,0,0,0,0.032007833118812,0,0,0,0.217607057529688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270841034753839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150995882326154,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,-0.0907932652386581,0,0,0,0,0,0,0,0,0,0,0.0461339930558484,0.0985400639398306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446382686002746,0.0705373258577163,0,0.0169745279346227,0,0,0.0594854225404603,0.251756048429409,0,0,0,0,0,0.0416867753274032,-0.0438994232867306,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.412814929203262,0,0.0807435928457111,0,0,0,0,0,0,0,0,0,0.0350280218009119,0.101729510597552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227493803213496,0,0,0,0,0,0.228944800720284,0,0,0,0,0,0,0,-0.016296649268704,0,0,0,0,0,0,0
X000539.SZ,-0.0232463399073649,0,0,0,0,0,0,0,0,0,0,0.0922080493692207,0,0,0,0,0,0,0,0,0,0.0203197354608102,0,0,0,0,0.378796574281733,0,0.23475534319388,-0.125706437288621,0,0,0,0,0,0,0,0,0,0,0,0.0424064342722267,0,0,-0.0437967969718608,0,0,0,0,0,0,-0.0113910909482449,0,0,0,0,0,0,0
X000629.SZ,0,0,0.00967647921543564,0,0,0,0,0,0.1425238034089,0,0,0.170392553115663,0,0.0712340621572174,0,0,8.67361737988404e-19,0,0,0,0.0103124115711788,0.198856503851615,0,0,0,0,0,0,0,-0.0123010196837196,0,0,0,0,0,0,0,-0.0224202236147748,0,0,0.160546457900575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0217024512138922,0.105159861068884,0,0,0,0,0.0881937207354461,0,0,0,0,0,0.0402786377262401,0.0627821181083557,0,0,0,0,0,-0.00285293228268447,0,0,0,0,0,0,0,0,0.143356894222392,0,-0.0511551331870866,0,0,0,0.0689675284793452,0.0396281958790303,0,0,0,0,0,0,0,0.0401494383949459,0,-0.0177913869360306,0,0,0,0,0,0
X300037.SZ,-0.0432412531150089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479693054294853,0,0,0,0,0,0,0,0,0,-0.0424514501127253,0,0,-0.0637839656116469,0,0,0,0,0.0649627335112299,0,0,0,0,0,0,0,0,0.345879805824336,-0.068387861648109,0,0,0,0,0,0,0.068167362335131,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0.0988196245459892,0,0,0,0,0,0.215149136163243,0.109696692449024,0,0,0,0,0,0,-0.010614055325106,0.0863178573744357,0,0,0,-0.166670635277715,0.0398473561406919,0,0,0,0,0,0,0,0,0,0,0.359190027618253,0,0,0,0,0,0,0,0,0,0,0,0.0770168237045118,0,0.027321734139796,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0.0481981003479664,0.0209513174631257,0,0.138987573526413,0,0,0,0,0,0,0,0.182832107151962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110747372126609,0.0366740445949965,0.143188172718986,0.0319823417719787,0,0,0.0983521197681784,0,0,0,0,0,0,-0.00596570812650032,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0.0167867115568594,0,0,0,0,0.309844058393859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941937342979385,0.00568999295940227,0,0.18246481456366,0,0.046975387628652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019053138867742,0,0,0,0,0,0
X002409.SZ,0,0,0,0,-0.0553348863031523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205270890923213,0,0,0,0,0.158411262807672,0,0,-0.175213238604732,0,0.463290261296158,-0.218344075840723,0,0,0,0,0,0,-0.0562797298610455,0,0,0,0,0,0.263795965872477,0,0.0278958197881713,0.0802390411990987,0.00499742974270436,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0.044443970429558,0,0,0,0,0,0,0,0,-0.120203274913796,0,0,0,0,0.0421471869718804,0,0,0,0,0.155492881396003,0.0152667627296358,0,0,0,0,0,0.411523823144987,0,0,0,0,0,0.0544157277372675,0,0,0,0,0.0828181290364179,0.0519126153618927,0,0,0,0,0,0,0.0503391489216374,0,0,0,0,0,0,0
X600688.SH,0,0.182598164871462,0,0,0,0,0,0,0,0,0,-0.0243258802489641,0,0.0637775896808657,0,0,0,0,0,0,0,0,0.10989812895868,0,0,-0.0319336032258587,0,0,0,0,0,0,0,0,0,0,0,0,0.0225261149493717,0,0,0.050069560955184,0,0,0.0146780714263715,0,0,-8.67361737988404e-19,0,0,0,0.0123040401621798,-1.73472347597681e-18,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.00379394123541838,0,0,0,0,0,0,0.0991493228573611,0,0,0,0,0,0,0,0,0,0.34314533857572,0,0,0,0,0,0,0,0,0.17512415925326,0,0,0,0,0,0.0156507682080656,0,0,0.0366796713522384,0,0,0,0,0,0,0,0,0,0.0204756223465563,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.0915925490401116,0,0,0,0,0,0,0.023727893405482,0,0,0,0,0,0,0.0283260418277874,0,0,0,0,0,0,0,0,-0.161602932879972,0,0,0,0,0,0,0,0,0,0.0814274059290052,0,0,0,0,-0.00541312835824422,0,0.0514387168012979,0,0,0,0,0,0,-0.0411934687186158,0.00949480421111227,0,0,0,0,0,0
X600378.SH,-0.114318671279594,0,0,0,0,0,0,0,0,-0.219642949158008,0,0,0,0,0,0,0,0,0,0.225699563249139,0,0,0.101199604035387,0,0,0,0.100487023138082,0,0.0540444442257921,0,0,-0.0607102914737891,0,0.0408420350199314,0,0,0,0.0865816293936428,0,0,0.138830043181694,0,0,0,0,0.262409048651155,0,0,0,0,0,0.00920874175291128,-0.11893148326946,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0691106272255612,0,0,-0.0531338424020113,0.0958959452282825,0,0,0,0,0.328696954503985,0,0,0,0,0.004325502297747,-0.166852683892334,-0.0075992013474831,0,0,0,0,0.277425046713311,0,0,-0.0748727042396815,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261663186560856,0,0,0,-0.147051073515511,0,0,0,0,0,0.0045930216623757,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.256573558943287,0,0,0,0,0,0,0,0,0.0742226654466587,-0.118209123624238,0.518664092239908,0,0,0.305074422522432,-0.188776609262404,0,-0.140950283619505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4154782732266,0,0,2.02205313806711,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.30600144685254,0,0,0,0,0,0,0,0,0.166697305532265,0,0,0,0,-0.330865495114865,0,0,0,0,0,0.646283673665161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.520757951844903,-0.575813002301813,0.363354033348069,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.1645610750677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837417522165604,0,-0.0533882387044536,0,0,0,0.0122297069775062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668245076206793,0.0324823813774005,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272692023262937,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735089581977286,0,0,0,0,0.0996901522914615,0,0,0,0.0290683789664284,-0.0116155350536416,0,-2.16840434497101e-19,0,-0.0794488216021143,0,0,0,0,0,-0.180228411027026,0,0,0,0.105617094827108,0.00674119393106233,-0.000346956078191817,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-7.61737304133747e-05,0,0,0,-0.000525783970321885,0,0,0,0,0.00104981487391335,0,0,0,0,0.000459628591701839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000768283987536774,0.00308524992582634,0,0,0,0,0,0
CarbonVol_Shenzhen,0.00243503155123007,0,0,0,0.00321800978399387,-0.000571755993731981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241215499470535,0,0,0,0,0,-0.00108129846261631,0,0,0,0,0,0,0.00111050949685257,-0.00216459243162056,0,0,0,0,0,-0.00734310682988191,0.00392772673436221,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130754055731978,0,0,0,0,0,0,0
CarbonVol_Hubei,-0.00138168996061708,0,0,0,0,0,0.00201388750082351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141388436543086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214222232219995,0,0,0,0,0,0,0
