,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600188.SH,X600019.SH,X600111.SH,X600011.SH,X002466.SZ,X000877.SZ,X601600.SH,X600010.SH,X002271.SZ,X000708.SZ,X600660.SH,X601898.SH,X000301.SZ,X600547.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X600219.SH,X000408.SZ,X000807.SZ,X601991.SH,X600795.SH,X600803.SH,X000786.SZ,X002080.SZ,X601699.SH,X000983.SZ,X000630.SZ,X600688.SH,X002353.SZ,X600801.SH,X000825.SZ,X000932.SZ,X600141.SH,X600096.SH,X000959.SZ,X600027.SH,X600489.SH,X000960.SZ,X600157.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139352210451816,0,0,0,0,0,0,0,0,0,0.118465320249689,0,0,0,0,0,0,0.0244989704897836,0,0,0,0.0881779419164516,0,0,0,0,0,0,0,0,0,0,0,-0.00390328956961141,-0.0106966822854677,0,0,0,0.0304992428984464,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132497248471645,0.265182098882391,0,0,0,0,0,0,0,0,0,-0.0144120201489898,0,0,0,0,0,0,0,0,0,0,0.0133000215304867,0,0
X600028.SH,0.208182843888622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174104293347025,0,0,0,0,0,8.67361737988404e-19,0.0843165349256727,0.0132536820641402,0,0,0.0296865583164991,0,0,0,0,0,0,0,0,0,0,0,-0.00926307766922266,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.000226658413499665,0,0,0,0,0,0,0,0.0623904424730128,0,0,0,0,0,0,0,0,0,0.0280023733717544,0,0.0598850204041622,0,0,0,0.150740867464142,0,0,5.42101086242752e-20,0,0.0107148271540985,0.0084303170270209,0,0,0,0,0,0,0.0107929877212064,0.00321622851733785,0,0,0,0.103802082801722,0,-0.00648620643852743,-0.00384983978260451,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0512997964631496,0,0.060483185066423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116669572341962,0,0,0,0,0,0,0.38859263826492,0.0201115873424401,0,0,0,0,0,0,0,0,0,0,-0.00633259404305837,0,0,0,0,0.00418399544068306,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.0872875856800671,0,0.3101023804528,0,0,0,0,0,0.0702355725615665,0,0,0,0,0,0,0,-0.0582714056018588,0.0134227243765831,0.142857000922183,0,0,0,0,0,0.0804985200801055,0,0,0,0,0,0,0,0,0.109195110610073,0,0,0,0,0,0,0.0942373763017113,0,0,0,0,0,0,-0.0217188748657016,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.237956403896909,0,0.379645560476785,0,0,0,-0.0438346272711848,0,0,-0.080224499207246,0,0,0,0,0,0,0.133580269711693,0,0,0,0,0,0,0,0,-0.079138856987921,0,0,0,0,0,-0.281348599498912,0,0,0.0796836992023657,0,0,0,0,0,0,0,0,0.00996285236303742,0,0,0,0,0,0
X600188.SH,0,0.0217657990364002,0,0,0,0,-0.0315446214824187,0,0,0,0.105140307096003,0,0,0.0353786822696906,-0.0847254153290438,0,0,0,0.200534459932378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167159327069591,0.309559002546619,0,0,0,0,0,0,0,0,0,0,0,-0.113429035322816,0,0.20740377017735,0,-0.0742022452937669,0.119420878797175,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116211365088764,0,0,0,0,0,0,0.0972678000462077,0.117434685742498,0.245021881157697,0,0,0.202598759522754,0.0553122233143972,0,0.0670295056561852,0,0.0143739205478369,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0183745371496253,0.0855211072066447,0.0379766317709207,0,0,0,0.0873760502173426,0,0,0.108271562234259,0,0.171414858961757,0,0,0,0,0,0,0,0,0,0,0.0192302139122868,0.119055341308727,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.203912801743822,0,0,0,0,0,0,0.0437520955149906,0,0.0226584468414961,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428716261935468,0,0,0,0,0,0,0,0,0.254085976836096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16308064516381,0.485797309968824,0,0,0,0.250911581030576,-0.036676601085473,-0.0150829326878731,0.0202128828212705,0,0,0,0,0,0
X002466.SZ,-0.189678990326708,0,0,0,0,0.539999470960818,0.242937251606618,0,0,-0.0491848569373561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217096002866618,0,0,0,0,0,0,0.109898187443521,0,0,0,0,-0.187627551724337,0,0,0,0,0,-0.0579006962525221,0,0.138170956632856,0,0,0,0,0,0,0,0,-0.0289954319066917,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262616822190382,0,0,0,0,0,0,0,0,0,0,0,0,0.0367610340683599,0,0,0,0,0,0,0.0998876169053303,0,0,0,0,0.124489025654423,0,0,0.019853073672907,0.0203833333277865,0,0,0,0,0,0,0,0,-0.0150843472680451,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.140513484359031,0,0,0,0,0.0651352741710307,0,0,0,0,0,0,0,0,0,0,0,0,0.00540832569405549,0.586524818164354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293317465054343,0,0.0429524841300165,0,0,0,0,0,0,0,0,0,0,0,-0.0172846087866981,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.077438312638208,0,0,0.291722451483603,0.079078009610155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140518522862273,0,0,-0.064523020888873,0,0,0,0,0,0,0,0,0,0,0,0.0638073602354771,0,0,0,-0.00482240590727626,0,0,0,0.0307250317545001,-0.00173698690409196,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.212795949963525,0,0.0191029245283759,0,0.0195709613557201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475235735874401,0,0,0,-0.0349746781652299,0,-0.119054045972941,0,0,0,0,-0.0074870756441881,0,0,0,0,0,0,0,-0.0039297751227924,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.134538645360932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987287818498048,0,0,0,0,0.0949745352694408,0,0.15638310660595,0,0,0.03240321302658,0,-0.00770716225987348,0.0155737845442969,0,0.0998371512745149,-0.0229467323222179,-0.0877066246416306,0.0573220153082235,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0420611873683071,0.0160214565580518,0,0,0,0,0.00384901133200135,0,0,0,0,0,0,0,0,0,0.00460365910279695,0,-0.00473939463907837,-4.10982695918044e-05,0,0,0,0,0,0,0,-0.0959887939453841,0,0,0,0,0,0,0,0,0,0,0,0,0.0514299426597739,0,0,0,0,0,0,0.0579508634915266,0,0
X601898.SH,0,0,0,0,0,0,0,0.198377492936475,0,0,-0.0654423686520573,0,0,0,0,0,0,-0.000598089360641594,0,0,0,0,0,0,0,0,0,0,0.150191552609269,0,0,0,0,0,0.286296833607676,0,0.0459965905517416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110517753886991,0,0,0,0,0.00693734861157018,0,0
X000301.SZ,0,-0.0396786761852936,0,0,0,0,0,0,0,0,0.203584164332608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174000663696986,0,0,0,0,-0.00486534877685765,0,0,0,0,0,-0.109688493012967,0,0,0,0.142948607641365,0.0699094081188931,0,0,0,0,0,0,0,0,0.043704892831519,0,0,0,0,0,0
