,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X600111.SH,X601699.SH,X600010.SH,X000708.SZ,X600426.SH,X600362.SH,X000301.SZ,X000983.SZ,X000877.SZ,X600027.SH,X600803.SH,X600489.SH,X002271.SZ,X601991.SH,X600160.SH,X600985.SH,X600176.SH,X000807.SZ,X000408.SZ,X000630.SZ,X000786.SZ,X000932.SZ,X600612.SH,X000933.SZ,X300037.SZ,X600219.SH,X002128.SZ,X600995.SH,X600348.SH,X600688.SH,X000723.SZ,X600157.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.598330602212007,0.0733673145417057,0,0,0,0,0,0,0,0,0.0164006989267338,0,-0.0650046044877523,0,0,0,0,0,0,0.0599652874514866,0,0,0,0,0,0,0,0,-0.219957734681569,0,0,0,0,0,0.00685834281672399,0,0,0,0.173014566508989,0,0,0,0,0,0,0,0,0,0,0,0.0100955824080168,0,0,0,0,0,0,0
X600028.SH,0.560812321343027,0,0,0,0,0,0,0,0,0,0,0.0246922737372139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366722253107587,0,0,0.0326222548615516,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00755195928663586,0,0,0,0,2.16840434497101e-19,0,0
X601088.SH,0.164211628857784,0,0,0,0.10455951501347,0,0.200517730829996,0,0,0,0,0,0,-0.0178508307575416,0,0,0,-0.0547421787639427,0.0386607563677177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973546640764983,0,0,0,0,0,0,0,-0.178435792348157,0,0,0,0,0,0,0,0,0,0.00478324687809352,0,0,0,0,0,0,0
X600309.SH,0.0148295422051897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677327082189524,0,0.352549854368926,0.33208324221267,0,0,0,0,0,0,0,0,0.092140616069476,0,0,0,-0.166041706955126,0,0,0.147656012898604,0,0,0,0,0,0,0,0,0,0.125669876166046,0.0967179654373856,-0.0574229326561605,0,-0.00141896299135912,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.248173000285302,0,0,0,0,0,0,0,0,0,0,0,0.237814480137053,0,0,0,0,0,0.166749547893498,0,0,0,0,0,0,0,0.10604702778197,0,0,0,0,0,0,0,0.227402259657723,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0054865460299675,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.192710846325085,0,0,0,0,0.00612726191276828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298367259312194,0,-0.0238387785020869,0,0,0,0,0,0.26850928802154,0,0,0.300183946397224,-0.0205546870615952,0,0,0,0,0,0,0,0,0,0,0,0.0235812186690286,-0.0395452306642014,0,0,0,0,0,0
X601898.SH,0.123732330798551,0,0,0,0.259495421148906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806239428621505,0,0,0,0,0,0,0,0,0,0,0,0,0.0526628452039235,0,0,0.0278211359051159,0,0,0,0,0,0,0,0,0,0,0,-0.0107425892490723,0,0,0,0.00250470864603913,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.173133514749827,0,0,0.00347241006686042,0.00244086133921036,0,0,0,0,0,0,0,0,0,0,0.267408977195495,0.0980028517552435,0,0,0,0,0,0.0511801287016248,0,0,0,0,0,-0.0231000390766739,-0.126824139133047,0,0,0,0,0,0,0,0,0,0,-0.00980093602657258,-0.000399312578150158,0,0,0,0,0,0
X600585.SH,0,0,0,0.00759864522450043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627518822332997,0,0,0.0470153143376978,0.240136090758732,0,0,0,0.100450854635118,0,0.00758339658092811,0,0,0,0,0,0.11540515087539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0.0326077850777007,0.107591703486875,0,0,0.0430800178621188,0,0,-0.0514171953434198,0,0,0,0,0,0,0,-0.0282309888184632,0,0,0,0,0,0,0,0,0,0,0,0,0.486685180548914,0.0477260004137597,0,0,0,0,0,0,0,0,0.00162364142869192,0,0,0,0,0,0,0,0,0,0,0.0271460140349274,0,0.00301506710133926,0,0,0,0,0.00955446725717597,0,0
X600660.SH,0,0,0,0,0,0.0539109452008834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184211193783913,0.104209337528008,0,0,0,0,0,0,0,0,0,0,0,-0.00913137602904277,-0.00573924773469268,0.0227238047522494,0,0,0,0.0757683437253614,0,0
X600886.SH,0.0525694048570665,0.0992466256059819,0.147991576870373,0,0,0.00273698475001755,0,0.117741163484066,0,0,0.00703348767589322,0,0,0,0,0,0.160565468480761,0,0,0,0,0,0,0,0,0,0,0.158747787670896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139518395366611,0,-0.0012639216701791,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0828161120648344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975412244877481,0,0.0815740164567702,0,0,1.73472347597681e-18,0.417460732986374,0,0.0479812910832382,0,0,0,0.153596546001858,0,0.31871867073317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764417772999807,0,0,0,0.0439843907149334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244751263075844,0,0,0,0,0,0,0,0,0,0,0,0.00758119873635812,-0.000163559671171183,0,0,0,0,0,0
