,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600362.SH,X600886.SH,X600795.SH,X600010.SH,X600188.SH,X600688.SH,X600309.SH,X600027.SH,X600583.SH,X002353.SZ,X601992.SH,X000792.SZ,X601158.SH,X000898.SZ,X000883.SZ,X000629.SZ,X600315.SH,X600489.SH,X600490.SH,X000709.SZ,X600547.SH,X000825.SZ,X000831.SZ,X600352.SH,X000539.SZ,X600660.SH,X601699.SH,X000630.SZ,X000983.SZ,X600549.SH,X600307.SH,X002470.SZ,X000937.SZ,X000027.SZ,X600578.SH,X000960.SZ,X000959.SZ,X600863.SH,X600516.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0471791284207088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217951626094037,0,0.0096520865908518,0,0,0,0,0,0.00988284068671134,0,0,0,0,0,0,0,0.0223146480566084,0.01401214214813,0,0,0,0,0,0,0,0,0.0350994897732102,0,-0.00183095968699593,0,0,0,0,0,0,0
X600028.SH,0,0,0.0287580931739481,0.190446433339472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679328042085394,0,0.00675418838437942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149072895984756,0,0,0,0,0,0,0.0668018433097723,0,0,0,0.0425246785810129,0.0152670351983401,0,-0.00902001177204829,0.0118624190050343,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0555656735791538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404998728357597,0,0,0,0,0,0,0,0,0,0,0.243366802466184,0,0.0484398554909651,0,0.124716947221247,0,0,-0.0340548542826602,0,0,0,0.0191784799207953,0,0,0.00159028188330097,0,0,0,0,0,0
X600585.SH,0,0,0.0301987331076496,0,0,0,0,0,0,0.00593634483951522,0,0,0,0,0,0,0,0,0,0,0,0.0540937078777508,0,0,0,0,0,0.10689956291885,0,0,0,0,0,0,0,0,0,0,0,0.0415505840827898,0,0,0.0818386586416727,0,0,0,0,0,0,0.0162422682724848,0,-0.000808429484087623,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0440607700215313,0,0,0,0.0819649965173394,0,0,0,0,0,0,0,0.0405225215300316,0,-0.0404039627279357,0.110723261988842,0,0,0,0,0,0,0,-0.0388747311257839,0,0,0,0,0,0,0.111279550103756,0,0,0,0,0,0,0,0,0,0,0.0541866925926357,0,0,-0.0199189858618956,0,0.00483185057998258,0.0306475785287294,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129691545186707,0,0,0,0,0.109619664866249,0,0,0.0299144156713723,0,0,0,0,0,0,0.0615860991230462,0.00736614553471873,0,0,0,0.0386744401899754,0,0.064964192081926,0,0,0,0.0342199055532304,0.220550544452419,0,0,0,2.16840434497101e-19,0.00344834306679759,0,0,0,0,0,0
X601898.SH,0,0,0,0.0143746918407666,0,0.0353404691516685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817428080488984,0,0,0,0,0.09641248899655,0,0,0,0,0,0,0.0417858335638739,0,0,0,0.0715821456744272,0.0185386744248053,0,0,0,0,0.158250144715162,0,0,0,0,0,0,0,0,0.00412340780704096,-0.00246736360575484,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0170870184859154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293920817881091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307322946217299,0,0,0.0772989244120314,0,0.244058746184749,0,0.0239252114403812,0.0140590441394463,0,0,0,-0.00238313110418495,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0218273520618963,0,0,0,0,0.017580690466274,0,0,0,0,0,0.0567055486015094,0,0,0,0,0.0165654806248358,0,0,0,0,0,0.0271902394058867,0.0452219120574967,0,0,0,0.0973572076713912,0,0,0.246019441328023,0.0576679245744921,0,0,0,0,0.0709935352952369,0,0.00781666255843683,0,0,0,-0.00703938207836778,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150628195783903,0,0,0,0,0,0.197765886143834,1.38777878078145e-17,0,0.266163395123277,0,0,0,0,0,0.0035341927998646,0,0,0,0,0,0.0963659283649881,0,0,0,0,0,0,0,0,0.0509403630807305,0,0,0,0,-0.00702773442258934,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0232984748684235,0.0606728125675446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211479561605975,0.0269733700015995,0.0127376963941375,0,0,0,0.0744761347782778,0,0,0,0,0,0,0,0.198620639242826,0.0347149527260281,0,0.0160804707561792,0,0,0,0,0.0679021740401543,0.016543136085616,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193498574785594,0.0920756168152675,0.0668919064542818,0,0,0,0,0,0,0,0,0.0540086728281684,0,0,0,0,0,0,0,0,0,0,0.133041146549727,0,0,0,0,0,0,0,0,0,0.0480903652907028,0,0,0,0,0,-0.00825306536880629,0.0194936648344421,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056980796649253,0,0,0,0,-0.0170092624255929,0,0,0,0,0.00810088133406016,0,-0.00566496107650496,0,0,0,0,0,0,0,0,0,0.0562214892394445,0,0,0.0991889501043896,0,0.0772690252414015,0,0.0271690542847855,0,0,-0.0185328982270036,0.0238224337938739,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.262927103619066,0,0,0,0,0,0,0,0,0,-0.128618122698554,0,0,0,0,0,0,0,0,-0.0801154526781479,0,0,0,0.0474291392510263,0,0,0,0,0,0,0,0,0,0.0705874445080987,0,0,0,0,0.148666469408391,0,0.202040915384227,0,0.0133816533273216,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125095005250548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302135453690537,0.0541435876656174,0,0,0.0284755896775824,0,0.0995935720170246,0.155292702987825,0,0,0,0.0537411476792248,0.0962729678460084,0,0,-0.00879152366159553,0.027656434778609,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.0428319811157511,0,0,0.138591830443778,0,0,0,0,0.0642474194404451,0,0,0,0,0,0,0,0,0.0383821218469508,0,0,0,0,0,0,0,0,0.0470692412284066,0,0,0,0,0,0,0,0.0636593109100059,0.0347073892251256,0,0.0284312158658588,0,0,-0.0111725277971171,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1668488617292,0,0.0429590465495249,0,0,0,0,0.0954420574260435,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.202635464353182,0,0,0,0,0,0,0,-0.0121442603212598,0,-0.0197546313224596,0,0,0,0.0113600894983895,0.0175057323800545,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.354546717709388,0,0,0,0,0.0368553447833669,0,0,0,0.0886269814234607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149969006016523,0,0,0.000550866411095126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106088868595891,0,0,0.018226773375401,0,0,-0.00662121517730163,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832857683877604,0,0,0,0,0,0,0,0,0.0528158589844738,0,0,0,0,0,0,0,0,-0.00581351028479682,0.111390021543431,0,0,0,0,0,0.0857294431961397,4.20897975134308e-05,0,0.0146877460747363,0,0,0,0,0,0,0
