,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600111.SH,X600019.SH,X601898.SH,X002271.SZ,X600660.SH,X000301.SZ,X000877.SZ,X600011.SH,X000708.SZ,X600010.SH,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600795.SH,X600362.SH,X600426.SH,X000983.SZ,X600096.SH,X600803.SH,X000408.SZ,X000723.SZ,X000786.SZ,X600141.SH,X601699.SH,X300073.SZ,X601991.SH,X600219.SH,X600486.SH,X002192.SZ,X002353.SZ,X002080.SZ,X000807.SZ,X600295.SH,X600801.SH,X600157.SH,X600027.SH,X000630.SZ,X000932.SZ,X002497.SZ,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13914413092634,0,0,0,0,0,0,0,0,0,0,0.0815304058549862,0,0.110792264290044,0,0,0.0467536530639683,0,0,0,0.213713021725013,0,0,0,0,-0.0123569971624146,-0.0286458311341074,0,0,0,0,0,0
X601088.SH,0.0775306641116636,0,0,0,0.257671415532176,0,0,0,0,0,0,0.110696819024496,0,0,0,0,0,0,0,0,0,0,0,0.0346667236201385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0916535157354768,0,0,0.0219668782713889,0,0,0,0,0.0447491760447735,0,0,0,0,0.00290044017359879,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117478428285597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110667995437904,0,0.0713012222884841,0,0,0.0126986769328184,0,0,0,0.0544206235009459,0,0,0,0,-0.0144164784221799,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0841479333465405,0,0,0,0.117773306191142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778051814468433,0.0273324516759771,0,0,0.103321224990194,0,0,0,0.125057195887567,0,0,0,0,0,-0.00107768984294266,0,0,0,0,0,0
X600188.SH,0,0.252458324818005,0,0,0,0,0,0,0.0236652583681414,0,0,0,0,-0.0281294713899018,0,0,-0.253060034050902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314015803906495,0,0,0,0,0,0,0,0,0.127120731551174,0,0,0,0,0,0,0.157062831958245,0,0.0287903907337417,-0.0323595176365306,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.110495770077584,0,0,0,0,0,0,0,0.0675903437025221,0,0,0,0,0,0,0.0112466378550567,0,0,0.0257423818021277,0,0,0,0,0,0,0,0,0,0,0,0,0.371265500386871,0,0,0,0,0,0,0,0,-0.0101888296336095,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0389784221108,0,0,0.344971681233314,0,0.128989963190575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-1.73472347597681e-18,0,0,-0.0138703132557812,0,0,0,0,0,0.0989172268457445,0,0,0,0,0,0,0,0,0.132306710254545,0.10568788248536,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.591485043649367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690748135290206,0,0,0,0,0,0,0,0,0,0.242110920310543,0,0,0.00344138937339294,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0767342099559876,0,0.0219258853920731,0.0230326487094501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120133748337205,0,0.385636115471364,0,0,0,0,0,0,0,0,0.031858154735135,0,0,0,0,0,0,0,0.0395969590242307,0,0,0,0,-0.0360318016314212,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0496830586454414,0,0,0,0.381868756070259,0.0596769378305962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227521902161243,0,0.0771746691667435,0,0,0,0,0,0,0,0,0,0,0.032569394976495,0.251552629825614,0,0,0.0204376134769596,0,0,0,0,0,0,0
