,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X002466.SZ,X000792.SZ,X600660.SH,X000877.SZ,X600010.SH,X002271.SZ,X600188.SH,X000301.SZ,X000708.SZ,X600547.SH,X600011.SH,X601600.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X600803.SH,X002080.SZ,X002326.SZ,X300037.SZ,X000408.SZ,X600219.SH,X000786.SZ,X600399.SH,X000723.SZ,X601991.SH,X600688.SH,X600795.SH,X600141.SH,X600352.SH,X600489.SH,X000825.SZ,X300073.SZ,X600096.SH,X600157.SH,X002353.SZ,X002407.SZ,X002409.SZ,X600486.SH,X600516.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.337378192178198,0,0,0,0,0,0,0,0,0,0,0.00948946992128821,0,0.0747952487747992,0.0293680804772385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404123549418782,0,0,0,0,0,0,0.0573181250141429,0,0.0671804232878582,0.105413612177548,0,0,0,0,0,0,-0.012870690619483,0,0,0,-0.0656923479006723,0,0
X600028.SH,0.143085315239216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404282231587123,0,0,0,0,0,0.0440989554691201,0,0,0,0.013759362375241,0,0,0,0,0,0,0,0,0.05152283828173,0,0.0925303233149797,0,0,0,0,0,0,0.0358263407684153,0.138897908160357,0.0129319955151573,0,0,0,0,0.0315451424109233,0,0,-0.0256182680300508,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0940835045246319,0,0,0.0308501676797813,0,0.190523316584111,0,0.0965083177126377,0,0.0500042027492822,0,0.393749993917096,0,0,0.0695970694858685,0,0.147994594798241,0,-0.0478397063693849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410318580563091,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0874750833670648,0,0.0132366220705283,0,0,0,0,0,0.116095396558461,0,0,0,0,0.202691920530957,0,0.0482731358471795,-0.0622632390199588,0,0,0,0,0,0,0,0,0,-0.0822472948594584,0,0,0,0,0.0287890301995132,0,0,0,0,0,0,0,0,0.00732915766902982,0.0214445262433727,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.407425742995212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103578538470285,0,0,0,0,0,0,0,0,0,0,0,-0.016988805799119,0.326383906250964,0,0,0,0,0,-0.00472792205936088,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0475965884926173,0,0,0,0,0,0,0.36736065245895,0,0,0.0240741344418606,0,0,0,0,0,0,0,0.0723820413882882,0.0519827683402183,0,0,-0.0939699517214565,0,-0.0217565424472954,0.0490473269031128,0,0.0844171008569519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436575720911714,0,0.0264652923684785,-3.46944695195361e-18,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.102982684629778,0,0,0,0.291467663680544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207130445492578,0,0,0.204367910757661,0,0,0,0,-0.0199695025210037,0,0,0,0,0,0,0,0,0,0,0,0.173589993102273,0,-0.00730124665028517,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.1241054580702,0.0728506756959985,0,0.0405922588636718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136930844795481,0.0259739580027358,0,0,0.0783326268670244,0,0,0,-0.0236324867323426,0,0,0.278937003893159,0,0,0,0,0,0,0,0.0821291126067138,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.567148864239578,0,0.0193897234986866,0,0,0,0,0,0.0520603963463384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112005765185644,0,0.110937614381744,0,0,0,0.0147891623794096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425262285203051,0,6.93889390390723e-18,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.146860055871903,0.346098083694395,0,0,0,0,0,0,-0.167027792544531,0,0,0,0,0,0,0.0399621773614907,-0.0389383446140266,0,0.459223319701858,0,0,0,0,0,0.13609469957483,0,0,0,0,-0.123184527513702,0,0,0,0,0,0,0,0.146898984034071,0,0,1.73472347597681e-18,-0.0440674542470264,0,0,0,0.0388981919449095,0,0
