,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600362.SH,X600886.SH,X600795.SH,X600188.SH,X600027.SH,X601992.SH,X002466.SZ,X000898.SZ,X600111.SH,X600516.SH,X600176.SH,X000709.SZ,X002460.SZ,X600352.SH,X600219.SH,X000629.SZ,X000786.SZ,X600157.SH,X600299.SH,X600808.SH,X600489.SH,X000825.SZ,X601158.SH,X600801.SH,X000630.SZ,X002271.SZ,X000553.SZ,X000883.SZ,X002110.SZ,X300072.SZ,X600985.SH,X600583.SH,X000027.SZ,X002075.SZ,X600339.SH,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041823996279386,0,0,0,0,0,0.0336871232965868,0,0,0,0,0,0,0,0,0,0.0210336500750209,0,0.0903655542103933,0.000848199335537437,0,0,0,0,0,0,0,0,0.0255976938252934,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.20891633138285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167296509217548,0,0,0,0,0,0,0,0,0.23044558398377,0,0,0,0,0.0381639780683421,0,0,-0.0445762086798231,0,0,0,0.0451081301467638,0.0525450941718157,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141584969282778,0,0,0,0,0,0,0.0151584665234148,0,0,0,0.0367843608662064,0,0,0,0.142934420334743,0,0,0,0,-0.03375896663705,0,0,0,0,0,0,0,0.024102981305787,0,0,0,0,0,0
X600585.SH,0,0.103078360823823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151905183415962,0,0,0.0831406503115339,0,0,0,0.441956244851124,0,0,0,0,0.0215526624895293,0,0,0,0,-0.0335224982019566,0,0,0,0.00580328473081172,0,0,0,0,0.0160373036950434,0,0
X600019.SH,0,0,0,0,0,0.00521194965053743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183845349270347,0.0532327917274838,0.0143801004513344,0.110881941189002,0,0,0,0,0,0,0.0157126627447445,0,0,0,0,0,0,0,0,0,0,0.166339060926488,0,0,0,0,0.0210396903779159,0,0,0,0.00689914465678873,0.0224440277178436,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172424986239182,0,0,0,0,0,0,0,0,0,0,0,0,0.37139553688938,0,0,0,0.256261779914472,0,0.115099145936935,0,0,0.171768997668204,0,0.086159953842575,0.0596404049719467,0,-0.10408128696997,0,0.045724434132498,0,-0.0143671003898126,0.0350041325718787,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256903999164801,0,0.570921816153626,0,0,0,0,0,0,0,0,0,0,0,0,0.0224835786791737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435678514720983,0,0,0,-0.00181277447681072,0.00184313829130962,0,0,0,0,0,0
X600010.SH,0,0.0131613179008506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241510365610711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102343441333462,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0140953927833156,0.0248476674211978,0,0,0,0.0289173532741141,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321730775507863,0,0,0,0,0,0,0.0266933230563789,0,0.114193577640887,0,0,0,0.0305268651608715,0,0,0,0,0,0,0,0,0.0109864784259197,0,0,0,0.0870773631692902,0,0,0,0.0364018383026543,0,0,0,-0.00621229808193663,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014282028265893,0,0,0.987622685451629,0,0,0,0,0,0,0,0,0,0,0,-0.00333608517505804,0,0,-0.0916685788020261,0,-0.0170944989457848,0.0302803735846264,0,0,0,-0.0123902701016667,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0267075888777285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155668195864433,0,0.133950778582915,0,0,0,0,0,0,-0.00606380476599943,0,0,0,0,0,0,0,0,0,0,0,0.0328585465862698,0,0,0.0389350971565409,0,0,0,0,-0.0102568431144801,0.0466262624810925,0,0,0,0.0466797443308712,0,0
X601991.SH,0.153224461640094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485245447068404,0,0.073007920305028,0,0.0374828448866455,0,0.0934338516661631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805581986202727,0,0,0,0,0.0465970406555029,0,0,0,0.0323785273458021,0,0,0,-0.00342843749705779,0,0,0,0,0,0,0
