,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X601600.SH,X600011.SH,X600886.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600010.SH,X600489.SH,X600111.SH,X002460.SZ,X601699.SH,X600027.SH,X600160.SH,X000983.SZ,X600426.SH,X002466.SZ,X000301.SZ,X600803.SH,X601991.SH,X000786.SZ,X000933.SZ,X000877.SZ,X600985.SH,X000630.SZ,X002128.SZ,X000807.SZ,X600176.SH,X600219.SH,X601168.SH,X000408.SZ,X600348.SH,X600612.SH,X600096.SH,X000883.SZ,X002271.SZ,X600295.SH,X000932.SZ,X002353.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.358142062094648,0,0,0,0,0.0939475125785094,0,0,0,0,0,0,0,0.0616206393183175,0,0,0,0,-0.0103810843675202,0,0,0,0,-0.0117025980205946,0,0,0,0,-0.0650702956844852,0.149773727469131,0,0,0,0,0,-0.0513819229173493,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572221285461992,0.0327625013643616,0,0,0,0,0,0
X601088.SH,0.187037033724417,0,0,0,0,0.0569272220566967,0,0,0,0,0,0.0192893513444184,0,0,0,0,0,0,0,0,0,0.170059695465547,0,0.00477016964266633,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110114641760528,0,0,0,0,0.0358354179947909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.453645336558178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212119970837063,0,0,0,0,0,0,0,0,0,0,0,-0.155438688525662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374697630602629,0,0,0,0,0,-0.00625784528808019,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556830140192833,0,0,0.0452483270680081,0,0,0,0,0,0,0,0,0,0.162627129130273,0,0,0,0,0.000316556843086502,0,0,0,0,0,0,0,0.0699802993722749,0,0,-0.0140328363254523,0,0,-0.0177549606009912,0,0,0,0,0.0149520140565969,0,0
X600188.SH,0,0,0,0,0,0.15825365669889,0,0,0,0,0,0.144084265877779,0,0,0,0,0,0,0,0,0,0.267525730096558,0,0,0,0,0,0,0,0,-0.137774378786769,0.0595777178786976,0,0.123204387326576,0,0.02104905734748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00356515829366641,0,0,0,0,0,0
X601898.SH,0,0.0557082444465968,0,0,0,0,0,-0.0304474081646629,0.209634377690744,0,0,0,0,0,0,0,0,0,0,0,0,0.0434491497977077,0,0,0,0,0,0,0,0,0,0,0,0.393453224256384,0,0,0,0,0,0,0.0603594479192836,0,0.016041623658099,0.265666830893902,0,-0.0225236901185825,0,0,0,0,0,0.138775316267182,-0.0560582965797271,0,0,0,0,0,0
X600019.SH,0,0,0,0.0274806714637299,0,0,0,0,0,0,0,0,0,0,0,0,0.15441205765753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194121620067429,0,0,0.0253305733425555,0,0,0,0,0,0,0,0.0508365273663328,0,0,0,0,0.0912999950694843,0.239992614591423,0,0,0,0.0293539584331123,0.00173653869537843,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0724513545374084,0,0,0,0,0.117667632974363,0,0,0,0,0,0,0.0462974128372609,0,0,0,0,0.255787306428456,0,0,0.208929189739056,0,0,0,0,0.175194076096284,0.0470700379225409,0,0.211098579245028,0,0,0.12219082663532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542513828562821,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422806840938913,0,0,0,0,0,0,0,-0.0524399853635532,0.328630123624566,0,0,0,0,0,0,0,-0.0584558460908307,0,0,0,0,0.0582844313047963,0,0,0,0,0,0,0,0,0.040087385067362,-0.0280423528046172,0,0,0,0,-0.000622069712870296,-0.00248731037479266,0.00571555113397282,-0.0475700554841126,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875283898094176,0,0,0,0,0,0,0,0,0.0851610071235541,0,0,0,0,0,0,0,0,0,0,0.0082322515464505,0,0,0,0,0,0,0,0,0,0,0,-0.14527494746335,0,0,0,0,-0.157599935679448,0.0776552991053813,-0.0113418842597276,0,0,0,0,0,0
