,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X601600.SH,X600795.SH,X600585.SH,X600688.SH,X600886.SH,X601991.SH,X600027.SH,X000709.SZ,X600583.SH,X600157.SH,X000539.SZ,X600362.SH,X600111.SH,X600188.SH,X002075.SZ,X601992.SH,X601158.SH,X600309.SH,X000898.SZ,X600352.SH,X002353.SZ,X000027.SZ,X000792.SZ,X600863.SH,X000629.SZ,X000883.SZ,X600021.SH,X600808.SH,X000878.SZ,X000825.SZ,X600307.SH,X600660.SH,X600578.SH,X000060.SZ,X000959.SZ,X601918.SH,X600098.SH,X002470.SZ,X600489.SH,X600022.SH,X600547.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0.0225072593585612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122066125318348,0,0,0,0,0,0,0,0.0873232891440769,0,0,0,0.0622273108262513,0.0336942408801647,0.136952523467861,0,0,0.16585605332,0,0,0.117804066293294,0,0,0,0,0,0,0.069468991669593,0,0,-0.00532687966335682,-0.011804919974311,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.213747548659509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155086893842185,0,0,0,0,0,0,0,0,0,0.000872980013565934,0,0,0,0,0,0.0643806992481822,0,0,0,0.0883281264573904,0,0,0,0,0,0,0,0,0,-0.0198323456659437,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0770577364129213,0,0,0,0,0,0,0.0288413131606299,0,0,0.0290054697717778,0,0.162505779529876,0.36381244294175,0,0,0,0,0,0,0,0,0.0361656935963082,0,0,0,0,0,0,0,0.139731141699732,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163683663402774,-0.0251589300910557,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308877286207071,0,0,0,0,0,-0.0663041988097299,0,0,0.139495992303014,0,0,0,0,0,0.0396417876256205,0,0,0,0,-0.159591633465827,0,0,0,0,0,0,0,0,0,0,0,0,0.0225499958935359,0.0274486223133268,0,-0.0333735970643624,0,0,0,0
X601992.SH,0,0,0,0,0,0.208943683032819,0,0,0,0,0,0,0,0,0.220151285558801,0,0,0,0,0,0,0,0,0,0,0.192069617689067,0,0,0,0,0,0,0,0,0.0547302192355604,0,0.00609434074300643,0,0,0.155886287785385,0,0,0,0,0,0,0,0,0,0,0,-0.01596750373619,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582758722041129,0,0,0.0243098814064789,0,0,0.0450742391069687,0,0,0,0,0.120555835402257,0.0268436255422492,0,0,0,0,0,0.0388499365244619,0,0.0997109766193747,0,0,0,0,0,0.192343337194511,0,-0.0107273162613647,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410405033449916,0,0,0,0.0205114410062528,0,0,0,0,0,0.0543543405548342,0,0.0435610240543935,0,0.13131968948931,0,0,0,0,0,0,0,0.0469485033389654,0,0.130058821931009,0,0,0,0.118149230625352,0,0,0,0,0,-0.00546182703319916,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.261876336862628,0,0,0,0,0,0,0,0,0.168073559444431,0,0,0,0,0,0,0,0.1035206610153,0,0,0,0,0,0,0,0.0804912962240865,0.00642799504037768,0,0,0,0,0.173471813591317,0,0,0,0.0716614672318925,0,0,0,0,0,0,0,0,0,-0.00315304276621974,-0.0149920345889701,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.000698750205310501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13759288251161,0,0.260115731218622,0,0,0,0,0,0.103361508473657,0,0,0,0,0.0715667547944874,0,0,0,0,0,0,0.06929150190743,0,0,0,0,0,0,0,0,0,-0.0154551554473612,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.0157801721898418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203082191859139,-0.0115847732509879,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101165801311342,0.131438889584611,0,0.00294903505473008,0,0,0,0.237520588311986,0,0.0702137052408978,0,0,0,0.0132912004386696,0,0,0,-0.0257724366552421,-0.0195914999863267,0,0,0,0,0,0
X000792.SZ,0,0,0,0.159780945444646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834373227555195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297464025486995,0.041853490874673,0,0,0.134860803405187,0,0,0,0,-0.0190395829503812,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.42529332568122,0,0,0,0,0.238901796958425,0.00451024081997707,0.0218770821095738,0,0,0,0,0,0,0,0,0,0,0,0,0.144091763446171,0,0,0.0295926730554829,0,0,0,0,0.00961318240650204,0,0,0.0796154210167407,0,0,0,0,0.0370806685392225,0,0,0,0,0,0,-0.00584401619688435,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.147924215302676,0,0,0,0,0,0,0,0,0,0.0624585745886425,0.0126369764698404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274645367409655,0,0,0,0,0,0,0.184807418088252,0,0,0,0,0,0,0,0,0.0554519485970075,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.122861320812638,0,0,0,0,0,0,0,0,0,0.0608645674365378,0,0,0,0,0,0,0,0,0,0,0,0.0931284782531634,0,0,0,0,0.0293171035713613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055793654744155,0,0,-0.0599426055049508,-0.0217978017024417,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706736215372794,0,0.0443863707731761,0,0,0,0,0,0,0,0,0,0,0.128481641044848,0,0,0.073704997190924,0.0962941713013168,0,0,0,0,0.192598023188535,0,-0.0317937103596351,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.22425223094046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033476759273896,0,0.0178770685952445,0,0,0,0,0,0,0,0.121688768666662,0,0,0,0,0,0.0296923324028702,0,0,0,0,0,0,0.274313728173685,0,0,0,-0.00448665135267217,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0612367163633496,0,0,0.0842515004249839,0,0,0,0,0,0,0.00954453043765186,0,0,0,0,0,0,0,0,0,0,0,0,0.11103403621157,0,0.218895526870865,0,0,0.0466912697944108,0,0,0,0,0,0,0,0,0,0,0.000360053836645695,-0.0178167500693137,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197161322146742,0,0.152568843833725,0,0,0.103077710934837,0,0,0,0,0.15187870539085,0.0234038869975715,0,0,0,0,0,0,0,0,0.148861701684511,0,0,0.00804703776742067,0,0,0,0,0,0,-0.00677797354687679,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689617454292472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278228318872061,0.203353996571836,0,0,0,0,0,0,0,0,0.0399820603327116,0,0,0.0855966608142042,0,0,0.0364621946880084,0,0,0,-0.0465525626162815,-0.0193252166887438,0,0,0,0,0,0
X600660.SH,0,0,0,0.114950468767859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045749224785183,0,0,0,0.111046258620747,0,0.130071370148955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406471836622292,0,0.183612511112428,0,0,0,0,0,-0.00184397025236224,2.71050543121376e-20,0,0,0,0,0,0
X600578.SH,0,0,0,0.302309772776981,0.0670798713464569,0,0,0,0,0,0,0,0.190518358292167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256286655093295,0,0,0,0.0366484710834349,0,0,0.0456893568903232,0,0,0,0,0,0,0,0,0,0,0,0,0.00204333347969788,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334367466732442,0,0,0,0,0,0,0,0,0.178178437778798,0,0,0,0,0,0,0,0.111991893580514,0,0,0,0.0593668671064102,0,0.025226411085959,0,0,0,0,0.107549391789947,0,0.190319132565455,0,0,0,-0.0185194047614908,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0.0676482861946364,0,0,0,0,0,0,0.154674665504506,0,0,0.124779985259553,0,0,0,0,0.0140633660427218,0,0,0,0,0,0,0.0431571912770323,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231659982051741,0,-0.00773749885129227,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969579691099973,0,0,0,0,0,0,0,0,0,0,0,0.100852380023208,0,0,0.0718020451850042,0,0.12132812665191,-4.33680868994202e-19,0,0.00595173944915353,0,0,0,0.0445849252554103,0,0,0,0,0,0,0,0,0,-0.025548804601408,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942536194467507,0,0,0,0.255369859211396,0,0,0,0.0781181052890532,0.147686216722593,0,0,0,0,0,0,0.0745833221533637,0,0,0,0,0,0,0,0.0334188776725853,0,0,0.00723334386460624,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.0181675257338279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297908919906232,0.0258896088688364,0,0.077418154837126,0,0,0,0,0,0,0,0,0,0,0.315948497053306,0.338541575806957,0,-0.00967878021380494,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0.14034001368087,0,0,0,0,0,0,0.0310153046321002,0,0,0,0,0.164720927871726,0,0,0,0,0,0,0,0,0,0,0,0.102396152563895,0,0,0.0534254243414409,0,0.062389295307498,0.163603253123307,0,0,0,0,0,0,0,0,0.0619151088370849,0,0,0,0,0.0501980335390445,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400889081023787,0,0,0.0759705704295505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894247203921849,0,0,0,0,0,-0.000126465516118227,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.0413851160271811,0,0,0,0,0,0,0,0,0,0,0,0,0.0702189156388539,0,0,0,0,0.319861946914059,0,0,0,0,0.130795787856184,0,0,0,0,0,1.73472347597681e-18,0.187903035337099,0,0,0,0.0125892908292926,0,0,0,0,0,0,-0.00131496386753259,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0662893172803216,0,0,0,0.157262556702225,0,0,0,-0.0407925671366891,0,0,0,0,0,0,0,0,0,0,0,0,-0.166562623289112,0,0,0,0,-0.0185894474410252,0,0,0,0,0,0,0,0,0,0,0,0,-0.00536248376430723,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.973877751596302,0,0,0,0,0,0,0,0,0,0,0,0,0.288716343848621,0,0,0,0,0,0,0,0,0,0,0,-0.863784143147844,0,0,0.143153723045115,0,0,0,0,0,1.31979229444721,0,0,0,0,0,0,0,0,-0.969507606706029,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743215711284418,0,0,0,0,-0.683070340840231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.436233841387532,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.180208970914924,0.100323169407132,0,0,0,0,0,0,0,0,0,0,0,-0.0187480737650611,0,-0.158603538491627,0,0,0,0,0,0,0,0,0,0,0.0311451055366359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100290638731193,0.173341171958255,-0.173874418548845,0,0,-0.0209147098172712,-0.0265484759733309,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0973356261562365,0,0,0,0,0,0,0,-0.0235390180543171,0,0,0,0,0,0,0.113548461485432,0,-0.107668049583467,0,0,0,0,0.0547509733974868,0,0,0,0,0,0,0.25225794756878,0,-0.0736433820477874,-0.0131858878661479,0,0.206980793914992,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0013122231850018,0,0,0,0,0,0,0,0,0,0,-0.00742662210701326,0,0,0,0,0,0,0,0,0,0.00387138081650435,0,0,0,0,0,0,0,0.00275288251608986,0.00275403347786046,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103152099156346,0,0,0,0,0,0,-0.0290293225363391,0,-0.00329743414395527,0,0,0,0,0,0,0,0,0,-0.00206125854372299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208701032254542,0.00865176040922394,0.00522055039390895,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.000316810698354392,0.00383534411527429,0,0,0,0.00617364726665032,0,0,0,0,-0.00278646309572636,0,0,0,0,0,0,0,0,0,0,-0.00663703442917403,0,0,0,-0.00716047120902081,0,0,0,0,0,-0.00670131174403703,0,0,0,0,0,0,0,0,0.0137635588295587,0.00249370374885898,0,0,0,0,0,0
CarbonVol_Hubei,-0.00129792923118946,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000291365402658979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196310834622985,0.000449954177677504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00207981480705752,-0.00148682994992752,0,0,0,0,0,0
