,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X600688.SH,X601991.SH,X600027.SH,X600623.SH,X600362.SH,X600886.SH,X600188.SH,X600111.SH,X600157.SH,X601992.SH,X600299.SH,X002466.SZ,X600660.SH,X000792.SZ,X601158.SH,X000709.SZ,X600309.SH,X000883.SZ,X000539.SZ,X000898.SZ,X600583.SH,X000027.SZ,X600352.SH,X600547.SH,X600489.SH,X002470.SZ,X000630.SZ,X300072.SZ,X000629.SZ,X600098.SH,X000983.SZ,X600176.SH,X000959.SZ,X000012.SZ,X000723.SZ,X600021.SH,X600160.SH,X600315.SH,X002075.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0798752220113692,0,0,0.0541277844309337,0,0,0,0.106387256174379,0,0.0134605523180357,0,0,0.0730961572470501,0,0,0,0.013945240215137,0,0,0,0,0,0.0467908596473714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317928455592662,0.0273763900770692,0.0307299281316074,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.138803339735096,0,0,0,0,0,0,0.0682415326461047,0,0.0466096891472225,0,0,0,0,0,0,0,0,0,0,0.145897269661066,0,0,0,0,0,0,0,0.0532587368680389,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.011846676426918,0.00406564241899476,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.352041826819373,0,0,0,0,0,0,0,0,0,0,0.107415140426921,0,0,0,0,0,0,0,0,0,0,0.0504701612664511,0,2.16840434497101e-19,0.00795586877683261,0,0,0,0,0,0,0.0024151189922616,0,0,0,0.0152749935043481,0.0712547517845001,0,0.0100312252466323,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0845355912205104,0,0,0,0,0,0,0,0,0.00571758996953157,0.0367113226758407,0,0,0,0,0,0.0141819932236203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053854562618858,0.081757766608853,0,0,0,0.0243429432730376,3.46944695195361e-18,0.138797767187373,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.155354658229534,0,0,0,0,0,0,0,0.0931945002675564,0.393323324906458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191504710788279,0.105434656623972,0,0.0565065794454281,0,0,0,0,0,0.123581085509062,0,0.0236095786523381,0,0,0,0,-0.0001464066155936,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0260239007156998,0,0,0,0,0,0,0,0,0,0,0,0.0669645059417125,0,0,0,0,0,0,0,0,0,0.54606226549795,0,0,0.0520002137921819,0,0,0,0,0,0,0,0,0,0.0963887240221764,2.71050543121376e-20,0.105239571962691,0,0,0,0,0,0,-0.0260925711136483,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.033636295709796,0,0.285729750736494,0,0,0,0,0,0,0,0,0,0,0.0992751474119076,0,0,0,0,0,0,0.0440281231958976,0,0,0,0,0,0.0497186232400618,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0623278411354822,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0790108513597739,0,0,0,0.0839379275459547,0.0560161930940854,0,0,0,0.00600726907520492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540292934353439,0.0318298421181445,0,0,0,0.197590900639885,0.186539293332966,0.00825478657899183,0.0318123633885268,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.00259467028434853,0,0,0,0,0,0,0,0,0,0,0.236725696359058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114707949003981,0,0.0819458909082794,0,0,0,0,0,0.208161656375606,0,0.109223277630798,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.102707238661294,0,0,0,0,0,0,0,0,0,0,0,0.0800243617035727,0,0.0525832267502597,0,0,0,0,0,0,0,0,0,0.0206174887047621,0,0,-1.73472347597681e-18,0.0162004196316208,0,0,0,0,0,0.0543796461586899,0.12233301137631,0,0,0,0,0,0.222772927425102,0.000259365553465682,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.295077452815823,0,0,0,0,0,0,0.190133406527778,0,0,0,0,0,0,0.0160580271495348,0,0.0969792108020144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836029035713322,0,0.0250237998933553,0.0396117416474328,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.139101545059206,0,0,0,0,0,0,0,0,0,0,0,0,0.014694818214546,0,0.0679691714244352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00894811196221392,0,0,0,0,0.0260457055810068,0.0275665929027116,0.282395059915617,0.0449372209395438,0,0,0,0,-0.00302664363065192,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0362338439956,0,0,0,0,0.0225740959150106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110195584287095,0,0,0,0,0,0,0,0,0.0306338352249087,0.0757825790671124,0,0,0,0.0702576388165263,0.0197585463876579,0.220110252306223,0.0172801939542127,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926826575411247,0,0,0,0.3265843912818,0,0,0,0,0.164203200534645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171409724389692,0,0.0312502281434483,0,0,0,0.0580651295064483,5.52160669239736e-06,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.316749572154932,0,0,0,0,0,0,0,0.282696150139411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224912451167802,0,0,0,0.0408311975384921,0,0,1.73472347597681e-18,0.0415342029516116,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204404291547561,0,0,0,0,0,0,0,0,0,0,0,0,0.0501015067398541,0,0,0,0,0,0,0.0308865735050409,0.0879328611013451,0.0462126679988345,0,0,0,0.0175993796050488,0.117723372259921,0.011554339264912,0,0,0,0,-0.0029678378162203,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.118668702723816,0,0,0.24926816327006,0,0,0,0,0,0,0.0223392761524698,0,0,0,0,0.0424985625859466,0,0,0,0.144608627523038,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115586966585388,0,0.092892417184762,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.358405311424208,0,0,0,0,0,0,0,0,0,0.191655478645776,0,0.0395580825737189,0,0,0,0,0,0,0,0.170231636816533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254490403148644,0,0,0,0,0,0.114328532164884,0,0,0,0,0,-0.0328657903505088,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.115345239721606,0,0,0,0,0,0,0.0343470998832412,0,0,0,0,0,0,0,0,0.00720834244044589,0,0,0,0,0,0,0,0.122119535259614,0,0,0,0.149016709571611,0,0,0.152845438250535,0.0432267595140224,0,0,0,0.053608765873908,0.0959299349035123,0.091530010105007,0,0,0,0,0,-0.0121502378217223,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.125193311810933,0,0,0.178202402726235,0,0,0,0,0,0,0,0,0.354335614230968,-1.73472347597681e-18,0,0,0,0,0,0.0658679761629503,0,0,0,0,0,0,0,0.0474552421202115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
