,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002466.SZ,X600188.SH,X002460.SZ,X600585.SH,X000792.SZ,X000301.SZ,X600019.SH,X601898.SH,X600111.SH,X600660.SH,X600011.SH,X000708.SZ,X002271.SZ,X600010.SH,X000877.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X000629.SZ,X600426.SH,X600362.SH,X600176.SH,X600348.SH,X000408.SZ,X601991.SH,X600096.SH,X300073.SZ,X000723.SZ,X600803.SH,X000983.SZ,X000786.SZ,X002080.SZ,X600160.SH,X600219.SH,X600027.SH,X600141.SH,X601699.SH,X600378.SH,X600549.SH,X600157.SH,X002407.SZ,X600801.SH,X600295.SH,X002353.SZ,X002192.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.046797227562832,0,0,0,0,0,0,0.0586338844441672,0,-0.0105352564876889,0,0,0,0,0,0.0804913474582876,0,0,0,0,0,0,0.0626714126516815,0,0,0,0,0,-1.73472347597681e-18,0.178826294543851,-0.124424497524498,0,0,0,0,0,0,0.0344411506018243,0,0.0867346163071578,0,0,0,0,0,0,0.000394577939309286,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0199499413280951,0.130848934319582,0.10988791730733,0,0,0,-0.0582993274851142,0,0.138641069907418,0,0,0.14002137205062,0,0,0,0,0,0,0,0,-0.0460198952264297,0,0,0,0.0289090345772505,0,0,0,0,0,0,0.0436769177086473,0,0,0,0,0,0,0.243257761133977,0,0,0,0.0323928327402632,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.0733229335776,0,0,0.0251246509330711,0,0,0,0,0,-0.0123258422201997,0,0,0,0,0,0,0.0291118184074001,0,0,0,0,0,0.00651494692633423,0.0287805169929654,0,0,0,0,0,0,0,-0.00679464100569575,0,0,0.0382394187907157,0,0,0,0.00968476705899123,0,0,0,0,0,0.0866895870716046,0,0,0.0225239658896335,0.0267945347592213,0,0,0,0,0,0,0,-0.00152269780742404,0,0
X600309.SH,0,0.0838121102464719,0,0,0,0,0,0,0,-0.0509931588783175,0,0.0446010985687285,0,0,0,0,0,0.00622039259840635,0.134087100702919,0,0,0,0,0,0,0,0,0.0233050903589368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023891941640931,0,0,0,0,0,0.0679352050496167,0.0195196585080874,0,0,0,0,0,0,0,0.00253532169880498,0,0
X002466.SZ,0,0.0184832509270492,0,0,0,0,0.452922481985287,0,0.0830861712834418,0,0,0,0,0,0,0,0,0.0423075248255915,0,0,0,0,0,-0.205722503237593,0,0,0,-0.0355665464610581,0.0751929891149931,0,0.0409629074851252,0,0.0389622354989676,0,0,0,0,0,0,0,0,0,0,0,0,0.154959463494174,0,0,0,0.162214136017627,0,0,0,0,0,0,0.0302381459168755,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.350578569719835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114316162412808,0,0,0,0,0,0,0.172025538638712,0,0,0,0,0,0,0.265920742836864,0,0,0,0,0,0,0.0542530616891179,0,0,0,-0.0148157877323142,0,0,0,-0.0113895631566001,0,0
X002460.SZ,0,0,0,0,0.138699810706177,0,0,0,0,0,0,0,0.0547116975823443,0,0,0,0,0.190388943171643,0,0,0.119403580865745,0,0,0,0,0,0,0,0,0,0,0.0639182539268158,0.0512652462077188,0,0,0,0.0224447754039974,0,0,0,0.0522981669204187,0.0508566071938224,0,0,0,0.109626384143727,0,0,0,0,0,0.0161668310048811,0,0,0,0,0.0635603576569164,0,0
X600585.SH,0,0,0,0.040573732908527,0,0.0369065950915237,0,0,0,0,0,0,0,0,0,0,0.0996321074497406,0,0,0,0,0,0,0,-0.0307666381123027,0,0,0.00626111042402388,0,0,0,0,0.0967594540684226,0,0,0.0482045479771918,0,0,0,0,0,0,0,0.00642005075628979,0.0232489228280344,0,0.346685787272713,0,0,0,0,0,-0.00126819267697701,0,0,0,-0.0149125598252891,0,0
X000792.SZ,0,0,0,0,0.243000074402301,0,0,0,0,0,0,0,0,0,0.0403799593368884,0,0,0,0,0,0.184157919824119,0,0,0,0,0,0,0.111920546991685,0,0,0,0,0,0,0,0,0.0736182772092966,0,0.121175159257175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401551940335144,0,0
X000301.SZ,0,0,0,-0.0771014750379377,0.0659627393150408,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.120412939257248,0,0,0,0,0,0,0,0,0,0.0858974293799052,0.13837223336624,0,0.0298357485520776,0,0,0,0,-0.130710227229158,0.074426995031917,0,0,0,0,0,0,0,0,0,0,0,0,0.333209999983021,0,-0.103405867501979,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970927297953978,0,0,0,0,0,0.0415151768916066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819023858578034,0.108929129613323,0,0,0.0331684725577703,0,0,2.16840434497101e-19,0,0,0,0,0,0.0305962480256262,0,0,0,0.0317633828320435,0,0,0,0,0.0111881440644983,0,0
X601898.SH,0.0355987002576814,0.0718148459824337,0,0,0,0.277519657686239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184541180356043,0,0,0,0.224524896658202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850966839631326,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.324445467483713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227448657163768,0,0,0,0.044543245307006,0,0,0,0,0,0,0,0,0.399775434954362,0,0,0,0,0.120146331557224,1.73472347597681e-18,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0515506042655271,0,0
X600660.SH,0,0,0,0,0,0.0133246974182092,0,0,0,0.0209748316875808,0,0,0,0,0.0140684306225428,0.308005101022823,0,0,0,0,0,0,0,0.121453460228486,0,0,0,0.104920303154191,0,0,0,0.0183153610589573,0,0,0,0,0.0369433308446655,0,0,0,-0.168163689050102,0,0,0,0,0.0981861627598594,0,0,0,0,0,-0.0400020675857374,0,0,0,0,-0.0332521382840669,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0291973946406371,-0.203429315589774,0,0,0,0,0,0,0,0.162490748746703,0,0,0,0,0,0,0,0,0,0,0,0.00218662109693541,-0.0352147524471674,0,0,0,0,0,0,0,0,0.830202472579091,0,0,-0.0166323829918389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.0576255866468594,0,0,0,0,0,0,0,0,0,0,0,0,-0.0591960711335768,0,0.12335760131781,0,0,0,0.0281487137916501,0,0,0,0,0,0,0,0,0,0,0.0187140303250222,0,-0.0507515805853103,0,0,0,0,0,0.0277079238686913,0,0,0,0,0.0255473356176562,0,0,0,0.0169141077066464,0,0
X002271.SZ,0,0,0,0,-0.00845022062884623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140619637365189,0,0,0,-0.154608760870631,0,0,0,0.904943542399211,0,0,0,0,0,0,0,0,-0.118831126034171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0429228445758198,0,0,0.391975203832975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056184133962362,0,0.183812411780572,0,0,0,0,0,0,0,0,0,0,0.103430765243185,0,-0.116106658959915,0,0,0,0,0,-0.0156135318121819,0,0,0,0,0.0604103722020372,0,0
X000877.SZ,0,0,0,0.0372129121678573,0,-0.0123615012265122,0,0,0,0,0,0,0,0,0.00939653431577235,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.126454892294531,0,0,0,0,0,0,0,0,0,0,0.267177232274119,0,0,0,0,0,0,0,0,0,-0.00932775700102654,0,0.120584485215778,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0358130016035927,0,0,0,4.33680868994202e-19,0,0,0,0.206699561896315,0,0,0,0.016088758074892,0,0,0,0,0,-0.0258709232653941,0,0,0.022332297668901,0,0.0162137706906528,0,0,0.0265521897400411,0,0,0,0.0536334153051563,0,0,0,0,0.0690763119443404,0,0,0,0,0,0,0,0,-0.0198797315883577,0,0
X601600.SH,0,0,0,0,0,0,0.0421997009965897,0,0.127728487481712,0,0,0,0.116279059835617,0,0.0210009051652439,0,0,0.119105118910004,0,0,0,0,0,0,0.0552148661370616,0.137548133624886,0,0,0,0,0,0,0,0,0.037495060217839,0,0,0,0.0844932912536459,0,0,0,0,0,0,0,0,0.124643686528094,0,0,0,0,-0.0182186046814727,0,0,0,-0.023588165641014,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.201571461283063,-0.0150769193020859,0,0,0,0,0.155853858443561,0,0.03001845339963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409087474602331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438862777456286,-0.0259286241230679,0,0,0,-0.00618962773768729,0,0
X600795.SH,0,0.0391961770137007,0,0,0.110410738142456,0.167154092973892,0,0,0.0205578621800468,0,0,0,0,0,0.248048630774393,-0.191299482758676,0.0293274284298051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941995758833078,-0.0318326323487738,0,0,0,0,-0.0600647545315128,0,0,0.21730572621855,0,0,0,-0.0815020955998758,0,0,0,-0.224592752860386,0,0,0,0.0637229057066607,0,0,0,0,0.0206069718633578,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0571669971222744,0,0,0.0063587359339815,0,0,0,0,0,0,0,0,0,0,0.49194405589515,0,0,0,0.206284778961348,0,0.214616241167658,0,0,0,0,0,0,0,0.00801132438708771,0,0,0,0,0,0,0,0,0.0150539959115679,0.00250850015836291,0,0,0.143815975490953,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.112989714569304,0,0,0.189273522518059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118210257434425,0,0,0,0,0,0,0.0879842865793285,0.0518877038676405,0,0,0,0,0,0,0,0,0,0,0,0,0.00427710069475987,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.0406316874584778,0,0,0,0,0,0,0,0.119760275334769,0,0,0,0.0389889526530011,0,0,0.0819560271716968,0,0,0.0248781060357903,0,0,0,0,0,0.0585996154754428,0,0.210186287306328,0,0,0,0,0,0,0,0,0.0179934062157269,0,-3.46944695195361e-18,0,0.00950323177975403,0,0,0,0,0,0,0
