,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600019.SH,X600585.SH,X600011.SH,X600188.SH,X002460.SZ,X601898.SH,X600547.SH,X601600.SH,X000792.SZ,X002466.SZ,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600027.SH,X600176.SH,X601991.SH,X600803.SH,X600489.SH,X000807.SZ,X000983.SZ,X601699.SH,X000786.SZ,X000932.SZ,X600160.SH,X002080.SZ,X600219.SH,X000629.SZ,X000539.SZ,X300037.SZ,X000408.SZ,X600995.SH,X600688.SH,X000933.SZ,X000630.SZ,X000723.SZ,X600157.SH,X002409.SZ,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0.0530863994274991,0,0,0,0,-0.0545396310221569,0,0,-0.00588960012236789,0,0,0,0,0,0,0,0,0,-0.191755355025055,0,0,0,0,0,0,0,0,0,0,0.694151949289844,0.056193346788406,0,0,0,0,0,0,0,0,0.0167278322099634,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337253039785417,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,-0.0303318539203595,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0939675382498978,0,0,0,0,0,0,0,0.662628739143405,0,0,0.0760951131289167,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0645430688059613,0,0,0,0,0.0105679189627158,0,0,0,0,0,0,0
X000792.SZ,0,-0.0308288046516793,0,0,0,0,-0.0246301276950493,0,0,0.0567285780209913,0,0,0,0.333282151881653,0,0,0.0507698920583163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047415177294481,0,0,0,0,0,0.000207337445040711,0,0,0.18959961521067,0.0461418567346288,0,0,0,0,0,0,0,0,0.0416572284153428,-0.0371221423619936,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0266391597601592,0.711398564981374,0.126440481180625,0,-0.00655535083103846,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00613419278677009,0,0,0,0,0,0,0.0782708014807676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019936133536272,0,-0.0741924557717168,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.158633843069512,0,0,0,0,-0.0876194213240319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104347444873358,0,0.248045495043071,0.142759348815529,0,0,0,0,0,0,0,0,0,-0.0305734393236781,0,-0.214821389613905,0,0,0,0,0,0,0,-0.0156634032490716,0,0,0.0232655532572651,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210155608015828,0,0,0,0,0,0,0,0,0.0246193416584176,0,0,0,-0.0240462095916359,0.052933703535862,0,0,0,0,0,0.176863700199069,0,0,0,0.08465999586773,0,0.01654400325444,0,0.0192924374247649,0,0,0,-0.0126468801999138,0,-0.0705875310607063,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0344715040981714,0,0,0,0.0640237973887157,0,0,0,0,0,0.340481244051782,0,0,-0.0376045249643715,0,0,0,0,0,0,0,0,0,0.0397354672473058,0,0,0,0,0,0,0,0.355769389818328,0,0,0,0.00605375523939381,0,0,0,0,0,-0.0627842809467499,0,0,0.00645328396340268,0,0,0,0,0,0,0
X600010.SH,0,0.00611714866905726,0,0,0.182403214772939,0,0,0,0,0,0,0,0,0,0,0,0.389392856512637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937181553932627,0.0498664854414783,0,0,0.00366263782386112,0,0,0,0,0,-0.0157193338265625,0.0045782548870731,0,0,-0.00182271175272737,0,0,0,0,0,0
X000301.SZ,0,-0.0626776004056739,0,0,0,0,0,0.0176519237376221,0,0,0,0,0,0.00731440946666679,0.149536327199184,0,0,0,0,0,0.0823962748768248,0,0,0,0,-0.0479183599338017,0,0,0,0,0,0,0,0,0,0,0.186348283742245,0,0,-0.166672706128453,0,0,0.0563219809010306,0,0,0,0,0,0.08329249312974,0,0,0.0412166154086757,0,0,0,0,0,0,0
X000708.SZ,0.0643841699903326,0,0,0,0,0,0,0.0706268420143095,0,0.123698356158564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124358620439228,0,0.105598162511796,-0.107834506348696,0.0333418262371846,0,0,0.12038142356559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159514274238674,0,0.0188966934609739,-0.027220491079403,0,0,0,0,0,0
X002271.SZ,0,0,0,0.470785541448305,0,0,0,0,0,0,0,0,0,0,0,0,-0.140046330931033,0,0.152819222430405,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0.606015198767901,0,-0.00881738260802811,0,0,0,-0.123653350341307,0,0,0,0,0,0,0,0,0,0,0,0.00960498213594346,0.0376524261465306,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0.127779784092827,0.0676594312309589,0,0,0,0,0.0272625398031435,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0731330673132863,0,0,0,0.141394217817999,0.0434011779288128,0,0,0,0,0,0,0,0,0,0.271756914152104,0,0,0,0,0.158496656625421,0,0,0,0.0705920929347894,0,0.0198994798432165,0,0,-0.017692955087829,0.0622661430505955,-2.16840434497101e-19,0,0,0,0,0
X600426.SH,0,0,0,0.359484049265714,0,0,0,0.341990721422967,0,0,0,0.0936560460928541,0,0,0,0,0,0,0,0,0.115472299273415,-0.217809584731835,0,0,0,0.0488488501148799,0,0,0,0.028418551073936,0,0,0,0,0,0,0,0,0.0713835980012682,0.0428700698319319,0,0,0,0,0,0,0,0,-0.055144718332235,0,0,0,0.0557190936247258,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.121093997573298,0,0,0,0,0.0107729806247665,0,0.0172249672939841,0,0,0,0,0,0,0,0,0,0,0.0295073174332567,0.065131903218827,0,0,0,0,0,0,0,0.0933002330971713,-0.0473626512894921,0,0,0,0,0,0.287352961626503,0,0,0.00988703150308164,0,0,0.0313838679145553,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.361034904095197,0.0781890495173667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149303942077491,0,0,0,-0.0715230684538192,0,0,0,0,0,0,0,0,0,0.0340859339165521,0,0,0.0490678395496275,0,0.0714449258027841,0,0,0,0,0,0,0.00183628285226985,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.583812079853332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269275604541311,0,0,0,0,0,0.106734878425609,0,-0.0875729608783316,0,0,0,0.254453061621664,0,0,0.0173400128597995,0,0,0,0,0,-0.000830321703443531,0,0,0,0.060385938393673,0,0,0,0,0,0
X600176.SH,0,0,0.253528586735161,0,0.222693670638405,0.000237442537016222,-0.0537155019048995,-0.158550920010426,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.0870328235430694,0,0.0817258257669946,0,0,0.00747348957115426,0,0,0,0.0888770222130372,0,0,0,0,0,0,0,0,0.0379828827088196,0,0,0,0.0411927228815459,0,0,0,0,0,0,0,0.0864398971082435,0,0,0.0400325707316858,-0.105029314591595,0.0199363508010748,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.179667520806972,0,0,0,0,0,0,0,0.0203901011933229,0,0,0,0,0,0,0,0,0,0,0.243000923207862,0,0,0,0,0,0,0,0,0,0,0,0,-0.0839409396853312,0.116662034324823,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157639009590912,0,0,0,0,0,0,0,0.0876936396829644,0,0,0,0,0,0,0.0487918471458883,0.0142498104052577,0,0,0,0,0.280186627948009,0,0,0,0.0357789027563826,0,0,0,0,0.166024572376474,0,0,0,0,0,0.119013753321668,-0.0375113191252175,-0.0248242089967498,0,0,0,0,0,0
X600489.SH,0,-0.00399636586566928,0,0,0,0,0,0,0,0,0.680340935590101,0.0497938173371602,0,0.032082926793338,0,0,0,0,0.0452494868627777,0,0.046209368491146,0,0.0276754669954254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284348928118795,0.0579733769137612,0.0950095697651481,0,0.0204843071454033,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,-0.0580608551547133,0,0.366192490327225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780168395995831,0,0,0,0.154244511191863,0.553590493859249,0,0,-0.0596459672488892,0,0,-0.0280193346212285,-0.00989034476997795,0,0,0,0,0,0
X000983.SZ,0.0567838557758528,0,0,0,0,0,0,0,0,0,0,0,0,0.0626423509727931,0.0291208936203983,0,0,0,0.214629162043845,0,0,0,0,0,0,0,0,0,0,0.011335913689564,0,0,0.151339713415177,0,0,0,0,0,0,0,0,0,0,0,0.056424791916877,0.0325104048982065,0,0,0.0888733034830334,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0.0416204818022568,0,0,0.139089997216841,0,0,0.202426810682515,0,0.0616938026317784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130117551229173,0.269628227174948,0,0,0,0,0,0,0,-0.115913534101336,0,0.0358070313406889,0,0,0,0,0,0,0,0,0,-0.00638463575374897,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.161570890270593,0,-0.00156375533672622,0.149411325027351,0.18906535943539,0,0,0,0,0,0,0,0.359154408523201,0,0,0,0,0.0263609870217385,0,0,0,0,0,0,0,0,0.0574446836906475,0,0,0,0,-0.0360154948926838,0,0,0.0559583048442898,0,0,0,0,0,0,0,0.0447395939257312,0.0276652828324335,-0.0650656738905128,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.098580430449617,0.0857633012628502,0,0,0,0,0,0,0,0,0.0897841515616536,0,-0.0570988161926591,0,0,0,0.0478304757943232,0,0,0,0,0,0,0,0,0,0,0.063930760360015,0,0,0,0,0,0,0,0,0,0,0.0431273584710016,0,0.131673354801738,0,0,0,0.0141713808820888,0,0.0933755067602108,0.0172579878940691,-0.0155219563279823,0,0,0,0,0,0
X600160.SH,0,0,0,0,-0.0369009041604594,0,0,0,0,0,0,0,0.07762703508175,0,0,0,0,0,0,0.0792605691220795,0,0,0,0,-0.0615320394182033,0,0,0,0.0616357679240878,0,0.0327098541926372,0,0,0,0,0,0.0366141692504408,0,-0.192102550433738,0,0,0,0,0,0,0,0,0,0.0318755685363271,0.376554619602745,0,0.0225668029563613,0.000436049315345435,0,0,0,0,0,0
X002080.SZ,0,-0.107769959603501,0,0,0,0.066036026002224,-0.119852907320898,0,0.0814852095188947,0,0,0,0,0.0983235116638872,0,0,0,0,0.249967446429852,0,0,0,0,0,0,0,0,0,-0.0498020217280152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102412188343943,0,0,0,0,0,0,0,0,0,0,0.0431475385690345,-0.107168734475084,0,0,0,0
X600219.SH,0,0,0,0,0.0385576846664112,0.123259458961369,0,0,0,0,0,0.0949915061185186,0,0,0,0,0,0,0.0235426331678727,0,0.0549907933554154,0,0,0,0,-0.0360155750608943,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.00940918005851296,0,0,0.0280222374639771,0,0,0.135821808307363,0,0,0,0,0,0.00645720121977321,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.179288132361824,0,0.0265040016489024,0,0,0,0.00800595190627056,0,0.104893531026202,0,0,0.399972858622457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983252311676562,0,0,0.00349687761870973,0.0100838705025815,0,0,-0.0115246816646827,0.0498969455455772,0,0.0124721599158693,0,0,0,0,0,0,0,0,-0.00546450339129515,-0.0576691826531451,0,0,0,0,0,0
X000539.SZ,-0.112741364891174,0,0,0,0,0,0.0921013206109562,0.157505328664698,0,0,0,0,0,0.102232289235874,0,0,0,0,0,0,0,0,0,0,0,0.440379128953723,0,0.448249963269704,0.110309683055245,-0.0900814731630987,0,0,0,0,0,0,0,0,0,0,0,0,0.0139123800194042,0,0,0,0,0,-0.0438457837690511,0,0,0.0182918690554661,0,0,0,0,0,0,0
X300037.SZ,-0.0534939202057461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364680245569811,-0.362484435143103,0,0,0,-0.020783302328182,0,0,0,-0.0635167933180496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33995662059299,0,0.0943941330155401,8.67361737988404e-19,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.3651882250344,0,0,0,0,0,0,0,0,0,0,0,0.0389130315522633,0,0,0,0,0,0,0,0,0,0,0,0.134936247498563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428914721117349,0,0,0.203589686639066,0,-0.00364322214139304,0,0,0,0,0,0,0
X600995.SH,0,-0.0602311444065359,0,0,0,0,0,0.051779006346662,0.0617048528350497,0,0,0.0883882582463435,0.272390018442366,-6.93889390390723e-18,0,0,0,0,0.128133461938583,0,0,0.0400235171428177,0,0,0.350500506678944,0,0,0,-0.129802347570084,0,0,0,0,0,0,0,0,0,0,0.325517618015127,0,0,0,0,0,0,0,0,0,0,0,0.0331866347930302,0,0,0,0,0,0,0
X600688.SH,0,0.175081154053515,0,0,0.035255474563499,0,0,0,0,0,0,0.0517857990195366,0,0,0,0,0,0,0,0,0,0,0.0757520398025167,0,0,0,0,0,0,-0.0218158942552775,0,0,0,0,0,0,0,0,0.0399207363621345,0,0,0,0.0507740904939922,0,0,0,0,0,0,0,0,0.0181254024703084,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0.086642423583671,0,0,0.0318149372341941,0,0,0.0478616551554951,0,0,0,0,0,0,0.0536999663386482,0,0,0,0,0,0,0,0,0,0.433006739216919,0,0.097165047160272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0.0240928491399125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228361441424094,0,0,0,0,0,0,0,0.145552483976921,0,0,0,0.0490408852878207,0,0,0,0.0488984968439543,0,0,0,0,0.0441568536948273,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.19805903520163,0,0,0,0,0,0.186000683687457,0,0,0,0,0,0,0.0917549310812367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079152942051382,0,0.0420630644738544,0,0,0,0,0,0,0,0,-0.000123576342037393,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0600143728892929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684022588101026,-0.127680072173892,0,0,0,0,0,0,0,0,0,0,0,0,0.0594695247702128,0,0.00744718788927716,0,0,0,0,0,0,0.0456891370463305,0.0285509614152515,0,-0.0409824623083928,0.0180453833810324,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0.0148973956560545,0,0,0,0.0642619863623792,0,0,0,0,0,0.12806649714834,0,0,0,0.23635390769795,0.0774440794384059,-0.0083064104003237,0,0,0.151095245472139,0,0,-0.221682364105638,0,0,0.51732178592159,0,-0.265801738586153,0,0.4329779128269,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54880902998203,0.24456807059149,-0.0349734756791566,0.0330220989086488,0,0.735106985928705,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305685583088591,0,0,0,0,0,0,0,0,0,0,0,0,-0.049775136125403,0,0,0,0,0,0.154144200987419,0,0,0.216923643520068,0,0,0,0,0.0190340265448141,0.0440153598251528,0,0,0,0,0.08391195036462,0,0,0,0,0.0139764205181487,-0.010204198794804,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0950575008392027,0,0,0.185092201688218,0,0,0,0,0,0,0,0,-0.0973174273815431,0,0,0,0,0,0,-0.103578597711947,0.204596287132447,0.0749884477588154,0,0,0,0,0,0,-0.0991120001887541,0,0,0.0367357878073264,0,-0.284743662450436,0,0,0,0,0,0,0,0,0,0.0249247242766723,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.0329571131033544,0,0,0,0,0,0,0,0,0.13401379880234,0,0,0,0,-0.220727548387494,0,0,0,0.186248921586398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190791754041882,0,1.96225336056471,0,0,0,0,0,0
TED,0,0,0,0,0,0,-0.0686382600525468,0,0,0,0,0,0,0.638170554184045,0,0,0,0,0,0,0.178430159711882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22055405589361,0,0,0,0,0,0,-0.06216297343633,0.0384721656911979,0,-0.385369372173508,0.454500646012104,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.202628874793398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588003696718791,0,0,8.67361737988404e-19,0,0,0,0.0397816188690431,0,0,0.0198626523930806,0,0,0,0,0,-0.0826992666866767,0,0,0.0163872694676151,0.0731769871902286,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0684970537177929,0,0,0,0,0,0,0.0533431200531602,0,0,0,0,0,0,-0.00844569574062423,-0.035882650401788,0,0,0,0,0,-0.0792605514665702,0,-0.0116542693128661,0,0.116726762029743,0.0120416297636212,-0.0286726051801818,0,0,0,0,0,0
MKvol,0,0,-0.0010025864956435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107413316746676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000370294052315174,0,0,0,0,0,0,0,0,0,0.00361341442161475,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00312296723370689,-0.00142995736054322,0,0,0,0,0,0,-0.00249094744160567,0,0,0,0,0,0,0,0,0,0,-0.00854505059006945,0,0,0,0,0.00124387156346797,0,0,0.0151653243380553,0,0,0.00386714901990685,-0.0144921630105213,0,0,0,0,0,0,0,0,0,-0.00734184822593365,0,0,0,0,-0.00988913589385992,0.00520961415162546,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177613201419867,0,0,0,0,0,0,0,0,0,0,0.0187529265924197,-0.0192799925597363,0,0,0,0,0,0
CarbonVol_Hubei,-0.00227773624764283,0,0,0,0,0,0,0.00202818002472695,0,0,0,0,0,0,0.00110803264196396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00165166620806984,0,0,0,0,0,0,0,0,0,0.00115471087986724,0,0,0,0,0,0,0,0,0,0,0,0.00382907806188545,-0.00207351324211001,0,0,0,0,0,0
