,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X000792.SZ,X600362.SH,X600795.SH,X000708.SZ,X002466.SZ,X600010.SH,X002460.SZ,X600111.SH,X600027.SH,X000301.SZ,X601699.SH,X600489.SH,X600426.SH,X000983.SZ,X600160.SH,X600803.SH,X000877.SZ,X601991.SH,X000786.SZ,X000933.SZ,X000630.SZ,X600985.SH,X600176.SH,X000807.SZ,X601168.SH,X000408.SZ,X002128.SZ,X600612.SH,X600219.SH,X000932.SZ,X600096.SH,X000883.SZ,X600348.SH,X600295.SH,X002353.SZ,X002271.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600585.SH,0,0,0,0.0612035137267975,0,0,0.0584682260070417,0,0.0163015764887239,0,0,0,0,0,0,0,0,0,0.0625449518306255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761497002190213,0,0,0,0,0,0,0,0.0334392246537458,0,0,0,0,0.0455460281064762,0,0,-0.0156412803110753,0,0,0,0,0,0,0
X600660.SH,0.0444558962813779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178973037532095,0,0,0,0,0,0,0.151845912137556,0,0,0,0,0,0,0,0,0,0,0,-0.0522027118099415,0,0,0,0,0,0,0,0,0,0,-0.11612805418258,0,0,0,0.0651634437845133,-5.8615278058742e-05,0,0,0,0,0
X600886.SH,0,0,0,0,0.132154797936112,0,0,0,0,0,0,0,0,0,0,0.305532092860373,0,0,0,0,0,0,0,0,0,0,0,0.0389682675980774,0,0,0,0,0,0,0,0,0,0.0543341949753222,0,0,0,0,0,0,0,0.0167168805953807,0,0,0,0,0,-0.0142455321259644,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.018471421537693,0,0,0,0,0,0,0,0,0,0.335701389703545,0,0,0,0,0,0.0152835596441514,0,0,0,0,0,0,0,0,0,0.00529201419705963,0,0,0.122909105488474,0,0,0,0,0,0,0,0,0.126053360836806,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0142953513734342,0,0,0,0,0,0,0,0,0,0,0.0916937137395163,0,0,0,0,0,0,0.134717833516649,0,0,0,0,0,0,0,0,0.300778335522296,0,0,0.163699221275064,0,0.0548349592456433,0,0,0,0,0.0214192759341305,0,0,0,0,0,0,0,-0.00754310972294712,-0.0159452256845184,0.0720481784392132,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.251404477597842,0,0.0117548034634989,0,0,0.157292970524757,0,0,0,0,0,0,0,0,0.293228119660739,0,0,0,0,0,0,0,0,0.0372700763044184,-0.0182867791008371,0.0688808750860542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160948149188864,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0929016051759357,0,0,0,0,0.0962862484975543,0,0,0,0,0,0,0,0,0,0,-0.0472873485619243,0,0,0,0,0,0,0,0.0828087482304514,0,0,0,0,0,0,0,0.146931040640645,0,0,0,0,0,0.0510056674468608,0.122329793840254,0,0,0,0,0,0,0,0,0.0204635731941206,0,0,0,0,0,0
X002466.SZ,0,0,0,0.0541291936697936,-0.0162269485529667,0,0,0,0,0,0,-0.120096495561366,0,0,0,0,0,0,0,0.810961694239598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271733094368347,0.0925878582388666,0,0,0,0,0,0,0,0,0,0,0,0,0.00953824949192418,-0.000825195635618405,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114460339766164,0,0,0,0,0,0,0.0590499756535642,0,0,0,0,0,0,0,0,0,0,0.0353593586624467,0,0,0,0,0,0,0,0,0,0.0645637204288094,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530796972549015,0,0,0,0.808892195523031,0,0,0.0181869993604788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263888454361185,0,0,0.0419490994158678,0,0,0,0,0,0,0,0,0,0.0274795685265116,0,0,0,-0.0280379317862612,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338391104601508,0,0,0,0,0.251752144550336,0.178469265255355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574258712005375,0,0.0161404925504883,0,0.00336361359453483,0.0287717917307058,0,0,0,0,0,0,0,0,0.132229314366824,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.457197659901739,0,0,0,0,0,0,0,0.251437696527871,0,0,0,0.0313422558221988,0,0,0,0,0,0,0,-0.0926813572709884,0,0,0,0,0,0.219455440853833,0,0,0.0799363647233683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170747668259069,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647537940817325,0.0983033539386026,0,0,0,0,0,0.016767230563842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112296186189075,0.0970377443461475,0,0,0,0,0,0,0,-0.0155211470208027,0,-0.0287714582954654,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.368740663495833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293463759879442,-0.0149781826925511,0,0,0,0,0,0,0,-0.0342993043168497,0,0,0,0,0.0898081307656927,0,0,0,0,0.517041680135945,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.612018824071394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032167804905621,0,0,0,0,0,0.0255170803363797,0,0,0.0110171688860738,0.123875896889436,0,0,0.0355761900469535,0,0,0,0,0,0,0.0380909737188532,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600426.SH,0,0,0.0164572176000546,0.0526852136821005,0,0,0,0,0,0,0,0.229237597406763,0,0,0,0,0,0,0,0.0658033571030349,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649596533318517,0,0.445727245768134,0,0,0,0.143424074384655,0,0,0,0,0,0.0788687557776409,0,0,0,0,0,0,0.0153396971509139,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.15322107139457,0,0.107367796429528,0,0.0492799464801617,0,0,0,0,0,0,0,0,-0.0496250874892134,0,0,-0.0604041583978513,0.121944475939038,0,0.164676165667327,0,0,0,0,0,0,0,0,0.00184843525342299,0,0.348894108771958,-0.015417796193729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415239591475364,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124352953507385,0,0,0,0.0561103247957189,0,0,0,-0.0519685247506308,0,0,0,0,0,0,0,0,0,0.388739880252461,0.0683114793845632,0,0,0,0,0.0179574691471669,0,0,0,0,0,0,0,0,0,0
X600803.SH,0.0280042392389837,0,0,0,0,0,0,0,-0.0145879885599304,0,0,0,0,0,0,0.0284102247303285,0.152914238091677,0,0,-0.0330160365031037,0,0.0405591748053287,0,0,0,0,0,0.0357462964960692,0,0,0,0,0,0,0,0,0,0.102059648646372,0,0,0,0,0.0976344213938067,0,0,0,0,0,0,0,0,0.0183197565022395,0.0677550632727241,0,0,0,0,0,0
X000877.SZ,-0.070488186971389,0,0,0,0,0,0,0,-0.106305702011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028060472067775,0.125940563841269,0,0.0264917166551354,0,0,0,0,0.106825807653287,0,0.0746006845056783,0,0,-0.133972060524442,0,0,0.0331671485610168,0,0,0,0,0,0,0,0.0266615325655274,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.119712633837669,0,0,0,-0.0592991338905794,0,0,0,0.256594737006904,0,0,0,0.0874895973232212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122353385339521,0,0,0.261604239690306,0.0693865140963994,0,0,0.00409627657892787,0,0,0.0257793143339093,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0808888762785931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124154602158148,0.00802050275849697,0,0.144497910306703,0,0,0,0,0,0.260172162105535,0,0,-0.117210161927948,0,0,0,0.0954794326302901,0,0,0.083861571432688,0,0.0552680588509719,0,0,0,0,-0.0797389189356973,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.0122299551448129,0,0,0,0,0.0614287210703392,0,0,0,0,0,0.0167135417710599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251682568377792,0,0,0,0,0,0.517722774550093,0,0,0,0,0,0,0.0216153458057741,0,0,0,0.041436390981377,0,0,0,-0.074861703903827,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461914534251977,0,0,0,0,0,0,0,0,0.0390543094348246,0.104875414462365,0,0.0950331472982721,0,0,0,0,0,0,0,0,0,0,0.12418204151995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00654794574967617,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.0139910475129887,0,0.163770062899243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290639864025178,0,0,0.428657178140457,0,0,0,0,0,0,0,0,0,0,0.0199287339028784,0,0.0775970734547319,0,0,0,0,0,0,0,0.111623495828397,0,0,0,-0.0285365743152233,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185833652052326,0.00517577033489572,0,0,0.0283743565134038,0,0.088598467650282,0,0,0,0,0,0.223263618719536,0.0528970686061249,0,0,0,0.0919494811765122,0,0,0,0.0430115452500287,0,0,0,0,0,0,0.0791926948030397,0.235764357242867,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.350581122266631,0,0,0,0,0.0520272109358512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269178334812536,0,0,0,0,0.0651601438429915,0,0,0,0.129313195615153,0,0,0,0,0,0.0735461632029704,0,0,0,0.0185492961662197,0,0,0,0,0,0,0
X601168.SH,0,0,0.124471889101742,0,0.1455395148019,0,0.0101620820494495,0,0,0.0653565578496155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102050711331056,0.606004500354133,0,0,0,0,0.0190075906639121,0,0,0,0,0,0,0,0,0.0913761230500922,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0.033431142221564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181256495486135,0,0,0.328517033789779,0,0,-0.0503132438261775,0,0,0,0,0,0,0,0,0,0,0,0.0561151397039178,0,0,0,0,0.544907749381119,0,0,0,0,0,0,0,0,-0.385196485156948,0,-0.0148798370953021,0,0,-0.124853817485939,0.0875531350083962,0,0,0,0,0,0
X002128.SZ,0.0123270850824279,0,0,0,0.118866551403695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166593844386743,0,0,0,0,0,0,0,0,0.160275572714653,0,0,0,0,0.0172055292489842,0,0,0,0,0,0.038908749154547,0,0,0.0249114926030351,0.0844399874060585,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0.0529124466640032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217653687123248,0,0,0,0,0,0,0,0,0,0.0325643306894755,0,0,0,0,0,0,0,0.280053247057985,0.173182292785155,0,0,0.261201035489056,0,0.0936830998167792,0.110104372859339,0,0,0,0,0
X600219.SH,0,0,-0.00728789165595874,0,0,0,-0.0670764894145744,0,0,0,0,0,0,0,0,0,0.0191238807890904,0.030639863564284,0,0.169084990940257,0,0.0270220133934395,0,0.0601840002033141,0.0658773628980117,-0.034279611321185,0,0,0,0,0.037665405462201,0,0,0.127203096501219,0,0,0.220591011157533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172474702589228,0,0,0,0,0,0
X000932.SZ,0.0177603135325917,0,0,0,0,0,0,0,0.0453164645663787,0.0846350863371912,0,0,0,0,0,0,0,0,0,0,0,0,0.0237836612660633,0,0,0,0.190631170663755,0.153376425472029,0.0214234235419857,0.130814862880507,0,0,0,0,0,0,0,0.0382846624105604,0,0,0,0,0,0.0728724712101353,0,0,0.110283310899333,0,0,0,0,0,0.0437144233263285,-0.12399511433471,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582703977025125,0,0,0.0399543406637844,0,0,0,0.203818307063386,0,0,0,0,0.229940431354974,0,0,0,0,0,0.239618802352325,0,0,0,3.46944695195361e-18,0,0,0,0,0.09232311496714,0.0300225906630464,0,0,0,0.0357854534384496,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0601774863556859,0,0,0,0.0894692925004028,0,0,0.0180958934189406,0,0.0488143701818072,0.0602757999347342,0.123017173982267,0,0.0757811358197444,0.0694778048845806,0,0,0.118348010146619,0,0,0,0.130101942671141,0,0,0,0,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.0601078319719453,0,0.0213145348720107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890616635676171,0,0,0.235085611116562,0,0,0.0399840167837603,0.0357188426514403,0,0,0,0.112806009195631,0,0,0.098480074732806,0,0,0,0,0,0.00470942217744418,0,0,0,0,0,0,0,0,0,0,-0.0104653604260861,0,0,0,0,0,0,0
X600295.SH,0,0.067488914446037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026012678057624,0,0,0.0758375036193594,0,0,0,0,0.168021919573559,0.0702627757523171,0,0,0,0.0220954662271305,0,0.0757729350417568,0.0191393830603008,0,0.114999279285996,0.0362840251060886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0.109287853229139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831647376245404,0,0,0,0,0,0,0,0,0,0,0,0,0.0763564258729606,0.0935474520126122,0.0969666251072342,0.0103301149602248,0,0,0,0.215333509979513,0,0,0,0.238786979629302,0,0,0,0.0940900074822952,0,0,0.0848227866725577,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473616965340573,0.0284240982323036,0,0,0,0,0,0,0.12359486291232,0,0,0,0,0,0,-0.0617115108550074,0,0.136359713767265,0,-0.0655341680804582,0,0,0,0,0,0,0,0,0.146371799739597,0,0,0,-0.0832174315343673,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187127981892626,0,-0.0152115909466471,0,0,0,0,0,0,0,0,0.0873524672416054,0,0,0.195780962846227,0,0,0,0,0,0,3.46944695195361e-18,0.0190740820941474,0,0,0,0,0,0.287711220931767,0,0,0.0697062912699667,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0312354544928084,0,0,0,0,0,0,0,0,0.172323271374975,0,0,0,0.0290650116279991,0,0,0,0,-0.193155047298827,0,0,0,0,0,0,0,0,0,0,0.000693001350954639,0,0,0.0271400277764034,0,0,0,0,0,0.13920427474232,0,-0.0347672164837164,0,0,0.119361728859127,-0.234374581095032,0,0,0,0,0,0
Slope,3.46944695195361e-18,0,0,-0.0579714633198888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804801455304945,0,0,0,0,0,0,0,0,0,0,0,-0.099240195043159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796406295574443,0.256715927660677,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154561163511526,0,0,0,0,0,0,0,0,0,0,0.169137372080177,0,0,-0.300411850178015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582332628015971,0,0,0,0,0,0,0
RealEstate_excess,0.153618808087843,0,0,0,0,0,0,0,0,0.136250590175286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032238972602462,0,0,0,0,0,0,0,0,0,0,0.173746865889709,0,0,0,0,-0.179297282682309,0,0,-0.0940505041660422,-0.105739013734562,0,0,0,0.00443439777836122,-0.0289895752073211,0,0.823938374783951,0,0,0,0
MKreturn,0.0908283039885974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.092821545960217,-0.113007024419118,-0.0047689306240428,0,0,0,-0.0684663349328374,0,0,0,0,-0.0269175406201826,0,0,-0.0107536723002051,0,0,0,0,0,0.033538434245894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12033969672886,0.0657291666909415,-0.0497606457236138,0.0914849570070596,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.0300050784628251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144194004152344,-0.00623919691611457,0,0,0,0,0,0,0,0,0,0,0,0.00552673015470593,0,0,0,0,0,0,0,0.0126154777693707,-0.000820561849429602,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.000606481856992022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000534995339059982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000576006480185318,0.0015923848044985,-0.0016255887026377,-0.000581546038399183,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00104712256179289,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0027015166849309,0,0,0,0,0,0,0,0,0,0.00650281095558049,0,0,-0.0128840690865546,0.0408130803809947,0.0113515331237312,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00677032059248147,0,0,0,0,0,0.0109320694669039,0,0,0,0,0,0,0,0.00602477365726395,0,0,0,0,0,0.000687257432112216,-0.00171477710635959,0,0,0,0,0,0,0,0,0.00221325202834542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143313392268366,0,0,-0.0119839551228265,0,0,0,0
