,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X000792.SZ,X002466.SZ,X000301.SZ,X600660.SH,X600010.SH,X600011.SH,X000877.SZ,X600188.SH,X002271.SZ,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002080.SZ,X002326.SZ,X300037.SZ,X000408.SZ,X600141.SH,X600803.SH,X600219.SH,X600096.SH,X601991.SH,X600795.SH,X000723.SZ,X000786.SZ,X002407.SZ,X000825.SZ,X600027.SH,X600295.SH,X600688.SH,X600399.SH,X600160.SH,X600516.SH,X002353.SZ,X600352.SH,X600489.SH,X300073.SZ,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000301.SZ,0,0,0,0,0,0,0,0,0.162074477514832,0,0,0,-0.124793300092703,0,0,0,0,0,0,0,0,0.0776580276629776,0,0,0,0,0.0276059507970157,0.0432914772980501,0,0.224868013384332,0,0,0.264223064564754,0,0,0,0,0,0,0,-0.052205710145136,0.0614792031709274,0,0,0,0,0,0,0,0,0,0,-0.0645099971097625,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021552605171763,0,0,0,0.075733779272667,0,0,0,0,0,0,0,0.0400142258858058,0,0,0,0.00761533033401388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.105674580222674,0.16087315892686,0,0,0,0,0,0,0,0.081789572862801,0,0.135532006795035,0,0,0,0,0,0,0,0,0.045398508507003,0,0,0.00404740266669142,0,0,0.0402414236550079,0,0,0,0,0,0,0,0.16119171167287,0,0,0.0986151753615609,0,0,0,0,0,0.134028055441359,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134564947850026,0,0,0.119504273012703,0,0,0,0,0.0546403279589343,0,0,0,0,-0.0330357498595145,0.551891616553927,0,0,0,0,0,0,0,0,0,0,0,-0.00718284957966906,0,0,0,0,-0.0656025246119094,0,0
X000877.SZ,0,0,0,0,0,0.439643150843074,0,0,0,-0.0252669170936938,-0.088170404483992,0,0,0,0,-0.055074975899249,0,0,0,0,0,0,0,0,0.0541811467350619,0,0.0357214931480681,0,0,0,0,0,0,0,0.00933880428942427,0.0158543597225078,0,0,0,0,0,0,0,0.161461193767243,0,0,0.095647144672231,0,0,0,0,0,0.0278891041957225,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.135043158160036,0,0.191199228275741,0,0,0,0.0243248200666632,-0.133741143647088,0,0,0,0.0604154899860367,0,0.530131859083396,0,0,0,0,0,0,0.0211868159480444,0,0,0,0,0,0,0,0,0,0,0,0.354621067742494,0,0.028455677460493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.120737679394477,-0.115531470077665,0.230137629302582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645943499927589,0,0,0,0.712399299498828,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,-0.0615490583371214,0,0,-0.00121001271903836,0,0,0,0,-0.0299269620289179,0,0
X601600.SH,0,0,0,0,0,0,0.0593312752295808,0,0,0.049764435641183,0,0,0.0552821833962863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596708558186597,0,0,0,0,0,0.110055377657324,0,0,0,0,0,0.304727835998375,0,0.0467434825594049,0,0,0,0,0,0,0,0,0,0,0.0172795339041173,0,0,0,0,-0.0354174838776473,0,0
X000708.SZ,0,0,0,0,0.0560331803684362,0,0,0,0,0,0,0,0,0,0,0,0.0466250855495405,8.67361737988404e-19,0,0.0240470212393507,0,0,0,0,0,0,0,0,0,0,0,0,0.0370296360263245,0,0,0.113926939269512,0,0,0.0177513405224303,0,0.015726031616073,0,0,0,0.0452741712354906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.440780235212061,0,0,0,0,0,0,0,0,0,0,0,0,0.0808992121751049,0,0.0899288513378021,0,0,0,0,0,0,-0.114352897948467,0,-0.147109494431501,0,0,0,0,0,0,0,0,0.227501643134846,0,0,0.0913403198079943,0,0.139413169810287,0,0,0,0,0,0,0,0,0,0,-0.0246968807416245,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0268688009806658,0,0,0,0,0,0,0,0.0142009703239452,0,0,0.0159825554685033,-0.00943776012210699,0.00936301421662883,0,0,0,0,0,0,0,0,0.0139739608866459,0,0,-0.0180790456713369,0,0,0,0,0,0.0782971372550766,0,0,0,0,0,0,0,0,0,0,0,0.0513702006989701,0,0,0,-0.0153038519110668,0,0,0,0,-0.0181269015963548,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.088404177799233,0.0819338645068974,0,0,0,0,0,0,0.190760757144622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134282769307422,0.039665390620694,0,0,0,0,0,0,0,0.0694755392195409,0,0,0.073483012237484,0,0,0,0,0,0.0824211111108998,0,0,-0.0194512522658071,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811399878284735,0.134850692981368,0.114887163643712,0.0790507037121441,0,0,0.00518777971899258,0,0,0,0,0,0.0152128488508762,0.0446591670059733,0,0,0.0620885875004973,0.00425303316991944,0,0,0,0,0,0,0,0.0220683270940811,0,0,0,4.33680868994202e-19,0,0,0,0.0138249757078112,0,0
X600886.SH,0,0,0,0,0,0,0,0.0768503096290918,0,0,0,-0.230254500479151,0,0.0275194619115952,0,0,0,0,0,0,0,0,0,0,0,0,0.186558144525681,0.0353533307159073,0,0,0,0,0,0,0.304537360644763,0,0,-0.0855992311354816,0,0.133614138815733,0,0,0,-0.107138610883031,0.258390427882298,0,0,0,0,0,0,0.0424479641063263,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888292474645964,0,0,0.0947866441902161,0,0,0.0943548565654381,0,0,0,0,0.0186656070584215,0,0,0.137027800708868,0,0,0,0,0,0,0,0,-0.02390559170322,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.0467884688299596,0,0,0.0293552766610862,0,-0.126060687573433,0,0.0662602702903656,0,0,0,0,0,0,0,0,0,0,0,0.20983999751862,0,0,0.140641664953083,0,0,0,0,0,0,0.0723570772759367,0,0.0824459382470605,0.122469312054366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0,0,0,0,0,0.32303239389236,0,0.294921493501058,0,0,0,0,0,0.141777510043012,0,0,0,0,0,0,0,0,0,0.000130128908687736,0,0,0,0,0,0,0,0,0.310369720076234,1.73472347597681e-18,0,-0.0777796803449523,0,0,0,0,0,0,0,0.0310568838080295,0,0,0,-0.011852038242035,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535402572762852,0.113843642220396,0,0,0,0,0,0,0,0.0785475592051629,0,0,0,0,0,0.0604745386819475,0,0,0,0.267426690965717,0,-0.137483760498393,0,0,0,0,0,0,0,-0.122391603033207,0,-0.109078004768434,0,0,0.0994032454821682,0,0,0,-0.00420014667373729,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.0151041111464374,0,0.206614685448548,0.335540763965098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170147786832853,0.0433882346502573,0,0.115144613829814,0.123654269149928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00610421371941999,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.311166640522744,0,0,0,0,0,0.123894952961097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138984794131909,0,0,0,0,0.368666684491102,0,0,0,0,0,0,0,0.0318610069031496,0,0,0.147402435320276,0,0,0,0,0,0,0,0.0155811626095659,0,0,0,0,0,0,0
X600803.SH,0.12694022358691,0,0,0,0,0,0,0.0225160453904343,0,-0.0605153410660431,0.221737209452394,0,0,0,0,0.0607248502642886,0,0,0.0919219992782532,0,0,0,0.0827325773001436,0,0,0,-0.129884049129067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276806722109339,0,0,0.0897246638097153,0,0,0,0,0,0,0.0130307675927716,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0623166843332081,0,0,0,0,0,0,0,0,0,0,0,0.237855120562049,0,0,0.0169832021723919,0,0,0,0.0357509041850841,0,0,0,0.0679447616582631,0.037613613707004,0,0,0,0,0.255304378221531,0,-0.0310477928318771,0,0,0.167463433430038,0,0,0,0,0,0,0,8.67361737988404e-19,0.0699064374103162,0,0,0,0.0911161008994067,0,0
X600096.SH,0,0,0,0,0,0,0.0127286821312227,0,0,0,0.0803929318738772,0,0,0,0,0.26894563013749,0,0.00924991792469599,0,0,0,0,0,0,0.208111173670792,0,0,0,0.0315551657722624,0.493153627689888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273314415571616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00733210219675412,0,0,0,0,0.17102703557366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224767992704931,0,0,0,0,-0.060592952594762,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,-0.0235727058460165,0,0,0,0.148734828603917,0,0,0,0,0,0,0,0,0,0,0.12073516195598,0.0481822030830235,0,0,0,0,0,0,0.605165693822865,0,0,0,0,0,0.133557431732644,0,0,0,0.0246442638644948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.0389603972701598,0,0,0,0,0,0,-0.234250573768253,0,0,0,0.022646317244067,0.0342400908058125,0,0,0,0.0168386440843367,0,0.361146295013632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108637411540547,0,0.0245378631550996,0,0.0781539155647556,0,0,0,0,0,0,0,0.042816183144304,0,0,0,0.0454693822309272,0,0
X000786.SZ,0,0,0,0,0,0.210142655021034,-0.0174339080583129,0,-0.0536331440075423,-6.93889390390723e-18,0,0,0,0,0,0,0.276997082111685,0,0.08648980109077,0.131580521142093,0,0.0912333087145834,0.326708415629539,0,0,-0.0663677015641186,0.0918635227462587,0,0,0,0,0.0156360023517732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193656562043254,0,0,0,0,0,0,0
X002407.SZ,0,0,0,-0.114312649018922,0.0731553459699262,0,0.234952841221925,0,0,0,0.0343153721785742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771365324208651,0.18792143887653,0,0.0269402149930798,0.264452535091321,0,0,0,0,0,0,0,0,0,-0.0562416499235317,0,0,0,0,0,0,-0.00596599232021788,0,0,0,0,0,-0.058422985910112,0,0,0,0.0117363748831827,0,0
X000825.SZ,0,0,0,0,0,0,0,0.105874137089749,0,0,0,0,0,0,0,0.0762251467062574,-0.103225178932649,0.0693387470120041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17557235729136,0,0,0,0,0,0.0604004118192506,0,0,-0.0726599613441807,0,0,0,0,0,0,0,0,0.422885868070259,0,0,-0.0434565747597894,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322021379832595,0,-1.35525271560688e-20,0,0,-0.0396879998988368,0,0,0,0,0,0,0,0,0,-0.0553600103170366,0,0,0,0,0,0.455509523967743,0.0515115062047989,0,0,0,0,0.135105695574801,0.0342088742087484,0,0,0,0,0,0,-0.0370161894384662,0,0,0.0430151221718624,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.134625088004945,0,0,0,0,0,0,0.0119537482484835,0,0,0,0.459601053082491,0,0,0,0,0,0,0,0,0,0.142430382278629,0,0,0.173976323291008,0,0,0,0,0,-0.0555592340077514,0,0,0,0,0,0.106872744065037,0,0,0,0,0,0,0,0,0,0,0,-0.0126448567182705,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.0577230893321197,0,0.00792592018300615,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674927208142241,0,0,0,0,0,0,0,0,0.0746321246004793,0,0,0,0,0.109584414096088,0,0,0,0,0.0973800718341711,0,0,0,0,0,0,0,0,0,0,-0.178064182448282,0,0
X600399.SH,0,0,0,-0.0600074586442204,0.195913763017014,0,0.19479852183758,0,0,0,0,0,0,0.0771595932844927,0,0,-0.057306144495839,0,0,0,0,0,0,0,0,0,0.0594993578444506,0.119815269383909,0,0,0,-0.185972797244527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0048468076091442,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0.0813706623855495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599872452662643,0,0.199415643026913,0,0,0.245531980199066,0.190947596029606,0,0,0,0,0,0,0,0.00798135468731806,0,0,0,0,0,0.0729243152668278,0,0.0970773063967584,0,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0982506795776164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105655788292406,0,0,0,0.0246814226602339,0,0,0.0593367245968977,0,0,0.154411638181403,0,0,0.0185039976711256,0,0,0,0,0,0,0,0.27209149099589,0,0,0,0,0,0,0,0.0821236937721014,0,0,0,0,0,0,0
X002353.SZ,0,0,0.0573117029792305,0,-0.0521509160266294,0,0,0,0,0,0,0,0,0,0,0,0.0955361323814294,0,0.0154826474546539,0.0710751608366092,0,0,0,0.0821814734338516,0,0,0,0,-0.108792781839985,0.313548893551319,0,0,0,0.0940751496977108,0,0.0772403031751348,0,0,0.0182529317647009,0,-1.73472347597681e-18,0.181292515175936,0,0,0,0,0,0,-0.0656478636550793,0,0,0,0.0185228251936831,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.107590808280239,0,0.0208536974127417,0,0,0,0,0,0,0.00143800910515855,0.0145297045205769,0,0,0,0.114683098038602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159181688943851,0.0663755503814484,0,0,0.121851452138256,0,0,0,0,0,0,0,0,0,0,0,0,-0.00618667989325237,0,0
X600489.SH,0,0,0,0,0,0,0,0.0308726641935172,0,0,0,0,0,0,0,0,0,0.0234127107293144,0,0,0,0.233106730954874,0,0,0,0,0.106770105576562,0,0,-0.0622095348113146,0,0,0,0,0,0.0842501689197301,0,0,0,0,0,0,0,0,0,0,0,0,-0.00178912594779883,0,0,0,0,0,0,0,0,0,0
X300073.SZ,0,0,-0.0225209794634445,0,0.341026071535687,0,0.00780420822103397,-0.0552034376175508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248422978144618,0.062214287550684,0.166998958473886,0,0.0940755504785584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.346489969934369,0,0,0,0,0.0858195175042125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321785993211427,0,0,0.0690023969816194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423555110032002,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.00702498662816491,0,0,0,0,-0.0502761847203409,0,0,0,0,0,-0.0431856809640008,0,0,0,0.163723157231013,0,-0.0623536499935387,0,0.0499080849886295,0,0,0.0343313911157562,0,0,0,0,0.0177286740010236,0,0,0,0,0,0,0,0,0,0,-0.0721850431737899,0,0,0,-0.034218285440195,0,0,0,-0.0186075298814216,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475390123409773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691836990872041,-0.0142911916096217,0,0,0,0,0,0,0,0,0,0,0.804456710349887,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.181253404494227,0,0,0.0614516839809337,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685020940986242,0,0.0881715624603979,0,0,0,-0.0423748673355029,0,0,0,0,0,0,0,-0.013335648706707,0,0,0,0,0,0,0,0,0,-0.015143517793394,0.875826334112927,0,0,0,0,-0.302431182476335,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0731125698275051,-0.0512141866537733,0.0100066849290464,0,0,0,0,-0.0277437507507981,0,0,0,0,0,0,0,0,0,0,0,-0.0754976848769762,-0.0106035305048367,0,0,0,0,-0.0665268639469657,0,0,0.0187944825557164,0,0,0,0,0,0,0,0,0.0126198379732126,0,0,0,0,0,0,0,0,0,0,-0.0410094361852173,0,0
MKreturn,0,0,0,0,-0.0204479179571792,0,0,0,-0.0670544475979837,0,0,0,0,0,0,0,-0.0197027676347849,0.0610892736699677,0,0,0,0,0,0,0,0,0.0754703945278143,-0.0857981740743696,0,0,-0.0483584769119576,0,0.0253790852028808,0,0,0.0498808389938541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266474633058635,-0.000336701732156546,0,0,0,-0.00396047174464316,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148215200121453,0,0,0,0,0,0.00105223397595844,0,0,0,0,0,0,0.00221340745423463,0,0,0,0,0,0,0,0,4.12479002464298e-05,0,0,0,0,0,-0.000821143358259608,-0.000902817350328742,0,0,0,0.00286602939961912,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183551518511243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415923246615274,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000818144295351155,0,0,0,0.00867134316499794,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00060086914491402,0,0,0,0,0,0,-0.0027023767284076,0,0,0,-0.0130196898324104,0,0
