,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X000792.SZ,X002466.SZ,X000301.SZ,X600010.SH,X601600.SH,X600188.SH,X000708.SZ,X002271.SZ,X601898.SH,X600660.SH,X600011.SH,X600362.SH,X600547.SH,X600176.SH,X600426.SH,X000825.SZ,X600886.SH,X600219.SH,X000408.SZ,X000786.SZ,X000807.SZ,X000983.SZ,X000898.SZ,X000932.SZ,X002080.SZ,X600803.SH,X300037.SZ,X000723.SZ,X600096.SH,X002326.SZ,X600795.SH,X000959.SZ,X601991.SH,X600801.SH,X601699.SH,X600295.SH,X000630.SZ,X600808.SH,X600157.SH,X002192.SZ,X600399.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.00668929110555419,0,0,0,0,0,0,0,0,0,0.0224419438087213,0,0,0,0,-4.33680868994202e-19,0,0,0.0644015106789142,0,0,0,-0.0356269511608004,0,0.025959364138654,0.0156794764941152,0.000636317385595305,0,0,0,0,0.0323355629642784,0.0246628733876734,0,0,0,0,0,0,0,-0.00972477311060301,-0.0117851863044399,0,0,0,0,0,0
X600028.SH,0,0,0,0,-0.0713301344052147,0,0,0,0,-0.00708014203522129,0.0576808924658861,0.035104689807529,0,0,0,0,0,0,0,0,0,0,0,0.0339052147130244,0,0,0,0,0,0.0656772977265086,0,0,0,0,0,0.039910986641507,0,0,0,0,0,0.0684015307230217,0,0.0646572499413006,0,0,0,0,-0.0506013594821969,0,0,-0.000895884743106251,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.0218115553790018,0.0465963059983593,0,0,0,0.193576208894467,0,0,0,0,0,0,0,0.0585421263482497,0,0,0,0,0.136283545870476,0,0,0,0.0133718418171192,-0.0777782405687315,0,0,-0.0431962637568753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417171909648641,0,0.0519217431633914,0,0,0,0,0,0,0.110263912850948,0,0.0277862743914189,0,0,0,0,0,0,0,0,0,0.000785376571905755,0,0,0,0,0.0154312638266128,0,0,0,0,0,0,0,0.0791556552353715,0,0,0,-0.0390720476192349,0.0172695602974352,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.385653467863123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11776908962641,0,0.0589355121909497,0,0,0,0,0,0,0,0,0.098867863175694,0,0,0.126744281385986,0,0,0,0,0,0,0,0,0,0.100766745515339,0,0.112972222204948,0,0,-0.00716089515198013,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.00555353180105188,0,0,0,0,-0.0101160174878759,0,0,0,0,0,0,0,0,0,0,0,0.0601491615584672,0,0,0,0,0,0,-0.0208567208019788,0,0,0,0,0,0,0,0,0.659998945507064,0,0,0,0,0,0,0,0,0,0.00373382774587163,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.112216475584747,0,0.0598537363703659,0.0578352457264403,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238442615480669,0,0.378664283264581,0,0,0.00648604028873769,0,0,0,0,0,0,0,0,0,0,0,0.100493334050151,0,0,0,0.0118963126838817,0,-0.0424008130865269,0,0,0,0,-0.127063247211774,0,0
X600111.SH,0,0,0,0,0.34845377141639,0,0,0,0,0,0,0.173423015193146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201340148416856,0,0,0,0,0,0,0,0,0,0,0,0.0705447958081362,0.122145143653083,0.149541153305175,0.138737146908386,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0715770780070214,0,0,0.119850886301113,0,-0.0303735892983063,0.0434597157533698,0,0,0,0,0,-0.107595172499577,0,0,0,0,0,0,0,0.0697986895393037,0,0,0,0,0,0,0,0.0249005544042605,0.103352527614162,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.267761489470031,0,0,0.26121265155765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276350359913347,0,0,0,0,0,0,0,0,0,0,0.0230310719332486,0,0,0,0,0,0,0,0,0,0,0.035591698993388,0,0,0,0,0,0,0,0,0,0
