,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X002466.SZ,X600188.SH,X600660.SH,X600688.SH,X600362.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X601991.SH,X600547.SH,X600886.SH,X600111.SH,X600176.SH,X600516.SH,X000898.SZ,X000786.SZ,X000709.SZ,X002271.SZ,X600352.SH,X000792.SZ,X600299.SH,X600027.SH,X000553.SZ,X000825.SZ,X000408.SZ,X601699.SH,X601158.SH,X600219.SH,X600489.SH,X600808.SH,X000883.SZ,X000630.SZ,X600583.SH,X000959.SZ,X600426.SH,X002110.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600299.SH,0,0,0,0,0.0644482386255605,0,0,0,0,0,0,0,0,0,0,0.031692322159001,0,0,0,0,0,0,0,0.043975324840185,0,0,0,0,0,0,0,0,0.208323779411608,-0.0473419711217551,0,0,0,0,0,-0.0206759217887305,0,0,0.0791468390979383,0,0.0929614331857515,0,0,0,-0.0136726542798093,0.0302997806868356,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0339318440073337,0,0,0.278078540856361,0,0,0,0,0,0,0,0,0.00294539768289933,0.0865053908794008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785870503010184,0,0,-1.73472347597681e-18,0,0,-0.00514787663174148,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027237666897545,0,0,0,0,0,0,0,0.143029754666868,0.172271876628967,0.0331134814059454,0,0,0,0,0,0.191748938441693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630026520531057,0,0,0,0.010226546539862,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301944335053508,0,0.109206849638991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173896453997703,0,0,0,0.440924232142167,0,0,0,0,0.0513763127584128,0,0,0,0.0199359295654871,-0.054111248328415,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.195245094669556,0.0243758019199224,0.269541178585278,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.00340066189271582,0.0256818571810828,0,0,0,0,0,0.0844585787034065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614999846778983,0,0,0,0.00330968246923847,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.496179144054874,0,0,0.0985871694839789,0,0,0.079022748575433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16919397493989,0,0,0,0,0,0.125514087770496,0,0,0,0,0,0,0,0,-0.000250804990029186,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.150727837078733,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0481395587140464,0,0.0514509819980831,0,0,0,0,0,0.00777976185730369,0,0,0,0,0,0,0.0477646283048108,0,0.00325203352743464,0.0291451053283568,0,0,0,0,0,0,0,0,0.0103434739165552,0.0185489126433423,0,0.0300976800227568,0.00970234494257407,0,0.00266410829920004,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220579815368227,0,0,0,0.0611338988455503,0,0,0,0,0,0.0214375015597707,0,0,0,0,0,0.125945965047964,0,0,0,0,0,0.106846958872176,0,0,0,0,0,0,0,0,0,0,0.161850393333342,0,0.000709098849925929,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0387713940867318,0,0,0,0,0,0,0,0.0458185655846195,0,0.589118331432621,0,0,0,0,0,-0.0268438400231129,0,0,0,0.0309063895408006,0,0,0.107533331510451,-0.0316567631842651,0,0,0,0,0,0,0,0,0,0,0,0,0.0939008810169043,0,-0.0176260214643975,0.0209119323053021,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.128552784358036,0,0,0,0,0.0400300822201993,0,0,0,0,0,0,0,0.0980898600271208,0,0,0.402522206969593,0.107952845763389,0,0,0,0,0,0,0,0,0,0.00707101912627074,0,0,0,0,0,0,-1.73472347597681e-18,0.0360527593912403,0,0.095099468800469,0.0222227828839206,0,-0.00305854245322718,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.00980814905460648,0,0,0.00821650880370668,0,0,0,0,0,0.0709129925035361,0,0,0,0,0,0,0,0,0,0,0,0.0280705440781074,0,0,0.163724670612233,0,0,0,0,0,0,0,0.0124246748497075,0,0,0,0,0,0.0460205949351877,0.154473416490565,0,0.0134279563442321,-0.0194842246080766,0,0,0,0,0,0
X000630.SZ,0,0,0.0198429506047625,0,0,0,0,0,0,0,0,0,0,0.123021903717566,0,0.0383554273779311,0.0299913197301954,0,0,0.0354003387176562,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0936479398306634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217535090954583,0,-0.00151498732942993,0,0,0,0,0,0,0
X600583.SH,0,0.0666739956761996,0,0,0,0,0,0,0.231136246445431,0,4.33680868994202e-19,0,0,0.112898749464618,0,0.111661028748223,0,0.0700009240395884,0,0,0,0,0.186077583715514,0,0,0,0,0,0,0.0805975595533546,0,0,0.00638816580232249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00337401614230647,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.101099982161064,0,0.142140268124172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349227629914063,0,0.107767048844445,0,0,0,0,0.0390327643505579,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.00976354329320978,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28590532255703,0,0,0,0,0,0,0,0.0312227616479791,0,0,0,0.231957490377535,0,0,0,0,0.0783841210996733,0,0,0,0,0,0,0,0,0,0,0,0,0.113134861103376,0,0,-0.00873451630534487,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0.0803962671774763,0,0,0,0,0,0.0682122818832873,0,0,0,0,0,0,0.374208301870625,0,0.252549332351617,0,0,0,0,0,0,0,0,0,0.287576174677227,0,0,0,0,0,0,0,0,0.0760861895388925,0,0,0,0,0.0526319497978447,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191211618102477,0,0,0.0608326737707205,0,0,0,0,0.552792790475212,0,0.0422846467576163,0,0,0,0.117678595167776,0,0.0680728418342338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101931851099854,0,0.0125831306120558,0,0,-0.000878993428099078,0,0,0,0,0,0,0
Change_TY3M,0,-0.159868598068335,0,0,0,0,0,0,-0.143115276732672,0,0,0,0,0,0,0,0.0175639250118384,0,0,0,0,0,0.0684573362579521,-0.0288045781733063,0,0,0,0,0,-0.0127161155621084,-0.0862147072442305,0,0,0,-0.217786510703906,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484592492664882,0.0387643621609324,-0.0925668776347575,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12530873293142,0,0,0,0,1.18539584005366,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534049763019058,0,0,0,0,0,0,0,0,0,0,0.364340961031164,0,-0.0825002030126039,0,0,-0.101160289643903,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862938726788277,0,0,0.778380071255451,0,0,0,0,0,0,0
RealEstate_excess,0,0.077104899561414,0,0,0,-0.183926056893172,0,0,0,0,0,0,0,-0.00553075512234383,-0.11911963650795,0.183905783446893,0,0,0,0,0,0,0,0,-0.134470728348277,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.035950839205807,-0.0111652408902617,0,-0.049594641595352,0.0528012279898385,0,0,0,0,0,0
MKreturn,0,0.0845891269565461,0,0,0,0,0,0,0,-0.175598235093525,0,0,0.00131364417430762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0697697384961374,0,0,0,0.0809789700288359,0,0,0.00223627152703841,9.52619482960321e-05,0.148221904599206,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000875971474817467,0.00297813159346571,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.00967344631459133,0,0,0,0,0,0,0,0,0,0,0.0239059170048468,0,0,0,-0.00970883055618843,0,0,0,0,0,0,0,-0.0247272675164369,0.0352557520947021,8.67361737988404e-19,0,0,0,0,0,0,-0.00236291096452174,0,-0.00711589412705673,0.0130407305202208,0,0,-0.0270578077686325,0.0318482372390796,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00033394878024322,0.00496515318046683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181881788779156,0,0,0,0,0,0,0,0,0,0,0,-0.00539085723767642,-0.00131622367206882,0,0,0.00164960841063444,0.0020674323094287,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00165376122051065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240962540072493,0,0.00616895949623791,0,-0.0171633922192949,-0.00114887934434262,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0562700963080879,0.0721729241764762,0,0,0,0,0,0
