,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600111.SH,X600886.SH,X300072.SZ,X600489.SH,X601992.SH,X600660.SH,X600309.SH,X600299.SH,X600623.SH,X000792.SZ,X002466.SZ,X002075.SZ,X000709.SZ,X601158.SH,X000898.SZ,X000408.SZ,X000723.SZ,X600583.SH,X600352.SH,X000883.SZ,X000983.SZ,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X000959.SZ,X002470.SZ,X600021.SH,X000630.SZ,X002460.SZ,X000012.SZ,X601699.SH,X002407.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,-0.00805724465416548,0,0,0,0,0.00810989495576627,0,0,0,0.0188920460631521,0,0,0,0,0,0,0.0262048128722449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825397207746992,0,0,0,0,0.0341215195172477,0,0,-0.00130835133449832,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0243855567140427,0.0510406537003679,-0.0428717176811736,0,0,0,0,0,0,0,0,0.0209785627190245,0,0,0,0,0,0,0,0,0.0190167588416417,0,0,0,0.0704944864331934,0,0,0,0,0.0138786549538365,0.0418277397644338,0,0,0,0,0,0,0,0,0,0.0145971462298542,0,0,-0.00704417557587396,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.015922961959111,0.165461615908412,0.100676529923221,-0.00897680748158393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409239203149068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289060212169963,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0975045867385504,0,0,0,0,0.167447489229434,0,0,0,0,0,0,0,0,0.0850029384767813,0,0,0.0309570450802201,0,0,0,0,0,0.0861726062438655,0,0,0.164831821957492,0,0,2.16840434497101e-19,0,-0.140455807939863,0,0,0.0653414773065301,0,0,0.0132951167466344,0,0,0,0,-0.0341659513358354,0.0470023689566317,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0234619258277111,0,0,0,0,0,0,0,0,0,0,0,0.224417683281591,0,0,0,0,0,0,0,0.00914877641046969,0.00820175362304573,0,0,0,0,0,0,0,0,0,0,0.107191592103658,0,0,0,0,0,0.0643976434434269,0,0,0,0.0524516096098852,0.0180230604090815,0,0,-0.00287260383506614,-0.0426572530289916,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0760803405566393,0,0,0,0,0.0990265325946696,-0.00723168976339972,0,0,0,0,0,0,0,0,0,0,0,0.200112675807259,0,0,0.162954765628084,0,0,-0.0233258149534262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00646408427346202,0,-0.000486696430983926,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-0.0282573757866115,0,0,0,0,0,0,0,0,0,-0.027677358587714,0,0,0.0193984843522256,0,0,0,0,0.00476221918829553,0,0,0,0,0,0,0,0,0,0.0171756882827587,0,0,0,0,0,0,0,0.0122157422741682,0,0,0,0,-0.0449788169879506,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.00854116344890655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588697341555459,0,0,0.0611153337600401,0,0,0,0.0461537458402536,0,0,0,0,0.0684151131576326,0,0,0,0,0,0,0,0,0,0.00944185553710931,0.395604848407589,0,0,-0.00424430778011801,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0293437451946474,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481245622645139,0,0,0,0,0,0,0,0.0381172978859818,0,0,0,0,0,0,0,0,0.101680959982204,0.0542823078179049,0,0,0,0,0.0869125821463154,0,0,0.0869636275901775,0,0.0985291038229445,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0426126908280575,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125693940960868,0,0,0,0,0,0.0221729219813282,0,0,0.032969336836259,0,0,0,0,0,0,0,0,0.57115154190801,0,0,0,0,0,0,0,0,0,0.180197711168356,0.176583136836968,0,0,0.0136272396688448,0.0905522044332475,0,0,0,0,0,0
