,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600157.SH,X601992.SH,X600362.SH,X600111.SH,X600623.SH,X002466.SZ,X600886.SH,X600547.SH,X600299.SH,X600660.SH,X601158.SH,X000709.SZ,X000792.SZ,X600309.SH,X600352.SH,X600489.SH,X000898.SZ,X600583.SH,X300072.SZ,X000539.SZ,X000883.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X000723.SZ,X000983.SZ,X000060.SZ,X002470.SZ,X000959.SZ,X002075.SZ,X600021.SH,X002407.SZ,X600022.SH,X600176.SH,X600160.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0313691708940497,0.0931624737782027,0,0,0,0,0.173579808117419,0,0,0,0,0,0,0,0,0,0,0,0,0.0723214374686422,0,0.00411546164586164,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.17466451860133,0.0515218624359345,0,0,0,0,0.011768999568236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140931773184264,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0419767910267674,0,0.00101601081256082,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.000574672127673873,0.00751795566107266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920615595971863,0,0,0.0838481676285772,0,0,0,0,0.181775812682885,0,0.0753642446037472,0.102452170163229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0214120276664578,0.00936857791544866,0,0,0,0,0.228581148113757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06110421598109,0,0,0,0,0.115029803995115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371396280028132,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255636302367717,0,0,0,0,0,0,0,0.110226044422462,0,0,0,0,0.0266942769540278,0,0,0,0,0,0.0959697524724302,0.0521734128536149,0.050168699132443,0,0,0,0,0.0435644014735932,0,0,0.0778615941172527,0,0.113582843441334,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.056056916010184,0.226275621593558,0,0,0,0,0,0,0.0479869667105883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584244982323604,0,0,0,0,0,0,0,0,0.168219687306517,0,0,0,0,0,0.0754145828258524,0,0,0,0,0,0.0385262990344835,0,0,0,0,0,0,0
X600585.SH,0,0,0.297604076426872,0,0,0,0,0,0,0.0331977068852872,0,0,0,0,0,0.0654048953984068,0,0,0,0.082544244638039,0,0,0,0,0,0,0,0,0.11065974152233,0,0,0.0358238658780941,0,0,0,0,0.00548665901254842,0,0,0,0,0,0.0942035471674854,0,0,0,0.0459403323851551,0,0,0,0,-0.00456939993603876,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549109458877479,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.237391072593957,0,0,0,0,0.0371017931011003,0,0,0,0,0,0,0.339589109742879,0,0,0.0159403727071587,0.086107076527947,0,-3.46944695195361e-18,0,0,1.73472347597681e-18,0,0,0,0,0,-0.00901083955647188,-3.46944695195361e-18,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.021943485893151,0,0,0,0,0,0,0.0267479839060565,0,0,0,0,0,0,0,0.135059010604856,0,0,0,0,0,0,0,0.196837959422606,0,0,0,0,0,0.141501409773594,0,0,0.131656719179621,3.46944695195361e-18,0,0,0,0,0,0,0,0.0139166631296952,0.10985620263348,0,0.0218055354930661,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128556298107409,0,0,0,0,0,0,0,0.136689096423003,0,0,0,0,0,0.00490025425427827,0,0,0,0,0,0,0,0,0,0.016752066577416,0.13625045627912,0.0769445346251265,0,0,0,0,0.0114525380006379,0,0,0.184445733311737,0,0,0.000657587069220426,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.00508346933670946,0,0,0,0,0.0813573292533315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017897919924153,0.00515716444709419,0,0.0916794433215536,0.127405449782592,0,0,0,0,0.116282285294589,0,0.0470098555464306,0,0,0,0,0,0,0,0,0,0,0.12831166116998,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802199136108093,0,0,0,0,0,0,0,0,0,0,0,0.0249094357877576,0,0.0226903213088649,0,0,0.0977103991382612,0,0.0752971102853687,0,0.0368718083448245,0.0826774301564061,0,0,0.0138705707557245,0,0,0,0,0.125176743877526,0,0,0,0.0629569412881806,0.126749329240413,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0169485776807204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211993495240524,0,0,0,0,0.124174111858761,0,0,0,0,0,0,0,0,0.0217258164478295,0,0,0,0,0,0,0,3.46944695195361e-18,0.108613413329101,0,0.0139795750720677,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0707122070771247,0,0.164739962685033,0,0,0,0,0,0,0.0901203022300202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239651965740228,0.0299289599852444,0,0.077268192089702,0.124649277508494,0,0,0,0,0.0602079474005944,0,0,-0.00521251024891755,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,-1.73472347597681e-18,0,0,0.261330667344786,0.0398785841258358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0666778882686872,0,0,0,0.0744298339157696,0,0,0,0,0.015106336634416,0.113416516634429,0,0,0.0833139888070632,0.189416187179718,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.304747452563461,0.0564805939980157,0,0,0,0,0,0,0,0,0,0,0,0.0653343261677924,0,0,0,0,0,0,0,0.028738105751411,0,0,0,0.104549579213913,0,0,0,0,0,0,0,0.005944158999276,0,0,0,0,0,0.064115201543207,0,0,0.0518215091222738,0,0,-0.0150079984145573,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.175751861209298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235899536712006,0,0,0,0,0,0,0,0.172509031610757,0,0,-0.0294246063808767,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.240253547087242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402090232691431,0,0,0.00354859691866455,0,0,0,0,0,0.0489544872247034,0,0.0535871862446443,0,0,0,0,0,0,0,0,0,0.262114000894608,0,0,0.0583326060758549,0,0,0,0,0.0688930973173688,0.026041372546772,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372981079558801,0,0.0546551358263496,0,0,0.189298322773073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118139054699003,0.0973615118400686,0,0.296317830311429,0.0384957717852352,0.0941088868892323,0,-0.0429138038574478,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0219910481951877,0,0,0,0,0,0,0.0769488216528921,0,0,0,0,0.15146137753449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17229177834317,0,0,0,0,0,0,0,0,0,0.447039011565512,0,0,0.123999639649442,0,0,0.0243562468554843,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0804148062757208,0,0,0,0,0,0,0,0,0,0,0,0.0286914862153683,0,0,0,0,0,0,0,0,0.20488712773972,0,0,0.0934340732120775,0,0,0.0475293567883769,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0149349436376214,0.133484184109363,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480936386924777,0.109787753823815,0,0,0,0,0,0,-0.0178300928249171,0,0,0.955422265369225,0,0,0,0,0,0,0,0,0.0913789876623221,0,-3.46944695195361e-18,0,-0.010428944898218,0,0,0.0328432480462005,0,0,0,-0.0576870549950709,0,0.00553278745791045,0,0,0,0,0,0,0
