,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X002460.SZ,X600011.SH,X600660.SH,X600886.SH,X601600.SH,X600801.SH,X600362.SH,X601898.SH,X600010.SH,X000786.SZ,X600489.SH,X600352.SH,X600111.SH,X600188.SH,X601991.SH,X600176.SH,X600688.SH,X600795.SH,X600426.SH,X002466.SZ,X600027.SH,X600299.SH,X600529.SH,X601992.SH,X002080.SZ,X002353.SZ,X600612.SH,X600315.SH,X600219.SH,X000301.SZ,X002409.SZ,X600486.SH,X000932.SZ,X600126.SH,X000027.SZ,X000723.SZ,X600516.SH,X601158.SH,X000898.SZ,X002075.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128464248682448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109773457845033,0.0943733595078388,0,0,0,0,0,0,0,0,0,0,0.0831056597705184,0,0,0,0,0,-0.00519358493766815,-0.00179862002053275,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02418402179251,0.0368714941464887,0,0,0,0,0.107951567728028,0.0178596656434425,0,0,0.00601975554443646,0,0,0,0,0,0.0305757873220649,0,0,0,0,0,0,0,0,0,0.0325972081361219,0.0722697662757007,0,0,0,0,0,-0.00532730614721979,0.00897038185108678,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0255096827215571,0.0883854254097572,0,0,0,0,0,0.484169484306231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384400817419828,0,0.0395623682751211,0,0,0,0,0,0.00322519172933998,0,0,0,0.0908647551550354,0,0,0,0,-0.0537788208192406,-0.000738422279451376,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0250103349551672,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.264907320430395,0,0.126857804940665,0,0,0.0299847461600152,-0.00505545203667487,0,0,0,0,0,0.00961224843899116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290124859651438,0.00555615427417652,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0299362508541981,0,0.0522691853191427,0,0,0.0562539763383209,0,0,0,0,0,0,0,0,0,0.125116952378483,0,0,0.19859990111487,0,0,0,0,0,0,0,0,0.0132601238507451,0,0,0.0792522648390992,0,0,0,0,0,0,0,0,0,0,0,-0.00686825626009999,0.0015633390654506,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.00661940115424937,0.116189193089347,0,0,0,0,0,0,0,0,0,0.661583100089631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121361203570565,-0.00844508809633936,-0.0176247701991049,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.021532415184273,0,0.160538217472251,0,0.0595698145083586,0,0,0,0,0,0,0,0,0.0339343760520422,0,0,0,0,0,0,0,0,0,0.0392886375468031,0,0,0,0,0,0,0,0,0,0.146303400121385,0,0,0,0,0,0,0.000702526419635293,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484134096333138,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00693007114699454,-0.0371907522698551,0,0,-0.0339733568836192,0,0,0,0,0,0,0,-0.0699791580138943,0,0,0.103667105229294,0,0,0,0,0,0,0,0,-0.0112099486037955,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0291844663651989,0,0,0,0,-0.0290755984778713,0,0,0,0,0,0,0,0,0.232359960197762,0,0,0,0,0,0,0,0,0,0.0278227430498362,0,0,0,0,0,0,0,0.0688010497421735,0,0,0,0.173262574640976,0,0.0600689005394909,0,0,0,0,0,0,0,0,-0.0274191622210166,-0.00665087810140762,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0255395386185358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607724028691719,0,0.332026253805284,0.119332784170504,0,0,0,0,0.0214559975829338,0,0,0.108033345317464,0,0,0,0.288467568181283,0,0,0,0,0,0,-0.0424773686089412,-0.0108215104882436,0.0106820955785907,0,0,0,0,0,0
