,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X000301.SZ,X600019.SH,X601898.SH,X600111.SH,X600660.SH,X600011.SH,X000708.SZ,X002271.SZ,X600010.SH,X000877.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600426.SH,X000629.SZ,X600176.SH,X600362.SH,X600348.SH,X000408.SZ,X300073.SZ,X601991.SH,X600096.SH,X000983.SZ,X600803.SH,X000723.SZ,X000786.SZ,X600160.SH,X002080.SZ,X600219.SH,X600027.SH,X600378.SH,X601699.SH,X600141.SH,X600549.SH,X600157.SH,X600801.SH,X002353.SZ,X002407.SZ,X600489.SH,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121368184625499,0,0,0,0,0,0.0323626329731988,0,0,0,0,0,0,0,0,0,0,0,0.123888932607984,0,0.041513805639852,0.0229757323397979,0,0,0,0,0,0,0,0,0,0,0,0.0142972298589353,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0.0135945916871111,0.00156996874204497,0,0,0.384155103070832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.175103515541859,0.176029948841342,0,0,0,0,-0.0179119147392528,0,0,0,0,0,0,0.137804448450828,0,0.0636645463145979,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0
X600111.SH,0,0,0,0,0,0,0.310910568580524,0,0,0.00275838577665171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221488046207149,0,0,0,0,0.0319794035757527,0,0,0,0,0,0,0,0.392272305385773,0,0,0,0.125749159729464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450191005228502,0,0
X600660.SH,0,0,0,0,0.042974774360596,0,0,0,0,0.0546462479247326,0,0,0,0,0,0.320969087743283,0,0,0,0,0,0,0,0,0.110448184149074,0,0,0.0848875856354363,0,0.0176726045239348,0,0,0,0,0,0,0,0.015981916179332,0,0,0,0,-0.174033248268632,0,0,0,0,0.101108876162625,0,0,0,-0.0274230471969648,0,0,0,0,-0.033857255385123,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0322492382679304,-0.199254157072964,0,0,0,0,0,0,0,0.0517219124301665,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0349419966218389,-0.0505598217686351,0,0,0,0,0,0,0,0.700996882647879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.0508676132482063,0,0,0,0,0,0,0,-0.0663023306283125,0,0,0,0,-0.13930135934916,0.179654659480371,0,0,0,0,0.0169066298757903,0,0,0,0,0,0.0557593066935535,0,0.0133362679782525,0,0,0.0803767823720679,0,-0.0810518158257725,0,0,0,0,0,0,0,0,0,0.0283047157146551,0.0210619532252778,0,0,0,0.0354400360635566,0,0
X002271.SZ,0,0,0,0,0,-0.0413663907364047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458091331984413,0,0,0.105801583753859,0,-0.0843763857659909,0,6.93889390390723e-18,0,0,0,0.87065318181699,0,0,0,0,0,0,0,0,-0.105802169128781,0,0,0,0,0,0,0.0133175113634472,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0639061156432174,0,0,0.356962322180154,0,0,0,0,0,0,0,0.108587253420627,0,0,0,0,0,0,0,0,0,0,-0.0491081527130181,0,0,0.0527241702374926,0,0,0,0,0,0,0,0,0.129912427292487,0,0,0,-0.0951407007503099,0,0,0,-0.0159406638589531,0,0,0,0,0.0538822079532695,0,0
X000877.SZ,0,0,0,0.0190375418697795,0,0,0.0508998176174736,0,0,-0.0683849211795,0,0,0,0,0,0.0214269451875392,0,0,0,0,0.131631141224781,0,0,0,0.0365378913047315,0,0,0,0,0,0,0.0110614619669205,0,0,0,0.138457790979412,0.0808690458252242,0.0670667472489741,0,0,0,0,0,0,0,0.0216198833518412,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.0334345752709149,0,0,0,0,0,0,0,0.255401791401706,0,0,0,-0.0135317359447709,0,0,0,0,0,0,-0.0297441824604994,0,0.0552249543361864,0,0,0,0,0.0252592097204287,0,0.0873285826203313,0,-0.0176446971965957,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272647243255058,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0787263306654511,0,0,0,0.217058575442113,0,0.018283230246452,0,0,0.101196404215124,0,0,0,0,0,0.0621349579554658,0.0601929588576461,0,0.041563044731406,0.0295645149582936,0,0,0,0,0,0,0,0.0376947848182975,0,0,0.184074440685205,0,0,0.0546384544576971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322517035414255,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.165751051864229,-0.0307965995143186,0,0,0,0,0.111346846296685,0,0.0291943972024899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313812104281629,0,0,0,0,-0.0235248759302596,0,0
X600795.SH,0,0,0,0,0.138219044629049,-6.93889390390723e-18,0,0,0.127677622865468,0,0,0,0,0,0.260820821980895,-0.141437006056895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818988097435846,0,0,0,0,0,0,0,0.223266790126972,0,0,0,-0.0870344129985154,0,0,0,0,0,0,0,0.0813912189506022,0,0,0,0,0.0575489697035075,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.133127241069244,0,0,0.118351223032786,0,0,0,0,0.148769956304839,0,0,0,0,0,0,-0.0177647720564438,0,0.0392916432742244,0,0.0541294470194688,0,0,0,0,0.105886474020725,0,1.73472347597681e-18,0.00647141168957592,0,0,0.0500636458053122,0,0,0,0,0,0,0.121485209726555,0,0,0,0,0,0,-0.0384824246797083,0,0
X000629.SZ,0,0,0,0,0.0194772526854959,0,0,0,0,0,0,0.0886130019573539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159733943161432,0,0,0.147793588770531,0.371365331830547,0,0,0,0,0,0,0.0625404386616633,0,0,0,0,0.122327599320879,0,0,0,0,0.2273542336771,0,0,0,0,0.146563253981672,0,0,0,0.0282580124690226,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.0884242761821849,0,0,0,0.075846456823387,0,0.102423877769217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150257028725491,0,0,0,0,0,0,0,0.076463014319724,0,0,0,0.039774186635266,0,0,0,-0.0547711868056632,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00295828144380474,0,0,0,0,0,0,0,0.180709183823224,0,0,0.0878508023804222,0.0193610235269534,0,0,0.114186303293312,0.0275367964732177,0,0,0,0,0,0,0,3.46944695195361e-18,0.0611715993493316,0.216543308485613,0,0,0,0,0,0,0,0,0,0,0,0,0.0207316242287256,0,0,0,0,0.0231045479012308,0,0
X600348.SH,0,0,0,0,0.382553036425866,0,0,0,0,0.080420845000746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325907398611213,0,0,0,0.520590854875171,0,0,0,0,0.00102634195125379,0,0,0,0,0.194831422023749,0,0,0,0,-0.0445502967231623,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.203866084883064,0,0,0.345520258376161,-0.056586059417264,0,0,0.166462864113592,0,-0.105876046728506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199590357926719,0,0.00639692844661936,0,0,0,0,0,0,0,0,0,-0.176203375572926,0,-3.46944695195361e-18,0,0,0,0.0653738580606542,0,0,0,-0.0236362334633378,0,0,0,0,1.73472347597681e-18,0,0
X300073.SZ,0,0,0,0,0,0,0.0184373387401203,0,0,0,0,0,0.0102692404935301,0,0.123619465943658,0,0,0,0,0,0,0,0,0,0.18536999712761,0,0,0,0.121905064803237,0,0,0,0,0,0,0,0,0.0218840006328251,0.13029684650771,0,0,0,0,0,0,0,0,0.136543332403256,0,0,0,-0.0416509050480317,0.11932592114518,0.0623493147106105,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.0803801009495306,0,0,0,0,0.0137539401507847,0,0.074541067188984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703560482361328,0,0,0,0,0,0.125288697445212,0,0.248535624738454,0,0,0,0,0,0,0,0,0,0,0,-0.0146424210622383,0,0,0,0,0.0416985110144285,0,0
X600096.SH,0,0,0,0,0.0936608012550109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365500707494335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934224186488873,0,0,0,0.100886884524207,0,0,0,0,-0.0116903034786409,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0375348473626132,0,0,0,0,0,0,0.284821458543278,0,0,0,0,0,-0.00518228272808298,0,0,0,0,0,0,0,0,0,-0.0245087193953696,0,0,0,0,0,0,0,0,0,0,0.0770489100838499,0,0.0187613492839333,0.841305232521048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00690699648391751,0,0
X600803.SH,0,0,0,0,0.0722214139769682,0,0,0,0,0,0,0,0.186706765429329,0,0,0,0,0,0,0,0,0,0,0,-0.0244536517927622,0,0,0.0462179442890813,0,0,0,0,0.0416933263083677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160369514406897,0,0,0,0.00968933097964227,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.060042260084235,0,0,0,0,0,0,0,0.111347281473167,0,0,0,0,0.13185539071426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036900481732633,0,0,0,0,0.00134971772014017,0.115360966303288,0,0,0,0,0,0,0,0,0,0.260008717940981,0,0,0,0,0,0,0,0,0.0439174320218785,0,0
X000786.SZ,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00694594065275734,0,0,0.0571500414452329,0,0.442074413193938,0,0,0,0,0,0,0,0.0972762836324818,0.297386943081831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440002511827942,0,0,0,0,-0.0315392056750506,-0.00644871933155465,0,0,0,0,0,0
X600160.SH,0,0,0,-0.0816318775156778,0,0,0,0,0,0,0,0,0.0652992194989788,0,0,0,0.13642629398743,0,0,0,0.204363535690927,0,0,0,0.0137082407490753,0,0,0.0190675344932998,0,0.144080039285292,0,0,0,0,0,0,0,0.0213237998822566,0,0,0,0,0.0453964740742516,0.213114395597525,0,0,-0.102892573248088,0,0,0,0,0.0368385323193197,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.163922499740772,0,0,0,0,0,0,0.0331135816256913,0,0,0,0,0,0,0,0,0,0,0.0340211126071263,0,0,0.0548538742733276,0,0.280791641482907,0,0,0,0,0,0,0.0666485209209391,0,0,0,0,0,0,0,0,0,0,0.0771757906886398,0,0,0,-0.00435412118847474,0,0,0,0,0.0687412691401904,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.196742672089729,0,0.0358268200172666,0,0.00752865634986205,0,0,0,0.30175223695866,0,0,0,0,0,0,0.031011724595513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194440190604606,0,0.104537008156228,0,0,0,0,0,0,0.0228332434138923,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686441819898028,0,0,-0.0937706852618563,0,0,0,0,0.173790998224218,1.73472347597681e-18,0.11450193323512,0,0,0,0,0.0341254582208368,0.467911178761148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864876727236619,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,-0.108228888117042,0,0,0,0,0.074620536308758,0,0,0.226139720388833,-0.11331109988735,0,0,0,0,0,0,0,0,0,0,0.00296762349296437,0,0,0,0.148260875806624,0,0,0,0,-0.110724696770401,0,0,0,0,0.0367969311304239,0,0,-0.0464457852215058,0,0,0,0,0.203908087516302,0,0,0,-0.0156334781505631,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0930500108441437,0.0884637683357868,0,0,0,0,0,0,0,0,0,0,0,0.0146285309646258,0,0,0,0,0,0,0,0,0,0.122535962172088,0,0,0,0.0491629197954235,0.569262130382089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210842241445262,0,0
X600141.SH,0,0,0,0,0,0,0.0407724135488028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594354559145513,0.0307843673507464,0,0,0,0,0.0734044537941842,0,-0.103056168741956,0,0.0566957277877452,0,0,0,0,0,0.0489352507011947,0,0,0,-0.0322655230927845,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.09782607497659,0,0,0,0,0,0,0.0995140941144642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121355177933917,0,0.171742678163554,0,0,0,0,0.146801540248865,0,0,0,0.04687115410701,0,0.216671488302785,0,0,0,0,0,0,0,0,0,0,-0.0652995716697792,0,0,0,0,0.00206647321176328,0,0
X600157.SH,0,0,0,0.0165669142716351,0,0,0,0,0.0966612659320005,0,0,0,0,0,0.108498494273232,0,0,0.0245009136629811,0,0,0.0702785752558862,0,0,0,0,0,0,0.0795682562344077,0,0,0,0,0,0.015270458352671,0.0170527876210636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141131185650531,0,0,0,0,0,0,0.0225832756205398,0,0
X600801.SH,0,0,0,0,0.143261971869807,0,0,0.110005216007561,0,-0.0511609508770778,0,0,0,0,0.108740298343038,0,0,0,0.0212464850583408,0,0,0,0,0,0.0251415966022285,0,0,0,0,-0.0203509668641886,0,0,0,0,0,0.220177941120243,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.131290308527591,0,0,0,-0.0219150941639526,0,0
X002353.SZ,0,0.0646470046565036,0,0,0.0979602914545577,0,0,0,0,0,0,0.318462622942071,0,0,0,0,0,0,0,0,-0.185993966913007,0,0,0,0,0,0,0.0279666920484982,0,0,0,0.00899420431503099,0,0,0.0441788989273262,0.0127669879495121,0,0,0,0,0.140869089416214,0,0,0,0,0,0,0,0,0,0,-0.0818188955992327,-0.0600829895860255,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0.256711699324845,0,0,0,0,0,0,0.257061554768918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165987295447266,0,0,0,0,0,0,0,0.112790038758288,0,0,0,0,0.0252214187881667,0.168089303826161,0,0,0,0,0,0,0,-0.053244291247282,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0242117684801355,0,0,0,0,0,0,0.318453554608837,0.113285170683741,0,0,0,0,0.0177017631801562,0,0,0,0,0,0,0,0,0,0.0129828849977924,0,0,0.0198517107207071,0,0.0789048949136613,0,0,0.0239539006386054,0,0,0.0281613540486704,0,0,0.0143370967828655,0,0,0,0,0,0,0.00700800423618701,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0.193625490493443,0,0,0,0,0,0,-0.0375263243566095,0,0,0,0,0,0,0.0424161653609759,0,0,0,0.0294435623704325,0,0,0,0.0164542824688818,0,0,0,0,0,0,0.211956184256765,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105279836666281,-0.0305186738454659,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160478987596539,0,0.00400781267639998,0,0,0.115364924133022,0,0,0,-0.185751909102097,0,0,0,0,0,0.177218340210134,0,0,-0.0481368813012567,0,0,-0.205972189710421,0,0.0505253230638791,0,0,0,-0.137958302472007,0,-0.144063882754117,0,0,0,0,-0.0549416936249882,0,0
Slope,0,0,0,0,0,0,0.0459213171038216,0,0,0,0,0,0,0,0,0,0.00217511867214133,0,0,0,0,0,0.0711154797978742,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223862993805495,-0.137000160729049,0,0,0,0,0,-0.0102175309431538,0,0,0,0,0,0,0,0,1.36327484471342,0,0,0,-0.85761550504307,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313317493250908,0,0,0,0,0,0,0,0,0,0,0,-0.172089930056147,0,0.172207459412284,0,0,0.127378378422316,-0.0865537844558266,0,0,0,0.115006310869646,0,0.136856202049357,0.0348998499340224,0,0,0,0,0,0,0,0,0,0,0.348441811282062,0,0,0,0,0.391850709764469,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321380212808641,0,0,0,0,0,0,0,0,0,0,0.0313980633362922,-0.0647471351535184,0,0,-0.0110894736071164,0,0,0,0,0,0,0,0.0263639902002874,0,0.14398952835124,0,-0.137790345776391,-0.0166445668384053,0,0,-0.0577369616559285,0,0,0,0,0,0.0189408062128078,0,0.0332269939685045,0,0,0,0,-0.0367446275333634,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.00787667421637359,0,0,0,0,0,-0.104910012255035,-0.0361057069177232,0,0,0,0,0,-0.0954095746850657,0,0,0,0,0,-0.0174589902550581,0,0,0,0,0,0,0,0,0,0,-0.0129821941398365,0,0,0,0,0,0,0,0,-0.0395245729944836,0,0,0,0.0031098636052697,0.0549933025529705,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00248485181327648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00728187539498356,0,0,0,-0.00193722911278367,0,0,0,0,0,0,0,0,0.000372908985156271,-0.00317329446369725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400603175817509,0,0,0,0.018347134359699,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.700528359909774,0.933144181817015,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00251231354264214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233022290663401,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127604906831714,0,0
