,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X000792.SZ,X600111.SH,X600019.SH,X600188.SH,X002466.SZ,X600011.SH,X000877.SZ,X600010.SH,X600660.SH,X002271.SZ,X000708.SZ,X000301.SZ,X601600.SH,X600547.SH,X601898.SH,X600886.SH,X600362.SH,X600426.SH,X600176.SH,X000723.SZ,X000408.SZ,X600219.SH,X601991.SH,X000786.SZ,X600803.SH,X002080.SZ,X600795.SH,X000807.SZ,X600096.SH,X600141.SH,X600688.SH,X600801.SH,X600027.SH,X300073.SZ,X600489.SH,X002353.SZ,X000983.SZ,X000825.SZ,X002497.SZ,X000960.SZ,X000630.SZ,X600352.SH,X000959.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0.440497787162813,0,0.170888107714724,0,0,0,0,-0.0786043094107808,0,0,0,0,0,0,-0.0695615977003409,0,0,0,0,0,0,0,0.315846548930963,0,0,0,0,0,0,0,0,0,0,-0.128608413667467,0,0.160254347685164,0,-0.00663902397218288,0,0,0,0.169730002225009,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.161953714746787,0,0,0,0,0,0,0,0,0,0,0.103388014144579,0,0,0.111668853742226,0,0,0,0.0199049552136069,0,0,0,0,0,0,0.203831297814941,0,0,0,0,0,0.397788940008215,0,0,0,0,0,-0.045595778913539,0,0,0,0,0,0,0,0,0,0,0,0.00192313602230867,0,0
X000877.SZ,0,0,0,0,0,0.117003858519287,0,0,0,0,0,0,0,0.0941603257984707,0,0.00227353764565943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190475676706413,0.0655008585708164,0,0.229361721060894,0,0,0,0,0.0929631876779526,0,0,0,0,0,0,0,0,-0.0198657820117414,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0768852082914475,0,0,0,0,0.2905144902351,0,0,0,0,0,0.0789286309216359,0,0,0,0,0,0,0,0,0,0,0,-0.0653088435353093,0,0,0.145565010746559,0.0632876820720552,0,0,0,0,0,0,0,0,0,0,-0.00482188084355623,0,0,0,0,0,0.028780462163124,0,0,0,0,0,0,0
X600660.SH,-0.0330753789508198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130317206967436,0,0,0,0,0,0.0138681462329265,0,0,0,0,0,0,0,0,0,0,0,0,0.0678332426214824,0,0,0,0,0,0.11818699362335,0,0,0,0.0101549979779061,0,0,-0.0321451366837801,1.73472347597681e-18,0,0,0,0,0,0
X002271.SZ,0,0,0.186834667086537,0,0,0,0,0,0,0,0.065561542451945,0,0,0,0,0,0,0,0,0,0,0.0450098273282654,0,0,0,0,0.0638967478387232,0,0,0.571926303587078,0,0,0,-0.0040090643659861,-0.135663563706336,0,0,0,0,0.0936021121187673,0,0,0,0,0,0,0,0,0,0,0,-0.0122151825425122,-0.0159650967090806,0,0,0,-0.0691199655089328,0,0
X000708.SZ,0,0,0,0,0,0,0,0.154452648740267,0,0.0146217965578099,0,0,0,0,0,0.025021068797015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625345600505113,0,0,0,0,0,0,0,0.055774806213486,0,0,0,0,0.0881487029260483,0,0.0290104117764383,0.029103915114222,0.0599420565060074,0,0.0300581377914484,0.13680979905292,0,-0.109805585080195,0.0768864452796164,0,0,0,0,0,0
X000301.SZ,0,0,-0.0500719519136936,0,0,0,0,0,0,0,0,0.0290058729537079,0,0,0.0525362331222839,0,0,0,0.0425825551381184,0,0,0,0,0.0281038691345765,0,0,-0.0254602934284072,0.208495912671844,0,0,0,0,0,0,0.150174626889908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.104180710656633,0,0
X601600.SH,0,0,0,0,0,0,0,0.0278628641936562,0,0,0,0,0,0.0936935724130453,0,0,0,0.0729552042941923,0,0,0,0,0,0,0,0,0.0056578883760389,0,0,0,0,0,0,0.629006579136434,0,0.0293908776869032,0,0,0,0.0489944964722374,0,0,0,0,0,0,0,0,0.0436938231798283,0,0,8.67361737988404e-19,0.00916734165890496,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0253420652718943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688624023873957,0,0,0,0,0,0,-0.0249161186691973,0,0,0,-0.0728684233698441,0,0,0,0,0,0,0,0,0,0,0.699030627081104,0,0,0,0.0626453327092928,0,0,0,0,0,0,-0.0244906824715828,0,0,0,0,-0.01371589021125,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.164859049059546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306800356698361,0,0,0.0740456717159576,0,0,0,0,0,0.01658635756256,0,0,0,0,0.0280073756469895,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0873917826414927,0,0.221406098247016,0,0,0,0,0,0,-0.0057565864522637,0,0,0,0,-0.0664523697768073,0,0,0,0,0.344287850677233,0,0,0,0,0,0,0,0,0,0.0519714745391171,0,0,-0.0431761812154793,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,-0.0115983088194338,0,0
X600362.SH,-0.00590765600932208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141146461934214,0,0,0,0,0,0,0,0,0,0,0,0.0379681821638348,0,0,0,0,0,0,0,0,0,0,0,0.0197471381588471,0.0959371583844738,0.0964189374803571,0,0,0.389639204198457,0,-0.0332848878571712,0,0,0,0,0,0,0,0.0272789475458576,0,0
X600426.SH,0.190295832001596,0,0,0,0,0,0,0,0,-0.123897891940482,0.104617391613015,0.020499774141449,0,0,0,0,0,0,0,0,0.124534124802099,0,0,0,0,0.168093811012324,0,0,0,0.00714784345812924,0,0.103536577134964,0,0,-0.0494877318861484,0,0,0,-0.0394085572535176,0,0,0,0,0,0,0.137497474579013,0,0,0,0,-0.0291288868076201,0,-0.0252061341130802,0,0,0,-0.0410929438972553,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.0469289342041204,0,0,0,0.0135155441835384,0,0,0,0,0,0,0,0.0377524785897611,0,0,0,0,0,0.180976322497353,0,0.174352672154385,0,0,0.00247824907195979,0,0,0.0668277063438117,0,0,0,0,0,0,0,0.0282497770767995,0,0,0,0,0,0.0200414179133633,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.36478061615398,0,0,0,0,0,0,0,0,0,-0.0747741870376953,0,0,0,0.0760131161634567,0,0,-0.069974190047151,0,0,0.0450290472413363,0,0,0,0,-0.0202259375287679,0,0,0,0.072724933211328,0,0,0,-3.46944695195361e-18,0,0,-0.182692688124467,0,0,0,0,0.100741598042176,0.157561638483909,-0.11955139187658,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.39100516755767,0.185227237783379,0,0,0.043641879964968,0,0,0,0,0,-0.111638194962771,-8.67361737988404e-19,0,0.0167998676616847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121614938793061,0,0,-0.216571029863073,0,0,0,0,0,0,0,0,0,0,0.015536828114776,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136007372572616,0,0.04456172424844,0.350849354178181,0.0393663995439831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771404285731216,0,0,0.017909998856377,0,0,0,0,0,0,0,0.149346301872719,0,0,0,0.0549053600123766,0.013405590501369,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.0640619890896447,0,0,0,0,0,0,0.107482358900404,0,0.0636448387450972,0,0,0,0,0,0,0,0.351045601265767,0,0,0,0.0146575585973809,0,0,0,0,0,0,0.13878612039705,0,0,0,0,0,0.0909457442068978,0,0,0,0.0272514166519963,0,0,0,0,0,0.0682436300467515,0,0,0.0336397752000372,-0.0155106944556858,-0.416268721058245,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.220770752015937,0,0,0,0,0,0,0,0,0,0.447639001176183,0,0,0,0,0,0,0,0,0,0.186074132286387,0.00365296038564548,0,0,0,0,0,0,0.0976232712159496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558256537341263,0,0,0,0,0,0,0,0.02136014706419,0,0
X600803.SH,0,0,0,0,-0.0567394590220088,-0.034778368833191,-0.0212513852505748,0,0,0,0,-0.0230703104595643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818668169307381,0,0,0,0,0,0.176093770324838,0,0,-0.0033598951736671,0,0,0,0,0,0,0,0,0,0,0,0.00116364274165299,0,0,0,0,0.0109777869874477,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.18237172216476,0,0,0,0,0.00777476685051526,0,0.00569807419926434,0.115397307763211,-0.0133664199514585,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.31069712510879,0,0.0291146108113225,0,0,0,0,0,0,0,0,0.106944277704131,0,0,0.0303063610175763,0,0,0,0,0,2.16840434497101e-19,0,0.0587628573910225,0,0.090217800689555,0,0,-0.0145699658581881,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0468203505883788,0,0.104532567466957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137124469306465,0,0,0,0,0,0.0468790488567501,0,0,0,0.263112090701101,0,0,0,0.0853314549928118,0,0,0.0125719312704462,0,0,0.00716905603744549,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,-0.0446835327512048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362587697971406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763095722272407,0,0,0,0,0,0,0,0.2621722356214,0,0,0,0.174998359450411,0,0,0,0,0,-0.0220389301190861,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.121680908928767,0,0,0,0,0.0930639996451386,0,0.0473851745699597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848673068133653,0,0.017676591099059,0,0.580372501714451,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.00979250492475807,0,0,0,0.00887894853672712,0,0
X600141.SH,0,0,0,0,0.206750719328572,0,0,0.361946775418803,0,0,0.0623464876434884,0.0574873994851507,0,0.0419897563053887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328599217233013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599164479849686,0,0
X600688.SH,0.0922010820308442,0,0,0,0,0,0,0,0,0,0,0.0210877649322344,0,0.152259998455446,0,-0.0114513994114783,0,0,0.0877064999238798,0,0.0642150088052725,0,0,0.07915104620871,0,0,0,0,0,0,0,0,0,0,0.00399482015730704,0,0,0,0,0,0,0.0603135962152202,0,0.0533375296629781,0,0.188908186088141,0,0,0,0,0,0.0278433050294184,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.683799041221252,0,0,0,0.0539720615787612,0,-1.73472347597681e-18,0.238729975946398,0.0520399408083908,0,0,0.0905403412839533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712101583233223,0.0219561912254144,0,0,0,0,0,0,0,0.0113270551802647,-2.71050543121376e-20,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.381493278453862,0,0,0,0,0,-0.0382928884238232,0,-0.12475550494181,0,0,0,0,0,0,-0.00419259046331904,0,0,0,0,0,0.336246827973356,0,0,-0.0853645665168683,0,0,0,-0.0308498620301709,0,0,0,0,0,0,0,0,0,0,0.308566104843044,0,0.0163040145078248,0,0,0,-0.000856341035315043,0,0
X300073.SZ,0,0,0,0,0.358812154777686,-0.143809689656171,0.0182545014597463,0,0,0,0.164321752116094,0,0,0.045699436779471,0,-0.0760240936538224,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0561212005033436,0,0,0,0.00660513956315829,0,0,0,0,0,0,0,0,0.0635599859143029,-0.155094773929555,0,0,0,0,0,0,-0.00249122184231456,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633310005516679,0,0,0,0,0,0.020615983012995,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.00396979908166578,0,0.0784784639738253,-0.00682238662211419,0,0,0,0.0155867399900144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284829262703628,0,0
X002353.SZ,0,0,0,0,-0.0286578445278532,-0.0495870839209661,-0.0755371952033589,0,0,0,-0.0392453065089525,0,0,0,0,-0.166089874778766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207074929891546,0,0,0.123169064229142,0,-0.07239206877706,0,0,0,0,0,0,0,0.0160348235097074,0,0,0,0,0,-0.0124665779780227,0,0,0,-0.027878313530805,0,0
X000983.SZ,0,0,0.512668344754576,0,0,0,0,0,0,0.0247798923947171,0,0.00547276615002847,0,0,0,0,0,0,0,0,0.259175718267819,0,0,0,0,0,0,0,0,0,0,0,0,0.153623638627703,0.0523758814324679,0,0,0,0,0,0,0,0,0.150689923431482,0,0,0,0,0,0,0,0,0,0,0,0,0.0132188728089083,0,0
X000825.SZ,0.0294146629463218,0,0,0,0,0,0,0,0.128685118471715,0,0,0,0,0,0,0,0,0,0.126128967075565,0,0,0,0,0,0,0,0,0,0,0.0212666075796385,0,0,0,0,0.0553246372981556,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.290561224442734,0,0,0,0,0,0,0,0,0
X002497.SZ,0,0,0,0,0.384481330456193,0,0.135611338813273,0.00619792286038305,0,0.0727519158779567,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947778979676246,0,0,0,0,0,0,0,0,0.0387251609964116,0,0,0,0,0.0446819367261783,0,0,0,0,0,0.165929188410177,0,0,0,0,0,0,0,0,0,0,-0.0495293295452002,0,0
X000960.SZ,0.00882453373625428,0,0,0,0,0,0,0.101543351934424,0,0,0,0,0,0,0,0,0,0.033546972292794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159229228105929,0.290369318064795,0,0,0.317082884000981,0,0,0,0,0,0,0.0611693871707693,0.0568613391063546,0,0,0,0,0,0.05886830617387,0.00682770536743351,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0344919096240847,0,0,0,0,0,0,0,0,0,0,0.460216880574804,0,0,0.0235085033794368,0,0,0,0,0,0,0,0.119970358867112,0.065671055506209,0,0.0838001866140884,0.0754666756195111,0,0,0,0,0.105809473439681,0,0,0.0429818059477734,0,0,0,0,0,0,-0.00139664761027885,0,0,0,0.0240075421901648,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534440398303847,0.0585921339537568,0,0.0951713262124216,0,0,0.0475188386911965,0,0,0,0,0.050711254473066,0.00506685800434588,0,0.0799083075565764,0,0,0,0,0,0,0,0,0,0,0.0279221127755749,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.452767310429296,0,0,0.0137037333573242,0,0.0536908320048896,0,0,0,0,0,0,0,0,0,0,0,0,0.0397014236394112,0,0,0,0,0,0,0,0,0,0,0,0.0830972180221159,0,0,0,0,0,0,0,0,0,0,0,0,-0.000331687023625165,0,0,0,0,-0.0494983897171365,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.0711069928797513,0,0,0,0,0,0,0,0.110408259123283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0264326278086529,0,0,0,0,0,0.271679015939044,0,0,0,0,0.063219230932765,0,0,0,0,0,0,0,0.00346132455027884,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0807450779046746,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761067625405501,0.12524542066897,0,0,0,0.0284629677779458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129985741763598,-0.175042131447013,0,0,0,-0.043841907647106,0,0
Slope,0,0,0,0,0,0,0,0,0,0.0402442688673231,0,0,0,0.0666807357045337,0,0,-0.345158916423924,0.129065263041341,0,0,0,0,0,0,0,0.0196250178810487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248610100690616,0,0,0,0,0,0,0,0.658465660300401,0,0.830309497136024,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182113556083591,0,0.0491327173514437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0931884287787136,-0.0694236884808244,0,0,0,0,-0.35596868613537,0.813897688909861,0,0,0,0,-0.0957009367813729,0,0
RealEstate_excess,0.0796829756357054,0,0,0,0,0,0,0,0,0,0,0.000352569808058868,0,0.00317921868954553,-0.00878422034881401,0,0,0,0,0,0,0,0,0,0,-0.0420611513200164,0.0446393793897145,0,0,0,0,0,0,0,0,0.0579496587071069,0,0.00668459080951618,0,0,0,0,0,0,0,0,-0.0280871061153031,0,0,0,0,0.0548827777493724,-0.0644269836913433,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0211821258821244,0.00415308220383303,0,-0.00764702174455731,0,0,-0.00932083854105932,0,0,0,0,0,0,0,0,0,-0.00927389149733521,0,0,-0.0629511764535201,0,0,0,0,0,0,0,-0.0727678795013713,0,0,0,0,0,0.0763671060165894,0,0,0,0,0,0,0,0,0.0105166224084348,0,0,0,0,0.0329169279695652,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.0014995513055119,0,0,0,0,0,0,0,0,0,0,0,0,0.00355293950799864,0.00124222872911732,0.00144185844402824,0,0,0,0,0,0,0,-0.000417461350436714,0,0,9.43720048791975e-05,0,0,0,0,0,0,0,-0.00258479811586393,0,0,0,0,0,0.00104922130121828,-0.00121576929246699,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179622071521249,-0.400745529135361,0,0,0,0.261069807049496,0,0,0,0,0,0,0,0,-0.57980175592612,-0.000829000296661897,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00383931177368286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00344341603620777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155402430388933,0,0,0,0,-0.0124468156188585,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00499967326743615,0,0,0,0,0,0.00375755752950781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025813656228064,0,0,0,0,0,0,0,0,-0.00342819026092102,0,0,0,0,-0.0179517648876102,0,0
