,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601991.SH,X601600.SH,X600688.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000027.SZ,X000539.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X000792.SZ,X002470.SZ,X600022.SH,X600863.SH,X600098.SH,X600489.SH,X000629.SZ,X600307.SH,X600623.SH,X601918.SH,X600578.SH,X600808.SH,X300072.SZ,X600612.SH,X600547.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.855630561134145,0.0227243236251395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339449109158305,0,0,0,-0.0118279426230236,0,0,0,0,0,0,0,-0.00803180861907323,0,0,0,-0.0314126362306105,0,0,0,0,0,0,0,0,0,0,0,-0.0135710073240201,0,0.0309829751968489,0,0,0,0
X600028.SH,0.489819978636473,0,0.122300122946251,0,0,0.0529850270869002,0.0341902683455511,0,0,0,0,0,0,0,0,0,0,0,0,0.0480514982468382,0,0,0,0,0,0,0,0.121158133090922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359900179115928,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0203161016359716,0.19658116987259,0.153091400573464,0.411640467443938,0,0,0,0,0,0,0,0,0,0,0.0482427080014761,0.111391040960388,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0425581080341665,0,0,-0.00147721776503522,0,-0.156939093978734,0,0,0,0,0,0.00161745762696855,0,0,0,0,0,0.012414751385837,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.589930761405679,0,0,0,0,0,0,0,0.141674462734591,0,0,0.00997651868013391,0,0,0.0782799681256131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191937690810991,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.182265055881778,0,0,0.00966568416294061,0,0,0,0,0,0,0,0.392775411463397,0,0,0,0,0.135745740750328,0,0,0,0,0.0584924900736071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117761392589344,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.174030648253433,0,0,0,0,0,0,0,0,0.0244874259051884,0,0,0,0,0,0,0,0.280953614316456,0,0,0,0,0,0.246380381489063,0,0,0,0,0.00141521181494516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0.345891132744136,0,0,0,0,0.0170385871106112,0,0,0,0.0537769072571409,0,0,0,0,0,0,0.0111827450815686,0,0,0,0,0.0177480441028234,0.31388970239954,0,0,0.056754124744181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228353495987278,0,0,-0.0240556022505333,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.580276932165744,0,0,0,0,0,0,0,0.225745616466416,0.063346879265017,0,0,0,0,0,0,0,0.00887301861864297,0,0,0,0,0,0,0,0,0,0,0,0.141593749818227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.120823860119332,0.0104936117852777,0,0.0825835590487134,0,0,0,0.0174920186548897,0,0,0,0.0840449837404399,0.00693470824317004,0,0,0,0,0,0,0,0,0,0,0,0.237142341337436,0,0.0186276179123149,0,0,0.0130778649499976,0,0.105121271339838,0.0258005121909787,0,0,0,0.152146924687073,0,-0.00903818466200602,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.242983843298959,0,0,-2.16840434497101e-19,0,0,0,0,0,0.155409505277633,0,0,0,0.0212395289863814,0.260841993700547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989202737888377,0,0,0,0,0,0,-0.0040807118092242,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.149355109011991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134380397158697,0.0334871759185315,0.0843640379226937,0.0165379446399961,0,0,0.0175443112330881,0.20675344383013,0,-0.00360701843074662,0,0,0,0,0,0,0
X600688.SH,0,0,0,0.0790290296609899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035527555538357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42805557913533,0.0307127662774063,0,0,0,0,0,0,0,-0.0228707941899364,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0967114039336121,0,0,0,0.0103207420613957,0,0.0255581679625252,0,0,0,0,0,0,0,0.0516583215596147,0,0,0.0196728438577328,0,0,0,0,0,0.107641162930388,0,0,0,0,0,0,0.291250081662267,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00605095011849519,0,0,0,0,0,0,0
