,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600660.SH,X600886.SH,X002466.SZ,X600547.SH,X601600.SH,X002460.SZ,X000792.SZ,X600795.SH,X601699.SH,X000708.SZ,X000301.SZ,X600010.SH,X600111.SH,X600362.SH,X000983.SZ,X600027.SH,X000877.SZ,X600426.SH,X600803.SH,X000786.SZ,X601991.SH,X600489.SH,X002271.SZ,X600985.SH,X600160.SH,X000408.SZ,X000630.SZ,X000807.SZ,X600176.SH,X000933.SZ,X600612.SH,X000932.SZ,X600348.SH,X600219.SH,X601168.SH,X300037.SZ,X002128.SZ,X600157.SH,X000027.SZ,X600688.SH,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0747355524543521,0.42368554827268,0.0842657191660827,0.0993775347641672,0,0,0,0,0,0,-0.270790463732258,0.0821497914741145,0,0,0,0,0,0.140966793384753,0,0,0,0,0,0,0,0,0,0.0548189010776504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135792816232481,0.00406574606621941,0,0,0,0.0200022623551384,0,0
X601088.SH,0,0,0.0536850021273845,0,0.350682006498892,0,0,0,0,0,0,-0.0049511163456547,0,0,0,0,0.0697991572081915,0.156927328320931,0,0,0,0,0,0,0.123835310393646,0,0,0,0,0,0,0,0.0030605336197476,0,0,0,0,0,0.017185141020049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193329009996616,0,0,0,0,0,0
X600028.SH,0.600644722544293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00976780342392894,0,0.00508775595176968,0,0,0,0,0.0782294240203527,0,0,0,0,0,0.0591949545678027,0.0374381128902689,0,-0.0558371883681248,0,0,0,0,0,0,0,-0.0301617646673874,0,0,0,0,0,0,0,0,0,-0.0302520113209985,0.0185170185948395,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0277498900829828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161450821957417,0,0.153686288632417,0,0,0,0,0.165291795722616,0,0,0,0,0,0,0,0,0,0,0.0781563857237102,0,0,0,0,0,0,-0.00798733307713289,0,0,0,0,0,0,0
X600188.SH,0,0.111667027913127,0,0,0,0.0409341880967226,0,0,0,0,0,0,0,0,0,0,0,0.270249811954391,0,0,0,0,0,0.0131042766050714,0,0,0.0117264329989943,0,0,0,0,0,0.119195437124534,0,0,0,0,0,0,0,0,0.0813774426180868,0,0,0,0,0,0,0,0,0,-0.0116108662396522,0,0,0,0,0,0,0
X601898.SH,0.0896546145584219,0.12585691486365,0,0,0.115358895146962,0,0,0,0,0,0,0,0,0,0,0,0,0.14331085817148,0,0,0,0,0,0,0,0,0,0,0.0237071829282159,0,0,0,0,0,0,0,-0.0129384843479578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015670955449103,-0.0112350588860839,0,0,0,0.0186998969066998,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.059754917195008,-0.0229625213151199,0.021838269211567,0,0,0,0,0,0,0,0,0,0,0,0.444615104723193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336458410864516,0,0,0,0,-0.000544245195558386,0,0
X600019.SH,0,0,0,0,0,0,0.0717100956607011,0,0,0,0,0,0,0,0,0,0,0.0127525650150965,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582923384598924,0,0,0,0,0,0,0,0,0.240887916219222,0,0,0.181104588571505,0,0,0,0,0,0,0.0108876585916637,0,-1.0842021724855e-19,0,0,0,0,0,0
X600585.SH,0,0,0,0.181249928620375,0,0,0,0,0,0,0,0,0,0,0.0541152193351847,0,0,0,0,0,0,0,0,0.0689440711445633,-0.0563865863491889,0.103502560717742,0.0142971396335044,0,0.15497473544521,0,-0.11506887197862,0.0248893901920508,0,0,0,0,0,0.0429280725507274,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00311919544792806,0,0,0,0,0,0,0
X600660.SH,0.117132976311314,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0885894145783638,0,0,0,0,0,0,0,0,0,0,0,0,-0.00282814217224304,-0.121985174972053,0,0,0,0,0,-0.0841702566628673,0.0875259264981155,0,0.0730057140060605,-0.0692406335486209,0,0,0,0,0,0,0,0.0107265112537487,0,0,0,0,0,0,0.00638055713338501,-0.00475212783382598,0.0674966357344245,0,0,0,0,0
