,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600886.SH,X601600.SH,X600547.SH,X000792.SZ,X600795.SH,X002466.SZ,X000708.SZ,X601699.SH,X600010.SH,X600111.SH,X002460.SZ,X000301.SZ,X600362.SH,X000983.SZ,X000877.SZ,X600027.SH,X600426.SH,X600803.SH,X600160.SH,X600489.SH,X000786.SZ,X601991.SH,X600985.SH,X000408.SZ,X000630.SZ,X002271.SZ,X000933.SZ,X000932.SZ,X600176.SH,X000807.SZ,X601168.SH,X600612.SH,X600348.SH,X002128.SZ,X300037.SZ,X600219.SH,X600096.SH,X000027.SZ,X600995.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.303042934378383,0,0,0,0.00482410191621905,0,0,0,0,0,0.022999033168952,0,0,0,-0.0225031072526679,0,0,0,0,0,0,0,0.114568715066578,0,0,0,0,0,0,0.106461813093009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00793123821344323,0.058615409986319,0,0,0,0,0
X601088.SH,0.0591123836048892,0,0,0,0,0,0,0.171029263931848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208458403471113,0,0.00156310039514599,0,0,0,-0.0267644411630838,0,0,0.127673223162069,0,0,0,0.0115060084071226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113633257044517,-0.00149879460879875,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0393383070657448,0,0,0,-0.0263835109434142,0,0,0.169454793663302,0,0,0,0,-0.0620708739348324,0,0,0,0,0,0,0,0.0208169514789093,0,-0.0674601415568412,0,0,0,0,0,-0.0573770944386926,0,0,0,0.432079001112554,0,0,0,0,0,0,-0.019505696519854,0,0,0,0,0,0,-0.0115665739080711,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013277070766634,0,0,0,0,0,0,0,0,0,0,0.206160103250265,0,0.100004236005242,0,0.105877102836722,0,0,0,0,0,0,0,0,0.0873096426104951,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107736421424816,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0977341621652805,0,0,0,0,0,0,0,0,0,0,0,0.118426414780086,0,0,0,0,0,0.21825423578955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265028175327885,0,0,0,0,0,0,0,0,0,-0.00382557650464687,0,0,0,0,0,0
X601898.SH,0.00832522834130309,0.484238203456277,0,0,0.225345212168836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00875867574250666,0,0,0.0154495450353583,0,0,0,0,0,0,0,0,0,-0.0507352962167101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602753600790727,0,-0.024429229716541,0.0435629218766908,0,0,0,0,0
X600019.SH,0,0,0,0,0.179845676061539,0.126919136670083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280874239691407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130156520467652,0,0,0.00312478954198863,0,0,0,0,0,0,0,0,0,0,-0.0122980569259042,0.0126943784774441,0,0,0,0,0,0
X600011.SH,0.13976302801719,0,0,0,0,0.039662856752531,0,0,0,0,0.0343135586218125,0,0,0,0.0449837710402722,0,0,0,0,0,0,0,0,0,0,0.289034118633626,0,0,0,0,0,0.0971580706550312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066907396722511,0,0,0,-0.00175788892409046,0,0,0,0,0,0
X600585.SH,0.139407441296749,0,0,0.0856299337015913,0,0,0,0,0,0,0,0.0456361855343852,0,0,0,0,0,0,0,0,0.148290966335106,0,0,0,0,0,0.014520400243183,0,0,0,0,0,0,0,0,0.0396562578042992,0,0,0.0343852829689228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149022697081906,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317440570194719,0,0,0,0,0,0,0,0,0,0.00235022480439149,0,0,0.161778780403605,0,0,0,0,0,0,-0.129434341418108,0,0,0,0,0,0,0,0,0.0892282642332662,0,0,0,0,0,0,0.0183158274674046,0.0026987371519061,0.227073055905622,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0847563076895364,0,0,0,0.0052330017362382,0,0,0,0,0.369738089082832,-0.0254372989505992,0,0.0384461242528432,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404266702119888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924927185638127,0,0,0,0,0,0.079959949971874,0,0.00362854919058899,0,0,0,0,0,0
X601600.SH,0.0403969368893757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928642343516104,0,0,0,0.162045008026775,0.111777712735868,0,0.000577593231738831,0,0.16831872254946,0.175674741490924,0,0,0,0,0,0,0,0,0,0,-0.010363753304559,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0673428298677803,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548876124681624,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0686457764751068,0.00393907845851419,0.0639289271598095,0,0,0,0,0,0,0,0,-0.0440273828428428,-0.00178391858271173,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724761209370367,0,0,0,0.379702994869796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103143815298604,0,0,0,0.0526661666361355,0,0,0,0,0,0,0,0,0.0191330712040789,0,0,0,-0.00193292807289555,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0393823364177223,0,0,0,0,0.191993751818178,0,0,0,0,0,0,0,0,0,-0.0195951893739513,0,0,0,0,0.217571495517044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138335870008486,0,0,0,0,0,0,0,0,0,0,-0.013738018811077,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00751960610919106,0,0,0.746838052088099,0.25951594130191,0,0,0,0,0,-0.120100871451815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0201845179470483,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.193529060340509,0,0,0,0,0.274462729229979,0,0,0,-0.0814927087808587,0,0,0,0,0,0.0332000822351896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297782988908569,0,0.113330837860992,0,0,0,0,0,0,0,0,0,0,0,0,0.00712388413464532,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.103743262269974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262060155624085,-0.0279924259607789,0,0.187479975041575,0,0,0,0,0,0,0,0,0.415955874004771,0,0,-0.0555681814982809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101201390923999,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-0.023591654760797,0,0,0,0,0,0.0214297877604317,0,0.0523962075343205,0,0,0,0.330170035683473,0,0.153726526840857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658934745603045,-0.0492148707152348,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207986578424737,0,0.0997957635340699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976491228670279,0,0,0,0.267325632889435,0,0,0,0,0,0,0,0,0,0,0,0,0.00232634401524649,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671956539311527,0,-0.0501352985179991,0,0,0,0,0,0,0,0,0.035781073735659,0,0,0,0,0,0,0,0,0.0997480690763763,0,0,0,0,0,0,0,0,0.00656741813289473,0,0,0,0,0,0,0,-0.010441074020814,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988034217235353,0.152733530971833,-0.0512181984897422,0.0118953372171072,0,0,0,0,0,0,0,0,0,0,0.00999610307654186,0,0,0,0,0,0,0,0,0,0.0218477635689078,0,0,0,0,0,0,0.15900013052851,0,0.0766131507479366,0,0,0.0217954797005728,-0.00320114348974765,0,0,0,0,0,0
X600362.SH,0.0137344700975869,0,0,0,0,0,0,0,0,0,0,0.0191280957127247,0,0,0,0,0,0,0,0.0422571557460154,0,0,0,0,0,0,0,0,0.0178798971025017,0,0,0,0,0,0,0.00290985288062414,0,0,0,0.146792497805435,0.0921286901325022,0,0.000161881596241262,0,0,0.36031899825886,0,0,0,0,0,0.00145980354369529,0,0,0,0,0,0,0
X000983.SZ,0,0.114004510365111,0,0,0.259878339928177,0.206806395847052,0,0,0,0,0,0,0,0,0,0,0,0.177316140557146,0,0,0,0,0,0,0,0.114454774991148,0,0,0,0,0,0,0.029044784112627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00876087547528104,8.67361737988404e-19,0,0,0,0,0,0
X000877.SZ,0,0,0,-0.110734818908186,0,0,0,0,0.125060563861654,0,0,0,0.0779378407577804,0,0,0,0,0,0,0.102681540627192,0,0,0,-0.026948643480951,0,0,0,0,0.00203400506736891,0,0,0,-0.232063859975011,0,0.173334808143177,0,0.20196553399302,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0259726712504284,-0.0317718213137214,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.103354241064696,0,0.671066803736184,0,0,0,0,0,0,0,0.0228836364513698,0,-0.165697040551428,0,3.46944695195361e-18,0,0,0,0,0,0,-0.00222866838973882,0,0,0,0,0,0,0,0,-0.0582953753698077,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343409795440652,0,0,-0.00798842325236288,-0.00690954195071008,0,0,0,0,0,0
X600426.SH,0,0,0,0.126924921469549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034047188107332,0,0,0,0,0,0,0,0,0.116184789901303,0.191450034712557,0.0183322789592644,0,0,0,0,0,0.127372506317084,0,0.122334601821644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383303593554015,0,0,0,0,0.0619942088609184,0,0,0,0,0,0.0170611853783011,0.303930125769008,0.0117515763060913,0.102159767188683,0,0,0,0,0,0,0,0,0,0,0,0,0.00478248936545629,0,0,0,0,0,0
X600160.SH,-0.0276118331478104,0,0,0,-0.0448522249265606,0,0,-0.151636976325464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23474750338374,0,0,0,0,0,0.10917657245549,0,0,0,0,0,0.089158986714486,0,0,0,0,0.23933672899923,1.38777878078145e-17,0.111538325971114,0.156907716271562,0,0,-0.017554547791604,0,0,0,0,0,0
