,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X000792.SZ,X600019.SH,X002466.SZ,X000301.SZ,X600188.SH,X600010.SH,X600660.SH,X002271.SZ,X601600.SH,X000877.SZ,X600011.SH,X601898.SH,X000708.SZ,X600547.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002326.SZ,X002080.SZ,X000408.SZ,X300037.SZ,X600096.SH,X600141.SH,X600219.SH,X601991.SH,X000786.SZ,X600795.SH,X600803.SH,X002407.SZ,X000723.SZ,X600688.SH,X002353.SZ,X000825.SZ,X600295.SH,X000630.SZ,X000898.SZ,X600027.SH,X600489.SH,X600352.SH,X600399.SH,X000983.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.070171021913263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119480160363938,0.0255336408458187,0,0,0.057257220685144,0,0,0,0,0,0,0.0355010588471913,0,0,0.114761506129571,0.0324764102043945,0.111670735901347,0,0,0,0,0,0,0,0.0395818887637094,0,0,-0.0105311853398236,0,0,0,-0.01829072664224,0,0
X600028.SH,0.345733836790638,0,0,0,0,0,0,0,0,-0.0116940378608741,0,0,0,0,0,0,0,0,0.0297485393130326,0,0,0,0,0,0.00813516605876043,0,0,0,0,0,0,0,0.0245889722875261,0,0,0,0,0.022906343994445,0,0.00156865368565521,0.0119116260684691,0.0826059979969512,0,0.134113958000089,0,0,0,0,0.0410774031648376,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.099265479131347,0,0,0,0,0,0,0.196520788116915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800507603424561,-0.0865008042306131,0,0.0698832658429547,0.0191207460488317,0,0.0314045920249701,0,0,0,0,0,0,0.242294308520515,0.0328048278597917,0,0.0219048448086139,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.00778872847907565,-0.0208691391409492,0,0,0,0,0,0,0,-0.015256313911479,0,0,0,0,0.325058133530523,0,-1.73472347597681e-18,0,0,0,0,0,0,0.01585055716489,0,0,0,0,0,0,0,0,-0.0470706995002184,0,0,0,0,0,0,0,0,0,-0.000103450294929082,0,0,0,0.0523445747633808,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.5422072767828,0,0,0,0,0.0651034425364037,0,-0.0731816762846765,0,0,0,0,0,0,0,0,0.0293868115473089,0,0,0,0,0,0,0,0,0,0,0.248070639845032,0,0,0,0,0,0,0,0,0,0,0.118716222379127,0,0,0,0,-0.0376739015804297,0,0,0,0.0309010581551373,0,0
X600585.SH,0,0,0,0,-0.0112223150430905,0,0,0,0,0,0,0.0358870925991295,0,0,0.00868537517569143,0,0.479577691253953,-0.0503508098109989,0,0,0,0,0,0,0,0,-0.0176262621323685,0.0563689701446431,0,0,0,0,0,0.179583103942424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335497026066578,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.116866585251418,0,0,0,0,0.036680557106683,0,0,0.331828678845945,0,0,0,0,0,0,0,0,0,0,0,0,0.0318484202475789,0,0.198225922861376,0,0,0,0,0,0,0,0,0.0368773997395416,0,0,0,0,0,0,0,0,0,0,0.229396420162878,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.128865010581068,0,0,0,0,0,0,-0.0123942843036551,0,0,0,-0.018884027995032,0,0,-0.120182379232732,0,0,0,0,0,0,0,0,0.239976299866466,0,0,0,0,0,0,0,0,0,-0.221711846514934,0,0,-0.0812118995279253,0.0715754873247347,0,0,0,0,0,0,0.28456221805193,-0.0889768256732613,0,0,0.0769174104837841,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450156595452714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075453273699022,0,0,0,0,0,0.574449589706942,0,0,0,0,0.0880461548400082,0,0,2.16840434497101e-19,0,0,0,0,-0.00413455222031456,0,0
X002466.SZ,0,0,0,0,0.409283973072627,0,0.171197579290783,0,0,0,0.0505082129030512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227408221636286,0,0.106731230788337,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128616613542242,0,0,0,0,0,0,0
