,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X600426.SH,X600362.SH,X000877.SZ,X002271.SZ,X601699.SH,X600803.SH,X600489.SH,X600027.SH,X000983.SZ,X600176.SH,X601991.SH,X000807.SZ,X000786.SZ,X600160.SH,X000630.SZ,X000932.SZ,X600219.SH,X000408.SZ,X600985.SH,X000933.SZ,X300037.SZ,X000629.SZ,X600688.SH,X600612.SH,X600096.SH,X000723.SZ,X600801.SH,X600157.SH,X002080.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.957805269577116,0,0,0.0111515067258092,0,0,0,0,0,0,0,0,0.0860704052661168,0,0,0,0,0,0,0,0,0,0,-0.0907816503335074,0,-0.0182308568596653,0,0,0,0,0,0,-0.0409228605653427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423693752317917,0,0,0,0,0.00896267409401966,0,0,0,0,0,0
X600028.SH,0.540174635671322,0,0,0,0,0.129857436978095,0,0,0,0,0,0,0,0,0,0,0,0,0.0278415273104582,0,0,0,0,0,0,0,0.0254798457002406,0.0465719863027023,0,0,0,0,0,0.0934890681538783,0.0330869303427883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666321326207701,0,0,0,0,0,0,0
X601088.SH,0.0183037633892451,0.10468562540396,0,0,0.140406305730247,0,0,0,0.184442279681593,0,0,0,0,0,0,0,0,0,0,0,0.0509049291021603,0,0,0,0,0,0,0,0,0,0.0319440647834363,0,0,-0.0165466211434488,0,0,0,0,0,0,0,-0.0603600646344531,0,0,0,0,0,0,0,0.0523288191306925,0.0327908385325159,0.0122892803926087,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0386271479724128,0,0,0,0,0,0.0501513629881321,0.0516816028923765,-8.67361737988404e-19,0,0,0,0.150576411668004,0,0,0,0,0,1.73472347597681e-18,0,0.115285306563545,0,0,0.0666142141731817,0,0,0,0,0,0,0.0145265266352364,0,0,0,0,0,0,0,0,0,0,0,0.0831714227591755,0,0,0,-0.107998836901382,0.00582248904128689,-0.000219769101258261,0,0,0,-0.30405722008524,0,0
X600188.SH,0,0,0,0,0,0.0912927241826954,0,0,0.262055964580489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02265009322923,0,0,0.400048873541036,0,0,0,0,0,0,0,0,0,0,0,-0.0429733331682354,0,0,-0.0101538572386632,0,0,0,0,-0.133672323395836,0,0.030888788716692,-0.0483465337687234,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.155816671324492,0,0,0,0,0,0,0.0134349896621574,0,0,0.107992976423244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156673791670903,0,0,0.196907888633443,0.0534760985139844,0.211840591621061,0,0,-0.121718158178628,0,0,-0.0635619320954197,0,0,0.100588409405447,0,0,0,0,0.0325803698565824,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636376870150356,0,0,0,0,0,0,0.089672441454833,0,0,0,0,0,-0.041816138771293,0.491184369747169,0,0,0,0.00192457658276257,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293560495996461,0,0,0,0,0,0,0,0,0,0,0,0,0.418893561499786,0,0.144023130349725,0,0,0,0.0384900784535609,0,0,0,0,-0.0630369392348437,0,0.107376577717991,0,0,0,-0.0413579384835967,0,-0.0373510021278985,0,0,0,-0.0181976085482736,0,0,0,0,0,0,0
X601898.SH,0.10640348274733,0,0,0,0.250837942967995,0.0427668178759532,0,0,0,0.0241856762055322,0,0,0,0,0.048938540994583,0,0,0,0,0,0,0,0,0,0,0.070661639393746,0.071653277806453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0084007518834633,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.073492519328644,0,0,0,0,0,-0.0462087832385445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473854648833681,0,0,0,0,0,0.0676443237338674,-0.016004698545614,0,0,0,0,0,0,0,0,0,0,0,0,-0.0712489260669903,0,0,0,0.00122766941006283,0,0,0,0,0,0,0
