,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600188.SH,X600688.SH,X600660.SH,X600362.SH,X300072.SZ,X601992.SH,X600795.SH,X600547.SH,X002466.SZ,X600516.SH,X601991.SH,X600111.SH,X600886.SH,X600176.SH,X000898.SZ,X002460.SZ,X000792.SZ,X000709.SZ,X000786.SZ,X600157.SH,X000553.SZ,X600352.SH,X600027.SH,X600489.SH,X002271.SZ,X000408.SZ,X600339.SH,X601699.SH,X600219.SH,X000983.SZ,X000959.SZ,X600808.SH,X600299.SH,X601158.SH,X002110.SZ,X002092.SZ,X000883.SZ,X000630.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.476535009122065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732777051854823,0,0,0,0,0,0,0,-0.00882661686684082,0,0,0,0,0,0,0,0,0.0889333407264996,0,0,-0.0187086702535461,0,0,0,0,0,0,0,0,0,0,0,0,0.00799183986722007,0.00416218038808454,0,0,0,0,0,0
X600028.SH,0.213948315545635,0,0,0,0,0,0,0,0,0,0.293419958408039,0,0.193221207654027,0,0,0,0,0,0,0,0,0,-0.00848272952412594,0,0,0.0171239672312714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119488100974736,0,0,0,0,0,0,0,0,-0.0006715148214638,-0.000155869873331362,0,0,0,0,0,0
X601088.SH,0,0,0,0.180429863408052,0.207733989013457,0,0,0,0,0.0719480603386892,0,0,0,0,-0.0664479910630166,0,0,0,0.0559092927211329,0,0,0,0,0,0,0,0,0.0966230760322918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00473554772853624,0,0.106879838626331,0,0,0,0,0
X600019.SH,0,0,0.0948495868673284,0,0.0930745747056622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114717435957315,0,0,0,0.0430591328652179,0.344311546720247,-0.0593426268235904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167257121346136,0,0,0,0,0,0,0
X600585.SH,0,0,0.438098751998965,0,0,0,0,0,0,0.0465508633442484,0,0,0.0453538598931005,0,0,0,0,0.195403826715874,0,0,0,0,0,0,0,-0.224359538712902,0,0.145491842561384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652855639544738,0,0,0,0,0,0,0,-0.015144722391197,0.00604867080487479,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.117161597781594,0,0,0,0,0,0,0,0,0.00874419781431727,0,0.12491072368424,0,0,0,0,0.0371180226487975,0,0,0,0.00974777111903113,0,0,0,0,0.0530649404830985,0,0,0,0,0.0335952580724126,0,0,0,0,0.101075346668367,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,-0.129587293952189,-0.0284304096478984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00180961133947104,-0.0653567791832592,0,0,0,0,0,0,0,0,0.069607914024709,0,-0.206087043476499,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246715574127673,0.235134533812681,0,0,0,0,-0.038978465940934,0.073432152928252,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0102490366003295,0,0.0430344235173682,0,0,0,0,0,0,0.0528345020395974,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0671140894549882,0,0,-0.00063688117853524,0,0,0,0,0,0.0707150023541161,0,0,0,-0.004215778055144,0,0,0,0,0,0,0,0.0717168363062576,0,0,0,-0.00484402725901746,0,0,-0.00183632841074172,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.129474297186405,0,0,0,0,0,0,0,0,0.00229431889286339,0,0.0851812181464306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228896445067355,0,0,0,0,0,0,0,0,0,0,0,0,0.0038248375323475,0.00944750614112813,0,0,0,0,0,0
X600188.SH,0,-0.00732582652571662,0,0,0.188156893398365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688766741261074,0,0.127786638481975,0.0579019505845122,0,0,0,0,0,0,0,0,0.128925369532918,0,0.277420580429973,0,0,0,0.0568445241547973,0.0519020320080576,0,0.031496244530226,0,0,0,0,0,0.0168943389234094,-0.0331986452358751,0,0,0,0,0,0
