,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X601898.SH,X600660.SH,X600688.SH,X600010.SH,X600801.SH,X601600.SH,X600886.SH,X002271.SZ,X600362.SH,X000786.SZ,X002466.SZ,X600352.SH,X600188.SH,X600795.SH,X601991.SH,X601992.SH,X600111.SH,X600027.SH,X000723.SZ,X600176.SH,X002353.SZ,X600299.SH,X600516.SH,X600489.SH,X000792.SZ,X600426.SH,X000401.SZ,X000898.SZ,X000553.SZ,X601158.SH,X600219.SH,X000932.SZ,X600583.SH,X000883.SZ,X000709.SZ,X600612.SH,X002080.SZ,X600486.SH,X600126.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214935455413737,0,0,0,0,0.0392481791136654,0,0,0,0,0,0,0,0,0,0,0,0,0.0988741131853888,0,0,0,0,0,0,0,0,0.0769759244995632,0,0,0.0811790781821885,0.0570225120601513,0,0,0,0,-0.00818254046063419,0,0,0,0,0,0,0
X600028.SH,0.398127359781799,0,0,0,0,0,0,0,0,0,0,0,0.0594366916307835,0,0,0.0217162793413902,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247220620555446,0.0653107752626059,0,0,0,0,0.0117086503390984,0,0,0,0,0.0486394883810686,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102493223852346,0.0997258496958707,0.225787990354983,0,0,0,0,0,0.043538527932169,0,0,0,0,0,0,0,0,0,0,0,0,0.00359575913165539,0,0,0,0,0,0,0,0,0,0,0.00127650876311417,0,0,0,0.011334559777808,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,-0.00185293139639865,0,0,0,0,0.41393200900339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131949010537629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114187544239826,0.0170550862584255,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.172764786799078,0,0,0,0,0,0.105907742559027,0,-0.0341260452006722,0.120816752649369,0,0,0,0,0,0,-0.154862485411204,0,0,0,0.124593603308494,0,0.0310663808509427,0.0544913746352998,0,0.169471176360377,0,0,0,0,0,0,0,0,0.178613084521664,0.0312946736989797,0.133030656672208,0,0,-0.0595916996280252,0.0392581876723323,0,0,0,-0.0267940890357723,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123662324880942,0,0,0,0.0438491137554931,0,0,0.102730230198203,0,0,0,0,0,0,0,0,0.0717758132299321,0,0.0143059392942638,0,0,0,0,0,0,0,0,0.0579142810755095,0,0,0,0,0.010004777028576,0,0,0,0,0.00118303762743227,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0417795068335441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889839039126922,0,0,-0.00575177461170309,0,0,0,0,0,0,0,0,0.0939079962833363,-0.0251848881555929,0,-0.00832238565308868,0,0,0,0.00563694712545137,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,-0.0564964932634852,0,0,0,0,0,0,0,0,0,0,0,0.0235926672179908,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.302565013648584,0,0,0,0.0728270949195853,0.135617426632574,0,0,0,0,0,0,0,0,0,0.0684812238816023,0.201907172949058,0.153847279194769,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0246441941522916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531483427467744,0,0,0,0,0.0392471111026346,0,0,0,0.0937468294211768,0,0,0,0,0,0.028356720535115,0,0,0.281500784684522,0,0,0,0,0.0942194661667278,0,0,0,0,0.0443193439668524,-0.0445311136197196,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.16438000596716,0,0,0,0,0,0,0,0,0,0,0,0.0904231453633402,0,0,0,0,0,0,0,0.0701553287556874,0,0.0222429792967483,0.0283965842106842,0,0,0,0,0,0,0,0,0,0,0.423634145076155,0,0,0,0,0,0,0,0,-0.0404099653825281,0.0471739566040452,0,0,0,0,0,0
