,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601992.SH,X600795.SH,X600688.SH,X600309.SH,X601600.SH,X300072.SZ,X600660.SH,X601991.SH,X600188.SH,X600362.SH,X600547.SH,X600886.SH,X002466.SZ,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600339.SH,X000898.SZ,X600489.SH,X000959.SZ,X601158.SH,X600008.SH,X000723.SZ,X600299.SH,X002460.SZ,X000883.SZ,X002271.SZ,X600176.SH,X600352.SH,X600219.SH,X600578.SH,X000630.SZ,X000539.SZ,X600583.SH,X000408.SZ,X000792.SZ,X000027.SZ,X600021.SH,X000786.SZ,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.175501745044366,0,0,0,0,0,0,0.0462559742622849,0,0,0,0.163928751758589,0,0,-8.67361737988404e-19,0,0,-0.0203771777346919,0,0.00967943737983996,0,0,0,0,-0.0145766122062837,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674734011441962,-0.025159821311327,0,0,-0.000684831936661208,0.0071538947979311,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.00429845739732201,0,0,0,0.0262187255195239,0,0,0,-0.142281897699241,0,0,0,0,0,0,-0.0474163650082532,0.0304871392276495,0,0,0,0,0,0,-0.00906197589333792,0,0.0437401486549929,0.0705216774883728,0,0,0,0,0,0,-0.0115843442152254,0,0,0,0,0,0,0,0.00229747827850248,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000878099313129242,0.0877810945062345,0,0,0,-0.00767151270636729,0,0,0,0,0.0157144247097482,0,0,0,0,0,0,0,0,0,0,0,0.00404954309726174,0,0,-0.0095307178920485,-0.00801341620150044,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632103995141708,0,0.0816255639697193,0,0,0,0.0343034602165703,0,0,0,0,0.0940924452273959,0.267594438880992,0,-0.0257316695371153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112169706198614,0,0,0,0,0,0,0
X600011.SH,0,0,0.161502082897603,0,0,0,0,0,0,0,0,0,0,0,0,0.225636160791879,0,0,0,0,0,0.164344853688308,0.0376060064267942,0,0,0.0871085707715642,0,0,0,0,0.0516278715291622,0,0,0.0369232624875443,0,0,0,0,0,0,0,0,0,-0.0977098136389698,0,0,0.202078666901183,0,0,0,0.00947607998160279,-0.0178069011228202,0,0,0,0,0,0
X600585.SH,0,0,0.0654261825469966,0,0,0,0,0,0,0,0,0,0,0,0,-0.040833583115556,2.16840434497101e-19,0,0,0,0.182322230176766,0,0,0,0,0,0,0,0,0,-0.0468571017658444,0,0,0.00654109609949571,0,0.171545725615406,0,0,0,0,0,0,0,0.232253847363012,0,0,0,-0.0219592942418017,0,0,0.0111382570177607,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.22619324570448,0,0,-5.42101086242752e-20,0,0.0695377284274745,0,0,0,0,0,0,0,0,0.0171692300708159,0.083739816669082,0,0,0.090853240523848,0,0,-0.0157167382011044,0,0,0,0,0,-0.0533498543595727,0,0,0.0175826508875887,0,0,0.0803949847976977,0,0,0,0,-0.0099194683201693,0,0,0,0,0,0,0
X601898.SH,0,0,0.196742278933708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296688821307506,0,0,0,0,0,0,0,0,0.00296773473419503,0.0430807940818443,0,0.031894232355366,0,0.0137895895461497,0,0,0.00566923522454733,0,0,0,0,0,0,0,0,0.0508055163964811,0.0527510652576016,0,0,0,-0.0256559648099366,0.230116390425119,0,-0.00396464050064156,-0.00788040916648647,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102798030824959,0,0,0,0,0,0,-0.232904436566827,0,0.62833295073164,0,0,0,0,0.122671291028425,0.0359571970812679,0,0.331196107836731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219331627191762,0,0,-0.0398748028885485,0.0454111528287685,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0748796444947512,0,0,0,0,0,0,0.0219073359358564,0,0,0,0,0,0,0.0271721790112198,0,0,0,0.039450356174844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529498770090635,0,0.137438589126221,0,-0.078403981853568,0,0,0,0,0.0149127622088171,0,-0.018139533593139,0.00679797064984823,0,0,0,0,0,0
X600688.SH,0,0.336520362815606,0,0,0,0,0,0,0,0,0,0.028489955581141,0,0,0,-0.0487538672553156,0,0,-0.119025949774499,0.0207966464133998,0,0,0.0121589025527741,0,0,0.0135866862917281,0,0.00494334261644356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0834329355024686,0,0.0772038415509285,0,0,0,-0.0101440078628364,0.00319766615145888,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.144586039496889,0,0,-0.185294043902071,0.172312539037348,0.102795261545063,0,0.282042120159477,0,0,0.0630614524461211,0,0,0.0236869033962997,0,0,0,0,0,0,0,0,0,0,-0.0257958915913371,0,0,0,0,0,0,0,0,-0.0342757689999739,0,0.204331491517926,0,0,0,0,0,-0.0156570652903753,0,0,0,0,0,0,0
X601600.SH,0.423008629651234,0,0,0.0623833410350092,0,0,0.0712556080579976,0,0.020957633619803,0,0,0,0,-0.0473087539598431,0,0,0,0.155088726452529,0,0,0.0822924711871654,0.199064495318936,0,0,0,0.0435667058444199,0.0412586669124058,0,0.0271944121262337,0,0,0,0,-0.0864500101460359,0,0,0,0,0,0,0,0,0.0350737520747601,0,0,0,0,0,0.158726113422314,0,-0.0119006463219201,-0.00864644807705302,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.224564358472097,-0.517998016543713,0,0,0,0,0,0.635697156458556,0,0,0.0993935338243569,0,0,0,-0.321706820786854,0,0,0,-6.93889390390723e-18,0,0.311754170066171,0,0,-0.73589485663189,0,0,0.204652137151343,0,0,-0.0773180931738649,0,0,0,0,0,0,0,0,0,-0.180801945044125,0,0,0,0,0,0,-0.0565824148912445,0.049481257898273,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.428775335136515,0,0,0,0,0,0,0,0.122359406899569,0,0,0,0,0,0,0,0.0607944181570413,0,0,0,0.00780332080201829,0,0,0,0,-0.00897589149709266,0,0,-0.00502182104381477,0,0.229046979377677,0,0,0,0,0,0,0,0,0,0,0,-0.123328377917546,0,0,-0.000220423815388347,-0.0413513977677734,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446463976591722,0,0,0,0,0,0,0.0555069420320431,0,0,0,0,0,0.0609890272119608,0,0,0,0,0,0,0,0,0,0,0,0.0834098580088781,0,0.112323036132331,0.0155496415946634,0,0,0,0,0.0755799978321517,0,0,0.0242975642078329,-0.0325671581215974,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153359445920987,0,0,-0.0316738406720014,0,0,0,0,0,0,0,0,0,-0.0470731531496108,0,0,0,0,0,0,0,0,0,0,0,0,0.212533904434938,0,-0.0147176147028969,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0092041566559088,0,0,0,0,0,0,-0.15111227222829,0,0,0.00830307630909223,0,0.156351811004664,0,0,0,0,0.00894246752580499,0.248383857423564,0,0.00311453873267815,0,0.0158081623330075,0,0,0,0,0,0,0,0,-0.00905496064459538,0,0,0,0,0,0,0,0,0.177716250012621,0,0,-0.0100133489996179,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422734404658417,0,0,0,0,0,0,0,0,0,0,0.250173864568346,0,0,-0.037206365571086,0,0.153749784240454,0,0.186941539231761,0.0324269508648854,0,0,0,0,0,0,0,0,-0.584790409790009,0.00993351220822443,0,0,0,0.0732360415178843,0,0,-0.0283346646871672,0.0569467983762168,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.111415103299942,0.0475099041048669,0,0,-0.0572709414093284,0,0,0,-0.10808738063449,0,0.0196476352515152,0.0140887861801542,0,0,0,0,0,0,0.0820454935777671,0,0,-0.0305955727610053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064013791707185,0,0,0,0.22409055672852,0,0,0.0417200532430732,-0.0308225171354758,-0.0697112234097583,0,0.0146767544969481,-0.0389449767507133,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0935391897465384,0,0,0,0,0,0,0,0,0,0,0,0.0611986393129408,0,0,0,0,0,0,0,0,0,0.0894731139642591,0,0,-0.0108597093493006,0,0,0.680740811669444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810585545009122,0.0841924453163798,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.120633987035139,0,0,0,0.00818504072955103,0,0,0,0.0975189455191473,0,0,0.0654672248691125,0,0,0,0,0,0,0,0,0,0,0,0,0.0356813784292903,0,0.0180321424920972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0113273805432026,0.0323026849474776,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11027329261805,0.0962805588471435,0,0,0,0,0,0,0,0,0,0,0,0.524282856444052,0,0.239445217613292,0,0,0,0,0,0,0,0,0,0,0.190011340021745,0,0,0,0,0,0.232589238563431,0,0,-0.0297734316841209,-0.0189961880223996,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.010905208561319,0,0,0,0,0,0,0,0,0,0,0,0.101776901933757,0,0.0066586564546112,0,0,0,0,0.0994677285400333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804912539024414,0.0304021087308942,0,0,0.0236741504116398,0,0,0,0,-0.0243787537627203,0.0237521890039599,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279713980196443,0,0,0,0,0,0,0.0782396551160145,0,0,0,0,0,0,0.35075479709815,0,0,0.00241389404028108,0,0,0.122659195486593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933023567960155,0,-0.00576899134315347,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167918841838076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246830342857417,0,0,0,0,-0.129206592308701,0,0,0,0,0,0,0.267929144051833,0.137040499711924,0,0,-0.122951600586392,0,0.214361057700238,0,-0.00636688759971082,0.0786075659056066,0,0,0,0,0,0
X000898.SZ,0,0,0,0.726411529581529,0,0,0,0,0,0,0,-0.0331679078106164,0,0,0,0,0,0.11455333435384,0,0,0,0,0,0,0,0.0704376111136938,0,0,0.0579321661174739,0,-1.73472347597681e-18,0,0,0.0103106814001402,0,0,0,0,0,0,0,0,0,0,0,0.0762313876327835,0,0,0.0569969109151683,0,-0.00838814817440034,-0.0113656803537292,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,-0.00460852943661615,0,0,0,0,0,0,0,0,0,0,0,0.123772857810536,0,0.0768563240528523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179665381801702,0,0,0,0,0.216652964710124,0,0,0,0.0737444032416211,0,-0.0123170532208653,5.42101086242752e-20,0,0,0,0,0,0
