,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600019.SH,X000792.SZ,X600585.SH,X600111.SH,X002466.SZ,X600010.SH,X000301.SZ,X601600.SH,X000708.SZ,X600660.SH,X600188.SH,X002271.SZ,X601898.SH,X600362.SH,X600011.SH,X600547.SH,X600426.SH,X600176.SH,X600219.SH,X600886.SH,X000408.SZ,X000723.SZ,X600803.SH,X000825.SZ,X000831.SZ,X000786.SZ,X000959.SZ,X000807.SZ,X000932.SZ,X000898.SZ,X600399.SH,X600295.SH,X601991.SH,X002080.SZ,X600516.SH,X600795.SH,X601699.SH,X000983.SZ,X600808.SH,X600141.SH,X600160.SH,X600096.SH,X300037.SZ,X000630.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.274608113704506,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0220202042580251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445267874586843,-0.0384326867562052,0,0,0,0,0,0,0.0403548914808002,0,0,0,0,0,0,0.0578030013649511,0.00734524598615651,0,0,0,0.00892639275593876,0,0,0,0,0,-0.0286295654875189,0,0,0,0,0,0
X600028.SH,0.357256911349061,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0730084244434984,0,0.0788261677653332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131350914280928,0,0,0,0.0350552965840852,0,0,-0.00479108054695486,0.0240940883331294,0,0,0,0,0,0,0,0,0,0.00102427723167965,0,0,0,0,-0.00232526676203698,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,-0.0163023722643733,0,0,0.0152865621399308,0,0,0.0638699884014592,0,0.173756978785019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280610816458336,0,0,0,-0.0237235580824892,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.00838010257861671,0,0,0,0.0957513452618553,0,0,0,0,0,0,0,0.0854473302036061,0,0,0,0,0.116828277557237,0,0,0.0193694246308674,0,0,0,0,0,0,0,0.0162768250024431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00751124664050925,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.316443863710899,0.188867863127919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897526210625567,0.0776583079456545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342772434800715,0,0,0,0,-0.058496860291338,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.130613856896485,0,0,0,0,0.0821305986690544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757830948581477,0,0,0.270789468888749,0,0.019605928836891,0,0,0,0,0,0,0.0660955766181374,0,0,0,0,0,0,0,0,-0.071339560998413,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841209814280167,-0.0999040608467251,0,0,0,0,0,0,0,0,0,0.0207515689864551,0,0,0,0,0,0,0,0,0,-0.0224618619606102,0,0,0,0,0.0397202774371913,0.0831449300141446,0,0,0,0.058151469172025,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.0314730440674714,-0.0150559746878517,0.0095388323525478,0.0240712743081488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176226217096226,0.107387579397,0,0,0,-0.0221651126208249,0,0,0,0,0,0,0,0,0.0445627515274894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.325534348361575,0,0,0,0,0.0511302145836333,0.310108136824404,0,0,-0.0802554968038303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137415470697507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435965911681082,0,0.0725020345972182,0,0,0,0.0341157819277349,0.0395275940411934,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.359819524847002,0,0,0,0.158175063120107,0,0,0,0,0,0,-0.105769721293313,0,0,0,0,0,0,0,0,0,0.307759755510668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0515232954457722,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.238781123699153,0,0,0.291963926072776,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350329291266612,0,0,-0.00203321686165369,0,0,0,0,0,0,0,0,0.220804812111045,0,0,0,0,0,0,0,0.00854607853336763,0,0,0,0.0274845862456721,0,0.277427007727318,0,0,0.00401066952801579,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,-0.116707185135793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100882286827939,0,0,0,0,0.184636692570377,0,0,0,0,0,0,0,0,0,-0.187215152138945,0,0,0,0.178774895116919,0.0887629301060348,0,0,0.606160241189615,0,0,-0.0269377758627442,0,0,0,0,0,0
