,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X600111.SH,X601991.SH,X600027.SH,X600157.SH,X600188.SH,X600362.SH,X600623.SH,X600886.SH,X002466.SZ,X601992.SH,X600547.SH,X600660.SH,X600299.SH,X000792.SZ,X600309.SH,X600489.SH,X601158.SH,X002075.SZ,X600583.SH,X300072.SZ,X600549.SH,X000883.SZ,X600352.SH,X000709.SZ,X000898.SZ,X000723.SZ,X000539.SZ,X000027.SZ,X000630.SZ,X000012.SZ,X002460.SZ,X002407.SZ,X000983.SZ,X002470.SZ,X000060.SZ,X600021.SH,X600176.SH,X000761.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0482957847257227,0,0,0,0.0573585180300793,0,0,0,0,0.000422043388721724,0,0,0,0,0,0,0,0,0.0588347267287413,0,0,0,0.107978917199891,0,0,0,0,0,0,-0.0401400626782731,0,0,0,0,0,-0.0153868496789907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.122670955661937,0,0,0,0,0,0,-0.0114407714313655,0,0.162247156125086,0,0,0,0,-0.0102980015934903,0,0,0,0.0617236003385423,0,0,0,0.0579402807307833,0,0,0,0,0,0,-0.0314710901961519,0,0,0,0,0,-0.0316270507172358,0,0,0,0,0,0,0,0,0.00357117498805179,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.128522467355458,0,0,0,0,0,0,0,0.0079898671132956,0,0,0.0322705415760662,0,0,0,0,0,0,0.0364290358548253,0,0,0,0,0,0,0.0260644492429521,0,0,0,0,0.121877590908635,0,0,0,0,0,0,0.0424822278109403,0,0.0456307674506306,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.125722302645234,0,0,0,0,0,0,0,0,0,0,0.0153275189303042,0.0675876438118621,0.00559323982838927,0,0,0,0,0,0.0155317441582165,0,0.00234709407926015,0,0,0,0.0522580605377638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.189196127828412,0,0.293982674524433,0,0,0,0.00284789023980542,0,0,0,0,0,0.0461841505807513,0,0,0,0,0.00575743897916445,0,0,0,0,0.0847958926475556,0,0,0,0,0,0,0,0,0,0,0,0.00913532144686613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.00244487655153159,0,0.29187654133291,0,0,0,0,0,0,0,0.0313465965338316,0,0,0.0438038980187736,0,0,0,0,0,0,0,0.0805812769436281,0,0,0,0,0.0169681213391638,0.102691889358964,0,0,0,0,0,0,0,0,0.0185786428047938,0,0,0,0,0,0,0,-0.000491129412951084,0,0,0,0,0,0,0
X600585.SH,0,0,0.410417713017155,0,0,0,0,0,0,0,0,0.186674403112638,0,0,0,0,0,0.0593702830985566,0,0,0,0,0.0636318392007035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520369398319418,0,0,0,0,0,0,0,0,0,-0.00994085019930109,0,0.186768529812053,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.00453221163862091,0,0,0,0,0,0.204742766415094,0,0,0,0,0,0,0,0,0,0,0,0,0.202126749485083,0,0.256158874755126,0.00446640980182749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944788577142594,0.0464527298177835,0,0,-0.020092002916017,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0620014831701854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627519956114265,0,0,0,0.0236515008681027,0,0,0.0434337767292248,0,0,0,0,0.107511077850898,0,0,0,0,0.00715339531991466,0,0.20811844858539,0,0,0,0.111522041791148,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.041283177599916,0,0,0,0.179599902479724,0,0,0,0,0,0.0179270892728322,0,0,0,0.0107759260863671,0,0,0,0,0,0,0.00282073814848139,0,0,0.091329609106428,0,0,0,0.11208038390751,0.0165222173057964,0,0,0,0,0,0,0,0,0.235702170792377,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0950910793196588,0.0145773554383887,0,0,0,0.0235507454641631,0,0,0.00871256451041441,0,0.0137803569998159,0,0,0,0,0,0,0.0266383320953149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330304917776108,0,0,0.0241280211163027,0,0,0,0.0591912401062522,0,0,0,0,0,0,0,0,0,0,0
