,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X601991.SH,X600010.SH,X600688.SH,X600886.SH,X600027.SH,X600362.SH,X600111.SH,X600188.SH,X600157.SH,X600583.SH,X000709.SZ,X601992.SH,X600021.SH,X600309.SH,X000898.SZ,X600352.SH,X601158.SH,X000539.SZ,X000629.SZ,X000792.SZ,X600489.SH,X600547.SH,X600808.SH,X000825.SZ,X000027.SZ,X600660.SH,X000060.SZ,X600578.SH,X600863.SH,X002353.SZ,X600307.SH,X600008.SH,X000831.SZ,X000959.SZ,X000630.SZ,X002470.SZ,X600549.SH,X000012.SZ,X600219.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.583084095370282,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0393725143939557,0,0,0,0.0974315201948453,0,0,0,0,0,0,0,0,0.0610993130133842,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0123034833930246,0,0,0,0,0,2.16840434497101e-19,0.0114019002179684,0,0,0,0,0,0
X600028.SH,0.64356483989944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851705351078958,0,0,0,0,0.0226355694041827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00600073142298585,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.259962858647775,0.026972881153873,0.213543868292674,0,0,0,0,0,0,0,0,0,0.0328638157611348,0,0,0,0,0.140564044367773,0,0,0,0,0.0777898580778008,0,0,0,0,0,0,0,0,0,0,0,0,0.0345041596450924,0,0,0,0,0,0,0,0,-0.00387022474394413,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0732551146834684,0.123080685367662,0.0915787409915712,0,0,0.26000309504725,0,0,0,0,0,0,0,0,0,0.0892687835707204,0,0.0640311693088301,0,0,0,0,0,0.0164419583848233,0,0,0,0,0.110991606099195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170212729416357,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.142265561032429,0,0,0,0,0,0,0,0,0,0,0.078047343807736,0.0777197857198469,0.0330999515105088,0,0.376664400840794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198748729364916,0,-0.0512663189649504,0,0.102458036854443,0,0,-0.00493971307377619,0,0,0,0,0,0
X600795.SH,0,0,0,0.122068781010217,0,0,0,0.0379127680916194,0,0.230458334219141,0,0,0,0.0790397594689312,0,0,0,0,0,0,0,0.0172172474077354,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0648998407108321,0.026082633831639,0,0,0,0,0.32450402545801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103512998568851,0,0,0,0,0,0
X600585.SH,0.010016344360459,0,0.346547283435278,0,0,0,0,0,0,0,0,0,0.0453473045921437,0,0,0,0,0,0.0698112113314535,0,0.133077674301754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191750915421179,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0610019446059625,0.077510475794696,0,0.054025363407114,0,0,0,0,0,0,0,0,0.0372302021417406,0.0381589650777213,0,0,0,0,0,0.0952722463160129,0,0,0,0.0624863073285551,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309097664271716,0,0,-0.0118148287580082,0.041097874120246,0,0,0,0,0,0
X601898.SH,0,0,0.173067732754022,0,0.115831552888796,0,0,0.0353041249020936,0,0.12754361113723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150764708674187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518511210693641,0,0,0,0,0,0
X601991.SH,0,0,0,0.37512421417068,0,0,0,0.153977345908235,0,0,0,0,0,0.0652071254309998,0,0,0,0,0.059385997363643,0,0.0592628062850461,0.227550908261139,0,0,0,0,0,0.0286369308466066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112698577114373,0,0,0,0,0,0,0
X600010.SH,0,0,0,0.219713904120553,0,0,0,0,0,0,0,0,0,0,0,0,0.268576341978726,0,0,0.117642184957798,0,0,0,0,0,0,0,0.0276879856461831,0,0,0,0,0,0,0.0373743341807672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287391900770063,0.0550902016112668,0,0,0,0,0,0
X600688.SH,0.124256870403961,0.425471990594876,0,0,0.0748499047120685,-0.0917592525101237,0,0,0.144723195930475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180149297744243,0,0,0,0,0,0,0,0,0,0,-0.0861797898728606,0,0,0,0.0520509347142818,0,0,0,0,0,0.086443650578501,0,0,0,0.00502965993530761,0.0500099098792535,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.116744055222391,0.0721236107978274,0.187249208006904,0,0,0.326484493357393,0,0,0,0,0,0,0,0,0.0383173173966683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173759226987439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152432212292719,0,0,-0.000522828984983662,0.0290135648356862,0,0,0,0,0,0
X600027.SH,0,0,0,0.215232962360051,0,0.383846821073771,0,0,0,0.0634706518469252,0,0,0,0,0,0,0,0,0.011023978633191,0,0,0,0,0,0,0,0.121978946625658,0,0,0,0,0,0,0.158515618734508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359879827154406,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122248733478872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284042211344748,0,0,0,0,0,0,0,0,0,0,0,0.0333401493614024,0,0,-0.00893412392218145,0.0144138425230267,0,0,0,0,0,0
