,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X600795.SH,X000792.SZ,X002466.SZ,X600362.SH,X000708.SZ,X002460.SZ,X600010.SH,X600027.SH,X600111.SH,X000301.SZ,X000877.SZ,X600160.SH,X600803.SH,X601699.SH,X600489.SH,X000983.SZ,X600426.SH,X601991.SH,X000786.SZ,X000630.SZ,X000408.SZ,X000807.SZ,X601168.SH,X600985.SH,X000933.SZ,X600176.SH,X600612.SH,X002271.SZ,X600219.SH,X000932.SZ,X002128.SZ,X600096.SH,X600348.SH,X000883.SZ,X000027.SZ,X600378.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.19960921866924,0,0,0.000366716176791639,0.0096443797942173,0,0,0,0.250372770405267,0,0,0,0,0,0,0,0.332346881524969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405669758788695,0,0,0,0,0,0,0,0,0.017435388124826,0,0,0,0.00456056300676103,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19117339979251,0,0,0.083512702750363,0,0,0.0590443455491189,0,0.014014930699491,0,0,0,0,0,0.0700351823720807,0,0,0,0,0,0.054830294689776,0,0,0.0591001064390652,0,0,0,0,0,0,0,0,0,0.03228084831764,0,0,-0.00662153058568706,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756529043290591,0,0,0.12142629953727,0,0,0,0,0,0,0,0,0,0,0,0.0845937275635908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164920983855408,0,0,0,-0.0456057949962898,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484183663694398,0,0,0,0,0.0710433410776995,0,0,0,0,0,0,0.0409005869780389,0,0,0,0,0.190436645956007,0,0.153820014124845,0.135003380514526,0,0,0.0158338614807392,0,0,0,0,0,0.0337607601669024,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0768748746024911,0,0,0,0.0914954409447182,0,0,0,0,0,0,-0.00173862084535083,0,0,0,0,0.0378425111015864,0,0,0,0,0,0,0,0.0452115584213628,0,0,0,0,0,0.0258072104875214,0,0,0,0,0,0,0,0.0947361599023073,0,0.0129211750436288,0,0,0,0,0,0,0,0.019021764708802,0,0,0,0,0,0
X002460.SZ,0,0,0,0.0414658912336337,0,0,0,0,0,0,0,0,0,0,0.0482245069353608,0.669089158003042,0,0,0,0,0,0,0,0,0.0568134289039578,0,0,0,0,0,0,0,0,0.0984971357894523,0,0,0,0,0,0,0.0220245993031537,0,0,0,0,0,0,0,0,0,0,0.0117364928156453,-0.0590011238186614,0,0,0,0,0,0
X600010.SH,0,0,0,0.00971518258591437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206541194179409,0,0,0.0281183317152442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00410227261607052,0,0.0577592675221599,0,0,0,0,0,0,0,0.0332147709382832,0,0,0.0077756329649354,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.599190022442984,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624857854462354,0,0,-0.0592212235898045,0,0,0,0,0,0,0,0.273560021723571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263460589321588,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231021644148442,0.145020165350278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063089634159783,0,0,0.043827205017803,0,0,0,0,0.0416800797062519,0,0,0,0,0,0,0,0,0.0464046205253747,0,-0.00596104518100356,-0.00403431728706734,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,-0.102762609960126,0,0,0,0,0,0,0,0,0,0.0119272137544148,0,0,0.0661403812831174,0,0,0,0,0,0,0,0,0,0.0289217380560649,0,0,0,0,0,0,-0.0108332805484384,0,0.073172198282235,0,0.136129158762726,0,0.149667950605878,0,0,0,0,0.0324544862114957,0,-0.0312914144333244,0.0162425199439307,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,-0.125021355402941,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.123607415209627,0,-0.115032568205079,0,0,0,0,0,0.0804289451469092,0,0,0.0783879594751359,0,0,0.197853474324809,0,0,0,0.050239914638097,0,0,-0.0586286359678063,0,0,-0.104396799605021,0,-0.0114797207558626,0.00678467673914166,0,-0.00738744441814424,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864159138535,0,0,0,0,0,0,0.172963537968412,0,0,0,0.0520111010115589,0,0,0,0,0,0.00278940929332687,0,0,0,0,0,0,0,0,0,0.159747119755131,0,0.113637295443921,0,0,0,0.162786788071362,0.0222177938164461,0,0,-0.0220294082695982,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.0985613599005773,0.027740667639143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156044872861799,0,0,0,0,0,0,0,0.0351146469359839,0,0,0,0,0,0,0,0,0.110854158178395,0,0,0,0,0.0897176199827719,0,0,0,0,0,0.0930338726530933,0,0,0,0.0219601814391622,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026221432977449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312948855611664,0,0,0,0,0,0,0.0353179045993628,0.362972252177227,0,-0.185606829177282,0,-3.46944695195361e-18,0,0,0,-0.0427080678443764,0.337109358196592,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.520842826788096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519983022030127,0,0,0,0,0.059681128697386,0.00783962940686002,0,0,0,0,0.165239570960909,0,0,0,0,0,0,0,0,0.0409531044072988,0,0,0,0.0175880493867359,0,-0.04911154268985,0,0,0,0,0,0,0,0
X000983.SZ,0,0.288333369512211,0,0,0.149794730390987,0.0459746739787116,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272659041811672,0,0,0,0,0,0,0,0.21399078933,0,0,0,0,0,0,0,0,0,0.210891408912957,0,0,0,0,0,0,0,0,0,0,0,-0.01577712219766,0,0,-0.00325772226906275,2.16840434497101e-19,0,0,0,0,0,0
X600426.SH,0,0,0.139557482986281,0.237976893438981,0.0713696752098604,0,0,0,0,0,0,0.137377064214992,0,0,0,0,0,0,0,-0.00507219648013155,0,0,0,0,0,0,0.0425946600351915,0,0,0,0,-1.73472347597681e-18,-0.0453706450536627,0,0,0,0,0,0.407334886479181,0,0.0749884729475593,0,0,0,0,0,0,0,0,0,0,0,0.0405931942155527,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148742576358811,0,0,0.0192094943369657,0,0.0391044060067622,0,0,0,0,0,0,0,0,0,0,0,0.0592729640796178,0,0.111332211473481,0,0,0,0,0,0,0,0,0,0,0.263049368759299,0.30611155861675,0,0,0.0355610071010125,0,0,0.0387484061811621,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0693573833822677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225554075282171,0,0.331337825616719,0,0,0,0,0,0,-0.197596772252638,0,0,0.339865909256583,0,0,0,0.0624820130639793,0,0,0.184961553887641,0,0,0,0,0,0,0.00798559963114592,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0557084881870231,0,0,0.0831545709465488,0,0,0,0,0,0,0,0.42227004623596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228445543511086,0,0,0,0,0,0,0,0,0,0.0174329791223032,0,0,0,0,0,0,0.00948203677536315,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.00749379592162461,0,0,0,0,0,0,0,0,0,0.2175451591567,0,0,0.00577284993090056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266849705484072,0,0,0,0,0,0,0,0,0,0,0,0.178569156963753,0,0,0,0,0,0,0.0279906678515626,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.513848761762775,0,0,0,0,0,0,0,0,0,0.0428463555384389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127030682044136,0,0,0.0329108527726105,0,0,0.0523158173023542,0,0.0854135075785848,0,0,0,0,0.108473033248863,0,0,0,0.0770630901372269,-0.0624661766703584,0.010220342240256,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.106512023743447,0.213148746006083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699291392986688,0,0,0,0.0428112013127007,0,0,0,0,0,0,0.0751515064743863,0,0,0,0,0,0,0,0,0,0,-0.0112849628111107,0,0,0,0
X600985.SH,0,0.243396635166594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112880359822115,0,0,-0.0246759664267738,0.177775495479601,0,0.351843531288115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773624332996259,0,0,0,0.0604586759466985,0.131781897306369,-0.00217914432033991,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147698255145927,0,0,0,0.153818093580019,0.0159213080663031,0.192166067648917,0,0,0,0,0,0.114523454766148,0,0,0,0,0,0,0.257655272987842,-0.0216869239389976,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136617245908016,0,0,0,0.0531323020117291,0,0,0.259150797276574,0,0,0,0,0,0,0,0,0,0.264851786828004,0,0,0,0,0,0,0,0,0.280864263884679,0,0,0,0,0,0,0,0.00311837192776986,0,0,0.00725411083752693,0,0,0,0,0,0,0
X600612.SH,0,0,-0.14172001610981,0,0,0,0,0,0,0,0,-0.0494447921051108,0,0,0,0,0,0,0,0,0,0,0,0,0.130153791300966,0,0,0,0,0,0,0,0,0,0.0634739189866479,0,0,0,0,0,0,0,0,0,0,0,0.151920544400444,0,0.0107964286079352,0.313068637823375,0.206703252100255,-0.0104191941429809,0.0744184066482867,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.172302031282243,0,0,0,0,0,0,0,0,0,0.0449850933217617,0,0,0.11115092084701,0.041418840885663,0,0,0.193578024281368,0,0,0,0,0,0,0,0,0,0,0,0.188104466000152,0.0577788728274489,0,0,0.314827790270511,-0.0407447481106419,0,0,0,0,0,0,0,0,0.106136575174309,0.0932853023231997,0,-0.000374081707475071,8.67361737988404e-19,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727680007091762,0.147671961694891,0,0,0,0,0.0285558608407726,0,0,0,0,0,0,0,0,0.0359704583539095,0,0.00518986135580936,0,0.283181417132126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0469711860123874,0,0,0,0,0,0.289271827891866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118105102514983,0,0,0,0.172629775417501,0,0,0,0.0986899007121583,0,-1.73472347597681e-18,0.00894497530494019,0,0,0,0,0,0,0,0,0,0,0,0,0.136082460908273,0,0,-0.0213638051068765,0.0524937129922274,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.107316858541034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641212601021929,0,0,0,0,0,0,0,0,0.191284012269718,0,0.0608059387307614,0,0,0,0,0.086555206764909,0,0,0,0,0,0,0.00172808142907801,0,0.0053858897499724,0.00329142767754303,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250957151775089,0,0,0.0358598692779684,0,0,0,0,0,0,0,0,0.199479884770004,0,0.0201799388451238,0,0.32383350596929,0,0,0,0,0.0527814398339675,0,0,0,0,0,0,0,0,0,0.0197998807342744,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0.069817953348654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296199183644404,0,0,0,0,0.288626298937589,0,0,0,0,0.103712548331258,0,0,-2.16840434497101e-19,0,0.00356621133473405,0,0,0.058390130867751,0,0,0,0,0,0,0,0,0,0.0335128951327934,0,-0.0348389827458782,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150358299227037,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251208828651327,0,0.127368915571612,0,0,0,0,0.124321658063972,0,0,0,0.0480452760860439,0,0,0.0143450221798112,0,0.194079903614894,0,0,0,0,0.125669160596882,0,0.00379400858918836,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0811022977610308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385528759248384,0,0,0,0,0,0.249687310671411,0,0.0385309003146976,0,0,0,0,0,0,0,0.0428976643201785,0,0,0,0,0,0,0,0.128004646377825,0,0.0131698815199872,0.00783051046201401,0,0,0,0,0,0,0
X600378.SH,0,0,0,0.116357739078409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171659415369377,0,0,0,0,-0.17271979467572,0,0,0,0,0,0,0,0,0,0,0,0.00797616014768225,0,0.230812264010063,0,0.0951466830790503,0,0,0,0,0,0,0.234743937949861,0.0491954662026309,0,-0.0385434298524975,-0.302116567564012,0,0,0,0,0
X002353.SZ,0,0,0,0.0991093248474717,0,0,0,0,0,0,0,0,0,0,0.18576874437792,0,0,0,0,0,0,0.0150682033340361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25063667276391,0.283674674933487,0.0324317952371964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0.064533644187112,-0.0505811142680636,0,0,0,0,0,0,0,0,0,0,0,-0.0308262846635088,0,0,0,0,0,0.041773048765862,0,0,0,0,0,0,0,-0.165570626682364,0,0,0,0.0693228703478584,0,0,-4.33680868994202e-19,0,0,0,0.0874117427346177,-0.0715209170603477,0,0,0,0,0,0,0,0.184977678980742,0,0,0.177627069814115,-0.316469211371222,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.285856391786388,0.177475846910659,0,0,0,0,0,0,0.377551272901781,0,-0.344055758027116,0,0,1.73472347597681e-18,-0.161463726936197,0,0,0,0.235928429306888,0,0,0,0,0,0,0,0,0,1.57122548065895,0,1.31552908565635,0.0881613789390984,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128845359270453,0.637932421023892,0,0,0,0,0,0,0
RealEstate_excess,0.312828082929539,0,0,0,0,0,0,0,0.105588160616511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532766579064945,0,0,0,0,0,0,0,-0.287863253726382,0,0,0,0,-0.0660742888289955,0,0.000394440890422108,-0.0228691226820894,0,0.591583736286572,0,0,0,0
MKreturn,0.0275634008156934,0,0,0,0,-0.0621701214466408,0,0,0,0,0,0,0,0,0,0,0,0,0.0286809566556427,0,0,0,0,0,0.052878853762482,0,-0.0793860984560018,0,0,0,0,0.033685732263507,0,0,0,0,0,0,0,0,0,0,0.1523981858332,0,0,0,0,0,-0.0847117188707017,0,-0.0769926598277246,-0.00365255742333529,0,0.198103991308319,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000771054251740227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00043484425822107,0,0,0,0,0.00119387876541864,0.00144929004998884,-0.000523502024585861,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0229095392718774,0,0,0,0,0,0,0,0,0,0.0266754305404577,0,0,0,0,0,0.0106820806210235,0,0,-0.00935846594735556,0,0,0,0,-0.0190458877664195,0,0,0,0.0152881406762943,-0.0174056989089831,0,0,0,0,-0.040122798755448,0,0,0,0,0,0,0,0,-0.00063441272052871,0,0,-0.0263105870178739,0.0294893903348767,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113745175452439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00360184479996051,-0.00170305272870977,0,0,0,0,0,0
