,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600352.SH,X601898.SH,X600547.SH,X000723.SZ,X600660.SH,X601991.SH,X600688.SH,X600886.SH,X600188.SH,X600362.SH,X600795.SH,X600516.SH,X601992.SH,X600027.SH,X000898.SZ,X600801.SH,X002466.SZ,X600111.SH,X600176.SH,X600299.SH,X002460.SZ,X000709.SZ,X000990.SZ,X000786.SZ,X600219.SH,X000629.SZ,X002271.SZ,X600808.SH,X002110.SZ,X000553.SZ,X000825.SZ,X600489.SH,X601158.SH,X000883.SZ,X600583.SH,X600985.SH,X000630.SZ,X600157.SH,X600339.SH,X600426.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0052921764636845,0,0,0,0,0,0,0,0,0,0,0,0,0.172046487253095,0,0,0,0,0,0,0,0,0,0,0.00594652408134333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699887040341141,0,0,0,0,0.0374763202773998,0,-0.00880623154754649,0,0,0,0,0,0,0
X600028.SH,0,0,0.124315989995614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106812943641609,0,0.0323844800142605,0,0,0,0,0,0,0,0,0,0,0.00253237143799843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946055519912759,0.0687772663340737,0,0.00458728932418072,-0.0358899759234731,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0841540511733429,0,0,0.123789456683919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179671740454792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053348054843467,0,0.106330034150381,0,0,-0.0190713127290912,-0.015485349168774,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0786571892207349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495687452900492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00878905244758652,0,0,0,0,-0.0246987857525093,0,0
X600019.SH,0,0,0,0,0,0.0427837916369549,0,0.0710400862085204,0.0758817347999747,0,0,0,0,0,0,0,0,0,0,0,0.0242484344536507,0,0,0,0.0241987396219874,0,0.0361243884820589,0,0,0,0,0,0,0,0,0,0,0.0847316136439336,0,0,0,0,0,0,0,0,0.0280856884571005,0,0,0.0172383706120301,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0766200079209748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541170103198721,0.195190859207024,0,0,0,0,0.0841503750602973,0,0,0,0,0,0,0,0,0,0,0.384868377895785,0,0,-0.0114715627475068,0.00328586194000511,0,0,0,0.00121061268790898,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0902040051795246,0,0,0,0,0,0,0.449038425852753,-0.0347342533834017,0,0.409775786878909,0,0,0,0,0,0,-0.0404535399100437,0,-0.00248949756851915,0.0353374566221231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050827883092539,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0258007399850263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301758750646466,0,0,0,0,0,0,0.289307140200299,0,0,0,0,0,0,0,0,0,0,0.0211569097745322,0,0.112330643739464,0,0,0.0741895716008416,0,-0.00402371706483723,-0.037929042104541,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0145798437464169,0,0,0,0,0,0.16450986801577,0,0,0,0,0,0,0.107149179941585,0.112251769886246,0,0,0,0,0,0,0.301390747525277,0,0,0,0,0.0220237987711926,0,0,0,0,0,0,0,0.00189752940568968,0,0.190431125314883,0,0,-0.0109432091435754,-0.0079511633390134,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243574880965855,0,0,0,0,0,0,0,0.174807192229928,0,0,0,0,0,0.0526361567348205,0,0,0,0,0,0,0.156336229622558,0,0,0,0,0,-0.00601205917642694,0.00326950152144265,0,0,0,-0.0298933134146864,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.156455033269215,0,0,0,0,0,0,0,0,0.137288990266207,0.237663997181772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00628464675308012,0,0,0,0,-0.0126205479112018,0,0,0,0,-0.000955148059921153,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051435076218242,0,0.0904353432373258,0,0,0,0,0,0,0,0,0,0,0,0.652737755946025,0,0,0,0,0,0.0173240631227509,0,0,0,-0.027068531044544,-0.0132786702698704,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.356906915476169,0.195442741442417,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170352937369622,0,0,0,0,0,0,0,0,0,0,-0.0185558572586238,0,0,0,0,0,0,0.508945753045618,0,0,0,0,0,0.275216195029617,0,0.156418719698355,0,0,0,0,0.047658534939057,0.00688402544324876,0,0,0,0.137656631021552,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0374714146832128,0,0,0,0,0,0.0252688967056716,0,-0.0484527521363534,0,0,0,0,0.103365385032015,-1.73472347597681e-18,0,0,0,0,0.0347345949635162,0.198124748925511,0,0,0,0,0,0,0,0.0236214804815458,0,0,0,0,0,0,0,0,0,0,-0.00724878190263232,0.0160588762053298,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.11849736156065,0.10022839387064,0,0,0,0,0,0,0,0,0,0.201958501144579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696077259068113,0,0,0,0,0,0,0,0,0,0,0.0054724196365051,0,0.0243089611434455,0,0,0,0,-0.00720203494633829,-0.0198601505240749,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.0163971266781048,0,0,0,0,0,0,0,0,0,0.271016351039114,0,0,0,0.0086270830463682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164498296837999,0,0,0,0,0,0,0,0,0.0258637638144655,0,0,-0.0200604710612909,0,0,0,0,0,0,0
X600886.SH,0,0,0.0312214919994834,0,0,0,0,0,0,0.0500428495012038,0,0,0,0,0.00621446410973907,0,0,0,0.0358666851831389,0.0909614086372939,0.0236383636610782,0,0,0,0,0,4.33680868994202e-19,0,-0.0335962519114555,-1.73472347597681e-18,0,0.0136728682667531,0,0,0,0,0,0,0,0,0,0,0,0,0.0307537944588074,0,0,0,0,0,0,0.0167339192297591,-0.0182918479442604,0,0,0,0,0,0
