,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600795.SH,X600585.SH,X600886.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X000539.SZ,X002075.SZ,X601158.SH,X600352.SH,X600309.SH,X600021.SH,X000898.SZ,X601992.SH,X000027.SZ,X000883.SZ,X002353.SZ,X002470.SZ,X000629.SZ,X600863.SH,X600808.SH,X600660.SH,X000792.SZ,X000878.SZ,X600098.SH,X000060.SZ,X600307.SH,X601918.SH,X600578.SH,X000825.SZ,X600489.SH,X300072.SZ,X600008.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0.0169526895097217,0,0.148721454827508,0,0,0,0,0,0.0953430710941066,0.169949088318077,0,0,0.0538986239255123,0.0187948146888469,0,0,0,0,0,0,0,0,0,0.0543259581764756,0.0630929576027063,0,0,0,0,0,0.0788210936381379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00941812054815868,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0826934815510894,0.114156162674702,0.212753515387831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118089651337056,0.11903895284514,0,0,0,0,0,0,0.0162936874248334,0,0,0,0,0,0,0,0.0382301208790365,0.0600409926416475,0,0,0,0,0,0,0,-0.00143022661214528,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171679882187923,0,-0.06884024992369,0,0,0,0,0.0105506537956631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504156453949743,0,0,0,0,0,0,0,-0.0141643806264561,-0.0150001116753181,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0213485879960008,0,0,0,0,0,0,0.0133161053080211,0,0,0,0,0,0,0.0628853630645854,0,0,0,0,0,0,0.066004764211119,0,0,0,0,0,0,0,0.428204699432875,0,0,0,0,0,0,0,0.114565994220941,0.000931383549899751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0.0830538568636408,0,0,0,0,0.129624910378851,0,0,0,0.138897605936025,0,0,0,0.128205348736283,0,0.242055732868936,0,0,0,0,0.0224258326310475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014948451088103,-0.000343604457149301,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433076774956182,0,0,0,0,0.0350612456545127,0,0,0,0,0,0.108870009207667,0,0,0.230747271404808,0,0,0,0,0.0195320617233384,0,0,0,0,0.127089545243747,0.0739964375379161,0,0,0.0265958632856557,0,0,0,0,0,0,-0.000472426916195858,-0.00808169841516189,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0181450498708029,0,0.0708968280740695,0,0,0,0.0409816487527639,0,0,0,0,0,0,0.0518689022803717,0.0768195444957813,0,0,0,0,0,0,0,0.102958858190743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146156007723564,0,0,0,0,0,-0.0206927734964235,-0.0350567224773941,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738409844424251,0,0,0,0,0.144439839592159,0,0,0,0,0,0,0,0,0.138178189011656,0,0.135898949854827,0,0,0,0,0,0,0.129603935946171,0,0,0.0297489702201493,0,0,0.147414151327982,0,-0.0279357201366183,-0.0100731240247687,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0442547007870125,0,0.159152942052442,0.163346829683685,0,0,0,0,0,0,0,0,0.365848401970567,0.117805649004721,0,0,0,0,0,0.0535021269016565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445652190397647,0,0,0,0,0,-0.000491798603041123,-0.0130314849961474,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.264168728293945,0,0.0309213558943375,0.119232154111784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244534285484662,0,0,0,0,0,0.119474541178109,0,0,0,0,0,0,0,0,0,0,-0.0162715902238393,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.103248706035031,0,0,0,0.0252208922891268,0,0,0.0732660026678502,0,0,0,0,0,0,0,0,0.150048594615443,0,0.0267016805001104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0177096217700537,0,0,0,0.0389099146890439,0.0175881309405232,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,-0.0623595194410142,0,0,0,0,0,0,0,0,0,0,0,0,0.195754148016505,0,-0.101597301807179,0.116952223203897,0,0,0,0,0,0,0,0.231051670327499,0,0,0,0,0,0,0,0,-0.147882455135967,0.0648049838969846,0,0,0,0.146231878269717,0,0,0,0.0119627237358895,0.00183735638050915,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487967366079932,0,0.135410767139775,0.0309608247919734,0.0665760165736498,0.0838564259674397,0.0689892161743389,0,0,0.0520927087910661,0,0.0332324624920435,0,0,0,0,0,0,0.0964863600301893,0,0,0,0,0,0.0363895979705331,0,-0.00630425182455944,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150894064453172,0,0.0683566635704513,0,0,0,0,0,0.12092735808787,0,0.14589929021638,0,0,0,0,0,0.0569987823773547,0.0397686297903714,0,0,0,0,0,0,0.0150205211048313,0,0,0.103325795746425,0.0150333606772396,0,0,0,-0.0159475514324945,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.24886602179329,0,0,0,0.116527337339997,0,0,0,0,0,0,0,0,0,0.0790665089341316,0,0,0,0,0.286461375766129,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0470920708412359,0,0,0,0,0,0,0,0,0.0587455334871402,0,0,0,0,0,0.00542987181013103,0.00359669923025813,0,0,0,0,0,0
X600021.SH,0,0,0,0.0264414229484041,0,0,0.00123433655240633,0,0,0,0,0.16591483102115,0,0,0,0,0,0,0,0,0,0,0,0.0629411070471768,0,0,0,0,0.00860109818882221,0,0,0,0,0,0.101622163859616,0,0,0,0,0,0,0.0702476474021652,0.0687998289511397,0,0,0,0.148117571456752,2.16840434497101e-19,0,0,-0.0235193252899057,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.155059759504667,0,0,0,0,0.00789380206590694,0,0,0.243323817676183,0,0,0,0,0.0491515906946442,0,0,0,0,0,0,0,0,0.184594306035649,0,0,0,0,0,0,0.0198580859590079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.72173796882534e-05,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0310086024177398,0,0.0636157060275944,0,0,0,0,0,0,0,0,0,0,0.141155270233728,0,0,0.19051834978891,0,0,0,0,0,0,0.181424921025224,0.111510716827612,0,0,0,0,0,0,0,0,0.0625151168245568,0,0,0.0687817366603997,0.0130529882687886,0,-0.00378344460452879,-0.0214764408473375,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689476450021364,0,0,0,0.138479249204507,0,0,0,0,0,0,0,0,0,0,0,0,0.0828582273047301,0,0,0,0,0.182779643076056,0,-0.0338618673906339,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269197957422463,0,0,0,0,0,0,0,0,0,0,0,0,0.0758153151095065,0,0,0,0,0,0,0,-0.0565921590954895,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0.00209964326117409,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012235071354366,0,0,0,0,0.00731131408741833,0,0,0,0,0,0,0,0,0,0,0,0.0152669994272044,-0.0150281915255527,0,0,0,0.0703636673868582,0,0
X002470.SZ,0,0,0,0.0558714442695392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265988498085385,0.0433822852965246,0,0,0,0,0,0,0,0,0,0.0840050702514576,0,0,0,0,0,0,0,0,0,-0.0201754758104625,-0.00606908008619944,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0664465284375658,0.101470315781939,0,0,0,0.349198721933352,0.0449726564274676,0,0,0,0,0,0.00693148575146098,0,0,0,0,0,0,0.158925457958123,0,0.0072726495533582,-0.0134411443297245,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.0141603310821748,0,0,0,0,0,0.406929309824884,0,0,0,0,0,0.0886679789892431,0,0,0,0,0,0,0,0,0.0834701769682668,0,0,0,0.0545573103977926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185643580343308,0.0469859048289213,0,0,-0.0128492180689311,0,0,0,0,0,0
X600808.SH,0,0,0,0.0331920784496881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120010549602951,0,0.00498685752409124,0,0.178556695808052,0,0,0,0,0.0410966419078177,0.0810749883277294,0,0,0,0,0,0,0,0.0403782364107476,0,0,0,0,0,0.284902659452762,0,0,-0.00129463104526864,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404168064817277,0.0436244985513115,0,0.111974731754817,0,0,0.048755310652528,0,0,0,0,0,0,0,0,0,0,0,0,0.0966720206790359,0,0.102035644946987,0,0,0,0,-0.0145784435180146,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305415887064244,0,0,0,0,0.0547089450037862,0.308160833983783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0.0665232757591762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127488901602971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339309966741837,0,0,0.0915161512715074,0,0,0,0,0,0.0307294011264549,-0.0237539445323552,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225312315484978,0,0,0,0,0,0.00915228461590813,0,0,0,0,0,0,0,0,0.0732490356471047,0,0,0,0,0.056767880578605,0,0,0,0,0,0,0,0.260654625362487,0,0,0,0,0.0481637019971456,0,0,-0.039124182754306,-0.103373291063337,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0275585919949078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120938342585788,0,0,0,0,0,0,0,0,0,0.0572843274968329,0,0,0,0,0,0.412645116907073,0,-0.0252728562405737,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086441781009389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170346382257586,0,0,0,0,0.165402885816052,0.0504443654808608,0,0,0,0,0,0,0,0.0816530985274181,0,-0.0360428024826595,-0.0364785220546514,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0791918783184651,0.104479001033299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698082982919321,0,0,0,0,0.200140512871136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201002504980414,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.337360029948571,0,0.0216270772220332,0,0,0,0,0.00745986161690141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505751966663137,0,0,0,0,0,0,0,0.354251765649768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119834002675234,0,0,0,0,0,0,0,0,0,0,0,0,0.130533888610885,0.0846220634418409,0.037531015031706,0.0844300664402324,0,0,0,0.0984840789773868,0.0711914344937848,0,0,0,0,0,0,0,0.0576717801286748,0,0,0,0.0585082495258651,0,0,0,-0.0147655382364499,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.0725879888070712,0,0,0,0,0,0,0,0,0,0.00123800515814385,0.0441597725197207,0.220303508727737,0,0,0,0,0,0,0,0,0,0,0.0823985682542852,0,0,0,0,0.0131736917602611,0,0,0,0,0,0,0,0,0.199817468465205,0,0,0,-8.67361737988404e-19,0,-0.00707310199988041,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056345467655687,0,0,0,0.0036805597695304,0,0.0618903640797273,0,0,0.0280708791707937,0,0.120431645243002,0,0,0,0,0,0,0,0,0,0,0,0.106446720260498,0,0,-0.0293059612132356,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305128330759106,0,0,0,0,0,0,0,0,0,0,0.0158425787333005,0,0.149279275861434,0,0,0,0,0,0.234504815527629,0,-0.0183033365310707,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431370473021501,0,0,0,0.162846267048623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00659247109586948,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0106266957802091,0,0,0,0.0575966435679968,0,0,0,0,0.0703944609686474,0,0,0,0.0903596156657726,0,0,0,0,0,-0.164187890174429,0,0,0,0,0,0,0,0,0,0,-0.198266462219014,0,0,0,0,0,0,0,0,-0.00609438931774611,-0.0304101382611481,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0807148903760602,0,0,-0.27158182936531,0,-0.469690741113119,0,0,0,2.10663425384215,1.0567447717991,0,0,-0.88160148049763,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.491556086113748,0,0,0,0,0,0,0,0,0,0,-0.8072132684439,-0.770959426067438,0,0,0,0,0
TED,0,0,0,0,0,0.333256796312564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34033164717156,0.237189729489456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.17817648199861,-1.41579338168264,0,-0.0722902873749143,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.242215013363849,0,0,-0.198496096145427,0,0
RealEstate_excess,0,0.278777269951121,0,-0.131057907370795,0,0,-0.11968081149527,0,0,0,0,0,0,0,0,0.150862096316702,0,0,-0.0940196796937393,0,-0.0759654132028119,0,0.0599351445603297,0.00937268815330352,0,0,0,0,0.144539754812285,0,0,0,0,0,0,0,0.00603744630546842,0,0,0,0,0.160721953896448,0,0,0,0,0,0,0,-0.0250086595754579,-0.0352582228268284,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994804174404248,0,-0.1393600016762,0,0,0,0.0281693997568783,0,0,-0.0562749823890601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139666439755868,0,0,0,0,0,-0.306925919374456,0.233742090449477,0,-0.0947504011240475,-0.0260833477135227,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.000515011277098113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140091783301895,0.00226469773753521,0.000460653227773453,0,0,0,0.096286226472222,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178971125797843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516846175055109,-0.00321524698729074,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00229510909584855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00618337126251297,0.00240107702726073,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132849131467715,0,0,0,0,0,0,-0.00156712222168501,0,0,0,0,0,0,0.00290268971540467,0,0,0,0,0,0,0,0,0,-0.00252715128441071,-0.00230612017540072,0,0,0,0,0,0
