,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X000708.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X601898.SH,X000786.SZ,X600010.SH,X600176.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600426.SH,X600795.SH,X600111.SH,X600688.SH,X600027.SH,X600299.SH,X002080.SZ,X601992.SH,X000932.SZ,X002466.SZ,X000301.SZ,X002353.SZ,X600803.SH,X600486.SH,X600219.SH,X600529.SH,X002075.SZ,X000027.SZ,X000723.SZ,X002409.SZ,X600315.SH,X601158.SH,X600612.SH,X000898.SZ,X000883.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0.0704016938672686,0,0,0,0,0,0,0,0,0,0,0.148337217582436,0,0,0,0,0,0,0,-0.0907989314846273,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.00633624699152007,0,0,0,0.170839483011754,0,0,0.105328506125431,0.0737343767675986,0,0,0,0,0,0,-0.0034482750533578,0.0248159250708881,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656686270343732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562560493129134,0,0,0.0779952537635873,0,0,0,0,0,0,0.23485068132386,0.110509064936345,0,0,0,0,0,0,-0.0671845389846062,0.00417598671897675,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.000221223972029578,0,0,0,0,0,0.149452477416294,0.117685842976768,0,0,0.0777587730912351,0,0.132237229675855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267907408495124,0.0425465516219875,0,0,0,0,0,0,0,0,0,0.0181298484152049,0.00060867723832506,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013865489042237,0,0.17646018530935,0,0,0,0,0,0,0,0,0.0742680078235742,0,0,0,0,0,0,0,0,0,0,0,0,0.0672071490043102,0.0799228028429169,0,0,0.0962516867353805,0,0,0,0,0,0,0,0,0.0335111910565817,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0270924081262035,0,0,0.00795718703287706,0,0,0,0,0,0,0,0,0,0,0.0520338995639535,0.0794454849174423,0,0.254500891651928,0,0,0,0,0.00657019404560004,0,0,0,0,0,0.0206248209804488,0,0,0.00262833223403693,0,0,0.024732591980272,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122499221221917,0.00866496378721694,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.0625070155524562,0.119995955167511,0,0,0,0,0,0,-0.227428466010074,0.354340275243415,0,0.122553265499219,0,0,0,0,0.304864354190598,0,0,0,0,0,0.0531552950838471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280579759830187,-0.0106837360729369,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0285051431529846,0,0,0,0,0,0,0.439544593295044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233073735031548,0,0,0,0,0,-0.00720346690013385,0,0,0.00208868562513824,0,0,0,0,0.063848251279785,0,0.00919599941823789,0,0,0.015167169356368,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,-0.0186626598581247,0,0,0,0,4.33680868994202e-19,0,0,0,0.297419242092447,0.00532838394179505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232182986983667,0,0,0.0772794117635096,0,0,0,0,-0.0669751201597303,0,0,0,0,0,0,0,0.0435374464415995,-0.0125487405363413,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.00179281286312618,0,0,0,0,0.159264933289711,0,0,0.0824748008840664,0,0.0699505246469477,0,0,0,0,0,0,0,0.00867674688784728,0,0,0,0,0,0.058564108931784,0,0,0.0471257984306458,0,0,0,0,0,0,0,0,0,0,0.40860157606101,0,-0.0424549840561099,0.00210746234330387,0,0,0,0,0,0
X600362.SH,0,0,0,0,5.42101086242752e-20,0.166244279665976,0,0,0,0,0.0953928057328026,0.0939564210860555,0,0.0482343908815748,0,0,0,0,0,0,0,0.195246765610583,0.00238892351786653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319765497406584,0,0,0.0108337073385328,0,0,0,0,0,0,0,0,-0.0220471372746712,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.96550332123727,0,0,0,0,0.00938431754894965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488052849206113,0.101965222996749,0,0,0.0851777014463132,0,0,0,0,0.00518209559600099,-0.0131931245251845,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165044760203137,0,0,0,0,0.163710533391351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611093731488609,0.0350838896872138,0,0,0,0.0476126736726023,0,0,0,-0.0108419015718494,0.0452090645296827,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0371919032714514,0,0,0.0494305026478154,0.159471135261027,0,0,0,0.010387330898483,0,0.141218477509155,0,0.124596473154182,0,0,0,0,0,0,0.120940319450558,0,0,0,0,0,0,0,0,0,0,0,0,0.0321815906118179,0,0,0,0,0,0,0,0,0,0,0,-0.00398387486317782,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.0218795053156001,0,0,0,0,0.302273891755004,0.0160045095929577,0,0,0,0,0,0,0,0,0.0425542970301103,0,0,0,0,0,0,0,0,0,0.0565983579818229,0,0,0,0.00497182723678776,0,0,0,0,0,0,0.057187526186737,0,0,0,0.00196407866560662,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.324079944114565,0,0,0,0,0.117827210634993,0,0.0762938602114156,0,0,0,0.108413082302762,0,0,0,0,-0.00491470814185926,0,0,0,0,0,0,0,0,0,0.205803010299322,0,0,0,0,0,0,0,0,0.12918872356062,0,0,0,0.146935415055801,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00341579032762968,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240135405642812,0.000947668783193171,0,0,0.000176455125114732,0,0,0.0916325179648026,0,0,0,0,0,0,0,0,0,0.0770806787762572,0,0,0,0,0,0,0,0,0.0165623248855086,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.127381036160803,0,0,0,0,0,0,0,0.266717367658605,0,0,0,0,0,0.0036455841350619,0,0.103692045913688,0.386991839994802,0,0,0,0,0,0,0,0,0,0,0.00975547081252881,0,0,0,0,0,0,0.0594503988883565,0,0,0.121261369805254,0,0,0,0,0,0.236415845492218,0,0,0.000516054980458364,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848101459828097,0.0664017393663169,0.183221840087624,0,0,0.0851159665981683,0,0,0,0,0,0,0,0,0,0,0,0.00891485145016857,0,0,0.0519964030562223,0,0,0,0,0.0856600503871092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194827258901604,0,0,0,0,0,0,0,0,0,0,0,0.0857936954212347,0,0.0316344946623216,0,0,0,0,0,0,0.0627729493868339,0,0.0629633839954924,0.11361434282518,0,0,0,0,0,0,0,0,0.00955428571425548,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.0291384892625192,1.73472347597681e-18,0,0.0406871610475223,0,0,0,0,0,0,0.0956475755610873,0,0,0,0,0,0.0326917862671846,0,0,0,0,0,0.136989804366502,0,0,0,0,0,0,0,0,0.105756067662649,0.023796776139055,0.0757942919190527,0,0.0866699298142968,0,0,0.124229497312769,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722437616585293,0,0.259913289318675,0,0,0,0,0,0,0.453225039601128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873435622915737,0.0954215749937886,0,0,0,0,0,0,0,0,0,0,0.0195369612815685,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.0364927513844895,0,0,0,0,0,0,0.101479922581563,0.099609044552685,0,0,0,0,0,0,0,0,0,0,0.0225945895406714,0,0,0,0,0,0.0117075766531452,0,0.00937157237465551,0,0,0,0.0443702797517375,0.0295443758382505,0,0,0,0,0,0,0,0.00688750484313826,-2.16840434497101e-19,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.0591723964847395,0.196544787507354,0,0,0,0,0,0,0,0.168729998415998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114577642115096,0,0,0.11110028248664,0.086881972879124,-0.00115061489897091,0,0,0,0,0,0.0699558273394702,0,0,0,0,-0.0354004030871453,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.663887267876835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577691488000339,0,0,0,0,0,0,0,0,0,0,0,0,0.0674096924126125,0.221503382756802,0,0,0.00986186681244744,-0.0538970317446433,0,0,0,0,0,0,0.0452736751338223,-0.0207956004052095,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.0496704272192623,0,0,0,0.162828429213716,0,0.0113366592496412,0,0.0666565980209676,0,0,0,0,0,0,0,0,0,0,0,0,0.11574853717868,0,0,0.0831948651089605,0,0,0,0,0,0,0,0,0.0280875700578265,0,0.109993892823404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.122698991459742,0,0,0,0,0,0,0.141121555515789,0,0.084947124992583,0,0,0,0.0479364736346246,0,0,0.205475873929961,0,0,0,0.205208678270017,0,0,0,0,0.108381498257985,0,0,0.0573669898369812,0,0,0,0,0,0,0,0,0,0,0,0.0642070316243792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.231096534158345,0,0,0,0.144777951764717,0,0,0,0,0,0,0,0,0,0,0,0.00726767975002454,0,0,0.0245309850725737,0,0,0,-0.0521027757993003,0,0.160335171065269,0,0,0,0,0,0.122652238722928,0,0,0,0,0,0,0,0,0,0,0,0,0.0720047877708035,-0.00351110450917055,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.0534241554640841,0,0,0,0,0,0,0.0275391240663543,0,0,0,0,0,0,0,0,0.0145796555686615,0,0,0,0,0,0,0,0.124180933368096,0,0,0,0,0,0,0,0,0,0,0.108529961036202,0,0,0,0,0.15891893994567,0,0,0,0,0,0,-0.0526854573104636,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0410371921636586,0,0,0,0,0.037271675905736,0,0,0,0,0,0.0439038171388419,0,0.0835794432350723,0,0.150885007272638,0,0.150400355218996,0,0,0.13308387495566,0,0.0391835120886478,0,0,0,0,0,0,0.0286971696191648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1771817463794,0,0,0,0,0,0,0,0,0,0,0,0.119794021285288,0,0,0.162553811220665,0,0,0,0,0.51015091485892,0,0,-0.00595565977723504,0,0,0.228613642813362,0.371928135333206,0,0,0,0,-0.146631673063151,0,-0.0450685376450184,-0.0638251845748799,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,-0.241315598619888,0,0.0230131991799171,0.230273253927751,0,0,0,0,-0.297534386796922,0,0,0,0,0,0,0,0,0.214710545682012,0,0.101912468243084,0,0,0.0896980405395371,0.277203910501411,0,0,0,0,0,0.167583909049473,0,0,0,0,0,0,0.00743299345245432,0,0,0,0,0,0,0,0,0.00693802844391786,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.085742398863026,0,0,0,0,0,0,0.03251207883886,0.0984081563665229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871765892032336,0.0225128779783087,0,0.0294066548629561,0,0,0.214699151111375,0,0.0191003239598526,0,0,0,0,0,0,0,0.00240642992640148,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.05906310631895,0,0,0,0,0,0.242571694296484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112973338501655,0,0,0,0,0.0558995328349752,0,0,0.0476621874412275,0.116702161989103,0,0,0,0,0,0,0.0119930741115467,0.048545382481664,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.140501260380409,0.341969526152598,0,0,0,0,-0.215638705429628,0,-0.0347387685731366,0,0,-0.0589478174313311,0.193071942463941,0,-0.0385985507821312,0,0,0.211845354159259,0,0,0,0,0,0,0.272691684534355,0,0.140412060491676,0,0,0,0.481719617799959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.379592617435538,0,0,0,0.0645523297412469,0,0,0.0893008553400385,0,0,0,0,0,0,0,0,0,0,-0.286981869783727,0,0,0,0,0,0,0,0.00844472421171996,0,0,0,0,0.076043654764563,0,0.169611513763911,0,0.203406814961132,0,0,0.172058711615192,0,0,0,0,0,0,0,0,0.0115175895700735,0.0299773346241781,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240766958172114,0.0681129988699677,0,0.0894656179214756,0,0,0,0.0208100158613565,0,0,0.0422153940388275,0,0,0,0,0,0,0.0414381396073939,0,0,0,0,0,0,0,0,0,0,-0.0042054223033367,0,-0.0358169708718835,0,0,0,0,-0.0340008237038589,0.00693348521622455,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.00652185170200918,0.161227712301274,0,0,0,0,0.0435328507998923,0,0,0,0,0,0,0,0,0.245900856284482,0.178665710024504,0,0,0,0,0,0.0379550957585652,0,0,0,0,0,0,-0.0370072154816252,0,0,0,0,0,0,0,0,0,0,0.034988083167236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213420016309008,0.0884010712426872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149590744962827,0,0,0,0,0,0.0377158058237622,0,0,0,0.125617641561873,0.118168942989734,0,0,0,0,0,0,0,-0.0229663720661386,0.00353933231460556,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0142529984439091,0,0,0,0,0,0.000998396603686704,0,0.0167506972384816,0,0,0,0.0293596044960272,0.0561587984504942,0,0.0746257611521574,0,0,0,0,0,0,0,0,0,0,0,0.106453512768142,0,0,0,0,0.0545517615617367,0,0,0,0.117901660536433,0,0.00302600804408031,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344785073338008,0.146244422013578,0.0661126810115401,0,0.463929174740078,0,0,0,0,0,0,0.0534980621692785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.015356894069137,0.00363825816830979,0,0,0,0,0,0
Change_TY3M,-0.273311752861346,0,0,0,0,0,0,0,0,0,0,-0.0646180121595023,0,0,0,0,0,0,-0.0704535505414935,0,0,0,0,0,0,0,0.242715129618802,0,0,0,0,0,0,0.0430960855631771,0,0,0,0.0447745060010061,0.0423230041130572,0,0,0,0,0,0.0187620195885312,0,0,0,0,0,0,0.00853748881772789,0.00987617101708976,0,0,0,-0.113781926032888,0,0
Slope,0,0,0,0,0,-0.0818843790288039,0,0,0,-0.0202672180390881,0,0,0,0,0,0,0.297844353924499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106889159173708,0,0,0,0,0,0,-0.0683753563025946,0,-0.166111739678213,0,0,0,0,0,0,0,0,0,0.624461004990497,0,0,0,0,0,0
TED,0,0,0.449016222154291,0,-0.13256322939122,0,0,0,0,0,0,0,0,0,0,-0.881112132106784,0,0,0,0,-6.93889390390723e-18,0,0,0.426466716988691,0,0,0,0,0,0,0,0,0,0,0,0.764326266129466,1.119578644724,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.300779061673475,0,0,0,-0.445824802225462,-0.27311681239928,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0573895769245915,-0.0004164159537053,0,-0.0315033954986722,0,-0.0879926716227007,0,0,0,0,0,0,-0.0835251163568606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128225578627611,-0.0487670474380217,0,0,0,0,-0.0126151451348481,0.0297679999517642,0,0,0,0,0,0,0,0,0,0,0,-0.00744887366150932,0.00390579976235203,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.100642844238655,-0.0815875761482299,0,0.0557395219719521,0,-0.00394419041491019,0,0,0,0,0,-0.0360377064755485,0,0,0,0,0,0,0,0,0,0,0.149913112900709,0,0,0,0,0,0,-0.0649676905987175,0,2.71050543121376e-20,0.0283536373784247,0,0,0,0,0.0640432609360915,0,0,0,0,-0.0443108984024071,0,0,0,0,0.0140250711244691,0.0335590934483462,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145952782427142,0.00580312501593794,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0450338002374024,0,0,0,0,0,0,0.0824694848325039,0,0.0396730359040852,0,0,0,0,0,0,0,0,0,0,0,0,0.0396495249722066,0,-0.135441946342093,0.0833970145107701,0,0,-0.0404751089267748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528969306458845,0.0101113907365332,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00506133835942497,0,0.00554015325562344,0,-0.00401403313008636,0,0,0,0,-0.00151930420342765,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00272920220641375,0,0,-0.00250250572979126,0,0.00130338803227528,-0.00623140698149541,0,0,0,0,0,0,0,0.0104461175319385,0,0,0,0,0,0.0112621867442792,0.00720802428296129,0.0123131743406087,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0145258289521863,0,0.0344600154020648,0.0200127386210873,-0.0488846255914666,0,0,0,0.00576005525790111,0,0,0,0,0,0,0,0,0.0199451661371987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00932861702572742,0.0036891038822021,0,0,0,0.0132324873340086,0,0,0,0,0,0.0183028446502934,0.0429544678305322,0,0,0,0,0,0,0
