,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600011.SH,X601898.SH,X600111.SH,X000708.SZ,X000301.SZ,X600660.SH,X601600.SH,X600010.SH,X002271.SZ,X000877.SZ,X600547.SH,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X000983.SZ,X601699.SH,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X600160.SH,X000807.SZ,X600995.SH,X000629.SZ,X600096.SH,X000408.SZ,X600219.SH,X000933.SZ,X600378.SH,X600489.SH,X000723.SZ,X000831.SZ,X600141.SH,X000932.SZ,X002080.SZ,X600348.SH,X600801.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600995.SH,0,0,0,0,0,0,0,0,0,0,0.0444203355613544,0,0,0,0,0,0.0414475587865994,0,0,0,0,0,0,0,0,-0.0412829361414113,-0.0172325542507616,0,0,0,0.138620121155076,0,0.136790249022641,0.0224884232663985,0,0.154446403785508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.305519859805529,0,0,0,0.0574318479025743,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.122664976866614,0,0,0,0.121807544621603,0,0,0,0,0,0,0,0,0.0118381644405793,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0219986294544679,0,0.0489493614464399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543871683515969,0,0,0.175728204237929,-0.0109087644113535,0,0,0.0435195644529535,-0.0375276779481155,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.132615347304868,0,0.0453657565244359,0,0,0,0,0.0260572805180743,0,0,0,0,0,0,0,0,0.0264633170433017,0,0.106292685626065,0,0,0,0.029911167001518,0,0,0,0.0135891678735315,0,0,0,0,0,0.018024940734258,0,0,0,0,0,0,0,0,0,0,0,0,0.0265126430713133,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.144514761407946,0,0,0,0.310929295523036,0,0,0.00612141749424898,0,0,0,0,0,0.0212439541793037,0.0649957470097489,0,0,0,0,0,0,0.042913945932148,0,0,0,0,0,0.0145118442388753,0,0,0,0,0,0,0,0,0,0.0413968636395732,0,0,0.0242953020834994,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.15695132337769,0,0,0,0,0,0,0,0.0752361205423499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550952638582555,0,0.127449209326698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01269215213551,0.00776116937240479,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0.193115556892382,-0.0718061522959419,0,0,0,0,0,0,0,0,0.185746440912153,0,0,0,0,0,0,0,0,-0.140844666258676,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246854548542655,0,0,0,0,0,0,0.0933869856117419,0.0468044076552497,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.116829741150694,0,0.0198810609203439,0,0,0,0,0,0.483100143225949,0,0,0,0,0,0,0,0,0,0,0,0,0.0545587915904199,0,0,0,0,0,0.0149857449403052,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.00522764081191846,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555127171864139,0,0.0189446949251608,0,0,0,0.0677178196652967,0,0,0,0.147342623021721,0,0,0,0,0.0751866117265087,0,0,0,0.020500929910243,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.524171455588614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643432352827858,0,0,0,0,0,0.195925347397138,0,0,0,0,0,0,0,0,0.011847803496952,0,0,0,0.0280813597777425,0.145570338671011,0.0914552171870595,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.0306398860119034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112687145940092,0.50574788544918,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0861845359184586,0,0,0,0.0187383833311664,0.0192235972450751,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.0493511378906934,0,0,-0.174313802568627,0,0,0,0,0,0,0.0436527146325187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111078457665192,0.131588314780452,0,0,0,0,0,0,0,0,0,0,0,0.118068884322501,0,0,0,0,0.063548158367481,0,0.0179321425629074,0.00649033659914792,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896260466854784,0,0.0278812185282126,0,0,0,0,0,-0.184334374288367,0.23218004494129,0,0,0,0,0,0.0504302741270516,0,0.0872135026154859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362335985638777,-0.0225370577164322,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0.052035630971243,0,0,0.200552746463182,0,0,0.0239850380771226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793037809541731,0.0515918324549292,0,0,0.00685491330763478,0,0,0,0.00071761261587515,0,0,0,0,0,0,0.000682749131603972,0,0.0298290169243705,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.482545282104535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159700627829502,0,0,0,0,0,0,0,0,0,0.103841846372613,-3.46944695195361e-18,0.112209664820375,0,0.00390443092894957,0,0.0305233953932785,0,0,0,0.054489069156973,0,0,0,0,0,0,0,0,0,0,0,0,0.0150548373570388,0,0,0,0,0,0
X000630.SZ,0,0,0,-0.0315543082474727,0.0517233123155822,0,0,0,0,0,0,0,0,0,0,0,0.388656804629456,0,0.196199843759277,0,0,0,0,0,6.93889390390723e-18,0,0.134079379959319,0,0,-0.0195801676012064,0,0,0.0809484402294353,0,0,0,0,-0.0318867759158008,0,0,0,0,0,-0.100916527276752,0,0,0,0,0,0,0,0.0924687806166581,-0.0786685751103034,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191110368469872,0,0,0,0,-0.353893762208424,0,0,0,0,0,0,0.028425885052844,0,0,0,-0.0376288522596017,-0.108010978972717,0,-0.148490820718802,0,0,0,0,0,0,0.0171429172221022,0.0351724834219513,0,0,0,0,0,0,0.187873884815145,0,0.346611288198755,0,0.0401808694651571,-0.0782075195569053,-0.0367429137150063,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099347928102705,0,-0.118129842701796,0,-0.355609580802014,0,0,0,0,0,0,0.533897389042882,0,0,0,-0.304034805658189,-0.125262791733207,0,0,0,0,0,0,0,0,1.02528340487846,0,1.04342796463101,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.481862282564626,0,0,0,0,-0.348843188717061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222154645777721,0,0,0,0,-0.460194948468422,0,0,0,0,0,0,-0.58615170288025,0,0,0,0,-1.38777878078145e-17,0,-0.0688115939437286,1.35248217352825,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0905557472414587,0,0,0,0,0,0,0.0894532041252191,0,0,0,0,0,-0.0478089514585814,0,0,0,0,-0.059188675866957,0,0,0,0.0604086041145926,-0.0211230498892445,0,0,0,0,0,0,0.00556493540553265,-0.0351288848702237,0,0.0170891543293859,1.0842021724855e-19,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0728651779872937,0.0314165884465299,0,0,0,-0.0884633084197776,0,0,0,0,0,0,-0.0979570431124042,-0.00702605186955755,0,0,0,0,0,0,0,0,0,0.0320591270227447,0,-0.0212461188119679,0,0,0,0,0,0,0,0,0,0,0,0.103033984470264,0,0,-0.0339900563819668,0,0.00553987863803234,0.0054578850469774,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000967463597560218,0,0,0,0,0,0,0,0,0.000897970009933043,0,0,0,0,0,0,-0.00581851486160082,0,0,0,0,0,0,-0.00419838313873495,0.00236908015176961,0,0,0,0,0,0,-0.000878734823845289,0,0,0.00596429974312066,0,0,0,0,0,0,0,0.015282390945209,-0.0149901673812464,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00642838329416904,0,0,0,0,0,-0.00662582827668423,0,0,0,0,0,0,0,0,0,0,0,0.00135599283170055,0,0,-0.00131748650111773,0,0,0,0,0,0,0,0.00158529813921242,0,0,0,0,0,0,0,0,0,0,-0.00351011185018719,0,0,0,0,0,-0.000703750513235446,0.00921247903874107,-0.00362849884826219,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239250246485759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103100557457859,0,0,0,0,0,0,0.0240987628203923,-0.0265843843210978,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00757706133584496,0,0,0,0,0,0,0,0,0,-0.00177868278243005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342016387998217,-0.0253621921830465,0.0325732348975088,-0.000674001503211428,0,0,0,0,0
