,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600795.SH,X600547.SH,X601600.SH,X600188.SH,X300072.SZ,X601991.SH,X600027.SH,X600157.SH,X600362.SH,X600111.SH,X600886.SH,X601992.SH,X600489.SH,X600309.SH,X600660.SH,X600623.SH,X002466.SZ,X600299.SH,X002075.SZ,X000792.SZ,X601158.SH,X000709.SZ,X000898.SZ,X000723.SZ,X600352.SH,X000408.SZ,X600583.SH,X000883.SZ,X000959.SZ,X000983.SZ,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X002470.SZ,X600021.SH,X000630.SZ,X600758.SH,X600126.SH,X000012.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.00259039220206639,0.0258006127839335,0,0,0,0,0,0,0.0557517273374228,0,0,0,0.0376102856205392,0,0,0.0791732546194084,0,0,0,0,0,0,0.345068214722224,0,0,0,0.120819224653785,0,0,0,0,0,0,0,0,0,0.125225781451814,0,0,0,0.119997770629792,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.199315445746333,0,0,0,-0.138993235875099,0,0,0,0,0,0,0,0,0,0,0.225395576144405,0.637660129458219,0,0,0.0397233383247537,0,-0.406738299497291,0.0239244006925806,0,0.103733351417414,0,6.93889390390723e-18,0,0,-0.106003364548101,0,0,0,0.0217000069496873,0.020862946824178,0,0,0,0,0.0247370828101837,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,-0.131942720691891,0,0,0,0,0,0,0,0.0893632268735659,0,0.113112163606401,0,0,0,0,0.398885932132709,0.032918915329053,0.050578571590191,0,0.214627322473382,0,0,0,0,0,0,0,0.110213905657264,0,0,0,0,0,0,0,0,0.0567923163564792,0,0.176989042743283,0,0,0,0.0375973306558632,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0202897707379778,0,0,0,0,0,0,0,0,0,0.0434374954742365,0,0,0,0.227269190777493,0.0642485115219554,0,0,0,0,0.0727718446186272,0,0,0,0,0,0,0,0,0.084913907851207,0,0.0562210373912852,0,0.0920589506202818,0,0.155118589983534,0,0,0,-0.00434432031152929,0,0,0,-0.0342152622943004,-0.0443081536872474,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.171227361954306,0,0,0,0,0,0,0,0,0,0,0,0.0637446272749195,0,0,0,0,0,0,0.261319958926921,0,0,0,0,0,0.232174637437996,0,0,0,0,0,0,0,0,0.0631485459754351,0,0.0906242993002088,-0.0160635028054983,0,-0.00919859602999534,-0.116939353114365,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,-0.111289926322165,0,0,0,0.101208980280715,-0.0230529852086246,0,0,0,0,0,0,0,0,-0.0786445105223327,0,0,0.0208733501198549,0,0.00833671867998253,0,0,0.309221941771082,0,0,0,0.059468775807338,0,0,0,0.0979272661711552,0,0,0,0,0,0,0,0,0.0214307703514537,0,0,0,0,0.0342032530049776,0.0188362065616225,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.122473056660731,0,0,0,0,0,0,0,0,0.24188444433211,0,0.0601003432423875,0,0,0,0,0,0,0,0,-0.0494473496540645,0.0584239585007331,-0.0191923142403932,0,0,0,0,0,0,0,0.0513359451515787,0,0.0929138841667787,0,0,0,0,0,0,0.0556553673961108,0,0,-0.314453072693846,0,-0.0645609248856619,0,0,0,0,0,0,0
X600352.SH,0,0,0,0.295727723538864,0,0,0,0,0,0,0,0.00588353434198851,-0.0288738581327966,0,0,0,0.114316311353029,0.133544372649614,0.085593708948023,0,0,0.0126880708450685,0,0.0993909515333285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654424079985056,0.00236066826383228,0,0.226689108400157,0,0,0,0,0,0,0,0,0,-0.0102796925963992,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0209772095648256,0.00411888514491815,0,0,0,0,0.234190295302118,0,0,0,0,0,0,0,0.360734646377822,0,0,0,0,0,0,0,0,-0.0761481097466543,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.218463262678132,0,0,0,0,0,0,-0.00771034197133067,0,0.275922824615879,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157004777069877,0,0,-0.036866657512168,0,0,0,0,0,0.0583772832688435,0,0.0367460242284244,0,0,0,0,0,0,0,0.00803274405108257,0,0.15654237954199,0,0.0825431876342163,0,0,0,0,0.0982352141567938,0,0,0,0,0,-0.0260641318256469,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0096946322604938,0,0.0180856912655719,0,0,0,0,0,0,0,0,0,0,0,0.0857784951636986,0.0234555884655761,0,0.0670352495864556,0.0562812466987656,0,0,0,0,0.0481281024437277,0,0,0,0,0,0,0,0,0.063799627256056,0,0,0,0,0.000294806613730464,0,0,0,-0.0321643031387928,0,0.0365120734646028,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.184225418009978,0,0,0,0,0.0384423133452136,0,0,0,0,-0.0392422736493005,0,0,0,0,0,0.0800596098804128,0,0.362359652653871,0,0,0.0958410235542342,0,0,0,0,0,0,0,0,0,0,0,0,0.0996304868329458,0,0,0,0,-0.00396342152612211,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.641910953157264,-0.0669391471275473,0,0,0,0,0,0,0,0,0,0.135403110463957,0,0,0,0.0965148984143842,0.0329693075407432,0,0,0,0,0,0,0,0,0.0193054750794976,0,0,0,0,0,0,0,0,0,0.107656859413095,0,0,0,-0.0717604284478614,0.030709278496672,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0.0371267793445849,0,0,0,0,0,0.379137504599017,0,0.0320965694247162,0.0830278955741884,0,0,0.18430271345498,0,0.0741255234246957,0,0.447957567453712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155194389980969,0,0.173132374553917,0,0,0,0.0346195909267596,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0373315669875247,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.027026822549479,0.0105995471058389,0.103358638064613,0,0.00680300996847634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384472154823365,0,0,0.122380428263581,0.0510239529015443,0,0,0,0,0,0,0,0.00326661348923996,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0804331579266732,0,0,0,0,0.201642967929101,0,0,0,0,0.111087271000282,0,0.0117107216974719,0,0,0.235370780196032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037494599380944,0.0111783891132972,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0196862592264045,0,0,0,0.126626456409589,0.00143157260709204,0,0,0,0,0,0.0245132073304544,0,0,0,0.00390107022089,0.10330853393942,0,0,0,0.0211882630969036,0,0,0,0,0.0853481904285182,0,0,0,0,0.0964801489168055,0,0,0,0,0,0,0,-0.00839062482751296,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023120258937029,0,0,0,0.182095506883043,0,0,0,0.216493818446027,0,0.0659321711891346,0,0,0,0,0,0,0.0381312201804219,0,0,0.028433308012632,0,0,0,0,0,0,0.0895728468452292,0.0390088260338263,0,0,0.0753427684186512,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0194581183443755,0,0,0,0.0595619847725341,0,0,0,0,0.23766692808788,0,0.0497036094587658,0.00186206045978365,0,0,0,0,0,0,0,0,0,0.0230488433972152,0,0,0,0.00395313852642706,0,-1.38777878078145e-17,0,0,0,0,0.0599111990832919,0,0,0,0,0.11351666525834,0.0195969270564911,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587747508506689,0,0,0,0.0871461119086897,0,0,0,0,0,0,0.00949479342653253,0,0,0,0,0,0,0,0,0.061938391342797,0,0,0,0,0,0,0,0,0.000384784837743682,0,0,0,0,0.0155007080976552,0,0.139297217094387,0,0,0,0,0
X600758.SH,0,0,0,0,0,0,0,0,0,0.0305386939832588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196131905089399,0,0,0,0,0,0,0,0,-0.158647336875976,0,0,0,-0.105795590676982,0,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0.0451347570022666,0,0,0,0,0,0.0855561808346547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198928648895994,0,0.021383507483011,0,0,0,0,0,0,0,0,0.0812939548594537,0,0,0,0,0,0,0,0,0,0,0,0,-0.326107725398204,0,0.00350503672003906,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0.0293393647709159,0,0,0,0,0,0,0,0,0,0,0.252101992240077,0,0.0581895233984071,0.0280058229806946,0,0,0,0,0,0,0,0.195176526328683,0,0,0,0,0.0980916729694994,0,0,-0.0613316398752131,0.0488566554934647,0.0939564888856722,0,0.0388580936316515,0,0,0,0,0,0.0404975760545469,0,0,0,0,-0.0840605272854587,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.036775990505361,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00249236205065092,0.177418917742632,0,0,0,0,0,0.107147062095205,0,0,0.0532537414372023,0,0.0782513737748587,0,0,0.161487428432273,0,0,0,-0.0741566643280962,-0.0717254045934057,0,0,0,-0.0223850686875411,0.0386986590352132,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0156273657463004,0.0358678498377205,0,0,0,0,0,0.0536686840463316,0,0,0,-0.0365783507824504,-0.00140564052201635,0,0,0,0,0,0,0.0339586763938237,-0.00398873759977426,0,0,0,0,0.011690694177097,0,0.0333643252105177,0,-0.0231949566679947,0,0,-0.0855695175884237,0,-0.000213890258501344,0,0,0,0,0,-0.00663532735199327,-0.10805330049391,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392412807375556,0,0,0,0,0,4.33680868994202e-19,0,-0.105695816172397,0.185286340797463,0,0.136036692499254,0,0,0,0,0,0,-0.765474706806338,0,-0.128944011637922,0,0,-0.129588896503568,0,-0.0622890978228372,0.0870342057818511,0,-0.315172621182843,0,0,0,0,0,0.391624607437324,0,0,0,0,0.182052834972281,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407675820324258,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0598850389860312,0,0,0,0,0,0,0,-0.00674693491587411,0,0,-0.267041574800204,0,0,0,0,0,0,0,0,0.135301372832608,0,0,0,0,0,0,0,-0.0528745545363925,0.0607998295429146,0.13594802880562,0,0,0.0944158272043918,0,0.0221919776704268,-0.33289739665532,0.0663423555563448,0,0,-0.0842510283286342,0,0.0441015244867016,0,0,-0.158089493797003,0,8.67361737988404e-19,-0.0251347370743134,0,0.222563364094663,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0582175031219103,0,0,0,0,0,0.0707763591477468,0,0,0,-0.0283742963291415,0,0,0,0,-0.137758672528412,-0.0326683323787296,0,0.0699482899393338,0,0,0,0,-0.00845961079649915,0,0,-0.0572831335984104,0,0.0041047487408637,0,0,0,0,0,0,0,0,0,0,0,-0.00112777183105922,0,0,0,-0.0332188393107067,0,0.0272883542224497,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.00393527794765523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00481803961921283,0,0,0,0,0.000214790956723034,0.00148275609827254,0,0,0,0,0,0,0.000474493776748632,0,0,0,0,-0.0114677376758967,0.0193860557463684,-0.00170545288719295,0,0,-0.073501283394982,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226992218421201,0,0,0,-0.000360840526812775,0,0,0.012216674395598,0,0,0,0,0.107445804768217,0.0169678478309954,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.0018941780426436,0.000765582357900323,0,0,0,0,0,0,-0.00030756527716352,0,0,0,0,0.00781155512485367,0,0,-0.003277479607821,0,0,0,0,0,0,0,0,0,0,0.00642049351506168,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0.00477745916256746,0.0108068094222927,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000747216260531813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311678859659613,0,0,0,0,0,0,0,0,0,0,0,0.0934610381193973,-0.0416153786011222,0,0,0,0,0,0
