,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X600801.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X000786.SZ,X002460.SZ,X600111.SH,X600027.SH,X002271.SZ,X601992.SH,X000723.SZ,X002466.SZ,X600176.SH,X600583.SH,X002353.SZ,X600516.SH,X000898.SZ,X600299.SH,X600426.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X600612.SH,X000027.SZ,X000629.SZ,X000553.SZ,X000825.SZ,X000630.SZ,X000792.SZ,X000539.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0488255407226328,0,0.0402131265954547,0.155455598022661,0,0,0,0,0,0,0,0,0,0.11458521068888,0,0,0,0,0,0.0282274184664441,0,0.017732476335655,0,0,0.0684835550950705,0.0245988635710663,0.0809246386119132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663379976718226,0,0,0,-0.0128672372241068,0.00791651895304241,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0430169743450655,0.0316906836290631,0,0,0,0,0,0,-0.0140439383102031,0,0,0,0,0,-0.0167443299279563,0,0,0,0,0.135084160153009,0,-0.00897469036756905,0.0284387382108823,0.0155862664171336,0,0,0,0.0306681631630373,0,0,0,0,0,0,0,0,0,0,0,-0.0386735375355854,0,0,0,-5.42101086242752e-20,0.00640324760507511,0,0,0,0.0185471884157678,0,0
X601088.SH,0,0,0,0.0998229782155896,0,0,0,0,0,0,0,0,0,0,0,0.0330144698854906,0.0235645098901969,0,0,0,0,0,0,0,0,0,0,0,0.00616713639530257,0,0,0,0.0618013155388798,0,0.135672429451685,0,0.0107241245302624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00726289556416474,-0.00366541616794756,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0741348903741385,0,0,0,0,-0.0124929699634023,0.0067961208821063,0,0,0,0,0,0.397074459162936,0,0,0,0,0.0706652766548774,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.00440283235287984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125640260245883,-0.0278768778613523,0,0,0,0,0,0
X600309.SH,0,0,0,0.101632609449151,0,0,0,0,-0.104096389788911,0,0,-0.0666845949248915,0,0,0,0,0.13515984152772,0,0,0,0,0,0,0,0,0.198997171190643,0,0,0,1.73472347597681e-18,0,0,0.100214709030905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862552150852631,0,0,0,-0.0378281542064649,0.0171833844833031,0,0,0,0,0,0
X600019.SH,0,0,0.191036110518804,0,0,0,0,0,0,0,0,0.118349374174915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182314164732957,0.161749961428342,0,0,0,0,0.00365425344218823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395475754875353,0,0
X600547.SH,0,0,-0.192329714506536,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224133990762401,0,0,0,0,0,0,0,0,0,0,0,-0.0785976987135969,0,0,0,0,0,0,0.0878816890698754,1.18724425245018,0,0,0,0,0,0,0,0,0,0,0.102209774994434,0,0,0,-0.0193471630813713,-1.35525271560688e-20,0,0,0,-0.0207914566540742,0,0
X600011.SH,0,0,0,0,0,0,-0.0768461495415635,0,-0.0443746332147738,0,0.0194343047753665,0,0,0,0,0,0,0,0,0,0,0.0305688272249974,0,-0.00491934007652526,0.185385214533325,0.0506943023912848,0,0,0,0,0.156246222652989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145816677467124,0,0,0,0,0,0,-0.00637803905888679,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.214231007899403,0,0,0,0,0,0,0,0,0,0,0,-0.118584653898726,0,0,0,0,0.469765363563952,0.0467692077837287,0.127779415450661,0,-0.0970361042670562,0,0,0,0.124310545817087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284045677690483,0,0,-0.0441256531155374,-1.73472347597681e-18,0,0,0,-0.0864112970235259,0,0
X601898.SH,0,0,0,0,0,0,0,0,-0.00253699493184759,0,0,0,0,0,0,0.387922717796477,0,0,0,0.100330888676435,0,0,0,-0.0828899482284874,0,0,0,0,0.0932408205851525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258188960590721,0.0159423895694845,0,0,0,0,0,0
