,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600795.SH,X600886.SH,X601898.SH,X601600.SH,X600688.SH,X601991.SH,X000709.SZ,X600027.SH,X000539.SZ,X600362.SH,X600157.SH,X600111.SH,X600583.SH,X002075.SZ,X600188.SH,X600352.SH,X600309.SH,X601158.SH,X601992.SH,X002353.SZ,X000898.SZ,X600021.SH,X000878.SZ,X600660.SH,X000629.SZ,X000027.SZ,X600808.SH,X000883.SZ,X000959.SZ,X002470.SZ,X600863.SH,X000792.SZ,X000825.SZ,X600489.SH,X600578.SH,X600307.SH,X600547.SH,X600315.SH,X000060.SZ,X000786.SZ,X600022.SH,X601918.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0.120713696989602,0,0.0412027124312465,0,0.0262397701022236,0.0148922077169,0,0,0.00233056051356931,0,0,0,0,0,0,0,0,0,0.103779784710181,0,0,0,0,0,0.122940149016977,0,0,0,0.0973839875826764,0,0,0,0,0,0,0,0.157240445844796,0,0,0,0,-0.00489644922692461,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186615294127391,0,0,-0.0274410630749863,0,0,0,0,0,-0.109182522819278,0,0,0,0,0,-0.0803904281308266,0,0,0,0,0,0,0,0,0,0,0.0937447215630015,0,0,0.437389730274446,0,-0.0246086017849736,0.000550752379224894,0,0,0,0,0,0
X601991.SH,0,0,0,0.132727379072015,0,0,0,0,0,0.260527464472643,0,0,0,0,0.214241321545499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146772924153405,0,0,0.0332004574261615,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0556612859167702,0,0,0,0,0,0,0,0,-0.00190003986592862,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0394340684195951,0,0,0.0765177175051539,0,0,0,0,0.1429340343202,0,0,0,0,0,0,0,0.138844958379641,0,0,0,0.0601246725971845,0,0.208071302013093,0,0,0,0.15848426008693,0,0,0,0,0,0,0,0,0,0.0435496141457082,0.0933319552850153,0,0.00511328837577985,-0.00324184346647934,0,0,0,0,0,0
X600027.SH,0,0,0,0.0680229409080736,0,0,0,0,0,0,0,0,0,0.0253448995780907,0,0,0,0,0,0.0294487348014061,0,0,0,0,0,0,0,0,0.0286034949859606,0,0,0,0,0,0,0,0,0.530002085634936,0,0,0,0.0125156233873431,0,0,0,0,0,0,0.0920770905953922,0,-0.0105717205603127,-0.0054763036082971,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.0433291135794307,0,0,0.0638619014912144,0,0,0.129852672769138,0.222141860600727,0,0,0,0,0,0,0,0.165927476381137,0,0.0818369541922915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359931734768848,0,0.00562803609104031,0,0,0,0.0261778937807919,0,0,0,0,-0.00635266524837287,-0.0266096564407247,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0385261355584837,0,0,0,0,0,0,0,0,0,0,0,0.0657271373548054,0,0,0,0,0,0,0.0277688269540398,0,0,0,0,0.11070247402088,0.0144145073069922,0,0,0,0,0,0,0,0.196594394550856,0.117634204000544,0,0.173576680133609,0,0,0,0,-0.0128438166803499,-0.0178702403828094,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039873883582708,0,0,0,0,0,0,0.109503722093196,0,0,0.00791716585647521,0.28450921067276,0,0,0,0,0.111668397767783,0,0,0,0,0,0,0,0,0,0.0622725121092508,0,0,-0.00533583337659973,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.208224077868973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156197689617651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636284194427309,0,0.00623970008776984,0,0,0,0.0833800293024892,0,0,0,0,-0.0196063040375341,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,-0.0477546730726465,0,0,0,0.106877794840562,0,0,0,0.118027496346398,0.270480142459149,0,0,0.210658784232919,0,0,0,0,0,0,-0.00077161882711382,0,0,0,-0.0623576841842418,0,0,0,0.0720033072111959,0,0,0,0,0.023486262918055,0.104062918170921,0,0,0,0,0,0,0.0600967772954663,0,0,0,0,-0.0125910598962898,-0.00955656620709445,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.0371162585390648,0,0,0,0,0,0,0.274605108957232,0,0,0,0,0,0,0.134702686959125,0,-0.0621386106726034,0,0,0,0,0,0,0,0,0,0.0275513326263565,0,0,0,0,-8.67361737988404e-19,0,0,-0.161813592063066,0,0,0,0,0,0,0,0.0201858101316039,0.0236805955645237,0,-0.0183440766589347,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.089788246149976,0,0,0,0,0,0,0.0338429813051581,0.0450656620828964,0.375912346185783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020070998707847,0,0,0,0,0.176187645617255,0,0.029457360784171,0,0,0,0,0,0,0,0,-0.018560128473485,-0.030381141413421,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255497310540406,0,0,0,0.0720299734504844,0,0.160567963267148,0.104437545037765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559111942937161,0,0,0.00288741946523987,0,-0.0121958498788581,-0.01394012108828,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277634347887021,0,0,0,0,0.0479521629646142,0,0,0,0,0.00560188836922384,0,0,0.11963855080331,0,0.107472319769415,0,0,0,0.132250836164769,0.166575342078489,0,0,0,0,0,0,0,0.0594147284047601,0,0,0,0,-0.00133957066518552,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172759476895922,0,0,0.0698241372182246,0.0635400253456287,0.161198061370233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126315233328975,0,-0.0102399610369746,-0.00576704722984847,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0859980244954582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295990041439864,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0491730539565357,0,0.222422475258146,0,0,0,0,0,0,0.0730233577588321,0,0,-0.00808417471138306,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191413861952885,-0.0145784796635329,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.209332052795926,0,0,0,0,0,0,0,0,0.103493429424066,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0723157158620469,0,0,0,0,0,0,0,0.0109523878315448,0,0,0,0,0,0.166738129396573,0,0,0,0,0,0.159898314507656,0,0,0,0,-0.000666996530953131,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.139885725575405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170799045955404,0.0341665367320293,0,0,0,0,0,0,0,0.0385702523846144,0,0,0,0,0,0,0.127166319452483,0,-0.0245854486295116,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0.0770461121328995,0,0,0,0,0.203528294567896,0,0.0552008910296371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189344643478744,0,0,0,0,0,0,0,0,-0.0647497551569342,0,0.00474512058290367,-0.00334964912927536,0,0,0,0,0,0
X600660.SH,0.0160582341127103,0,0,0.0172740474305798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138142840310541,0,0,0.177245481369942,0,0,0,0,0,0,0.0194382137579269,0.0545384730921597,0,0,0.189243324222572,0,0,0,0,0,0,0,0.0298169802953651,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.148201780304762,0,0,0,0,0,0,0,0,0.0598097441213387,0,0,0,0,0,0.0146499931010303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272984081361002,0,0,0,0,0.187282155473955,0,0,0,0,0.0511946940960129,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146737105856323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213504187479347,0,0,0,0,0.00618833050664307,-1.73472347597681e-18,0,0,0,0,0.0237059432140125,0,0,0,0,0,0.261833956792651,0,-3.46944695195361e-18,0,0,-0.019450394966469,-0.0081799159991941,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.180070604563744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050513149009203,0,0,0.036739014100943,0.114088580404248,0,0,0,0,0,0,0,0,0,0,0,0,0.0109494155650316,0,0,0,0,0,0.265391764518746,0,0,-0.00487810489004531,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.058233805922665,0.00627241856671173,0,0,0,4.33680868994202e-19,0,0,0.0155966419375513,0,0,0,0,0,0,0,0,0,0,0.06239637130793,0,0,0,0.21138448107834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050003011650765,-0.00265719793095246,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748627359554281,-0.00643161447428129,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958612127292556,0,0,0,0,0.20442405850643,0,0,0,0.270842485306655,0,0.0423890118868851,0,0,0,0,0,0,0,0,0,0,0.0583845195004724,0,0,0,0,0.00509751147494432,-5.42101086242752e-20,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434186393343237,0,0,0,0,0.0539596501131768,0,0,0,0,0,0,0,0,0,0,0,0.0801203753535729,0,0,0,0,0,0,0,0,0,0,0.0911490618446773,0,0,0,0,0.10513354791581,0,0,-0.0182805820728944,-0.0175316665118011,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0288932829971964,0,0,0,0,0,0,0,0.152264461894957,0,0,0,0,0,0.0313167533880596,0,0,0,0,0,0,0,0,0,0,0.0565951482250762,0.16249778095827,0,0,0,0,0,0,0,0.110764610819423,0,0.0558470315811682,0.126194935835546,0,-0.0135610816948463,-0.0293576662216098,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0147452528881275,0,0,0,0,0,0,0,0,0.228945749139666,0,0,0,0.0300257167051646,0,0.0861376718944929,0,0,0,0.00988863462135594,0,0.166717768960416,0,0,0,0.129028702130279,0,0,0,-3.46944695195361e-18,0,0,0,0.126176052601033,0,0,0,0,-0.00586822415833003,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.191273082676307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116044420246006,0,0,0,0,0.00674359238990881,0,0,0,0,0,0.0814466886269073,0,0,0,0.358771303543578,0,0,0,0,0.00195295001507266,0,-0.00897535776113377,0,0,0,0,0,0,0
X600578.SH,0,0,0,0.197805063719836,0,0,0,0,0.0407537226158819,0,0,0,0.1500706266164,0,0.175120396680658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744327631144122,0,0,0,0.206814051159024,0,0,0,0,0.0687591109368179,0,0,0,0,4.33680868994202e-19,0,0,0.000187954151499261,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869059149254733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159772832646845,0,0,0,0,0,0.0801084918932869,0,0,0,0,0,0,0,0.11631019138756,0,0,0,0,-0.0482515375590215,-0.0320963946860091,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600096769530587,0,0,0.0299893803588408,0,0,0,0,-0.0120958508208155,0,0,0,0,0,0,0,0,0,0,0,0.000228940699867078,0,0,0,0,0,1.0186296804657,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.00621719290566131,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0549822929779469,0,-2.71050543121376e-20,0,0,0,0.0479463119814333,0,0,0.0518860503003847,0,0,0,0,0,0.103092388387546,0,0,0,0,0.0488571857575241,0.0297519538347259,0,0,0,0,0,0.0637249654512492,0,0,0,0,0,0,0,0,0,0,-0.0305325210066226,-0.0172961999281234,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120060002658043,0,0,0,0,0.0923695768294221,0,0,0,0,0,0.267015926762591,0.0759267500084967,0,-0.0291900709924381,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141377030389727,0,0,0,0,0,0,0,0,0,0,0.07910117844523,0,0,0.0168257427606973,0.211304545734987,0.00391992206820972,0,0,0,0,0,0,0,0.0482953611010035,0,0,0,0.186816948814311,0,0,0,0,-0.000795090720201524,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0.0649550045558699,0,0.0730301735094435,0,0,0.305587174463283,0,0,0,0,0.0545413042153623,0,0,0,0,0,0,0,0,0,0,0,0,0.0551668708309468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189397923429098,-0.0258065163557503,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.145055146112961,0,-0.057937902257756,-0.0160999777677732,0,0,0,0,0,0,0,0.11808014115075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149318245658376,0,0,0,0,0,0,0,-0.109453829527124,0,0,0,0,0,0,0,-0.0019519933820083,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343436424599746,0,0,0,0,0,0,0,-0.715277058828754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52578527447521,0,0,-0.956378375700592,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.207023435830853,0,0.224855637905051,0,0,0,0,0,0,0.380750543818507,0,0,-0.467419552085724,-0.163102353056851,0,-2.26583234076923,0,0,0,0,0,-0.620622517424762,0,-0.243752994222623,0,0,0,0,0.419101613197078,0,0,0,0,0,-0.361569671197161,0,0,0,0,-0.426141137192629,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455380783745527,-0.503049541102695,0,0,0,0,0,0,0,0.0250565097909454,0,0,0,0,0,0,0,0.118287314812105,0.132674473095378,0,0,0,0,0,0,0,0,0,-0.00825745132980435,0,0,0,0.187667640378705,0.0238373880712307,0,-0.0130342956430562,-0.0350900957242763,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.124467221126484,0,0,0,0,0,0,0,0,0,0,0.0150722933633786,0,0,0,0,0,0,0,0,0,0,0.0992227807021481,0,0,0,0,-0.0762148031763298,0,0,0,0,0,0,0,0,0,0.0920026961531673,0,0.209622253353258,0,0,0,-0.23998572643797,-0.0112664803424857,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00431685855154875,0,0,0,0,0,0,-0.000964278677651213,0,0,0,0,0,0,0,-0.00338153530830503,0,0,0,0,0,-0.0127747053465237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414404283705691,0,0.00399452950604363,0.00638938357867602,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00314759591546875,0,0,0,0,0,0,-0.0307585589504319,0,0,0,-0.00981479707130015,0,0,0,-0.000401428994264968,0,0,0,0,0,-0.0108847118880664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556268915247638,0.0128372329549899,0.0144461544883279,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00652762350743679,0,0.00217762726955223,0,0,0,0,0.0104388628505842,0,0,-0.00497684242317155,0,0,0,0,0,0,0,-0.0050668394927449,0,0,0,0,0,0,0.00249336471959879,0,0,0,0,0,-0.0076818889872043,0,-0.00677720697321013,-0.00312127349177313,0,0,0,0,0.0133673462052277,0.00196051254725247,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036963796326531,0,0,0,0,0,0.00106572744407633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00203863897039311,-0.00136592923326523,0,0,0,0,0,0
