,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X601600.SH,X002466.SZ,X600688.SH,X601991.SH,X600660.SH,X600362.SH,X600795.SH,X600516.SH,X600547.SH,X002460.SZ,X300072.SZ,X600886.SH,X600111.SH,X601992.SH,X000898.SZ,X600176.SH,X000786.SZ,X600352.SH,X000553.SZ,X600299.SH,X600027.SH,X000792.SZ,X000709.SZ,X002271.SZ,X000825.SZ,X000408.SZ,X601158.SH,X600489.SH,X601699.SH,X600426.SH,X600157.SH,X600808.SH,X002470.SZ,X600219.SH,X000830.SZ,X000883.SZ,X600315.SH,X000630.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.110774227458345,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.11088668539627,0.137013715985175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173743794979334,0,0,0,0,0,0,0,0,0.00734140135299045,0,0,0,0,0,0,0
X600028.SH,0,0,0.246942429730105,0,0,0,0,0,0,0,0,0,0,0,0.0406670632759565,0,0,0.160969557592739,0,0,0,0,0,0.0237462228988729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167024025013558,0,0.0281700020805199,0.0231178994021949,0,0,0,0,0,0
X601088.SH,0,0.0691168150417991,0,0.366477705509092,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101854086479142,0,0,0,0,0,0,0,0,0.33262719501769,0,0,0,0,0,0,0,0,0,0,0,0.00868762085186374,-0.0267482306518125,0,0,0,0,0,0
X600019.SH,0,0,0.462405223736944,0,0,0,0,0.186250097793699,0,0,0,0,0,0,0,0,-0.100687934934447,0,0,0,0,0,0,0,0,0,0,0,-0.0785090719090397,0,0,0,-0.147747109209798,0.0899081390483519,0,0,0,0,0,0,0.199567584466295,0,0,0,0,0,0,0,0,0.0128709455189418,0,0,0,0,0,0,0
X600585.SH,0,0,0.109994765206093,0.1215550414116,0,-0.019306117658432,0,0.283655986490682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202361405931218,0,0,0,0,0.0477353746183434,0,0,0,0,0,0,0,0,0.0180756738959244,0,0,0,0,0,0,0,0,0,-0.000238354974179461,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.14070976291428,0,0,0,0,0,0,0,0,0,0,0,0.0374172430764902,0,0.00596796310165913,0.0587638397847859,0,0.104431768449861,0,0,0,0,0,0.156503276422479,0,0.224549346234614,0,0,0.0502917992521379,0,0,0,0,0.0713847536230726,0,0,0,0,0,0,0,0,0,0,0,-0.00233552256107383,-0.0440422957365818,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800789705356439,0,-1.73472347597681e-18,0,0.0882123502631977,0.0362073638496105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00632394722087202,0,0,0.0410335387393788,0,0,0,0.222986386943239,0,-0.001253417862188,0.00158210112357318,0,0,0,0,0,0
X600188.SH,0,0,0,0.427944655252528,0,0,0,0,0,0.0304728796312064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348397391814506,0,0,0,0,0,0,0,0,0,0,0,0,0.222813204597229,0,0,0,0,0,0.108688603198191,0,0,0,8.67361737988404e-19,0,-0.0232697485299286,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0282086557505625,0,0,0,0,0,0,0.291187699755347,0,0,0,0,0,0,0,0,0,0,0,0.054167077081451,0,0,0,0.061571888785086,0,0,0,0,0,0,0.0442677270533666,0,0,0.0444849919064969,0.02729354715461,0,0.0379392971298683,0,0,0,0.102655315684316,0,0.0146379011990218,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.734477923976945,0,0,0,0,0,0,0,0,-0.208610875720239,0.264325453645962,0.0562889171300141,-0.23778129119278,0,0,0,0,0,0,-0.265563834876882,0,0,0,0,0,0,0,0,0,0,0,0,0.0673255023707932,0,-0.353896400086923,0,0,0,0,0,0,-0.465873187758191,0.0560964037845487,0,0,0,0,0,0,0
