,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X600660.SH,X002271.SZ,X000708.SZ,X601898.SH,X601600.SH,X600547.SH,X600362.SH,X000301.SZ,X002466.SZ,X000786.SZ,X600111.SH,X600010.SH,X600188.SH,X600426.SH,X600886.SH,X600011.SH,X600176.SH,X000027.SZ,X601991.SH,X600795.SH,X600803.SH,X600219.SH,X600352.SH,X600489.SH,X000807.SZ,X000932.SZ,X600801.SH,X000825.SZ,X000408.SZ,X000898.SZ,X600688.SH,X000959.SZ,X002353.SZ,X300037.SZ,X601699.SH,X600315.SH,X600157.SH,X000830.SZ,X002080.SZ,X600486.SH,X600299.SH,X600027.SH,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,-0.195794516707031,-0.179754851482606,0,0,0.461500732284566,0,0,0.250193118156278,0,0,0,0,0,0,-0.0713926393673502,0,0,0,0,0.192029923128994,0,0,0,0,0,0,0,0,0,0,0,0,0.112629332379703,0.0169689012485784,0,0,0,0,0.20737197384313,0,0,0,0,0.148381594489295,0,-0.0618945127818511,0,0,0,0,-0.0204492619085978,0,0
X600426.SH,0,0,0,0.101300446186817,0,0,0,0,0.0773187041794483,0.160591661835155,0,0,0,0,0.0461019997179189,0,0,0,0,0,0,0,0,0.0651164172415569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907683992195618,0,0,0.35260114759682,0,0,0,0,0,0,0,0,0,0,0,-0.0506826453535204,0,0
X600886.SH,0,0,0,0,0,0,-0.0200896838112099,0,0,0,0.0403904904892672,0,0,0,0.00877848722518594,0,0,0,0,0.00755790313896182,0,0,0,0.0426694824599521,0.131573705706784,0,0,0.0660542458682181,0,0,0.038093004000429,0.0674860660830988,0.0840844947238766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165025413499817,0,0
X600011.SH,0,0,0,0,0,0,0,0.0695298423196188,0,0,0,0,0,-0.0371383813291445,0,0,0,0,0,0,0,0,0,0.00718893265998421,0,0.310144320896454,0.022482070548086,0,0,0,0,0,0.0301495967163103,0,0,0,0,0,0,0,0,0,0,0.0176784374042026,0,0,0,0,0.184460968866736,0,0,-4.33680868994202e-19,0.0034299504719604,0,0,0,-0.023176306110591,0,0
X600176.SH,0,0,0,0,0,0,0.051125586513217,0,0,0,0,0,0,0,0.0924393316163956,0,0,0.0106120842640636,0,0,0.175319272908005,0,0,0,-0.0538198112892532,0,0,0,0,0,0,0.142420373347579,0.125251137067029,0,0,0,0,0,0,0,0,0,0,0,0,0.163970240505618,0.117930513203371,0,0,0,0,0,0,0,0,0,-0.0327804065331736,0,0
X000027.SZ,0,0,0,-0.329435168155545,0,0,0.473610605448295,0,0,0,0,0,0.309997610702509,0,0,-0.0860854327942625,0,0.00310683807206991,0.185088433416658,0,0,0,0,0,0,0.783869155761765,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.124998135571812,0,0,0.0236678682480227,-0.105388145817188,0,0,0,0,0,0,0,0,0,0,0,-0.0200645391639436,0,0,0,0,-0.0691910657861306,0,0
X601991.SH,0,0,0,0,0,0,0,-0.118331969907859,0,0,0,0,0,0,0,0,0,0,0,0.0349760684748381,0,0,0,0.0294223337361574,0.246444929831447,0,0,0,0,0,0,0.00926548320241058,-2.16840434497101e-19,0,0.0541280104937473,0,0,0,0,0,0,0,0,0,0,0,-0.0389022407912627,0,0,0,0,0.0319443618296442,0,0,0,0,-0.0411838594265053,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216791893471071,0,0,0,0,0.179793282655893,0,0,0,0,0,0,0,0,0.0308509709980396,0,0,0,-0.0846960120576001,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.0371790285033791,0,0,0,-0.0497012202164067,0,0
X600803.SH,0,0,0,0,0,0,0,0.146822790164119,0,0,0,0,0,0,0,0.0617988742117385,0,0,0,0,0.0534515023447496,0,0,0,-0.00525879785127814,0,0,0,0,0,-0.0682224490654944,0.0879652725495483,0,0,0,0.0372846205605676,0,0,0,0,0,0,0,0,0,0.299351576567088,0,0,0,0,0,0.0209245707036289,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.178420044531761,0.134164319177583,0,0,0,0,0,0,0.0165360979823416,0,0,0,0,0,0,0,0,0,0,0,0,0.107671513526619,0,0,0.012647062395991,0,0.0962339745959534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291122509767509,0,0,0,0,-0.00948599798406125,0,0
X600352.SH,0,0,0,0.0803041981897785,0,0,0,0,0,0,0,0,0,0.04435459353925,0,0,0,0,0,0,0,0,0,0.0164917348609476,0,0,0,0,0,0,0,0.0664661056346577,0,0,0,0.00392844769748795,0,0,0,0,0,0,0,0,0.149916495925395,0,0,0,0,0,0,0,-0.0018320068494848,0,0,0,-0.0304348265362886,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0115487864217839,0,0.867515074804014,0.0273741367111993,0,0.00153452229365661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196876205812455,0,0,0,0,0,0,0.01138071857729,0.0255656223573188,0,0.112025570388609,0,0,0,0,0,0,0,0,0,0,0,0.0048387207788874,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0.683054548963255,0,0.285279187416335,0.125294134359821,0,0,0,0,0,0,0,0,0,0,0.0306909018833556,0,0,0.148270445520952,0,0,0,0,0,0.0587675632371545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326173765779941,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0259174469510415,0,0,0,0.188891416994143,0,0,0,0.13085259840197,0,0.0438024655193724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549266143316132,0,0,0.236726811855449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168971957869177,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980582005757356,0,0,0,0,0,0,0.0741106374930958,0,0,0.0425631120440775,0,0,0,0.110993071203087,0,0,0.0695102804609751,0.0303417310842084,0,0,0.0724301428153424,0.0832202413309142,0,0,0,0,0,0,0,-0.0324175353892237,-0.0311032273413463,0,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.409288984132298,0,0,0,0,0.157192275282989,0,0.147992135389665,0,0,0,0,0,0,0.0227979050665513,0,0,0,0,0,0,0,0,0,0,0,0.113969920379255,0,0,0,0,0.229750850630474,0,0.190668599411722,0,-0.0785342559593329,0,0,0,0,0,0,0,0,0,0,0.0515905666157626,0,0,0,0,0,0,0
X000408.SZ,0,0,0,-0.030826080663546,0,0,0,0,0.57309913547038,0,-0.0580930429342502,0,0,0,0,0.173332428900245,-0.340991957455069,0,0,0,-0.128144173041341,0,0,0,0,-0.00902125645585844,0,-0.0559865189402071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155309689222486,0,0.21833642184506,0,0,0.15157054514944,0,0,0.525931889029208,0,0.172555692642299,0,0,0,0.0621500435439953,0,0
X000898.SZ,0,0,0,-0.0586179710731785,0,0,0,0,0,0.0917311224494512,0,0,0,0,0,-3.46944695195361e-18,0,0,0.115838038942534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342818936740944,0,0.191080981021869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1204146422221,0,0,0,0.0441305035796231,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0536957348956321,0,0,0,0,0,0,0,-0.00489643415385352,0,0.0686316945692837,0,0,0,0,-0.00644340920255464,0,0,0,0,0,0,0.0581561849432258,0.0377870145320683,0,0,-2.16840434497101e-19,0,0,0.0785302236533075,0,0,0,0,0.0471581408701922,0.105391773327987,-0.0987987612528593,0,0,0,0,0,0.0383312415511434,0,0,0,0,0.00826234070987452,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.191717182180452,0.0106260032108097,0,0,0,0,0,0,0,0,0.129339207035178,0,0,0,0,0.0669890564469731,0,0,0,0,0,0,0.0188857859555481,0,0,0.0846883551180495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111566262751166,0,-0.0437151301934061,0,0,0,0,-0.0181070239993886,0,0
X002353.SZ,0,0,0,0,0,0,0.149343925806021,0.120574310055893,0,0,0,0,0,0,0,0,0,0,0,0.138443343293385,0.0628714960227147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184733552099676,0,0,0,0,0.121455518430855,0,-0.0794305013803101,0,0,0,0,0,0,0,-0.0133117504094289,0,0
X300037.SZ,0,0,0,0,0,0,0.145832304650763,0.124972473112853,0.303322410243707,0,0,-0.195095511520083,0,0,0,0,0,0.15756862463463,0,0,0,0,0,0,0,0,0,-0.125445253673822,0,0,0,0,-0.0116344332341626,0,-0.0353965851731252,0.150001571683976,0,0,0,0,0,0,0.0157018356927349,0.0581415420645792,0,0,0,-0.178646039442977,0,-1.73472347597681e-18,0,0,0,0,0,0,0.016063629164022,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861069445714691,0,0,0,-0.00637183129336455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776130032281027,0,0.0584451251830004,0,0.0509819049273597,0,0,0,0,0,0,0.565878340991091,0,-0.00959986951684364,0,0,0,0,0.0148689660836318,0,0
X600315.SH,0,0,0,0,0,0,0,0,0.00507199887389907,0.3592203902421,0,0,0,0,0,0,-0.019712446173198,0,-0.0556130885576191,0,0,0,0,0,0,0,0,-0.165960121909067,0,0,0,0,-0.00694378451517451,0,0,0,0,0,0,0,0,0.03600365602269,0,0,0.061805414747423,-0.205136628012257,0.136420575677481,0,0,0,0,0,0,0,0,0,0.0424397246977108,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.033045220908162,0,0.210693216423223,0,0,0,0,-0.143886934156963,0,0.101880326812425,0,0,0,0.0168306157939321,0,0,0,0,0.102131410839167,0,0,0,0,0,0,0,0,0,0.145783132033344,-0.0396995656061214,0,-0.13562433274829,0,0,0,0,0,0,0,0,0,-0.0819402509066444,0,0,0,0,0.00525702809093307,0,0
X000830.SZ,0,0,0,0,0,0,0.0784974252732645,0,0,0,0,0,0,0.0636281059854579,0,0.0605200950432798,0,0.0668315108371145,0,0.0793648828586235,0.308930824978756,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.00643877474481984,0,0.0490689455778473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211291393735028,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248606744528814,-0.0562879516292796,0,0,0,0,0,0,0,0,0,0.030767629374703,0,0,0,0,0,0,-0.016989467062839,0,0,0,0,0.143183579252696,0,0,0,0,-0.0119703740990312,0,0,0,0,-0.0041718022449153,0,0
X600486.SH,0,0,0,0.198750169356327,0,0,0,0.0593055317652152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291281733611484,-0.0939949242747458,0,0,0,0,0,0,0,0,0,0,0.044951883488826,0,0,-0.060094776337367,0.12180318414107,0,0,0.0866564590534638,0,0,0,0,0,0,0,0,-0.0764732693689853,0,0,0,0,0.0292930839580403,0,0
X600299.SH,0,0,0,0.0650620474784152,0,0,0.00752611180786806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07808666926552,0,0,0,0,0.0429666317822684,0,0,0.0792696538391846,-0.01459508716076,0.252010147895939,0.0898739466613739,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0256017267489093,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743953613931055,0,0,0,0,0,0,0,0.143888191452497,0,0.0233744518771574,0,0.0234500599468167,0,0,0,0,0,0.00176377091749371,0,0.084289677688104,0,0,0,0.0233879554310445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322614604966034,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.122719640604316,0,0,0,0,0,0,0.235881921175902,0.0138608102027233,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0172827139703932,0,0.0255298082621772,0,0,0.448435405621497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018816690520424,0,0
Change_TY3M,0,0,0,0,0,0,-0.0394749018092149,0,0,0,0,-0.0782692375412966,0,-0.123498600717094,0,0,0,0,0,0,0,0,0,0,-0.0210326456086376,0,0,0,0,0,0,0,0,0,0.076079080292873,0.0800842570047751,0,0,0,0,0,-0.0942606588867324,0,0,0,0.0100686529819888,0,0,0,0,0,-0.0256621632562663,-0.0656447993549077,0,0,0,0.00573215790989509,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127212802261943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00852707726436242,0,0,0.174650117617295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15784687446722,0,0,0,-0.152636562908354,0,0
TED,0,0,0,0,0,0,0,-0.0328558934380451,-0.0713588360481396,0,0,0,0,0,0,-6.93889390390723e-18,0,0.198202542589476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836817113546139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496056565247655,0,0,0,0,0.171319593484824,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0492500043376282,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382194337355682,0,0,0,0,0,0,0,0,-0.0586421775075469,-0.0394253111961242,0,0,0.0027798261959499,-0.031257001462685,0,0,0.0429457195518243,0.136564213007518,0.073285562252731,-0.0192046597385963,-0.039727216555582,0,0,0,0,0,0,0,0,0.00148491431922443,0,0,-0.0635172717374754,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0066211315588636,0.0670747594441361,-0.00765805851245855,0,0,0,0,0,0,0,0,0.0261073000326807,0,0,-0.0336919549371676,0.00300931551631181,0,0,0,0.0586438383972683,0,0,0.0219633728368248,0,0,-0.072797455435742,-0.0300933111679382,0,0,-0.00123414538385563,0.0200695987360324,0,0,0,0,0,0,0,0,-0.0124858454148985,0,0,0,-0.0137223731075571,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00369018167723946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00200364796902518,0,0,0.0017458648197445,0,0,0,0,0.00212561601713528,0,0,0,0,0,0,0,0,0,0,-0.00252615199638905,0.0118223982609561,0,0,0,0.00227342664251461,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169404242854684,0,0,0,0,0,0,0,0,0,0,-0.00310857561757481,0,0,0,0,0,0,0.0828097405341189,0,0,0,0,0,0,0,0,-0.305954756801793,0.194592454076716,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542030438958279,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.0111256889179632,0,0,0,0,0,0,0,0,0,0,0,0,-0.00292997311040045,0,0,0,0,0,0,0,0,0,0,0,-0.0134852597298197,0,0,0.00872607710746462,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043034319342285,0,-0.0268587803204408,0.0553864297104212,0,0,0,-0.0259039821517358,0,0
