,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600585.SH,X601600.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600010.SH,X600111.SH,X600362.SH,X002460.SZ,X600489.SH,X000708.SZ,X002466.SZ,X600160.SH,X600027.SH,X600803.SH,X601991.SH,X000301.SZ,X000786.SZ,X000807.SZ,X600426.SH,X600219.SH,X002128.SZ,X000983.SZ,X000408.SZ,X600176.SH,X000630.SZ,X601699.SH,X000877.SZ,X601168.SH,X600096.SH,X600985.SH,X000933.SZ,X600378.SH,X002353.SZ,X000831.SZ,X600995.SH,X002271.SZ,X600352.SH,X000883.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.550472158515094,0,0,0,0,0,0,0,0,0,0,0,0,0.0662413964912347,0,0,0,0.118404157796112,0,0,0,0,0,0,0,0,0,0,0.0760716459506964,0,0,0.112587642394176,0,0,0,0,0,0,0,0,0,0.238379170865346,0,0,0,0,0,0,0,0,-0.0269304014836772,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.337915440114306,0,0,0.104925161454662,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243359604772435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103306818071863,0.0120660452839455,0,0,0,0,-0.0515748526292839,0,0,0,0,-0.0034571678986073,-0.0173805799715871,0,-0.0193549764604057,0,-0.0218176524599131,0,0
X600028.SH,0.514546141804926,0,0,0,0.0877932696429831,0.124856943170667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598497536477928,0,0,0,0.177777587928118,0,0,0,0,0,-0.0406474747362671,0,0,0,0,0,0,-0.0411856645849666,0,0,0,0,0,0,0,-0.00880688323037378,0,0,0,0,0,0.0278081044276234,0,0,0,0.038671507616798,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.000791867997917386,0,0,0,0,0,0.036674842467509,0,0,0.112346679349441,0,0,0,0,0,0.0892912440664233,0,0,0,0,0.375382670256368,0,0.0942441859408473,0,0,0,0.00465003852298982,0,0,0,0,0,0,0,0.147036138530285,0,0,0.0497588034783488,0,0,0,0,-0.108488747397984,-0.00723139823238477,0,0,0,0,0,0
X601898.SH,0.0647918347906261,0.256687646530323,0.284215135622562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543647428469553,0,0,0,0,0.00820932708324918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-5.42101086242752e-20,0,0,0,0,0,0,0.173156677642636,0.0704348375690428,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.144850571233815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407889901917332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501562112046467,0,0,0,0,0,0.0418720772592792,0,0,0.0772612867793133,0.0203012202877995,0,0,0,0,0,0,0,0,0,-0.011671907108265,0,0
X600660.SH,0,0,0,0.456260547653042,0,0,0,0,0,0,0,0,0,0,0,0,0.194723311618085,0,0,0,-0.325493909785457,0,0,0,0,0,0,0.0199732077398283,0,0,0,0,0,0,0,0,0,0,-0.0970213919863726,0,0,0,0,0,0,-0.140945335362079,0.0201671724115658,0,0,-0.13692509743302,0,-0.129929148202783,0,-0.0776249181838246,0,0,0,0,0
X600019.SH,0.15576056026595,0,0,0,0,0,0,0,0,0.0862430084792256,0,0,0,0,0,0,0,0,0,0,0.144190895557912,0,0,0,0.0754304458553756,0,0,0,0,0,0.0546559533759372,0,0,0,0,0,0,0.0124565730781344,0,0,0,0,0,0,0,0,0,0,0,0.264508379446505,0,-0.0572109665332631,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.014698345504947,0,0,0,0,0,0.0905685476547861,0,0,0,0,-0.0247833497772158,0,0,0,0,-0.0419840035045028,0,0,0.197455919329545,0.145355092752246,0,0,0,0,0,0,0,-0.0988153858068342,0,0.198624327769442,0,0,0,0,0,0,0,0,0,0,0.124303611861806,0.204624534112171,-0.0162302474803288,0,0.0223278548119578,0,0,0,-0.0639756598574818,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899094623346341,0,0,0.352866169576886,0,0,0,0,0,0,0,0.384263010464109,0,0,0.224053381879535,0,0,0,0,0,0,0,0,0,0,-0.0177942805096703,0,0,0,0.0825170612050815,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0115208195570403,0,0,0,0,0,0,0,0,0,0.760845317360925,0,0.00972158024444447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00637955661075798,0,0,0,0.0455592186419439,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476672494746798,0,0,0,-0.100115497540088,0,0,0,0,0,0.136453991118298,0,0,0,0,0,0,0,0,0,0,0,0,-0.019896917763772,0,0,0,0,0,0,0,0,-0.125856655206515,0,0,0,0,-0.0232808088905848,0.0668204404987752,0.0212726740599598,0,0,0,0,0
X600011.SH,0,0,0,0.0326857708304459,0,0,0.148460221277485,0,0,0,0,0,0,0,0.164713016342405,0,0,0,0,0,0,0,0,0.337045962832815,0.0830302423325852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00597247458935996,0,0,0,0.083637559628734,0,-3.46944695195361e-18,-0.0381089085696808,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0426515165619596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212794545275016,0,0.220661637702753,0.11887230459542,0.125081588626964,0,0,0,0,0,0,0,0,0,0,0.0750870685486567,0,0,0,0,0,0.0444663358648828,0,0,0,0,0,0,0,0,0,0,0,0,0.00204626568170691,0,0,0,-0.0156377797203343,0,0
X600795.SH,0,0,0.225598927322729,0,0,0,0,0.00347623938808468,0,0,0,0.315718847165985,0.0995612855831312,0,0,0,0,0,0,0,0,0,-0.0651364717300513,0,0.0124493325038885,0.0793166721186393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652956958875436,0,0,0,0,0,-0.0454190532867339,3.46944695195361e-18,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0491552858545335,0,0,0,0,0,0,0,0,0.0504559291907692,0,0.0671346859267682,0,0,0,0,0,0,0,0.164807838178042,0,0,0,0,0,0,0,0,0.134861405288021,0,0,0,0,0,0,0,0,0,0,0.173020394227955,0,0,0.062556419980159,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205119139889762,0,0,0.228276554338815,0.024451983740755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300049442041509,0,0,0,0.316576279772986,0.0784056328600195,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0.153454161543668,0,0,0,0,0,0,0,0,0.243330225677246,0,0,0,0,0,0,0,0,0.113516372411084,0.0700148628305183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721422039037579,0.00822293902651342,0.0924322102636078,0.011961409682633,0,0,0,0,0.136956424518421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,-0.152474939662868,0,0,0,0,0.00887123947994511,0,0,0,0,0,0,0.160492896598298,0,0,0.260386330040906,0,0,0,0,0.436502765798228,0,0.0405624777446963,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233299716910033,0,0,0,0,0,0,0,0,0.21939373474363,0,0,0,0,0,0,0,0.0322986567723115,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.623739181570679,0,0,0,0,0,0,0,0,0,0,0,0.012802079943996,0,0,0,0.067747198423136,0,0,0,0.229970115274439,0,0,0.0805537726426733,0,0,0.0531621126761856,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
