,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X000708.SZ,X601991.SH,X600362.SH,X600352.SH,X600795.SH,X600688.SH,X000723.SZ,X600801.SH,X600111.SH,X600027.SH,X601992.SH,X600516.SH,X600489.SH,X002271.SZ,X000786.SZ,X002466.SZ,X000898.SZ,X002460.SZ,X600299.SH,X600176.SH,X600426.SH,X600612.SH,X601158.SH,X000709.SZ,X000883.SZ,X002353.SZ,X000629.SZ,X600219.SH,X600583.SH,X000027.SZ,X000630.SZ,X000553.SZ,X000825.SZ,X601699.SH,X600315.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108131884511334,0,0,0.0170858079599713,0,0,0.0675344183204041,0,0.0741286927970168,0,0,-0.12463264876772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085271572371468,0.123804245037128,0,0,-0.0160567829847781,0,0,0,0.0405291350134091,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176692698059211,0,0.0484577811486915,0,0,0,0,0.0684214575474082,0,0,0,0.0814792240356071,0,0,0.0693970696730094,0,0,0,0,0,0,0,0,0.0357340625953219,0,0,0,0,0,0.0779295319143427,0,0,0.0160823902397703,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0289746411538099,0,0,0,0,0,0,0,0,0,0,0,0.0187271082875579,0,0,0,0,0.00150613361464601,0,0.118077994238503,0.0755814562704862,0,0,0.0749883875450015,0,0,0,-0.0255492923838882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159190559949931,0,0,0,0,0,0,0.0137873073399478,0,0
X600188.SH,0,0,0,0,0,0,-0.050824874803515,0,0,0.24076272023919,0,0,0,0,0.0215059244770055,0,0,0.088549125108196,0,0,0,0,0,0,0,0.052899322559622,0,0,0,0,0,0.152852769454652,0.0901843582913363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00476672337627553,0,0,0,0,0,0,0
X000708.SZ,0,0,0.378736299619552,0,0,0,0.064308525552108,0,0,0,0.0890891310848643,0,0,0.161075603269722,0,0,0,0.16152712847932,0,0,0,0,0,0,0,-0.202348431599155,0,0.0831918365404778,0,0,0,0,0,0,0,0,0,0,0,0,0.0696126521815588,0.158488212765257,0,0,0,0,0,0,0,0,0,0.00367962090205526,-8.67361737988404e-19,0,0,0,-0.0375694045982232,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636359542870972,0,0,0,0,0,0,0,0.0107157009713617,0.038564831005188,0,0,0,0.0397222867973376,0,0,0.130978236643962,0.0806965482030957,0,0,0,0,0,0.0217790375926177,0,0,0,0,0.0431804408675609,0,0.0241218707100465,0,0.0408612494343951,0,0,0.00401037254314955,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652073776714358,0.14138110558255,0.0844794880101466,0,0,0.10124402568607,0.133321268985449,0.0334199538338184,0,0,0,0,0,0,0.0267902414115685,0.0419126980370723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186743770769615,0,0
X600352.SH,0,0,0,0.115881914690842,0.101220029870456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345891571119864,0,0,0,0,0,0,0,0,0,0,0,0.207883147471524,0,0.090061418154411,0,0,0,0,0,0,0,0,-0.263204518265527,0,0,0,0,0,0.154175669297172,0,-0.00587795958036865,0,0,0,0,-0.00683773810882275,0,0
X600795.SH,0,0,0,0,0.0279425872425339,0,0,0,0,0,0.101826233704639,0,0,0.00152863435421986,0,0,0,0,0,0,0.044039125950828,0,0,0,0.13281796852871,0.00942582858677711,0,0,0,0,0,0.0147250701716327,0.0105207876111977,0,0,0.0351400189059389,0,0,0,0,0,0,0,0,0,0.0255177429576575,0,0,0,0,0,0,0.00920601962928251,0,0,0,-0.018361425132107,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102466782365655,0,-0.033890992717854,0,0,0.0692158437248665,0,0,0,0,0.210572819633265,0.105344630315723,0,0,0,0,0,0,0,0,0,0,0.177881520082773,0,0,0,0,0,0,0,0,0,0.0209391004795452,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.497913758702164,0,0,0,0,0,0,0,0,0,0,0,0.436085701084921,0.196585402262537,0,0,0,0,-0.0226558091291163,0,0,0,0,0,0,0,0,0,0.0888504912862437,0,0,0.180740814270346,0,0,0.499922748551524,0,0,0,0,0,0,0,0,0,0,0,0,0.00758216449285982,0,0,0,0,0.0269860091695254,0,0
X600801.SH,0,0,0,0.549807680661466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550655325888204,0,0,0.0656205916751388,0,0,0,0,0.0407242723922573,0,0.0453746100280874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0348108596933775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102211210336202,0.307057633343594,0,0.0882071530877837,0.210890311439854,0,0,0,0,-0.0562219475989861,-0.0982344188414877,0,0,0,-0.0369199779136292,0,0,0,0,0,0,0,0,0,0,0,-0.0306878121520889,-0.00802590599352858,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.343872761831071,0,0,0,0,0,0,0,0,0,0,0,0,0.0771650790662787,0.0235235500512901,0.0626373725722152,0,0,0,0.0532412345097952,0.0270497731422075,0,0,0,0.065620979055835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00405489528556098,0,0,0,0,0.0231023388718163,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.113764654654382,0,0,0,0.117510648014746,0,0,0,0,0,0,0.0936194906148809,0,0,0,0,0.189598374219709,0,0,0,0.0113030384612666,0,0,0.0493790601505064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00938812811451164,0,0,0,-0.0144553894822535,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225704506746074,0.0458384385240954,0,0,0.22520311909571,0,0,0,0.13081363659354,0.19924609045664,0,0.071450989951775,0.0247079057631936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163578046890521,0.0533390699463191,0,0,0,-0.00516340342743727,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.680617471438936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717933315242762,0,0.0508697793906614,0,0,0,0,0,0,-0.140373942957164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317488232526288,-0.00554732801943962,0,0,0,-0.0623063279495962,0,0
X002271.SZ,0,0,0,0.0780424930390324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228212163319007,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164625240865371,0,0,0,-0.103287023142153,0,0,0,0,0,0,0,0.0259510690164903,0,0,0,0,0.0848365482092602,0,0,0,-0.0739309758440226,0,0
X000786.SZ,0,0,0,0,0.195054194358087,0,-0.00911376379547008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201032775380937,0,0,0,0,0.00465385707158925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257668819287992,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0774753376861998,0,0,0,0,0,0,0,0,0,0,0,0.00989868272189417,0.0163359964467523,0,0.0281465397682974,0,0,0.0457181066533935,0,0,0,0,0,0.561130690806267,0,0.084504692219617,-0.0406682047641005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993297948755578,0,0,0.0142727373903437,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,-0.0018117648064265,0,0,0,0,0,0,0.147330253830637,0,0,0,0,0,0,0.0927443354544359,0,0,0,0,0.0632194972596423,0,0,0,0.010461756229308,0,0,0.126241585373829,0,0,0,0,0,0,0.00742901028798046,0,0,0,0,0,0.0317937222339934,0,0,0,0,0,0,0.0134980497522156,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.181253246477382,0,0,0,0,0,0,0.0660493266470748,0,0.0685867447829426,0,0,0,0,0,0,-0.0308639713103173,0,1.73472347597681e-18,0,0.156479225649151,-0.0631051462368247,0,0,0.545390719381832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276627968411547,-0.001031582231507,0,0,0,0.0264944953474401,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0229324742345298,0,0,0,0,0,0,0,0.119044972986049,0,0,0,0,0,0,0,0.126860669706088,0,0,0,0,0,0,0,0,0,0.0838238715703623,0,0,0,0,0,0,0,0,0,0,0.26474130310011,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.00686874473152951,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327211861218624,0,0,0,0,0,0,0.113250337477129,0.00222235277519785,0,0,0,0.0666327530663928,0,0.225251627347266,0.166520242739994,0,0,0,0.00453610262524631,0,-0.0458802894199033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00948364014913975,0,0
X600426.SH,0,0,0,0,0.128579088523062,0,0,0,0,0,0.0454769798473967,0,0,0,0,0,0,0.0777021009636538,0,0,0.0628027485841104,0,0,0,0,0,0,0,0.00745005804986586,0,0,0.230406042019918,0,0,0,0,0,0,0,0,0,0,0.0919863990386184,0,0.177626963225349,0,0,0,0,0,0,-0.00646391490970282,0,0,0,0,0.116310992083098,0,0
X600612.SH,0,0,0,0,0,0,0.292326209336882,0,0,0,0,0,0,0,0,0,0,0.0689599305820992,0,0,0.0303389525827433,0,-0.0626612176226388,0,0,0,0.309846439094055,0,-0.0189842318867341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00428409590112541,0.0493879188230664,0,0,0,-0.0795789125388134,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153895424494233,0,0,0,0.0577408337877715,0.0715141414839913,0,0,0,0,0,0,0,0,0.0585781260043168,0,0,0,0.0274546928305652,0.0670960529813823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320816904128013,0,0,0,-0.00314543119245845,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0447430026106068,0,0,0,0.0466887295401269,0.00794451243986524,0,0,0,0,0,0,0.0327500166180918,0.0681551507218159,0,0,0,0,0,0,0,0,0,0,0,0.171212487834598,0,0,0,0.0478767354483744,0,-0.0032134347765761,0,0,0,0,-0.00503790298259831,0,0
X000883.SZ,0,0,0,0,0,0,-0.0883015503700517,0,0,0,0,0,0,0,0,0,0.149287173261793,0,0,0,0.0717120543884306,0,0,0,0,0.0376660831159175,0,0,0,0,0,0,0,0,0.0901402956747409,0,0,0,0,0,0,0,0,0,0.107515218345197,0,0,0,0,0,0,0.0212703485530086,0,0,0,0,-0.0559095741722905,0,0
X002353.SZ,0,0,0,0,0,0,0,0.12599185733133,-0.031268133097738,0,0,0,0,0,0,0,0,0.0548595168569072,0,0,0,0,-0.0951165545268839,0,0,-0.136813467896015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250169156084458,-0.0410855064888921,0,0,0,0,0,-0.0723077477521214,0,0,0.0690386075818977,0,0,0,-0.0130529797648553,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090151031016186,0,0,0,0,0,0,0.0613050345187139,0,0.0952881600703177,0,0,0.117811027351929,0.0161896527293535,0,0,0,0,0,0.160108837288231,0,0.0379863315766813,0,0,0,0,0,0,0,0,0.0614526628680147,0,0,0,0,0,0,0,-0.00557892366477705,0,0,0,0,-0.00160783754396914,0,0
X600219.SH,0,0,0,0,0,0,0.00567389979704248,0,0,0,0,0,0,0,0,0,0.0421913889131347,0.0542788053341199,0,0,0.0983633962259841,0.00864033066546789,0.0171669814400173,0,0,0.0122867089905548,0,0,0,0,0,0,0.0906752232493143,0.118863863446993,0,0,0,0,0,0.0375466755600793,0,0,0,0,0.0428754794069791,0,0.0624091112171631,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.00541672664289332,0,0
X600583.SH,0,0,0,0,0,0,0.0058635817771246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433629324327903,0,0.0587859947665948,0,0,0,0.028583237460155,0,0,0,0,0,0.0377654714905434,0,0.19015460308393,0,0,0,0,0.18724088941145,0.045412432394554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,-0.0260142218736709,0,0,0,0,0,0,0,0,0.154528981124569,0,0,0,0,0,0,0,0,0,0,0,0.141314427754595,0,0,0,0,0,0.1137877672926,0.0843088108966544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304780193540389,0,0,0,0,-0.00302162882765964,0,0
X000630.SZ,0,0,0,0,0,0,0.00539288064891138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151314466671015,0,0,0,0,0.099171685152464,0.0777488932692094,0,0,0,0,0.0549003495784577,0,0,0.012863666519333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00884509419323392,0,0,0,0,0.00358480790204791,0,0
X000553.SZ,0,0,0,0,0.0642525549549365,0,0,0.0263218675391751,0,0,0,0,0,0,0,0,0,0,0,0.275821586903214,6.56988259237483e-06,0,0,0,0,0.154044242071364,-0.0180298687254454,0,0.0534915463219542,0.0192516765750315,0.137657266237076,0,0.0639563221533183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120315734840759,0,0,-0.0218009106461616,0,0,0,0,0.0187669973095973,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934687126900182,0.0395159657736975,0,0,0,0,0,0.0796452474811396,0,0,0,0,0.014928082765657,0,0,0,0.0892811896540174,0,0,0.0768195187630176,0,0,0,0,0,0,0,0.133998555565489,0,0,0.00546677149866295,0,0,0,0,0,0,0,0,0.0356056759620354,0,0,0,-0.0132704405372752,0,0
X601699.SH,0,0,0,0,0.0828456046079222,0,-0.180073435918175,0,0,0,0,0,0,0.158569756665291,0,0,0,0,0,0,0.048446705246897,0.130941531290323,0,0,0,0.023069932092457,0,0.0398506049057574,0,0,0,0.0333519009962507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254809186168338,0,0,0.00488970648480927,0,0,0,0,-0.0245843205707725,0,0
X600315.SH,0,0,0,0,0,0,-0.181247367978654,0,0,0,0.272469610471648,0,0,0.0137729645560379,0,0,0,0.172049514466736,0,0,0,0,-0.245539400538756,0,0,-0.0625629288202244,0,-0.131706349924706,0,0.125729142346863,0,0,0,0,0.194620422429345,0,0,0,0,0.082104262282633,0,0,0,0,0,0,0,0,0,0,0,0,-0.034611606061319,0,0,0,0.064698429344552,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0.00265075944724661,0,3.46944695195361e-18,0,0,0,0,0.262446570352888,0,0,0.015029357697607,0,0,0,0,0,0,0,0,0.0945687068649524,0.0886011038256958,0,0.0672808847463107,0,0,0.0299091453789687,0,0,0,0.0149572860972527,0,0,0,0.307606546747405,0,0,0,0,0,0,0,-0.00340845400263095,0,0,0,0,-4.33680868994202e-19,0,0
Change_TY3M,0,0,0,0,0,0,-0.00978587793501795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141118040896376,0,0,0,0.048286371046511,-0.0307346815774999,0,0,0,0,0,0,0,0,-0.0449221816479491,0,0,0,-0.134634984876642,0,0,0,0,0,0,0,0,0,0,0,0.055434146212056,-0.151372297845134,0,0,0,0.0456742080334659,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16548656616441,0,0,0,0,0,0,0,0,0.156073524094016,0,0,0,0,0,0,0,0,0.537402951040264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39875897503703,0,0,0,0.291364080540108,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116900696933627,0,-0.254901073929647,0,0,0,0,0,0,0,0,0,0.147555457128167,0,0,0,0,0,0,0,0,0,0,0,0.543436939167206,0,0,0,0,-0.171985872138223,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805244409058078,0,0,-0.0288175960679187,0,0,0,-1.73472347597681e-18,0,0,-0.0198056814196758,0,0,0,0,0,0,0.0123541494193349,0,0,0,0,0,0,0,0,0,0,0,-0.0431614098222832,0.0989837905311743,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.181986811620734,0,0,0,0,0,-0.00925195441405458,0.019291239593891,0,0,0,-0.0435023103927875,0,0,0,0,0,0,0.139675295231033,0,0,0,0.112634578455677,0.0148360759569694,0.0851919391345933,-0.013994759264603,0,0,0,0,0,0,0.022146479169678,0,0,0,0,0,-0.0290284839378073,0,0,0,0,0,0,0,-0.0159747064355993,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395506446558152,0,0,0.00145236069998707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00309985225641138,0,0,0,0,0.00149384651375027,0,0,0.00717820932234707,-0.00123422349386436,0,0,0,0.0094812713746471,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.181002039649882,0,0,0,0.0380324774309977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.22150637487191,-0.0908071373432956,0,0,0,0,-0.0627626811680473,0,0,0,0,0,0,-0.523142659794152,0,0.494922205087619,0,0,0.403397606546108,-0.259325737768941,0,0,0,0,0,4.94451974652178
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0177711655318288,0,0,0.00290063991400005,0,0,0,0,0,0,0,0,0,0.00593367249847638,-0.00333927160378593,0,0,0,0,-0.00363786046239663,0,0,0,0,0,0,0,0,-0.00556434961822303,0,0,0,0,0,0,-0.00504164136665383,0,0,0,0,0,0,0,0.00483373116173337,0.0144161290240151,-0.00482419684675726,0,0,0,-0.030681841185517,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231044240243372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104677349141486,0,0,0,-0.00185326242345322,0,0,0,0,0,0,0,-0.00688293851378754,0,0,0,0,0.121443215735033,0,0
