,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600886.SH,X600111.SH,X600489.SH,X601992.SH,X300072.SZ,X600660.SH,X600309.SH,X600623.SH,X600299.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X000709.SZ,X600583.SH,X000898.SZ,X000408.SZ,X600352.SH,X000983.SZ,X000883.SZ,X000723.SZ,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X000959.SZ,X000012.SZ,X000630.SZ,X601699.SH,X002460.SZ,X000060.SZ,X002407.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640355481619024,0,0.0126968342449639,0,0,0,0,0,0.118111033554076,0,0,0,0,0,0,0,0,0,0.326887866796977,0,0,0.293401833750568,-0.0116199175226586,0,0.0183288737331305,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0603979328658438,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169379966917834,0,0.0565673078524717,0,0,0,0.00685116680235998,0,0,0,0,0.0323337200197063,0,0,0,0,0,0.120785476516268,0,0.275792377798649,0,0,0,0,-0.00923353039857165,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,-0.0687593350467284,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356126588939489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159793303917407,0,0,0,0.167370995917081,0,0,0,0.0971410646530159,0.0462506757668282,0,0,0,0.0179114697940301,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.393991926297114,0,0,0,0,0.000292719398922971,0.0755250503217127,0,0,0,0,0,0,0,0,0,0,0.135858042353924,0,0,0,0,0,0.163394904795779,0,0,0,0,0,0,0,0,0,0,0.0812436799465994,0,0,0,0,0,0.0532214129237009,0,0,0.0785202198536015,0.243918650827641,0,0,-0.0242865361047301,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.149629981227778,0,0,0.654658138292682,0,0,0,0,0.332889906679033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559897964225797,0,0,0,0,0,0,0,0,0,0,0.0494184644630624,0,0,0,0,-0.00569748166877688,0,0.00536267021618036,0.0384258511696639,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.135124694765139,0,0.0170604672475069,0,0,0,0,0,0,0,0.133048778753087,0,0,0,-0.178304401827337,0,0,0,0.13912120159331,0.0934661512401225,0,0,0.100171123830732,0,0,0,0,0,0,0,0,0,0,0.000639269342606375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,-0.0201197147713222,0,0,0,0,0,0,0,0.189687356329475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069038517144599,0,0,0,0,0,0,0,0.320993673743988,0,0,0,0,0.128985453504497,0,0,0,0,0,0.0158246217757978,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0276174871505381,0,0,0,0,0,0,0,0,0,0,0,0,0.0778955323297414,0,0.0713341722900115,0.0817012618882245,0,0.241784869072299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385519799995048,0.0457118271672819,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.00351794925284991,0,0,0,0,0,0,0,0,-0.0265728251203714,0.0289455308106761,0,0.114055140323654,0,0,0,0,0.0286467793568228,0,0,0,0,0,0,0,0,0,0,0.0330978442720993,0,0,0,0,0,0,0,0.159390312913108,0,0,0,0,0.00462318292822956,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,-0.047721064864102,0,0,0,0,0,0,0,0,0,0,0.101621442087501,0,0.0235521948079854,0,0,0,0.177671316753248,0,0.0824156676156548,0,0,0,0.133928236508169,0.191367919004795,0,0,0,0.17238124047993,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0981147949952185,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0434234008541288,0,0,0,0,0,0,0,0,0,-0.0464901181117973,0,0,0,0,0,0,0,0,0,0.0218771665966949,0,0.0304777541025712,0,0.224231572787509,0,0.0980171983675808,0,0,0,0,0,0,0,0,0.110116340941257,0,0,0,0.0305921017842336,0,0,0,0.0714588510705953,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.0308545935160574,0,0,0,0,0,0,0,0.0760048696551293,0.0846076044192394,0,0,0,0,0,0,0,0.0221911094072297,0,0,0,0,0,0.205567397052361,0,0,0,0,0,0,0,0,0,0,0,0,0.0756459416991906,0.645701947170751,0,0.179458730987512,0,0,-0.0989479413547025,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285572075662721,0.15563534414864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189275074505702,0,0.161027393698865,0,0.0222402261149288,0.232337566040262,0.129975247332626,0,0,0.0530688451979283,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785518920233333,0,0,0,0,0.0182744591937437,0.0606506853287464,0,0,0.115192158022114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122145110943328,1.73472347597681e-18,0,0,0,0.0114389578311829,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515581844797204,0,0,0,0,0,0,0.381288282470781,0,0,0,0.363018104659571,0,0,0,0,0,0.268979234867913,0,0,0,0,-0.151646655275252,0.213049146486529,0,0,0,0,0,0.0880093560979405,0,0,0,-0.468763940626074,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0573300253081886,0,0,0.0379643320149101,0,0,0.0210809094114889,0,0,0,-0.0328741897379675,0,0,0,0,0.0617843210017172,0,0,0,0,0,0,0,0.0215186070962559,0,0,0.0425117621273502,0,0,0,0,0,0,0.0734223686345206,0.170593388255198,0.0492629494003154,0,0.154921953637241,0,0,0.00198200145813795,0,-1.35525271560688e-20,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0927734679772396,0,-0.00808283777807511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499716077654998,0.0385380602319581,0,0,0,0.0885101619292441,0,0,0,0,0,0,0,0.0962659349045252,0,0,0,0,0.134426840705814,0.0455387614383738,0,0,0,0.0202975787280988,0.0307012260835435,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.0787459820910428,0,0,0,0,0,0,0,0,0,0,0,0.0501904933214247,0,0,0.0352190438937254,0,0,0,0,0,0,0,0,0,0,0.16730254208453,0,0,0,0,0,0,0.0966105832447048,0,0,0,0,0.0477042334315059,0,0,0,-0.000494004448564344,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.123342652244342,0,0,0,0.0140605901019089,0,0,0,0,0,0,0,-0.0740936625385881,0,0,0,0.294832797289052,0,0,0.0660833211100192,0,0,0.0535621220454841,0,1.73472347597681e-18,0,0,0,0,0,0.0852402135371556,0,0,0.106153958031593,0,0,0.074667358416234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0871558448526087,0.0700757701004734,0,0,0,0,0,0,0,0,0.0297171609606901,0,0,0.0160012961636717,0,0.0182727959164561,0.0513984337661193,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0.132119106321413,0,0,0.0751659511245945,0,0,0.0489660102490929,0,0,0,0,0,0.0688975568149192,0,0,0,-0.00369835300843,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.518988712425238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485939673136567,0,0.065982954725862,0,0.0877299104808493,0,0,0,0,0.105424823888259,0,0,0,0,0,0,0.0222082618543895,0.0774967917084032,0,0,0,0.191327788518704,0,0,0,0,-0.00239998657006564,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0259949494009862,0,0,0.0711748439596086,0,4.33680868994202e-19,0,0,0,0,0.0131079838804673,0,0,0,0,0,0.0379242818023351,0,0.108822959543856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638566512584327,0,0,0,0,0,0.000646306227574343,0,0,-0.0298558658023757,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,-0.0549817793355852,0,0,0,0,0,0,0,0,0.10413385521929,0.114654909418248,0,0,0,0,-0.0300786117681681,0,0,0.0500437483710757,-0.0375886856707494,-0.0267155153309277,0,0,0.165312769756388,0,0,0,0,0,0.0431411495781207,0,0,0,-0.0365900087883224,0.0688158169573985,0,0,0.0492503782240509,0,0,0,0,-0.0481834651148472,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414613526922172,0,0,0,0,0.137143314531078,0.090088756714411,0,0,0.118123010016825,0,0,0,0,0,0,0.0744316755653892,0,0,0,0,0,0,0,0,0,0.0789888647541327,0,0,0.0695540561168903,0.0877059082512291,0.126081320151341,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.114713829400292,0,-0.00670903270261481,0,0,0,0,0,0,0,0,0,0.0909137488056908,0.0270062661071805,0,0.0702553155490792,0,0,0,0.0214447362371725,0,0,0,0,0,0,0,0,0,0,0.0379073169359422,0,0,0,0.114428559323631,0,0,0,0.0103491562949045,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0.0129499894951661,0,0.04431717542034,0,0,0,0.114107712618322,0,-0.00994587048051106,0,0,0,0,0,0,0,0,0,0,0.0441831928367006,0,0,0,0.175886975550571,0,0.0771982664263533,0.0622000772922604,0.0342025100453678,0,0,0,0,0.0328249767865007,0.0616346278675509,0,0,0,0,0,0,0.0424543346066889,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,-0.0171693226804124,0,0,0,0,0,0,0,0,0,0,0.102272551920762,0,0.155577179435764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166213427690363,0,0.0829897952663163,0,0,0.134537553685715,0,0,0,0,0.0549901478379143,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0.0103637995875771,0,0,0.145253242181956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122206746249458,0,0.0462985544138294,0.0365470372890179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201052929547649,0,0.0858558596371049,0.0648351033967887,0,0,0,-0.0137635557065113,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.0880095768681562,0.0232179962667673,0,0,0,0,0,0.218532928415996,0,0,0,0,0,0,0,-0.0238911874078526,0,0,0,0,0.0243463432379201,0.0956888243758721,0,0,0.0146700377770765,0,0,0,0,0,0,0,0,0,0,0,0.0561941832666354,0.106647016264537,0,0,0.00729499101509142,0,-0.0108642556215064,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0.059627837906255,0,0,0,0,0,0,0,0,0.272129618494079,0,0,0,0,0,0.108319600273669,0.0582482323973091,0,0.0460795301238674,0,0.0478139483431531,0,0,0,0,0,0,0,0,0.137239425404814,0,0,0.0982106177253893,0,0,0,0,0.0288190888438246,0,0,0,0,0.0164374730271483,-0.17190111586723,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,-0.016607458545427,0,0,0,0,0,0,0,0,0,0.618556850586907,0,0,0.0277062500182941,0.0198828647934046,0,0.0465447762243576,0,0,0,0,0.048991396414338,0,0,0,0,0,0,0,0,0.00490226930555306,0,0,0.0180760460774926,0,0,0.0109955267033133,0,0.0495216319418028,0.0322957339745479,0,1.0842021724855e-19,0,0,0,0,0.0289822498363223,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.238238417262253,0,0.0748634037706385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202659385257131,0,0,0,0,0,0,0,0,0.0927878395753937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0108642865847088,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.610179423565226,0.0467540494044217,0,-0.0620026695983794,0,0,0,0.0864733064220348,0,0,0,0,0.0256711299328355,0,0,0,0.0624648860744925,0.0389992683402249,0,0,0,0,0.083694467674593,0.426582572446182,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0.167265932404315,0,0,0,0,0,0.0959796758147628,0,0,0.118435233910023,0,0.0596822933836955,0,0,0,0,0,0,0,0,0.109517646237938,0,0,0,0,0,0,0,0,0.0824133507289116,0,0,0,0,0,0.293355731868486,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0,0.0700098595656173,0,0,0,0,0,0,0,-0.0263839942306223,0,0,0,0,0,0.0332940112174245,0,0.317357008041841,0.0878068705927657,0,0.0203004242355735,0,0,0,0.116461690563794,0,-0.0285874739979405,0,0,0.0118143935560192,0,0,0,0,0,0,0,0,0.257795955448195,0,0,0,-0.0338708131523314,0.041685220488873,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0432457677414255,0,0.0138775848048557,0,0,0,0,0,0,0,0.0513442226922163,-0.0136020890214667,0,0,0,0,0,-0.0522966734164983,0,0,0,0,0.02834297796547,0,0,0,0.00286848503673258,0,0,0,0,0.00901396526385196,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0794360913713543,0,0.0531192923485546,0,0,-0.0144792439388127,-0.0768515120298763,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0142288998842369,0,0,0,0,0,0,0,0,0,-0.286222522153472,0,0,0,0,0,0,0,0,0,0,0,0,-0.106135414042427,0,-0.205088596761035,0,0,0,0.224129605902548,0,0,-0.415432055200482,0,0,0,0,0,-0.0248459692312823,0,0,0,0,0.271597818357802,0,0,0,-2.30302666485002,0.481893562782129,0
TED,0,0,0,0,0,0,0,0,0,0.0823825004755727,0,0,0,0,0,0,0,0,-0.0319522317659874,0,0,-0.0075702053579783,0.0552380427580452,0,0,0,0,0,0,0.0470165494766314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569931346659801,0,0.0398270188386532,0,0.26928415403759,0,0,0.151665123904395,0,0.0467684873719163,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0627821513589533,0,0,0,0,-0.29665583124438,0,0,0,-0.00933516536753055,0,0,0,0,-0.0117339555250943,0.0632744195033266,0,-0.0299768627352361,0,-0.0237369753237243,-0.0634386015014938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434531636555235,0.0651419291369999,0,0.340247028086176,0,0,0,0
MKreturn,0,0,0,0,-0.0492214079959207,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194824842132755,0,0,0,-0.104736520687922,1.73472347597681e-18,0.0212173236159095,0.081541756216339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0357491345405517,0,-2.16840434497101e-19,0.00957625512383881,0.175917891082301,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.000738618089858135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269251904504068,0,0,0,-0.00146134995132285,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.97795937402911e-05,0,-0.000527476111221251,0,0,0,0,-1.35525271560688e-20,0,0.00306587966483833,0,0,0,0,-0.051111395953384,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.0103900083121687,0,0,0,0,0,0,0,-0.00105434918796344,0,0,0,0,0,0.0378348164191711,0,-0.00102470092348026,-0.0125440435676371,0,0,0,0,0,0,0,0.0172884473668526,0,0,0,0,0,-0.0209030549630345,0,0,0,0,0,0,0,0,0,-0.0912621112285015,2.16840434497101e-19,0,0,0,0,-0.744095751267634,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141737723263107,0,0,0,0.0123093530032907,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0005265740575084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00342228920377634,0,0,0,0,0.097363888652388,0,0
