,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X600188.SH,X600660.SH,X600795.SH,X600362.SH,X300072.SZ,X601992.SH,X002466.SZ,X601991.SH,X600547.SH,X002460.SZ,X600111.SH,X600886.SH,X000898.SZ,X600516.SH,X000709.SZ,X600157.SH,X000553.SZ,X000786.SZ,X600176.SH,X600027.SH,X000792.SZ,X600352.SH,X600808.SH,X000408.SZ,X600219.SH,X000959.SZ,X600489.SH,X002271.SZ,X600339.SH,X601699.SH,X601158.SH,X000723.SZ,X000983.SZ,X002092.SZ,X600299.SH,X000883.SZ,X000825.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.450171507543281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00912877725465261,0,0,0,0,0,0,0,0,0,0,0.00351567412014133,0,0,0,0,0.0252105102497791,0,0.0581221588802834,0,0,0,0,0,0.00116143565659217,0,0,0,0,0,-0.000646479620211821,0.00220047926557941,0,0,0,0,0,0
X600028.SH,0.479315541700415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475057672051978,0,0,0,0,0,-0.0533640415496679,0,4.33680868994202e-19,0,0,0,0,0,-0.148419128480466,0,0,0,0,0,0.00803862619853772,0,0,0,0,0,0,0.00354852107285411,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0777781314003297,0,0,0,0,0,0,0.226448007976178,0,0.584618040204567,0,0,0,0,0,0,-0.0476647056204543,0,0,0,0,0,0,0,0.0902654310486008,0,0,-0.0421554197870865,0.0376087067538698,0,0,0,0,0,0.0209397611140673,0,0.0268108216017683,0,0,0,0,0,0,0.0526099559225209,0,0,0.0434264768960191,-0.0396757460519002,0,0,0,0,0,0
X600019.SH,0,0,0.150920862577087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212463136465043,0.0372811377841613,0,0.339985995540692,0,0,0,0.0137280235959397,0,0,0,-0.00210300360546598,0,0.216675018808307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127020487452218,0.0257800034421879,-0.0170722280785638,0,0,0,0,0,0
X600585.SH,0,0,0.0754206567811434,0,0,0,0,0.0089562120195349,0,0,0,0.0447898125353106,0,0,0,0,0,8.67361737988404e-19,0,0,0.111555856391894,0,0,0,0.0502822595860068,0,0,0,0,0,0,-0.105440607563385,0,0.277487586579006,0,0,0,0,0,0,0,0,-0.221377953883838,0,0,0.125090875891372,0,-0.258990226299254,0,-0.112134597498964,-2.16840434497101e-19,0.024233677719266,-0.0489470200821758,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0365297433711817,0,0,0,0.0862844189737124,0,0,0.0784725635403767,0.0349955689102536,0,0,0,0,0,0.0256533295359767,0,0,0,0,0,0.0487021621312523,0,0.0512513265028747,0,0,0,0.240267463116971,0,0,0,0,0,0,0,0,0,0,0.0152293143365589,0,0,0,0,0,-0.00854732000806957,0.00838416959302942,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00601498833400628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00478477297831449,-0.027635421191756,0,0,0,0,0,0
X600309.SH,0,0,0.0540334804268803,0,0,0,0,0,0,0,0,0,0,0,0,-0.192006266925289,0,0,0,0,-0.031241447986448,0,0,0,0,0,0,-0.116640665685519,0,0,0,-0.0345277358243328,0,0,-0.00991619548969082,0,0,0,-0.0585221327324738,0,-0.186402803996387,0,0,0,0.646156819877323,0,0,0,0,0,-0.0147352811144305,0.0238609755209577,0,0,0,0,0,0
X600011.SH,0,0.0495433428548263,0.0189869790853494,0,-0.0284956834191769,0,0,0,0,0.207702634722345,0,0.0106479909072171,0,0,0,0,0.0135704926878346,0,0,0,-0.00207002702391402,-0.0945256211119077,0,0,0,0,0,0,0,-0.0211689777369615,0,0,0,0,0,0,0,0,0,0,0,0,0.0869504528978921,0,0,0.0149114191431394,0,0.0572594236123094,0,0,0,0.00855137722713944,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0601602948884119,0,0,0,0,0,0.212538597664809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827057718111103,0,0.0351325663237548,0,0,0,0,0,0,0,0,0,0.13345030919053,0,0,0,-2.16840434497101e-19,0,0,-0.0111976897796248,0,0,0,0,0,0,0
