,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X300072.SZ,X600688.SH,X601600.SH,X600547.SH,X600795.SH,X601991.SH,X600309.SH,X600362.SH,X600660.SH,X600188.SH,X601992.SH,X600886.SH,X600027.SH,X600157.SH,X600111.SH,X600489.SH,X600339.SH,X002466.SZ,X000898.SZ,X000709.SZ,X600299.SH,X000959.SZ,X601158.SH,X000792.SZ,X600583.SH,X000408.SZ,X000630.SZ,X000883.SZ,X600352.SH,X600219.SH,X002460.SZ,X000983.SZ,X000539.SZ,X002092.SZ,X000723.SZ,X000825.SZ,X000027.SZ,X600578.SH,X600021.SH,X601699.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.26291732507733,0,0,0.0473620376182764,0,0,0,0,0,0,0,0,-0.000740195379868834,0,0,0,0,0,0,0,0,0,0,0,0,0.0364396011660288,0,0,0,0,0,0,0,0,0,0,0,-0.0429910864913345,0,0,0,0,0.0217325980199768,0,0,0.0153051254140251,0,0.0495905371101752,0,-0.00750288741042956,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0717005746346272,0.270666454145011,0,0,0,0,0,0.0250496350720362,0,0,0.0441454656527331,0,0,0,0,0,0.00396368556182388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371716309177896,-0.0228476196227909,0,0,0.0741900302861505,0,0,0,0,0.00583441244436191,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0626197103205418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470141937262839,0,0.150116993712492,0.0270524412875567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074729534906207,0.13083359703201,0,0,-0.00123034401955484,-0.00217066483741533,0,0,0,0,0,0
X600019.SH,0,0,0.152835540349229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250421732512471,0,0,0,0,0,0,-0.0338097616569568,0,0,0,0,-0.0182609859438258,0,0,-0.0777587848382046,0,0,0,0,0,0,0.0205140789281689,0.138433443623751,0,-0.0107646868152887,0.142914425633015,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.256757535343869,0,0,-0.0117892812818884,0,0,0,0,0.123773013219001,0,0,0,0,0,0,0,0.0453607824555476,0,0,-0.0399148503372804,0,0,0,0,0,0,0,0,0,0,0,0,-0.183704058729344,0,0,0,0,0,0,-0.0175394863828287,0.00244128268782421,0.00100168974024254,0,0,0,0,0,0
X600011.SH,0,0,0.20551370328677,0.00969106336241962,0,0,0,0,0,0,0,-0.31461813390451,0,0,0.0803060275340524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00304287916616662,0,0,0,0.0717970985563504,0,0,0,0,0,0,0,0.0512527803103533,-0.0210370188643279,0,0,0,0,0,0
X600010.SH,0,0,0,0.0836180877226841,0,0,0,0,-0.021183281299628,0,0.0535967219538899,0,0,0,0,0.0520616983964388,0.1565053792913,0,0,0,0,0,0,0,0,0,0.136673361837559,0,0,0,0,0,0,0,0,0,0,0,0,0.0149793453568922,0,0.0753008965438212,0,1.73472347597681e-18,0,0,0,0,0,0,0.0111980531486568,-0.00766373350850263,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712663690142692,0,0,0,0,0,0,0,0,0.0701426907869205,0,0,0,0,0.0139685613028609,0,0,0.315054119614978,0,0,0,0,0,0,0.225322178034078,0,0,0,0,0,0,0,0,0.00910572729896709,0,-0.00183124429675226,-0.000242706127020233,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211623357262159,0,0,0,0,0.0270014142818295,0,0,0,0,0,0,0,0,0,0,0.127339357093966,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0417302984793578,0,0,0,0,0,0.00245989568092732,0.0790160644116233,0,0,0,0,0,0,0
X600688.SH,0,0.415783309540806,0,0,0,0,0,0,0.0643882584564932,0,0,0,0,0,0.123671241680067,0,0,0,0,0.0251305803893304,0,0,0,0,0,0,-0.0530232190602906,0,0,0,0,0,0,0,0,0,0,0,-0.0390776668626793,0,0,0,0,0,0,0,0,0.0520036392897087,0,-0.0545238529508816,0,8.84953010669254e-05,0,0,0,0,0,0
X601600.SH,0,-0.0206936652271361,0,0,0.0141232628390883,0,0,0,0,0,0,0,0,-0.0235655020459797,0,0.127714068988137,0,0.0373214315169139,0,0,0,0,0,0,0,0.028274191703307,0,0,0,0,0,0,0,0,0,0,0,0.659336307638708,-0.0668851763070873,0,0,0,0,-0.0279095354995744,0,0,0,0,0,0,0.00601147546185665,-0.00647935306888109,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00392714767507315,0,0,0,0,0,0,0,0.661798740682437,0,0,0,0,0,-0.0294045435693426,0,0,0,0,0,0,0,0,0,0,0,0,0.0989414129843276,0,0,0,0,0,0,0,0,-0.00104807442300935,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.00175234936388868,0,0,0,0,0.0195492996047532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526241912464875,0,0,0.0344662907661292,0,0,0,0,0,0,0,0,0,-0.00883184835799222,0,0,0,0,0.0626991988307765,0,0,-0.000425440031763804,-2.71050543121376e-20,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.104076210760134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185515307882614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11002077003957,0,0,0.141450616494453,0.153237264279945,0.0163500762172679,0,0,0,0,0,0,0.0617681221648442,-0.022867510860938,0,0,0,0,0,0
X600309.SH,0,0,0.0538909745115344,-0.288330106799992,0,0.214516607104564,0,0,0.0166495640559875,0,0,0,0,0,0,0.00211817515239067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138354901967066,0,0.101817345600775,0,0,0,0.221061505002657,0,0,0,0,0,0,-0.214179200624609,0,0,0,0,0.0449402801034882,0,-0.00554856902893884,-0.00627546040310273,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.274370343854725,0,0,-0.154078596159895,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.596974613082492,0,0,0,0.0330641753206119,0,0,0,0.0121869715421405,0.0209611866761981,0,0,0,0,0,0,0.00275641037525353,0,0,0,0,0,0,0
X600660.SH,0,0,0.0831921103155522,0,0,0,0,0,0,0,-0.0112982806036972,0,0,-0.0951874728803061,0.0875648268598344,0,0,0,0,0,0,0,0,0,0.0267047115919894,0,0,0,0.252233241795524,0,0,0,0,0,0,0,0,0,0.0624655922008541,0,0,0,0,0,0,0,0,0,-0.052735316236933,0,0.000563954209137085,0,0,-0.0989992979987377,0,0,0,0
X600188.SH,0,0,-0.0354064555701726,0,0,0,0,0,0,0,0,0,0,0.0463171384850307,0,0,0,0,0.169876041438253,0,0,0,0,0.0851055398379291,0,0,0.0891811235394204,0,0,0,0,0,0,0,0,0.0330135158243329,0,0,0,0.431998101434932,0,0,0,0.0117017324636225,0,0,0,0,0,0,0,0.00141372867092636,0,0,0,0,0,0
X601992.SH,0,0,0,-0.131015324394189,0,0,0,0,0,0,0,0,0,0,0.0878716593242113,0,0,0,0,0,0,0,0,0,0.167667901799702,0,0,0.550209725998467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957573874332048,0,0,0.131772114309161,0.046145064615548,0,0,-0.016116220462368,-0.00171997839058431,0,0,0,0,0,0
X600886.SH,0,0,0.0820621380277558,0,-0.129752431874344,0,0,0,0.0171268839195505,0,0,0,0,0,0.0678420882192515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,-0.0201075407883531,0,0.0308959217347467,-0.01295506225328,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0790085986244323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156407994475051,0,0,0,0.0528649311027779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465643902080003,0,-0.00167609376377993,-0.00170142758183329,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186965189998406,0,0,0,0,0,0,0,0,0.0605118859027268,0.0141632183431294,0,0,0.0691660052778101,0,0,0,0,0,0,0,0,0,0.00233185923966296,0.0511341878171266,0,0,0,0,0,0,0,0.155375337246694,-0.0196223769071226,0,0,0.00658627008613887,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0505261175700976,0,0,0,0,0,0,-0.047382670408031,0,0.131891133761792,0,0,0,0,0,0,0,0,0.0315881418717214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978516738145362,0,0.140377336404148,0,-3.93258609690219e-05,0,0,0,0,0.00619174914795099,0,0.0132346842568235,-0.00139042161855015,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.730138111746106,0,-0.0137926799532021,0,0,0,0,0,0,0,0,0,0,0,0.0164447964664015,0,0,0,0,0,0,0,0.0456832656490969,0,0,0,0,0,0,0,0.0221569163638564,0,-4.33680868994202e-19,0,0,0,0,0.00323479235896452,0,0.00663287966279732,-0.00258948667873359,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0.105054088556928,0.304321196936521,0,0,0,0,0,0,0,0.0303979448170036,0,0,0,0,0,0,0,0,0,0,0,0,0.0495067578995571,0,0,0,0,0,0,0,0,0.199879569641707,0.457693302533573,0,0,0.0267263077794712,-0.0711016503475706,0.37719236542734,0,0,-0.0790962480233804,0,0,0.0236480007990389,-0.0150137274598884,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0273482696069059,0,0,0,-0.0410179158054709,0,0.135845718473244,0,0,-0.0805695313464504,0,0.0308528298331786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325538468462911,0,0,0.239962850781903,0,0,0,0,0,0.0522602653205026,-0.0427952859099684,0,0,0.0059528406633688,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145146309065948,0,0.0419772974066053,0,0,0,0,0,0,0,0,0,0.289457847187023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649555359188268,0.164854366860535,0,0,0,0.245326722663989,0,0,0,-0.00252848096845936,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.062797270937757,0,0,0,0,0.0332755126105892,0,0.085356294942275,0,0,0.175755162033183,0,0,0,0,0,0,-0.090024546855678,0.464596882221822,0,0,0,0,0,0,0,0,0,0.0942448054699323,0,0,0,0,0,0,0.0669416945580026,0,0,0,0.012204343851039,0,0,0.00512813071250675,-0.00404063073173075,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.067583796074948,0,0,0,0,0.0894310666642344,0,0,0,0,0,0,0,0.055315953170135,0,0.00869015655307573,0,0,0,0,0,0,0.0426215386469235,0,0,0,0,0,0.0229110724586319,0,0,0,0.106255433443668,-0.0932211269298103,0,0,0,0,0.00574456501698653,0,0.00396347096651225,-0.00359845676014315,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.0751099786412644,0,0,0,0,0,0,0,0,0,0.272611089518363,-0.0535452124443516,0,0,0,0,0.284180976319148,0,0,0,0,0,0,0.0599397113998488,0,0,0,0,0,0,0.153367970528073,0,0,0,0.0467307555712478,0.0268371491961543,0,0,0,0,0,0,0.0299726523955664,-0.00633288348935948,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.0629931528686289,0,0,0,0,0,0,0,0,0,0.0623407913542132,0.0192021744353444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188120481477281,0,0,-0.0146886343420589,-0.0553549656608022,0,0,0.0726202292040579,0,0.0849037026989582,0.0159285145102453,0.00504388314623801,-0.00321552465256579,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312696908640865,0,0,0,0,0,0,0,0,0.0353383463738336,0,0,0.128553392267743,0,0,0,0,0.00849168537361548,0,0,0,0.0589167121819955,-8.67361737988404e-19,0,0,0,0.0315945685530979,0,0,0,0,0.00418524592688936,0,0.0190609296750106,0.00329146365837947,0,0,0,0,0,0
X600583.SH,0,0,0,-0.0286383976270068,0,0,0,0.104842413931341,0,0,0,0,0,-0.0405225946071849,0.107269273810519,0.0741856512003525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930321291367845,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440304813838605,0,0,0,0.0321828918049296,0.106747980402495,0,0,-0.00252356210445372,0.00459276921342303,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.00756978057077787,0,0,0,0,0,0.0527142926804563,0,0,0,0,0,0,0,0,0.171377731398492,0,0.0715864239561097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122406657680216,0.0658135974488051,0,0,0,0,0,0.0194850392701659,0.001493093275868,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33982883639441,0,0,0.0332432894554261,0,0,0,0,0,0,0,0,0.00878592743735042,0,0,0,0,0,0,0,0,0,0.0895312325056504,0,0.18515156562337,0,0,-0.0140338997025633,0.0530052366153479,0,0,0,0.029486983522352,0,0,-0.0135668012093199,0.00733243418490542,0,0,0,0,0,0
X000883.SZ,0,0,0,-0.0194293907279247,0,0,0,0.0104460372746272,0.0200641194665183,0,0,0,0,0,0,0.0189227884042534,0,0.00321831331762173,0,0,0,0,0,0,0,0,0,0,0,0.078236109690172,0,0,0,0.0822971238124409,0,0,0,0,0,0,0,0.0727515183088275,0,0.0310415166873038,0.109258685197438,0,0,0,0,0.0130904149756311,0.00587984266476607,-0.00124674892223409,0,0,0,0,0,0
X600352.SH,0,0,0,-0.0927044163345419,0,0,0,0,0,0,0,0,0,0,0.160714276335555,0.110724310509278,0,0,0.0794778617866915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346234349962404,-0.00203020426112982,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0869306008638224,0,0,0.125264434735597,0,0,0,0,0.192736930422152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120928978571743,0,0,0,0,0,0,0,0,0.0376845700478119,0.0519157015056068,0,0,0,0.0329845365840109,0,0,0,0,0,0,-0.00112323131459893,-2.16840434497101e-19,0,0,0,0,0,0
