,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600309.SH,X601600.SH,X601898.SH,X600188.SH,X002466.SZ,X600660.SH,X600688.SH,X600362.SH,X600795.SH,X300072.SZ,X601992.SH,X601991.SH,X002460.SZ,X600547.SH,X600886.SH,X600111.SH,X000898.SZ,X600516.SH,X600176.SH,X000786.SZ,X600352.SH,X000709.SZ,X600027.SH,X000825.SZ,X002271.SZ,X000553.SZ,X000792.SZ,X601699.SH,X600299.SH,X000408.SZ,X601158.SH,X600808.SH,X600219.SH,X600489.SH,X000959.SZ,X000883.SZ,X000932.SZ,X002110.SZ,X000630.SZ,X000983.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300072.SZ,0,0,0,0,0,0,0,0,-0.060547497386094,0,0,0,0,0,0,0,0,0.214284366443528,0.126060269178136,0,0,0,0,0,0,0.151205057490628,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.000601913254172137,0,0,0,0,0,0,0,0,0.142119413131642,0,0,0.081932230127407,0,0.0406841151065247,-0.0600318053278666,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0816800428767759,0,0,0,0,0,0,0.237055796181997,0,0,0,0,0,0.176844237660532,0,0,0,0,0,0,0,0.0582010846682335,0,0,0.171662335718067,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0283210916602952,0,0,0,0,0,0.00521790558526402,0,0,0,0,0,0
X601991.SH,0,-0.00330678437419419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554224441313554,0.219499913005719,0,0,0,0,0.0899625040927323,0,0.0665891861899356,0,0,0,0,0,0,0,0.0158435948720632,-0.0308902528451062,0.0508285961593923,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335042475191176,0,-0.00233440936839191,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.726159291840571,0,0,0,0,0,0,0,0,0,0,0.0580298333311743,0,0,0,0,0,0,0,0.196206421713635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120121277328412,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0.158095538499936,0,0,0,0,0,0,0,0,0,0,0,0,0.102362729333743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195694848152423,0,0,0,0,0,0,0,0,0,0.682328643176783,0,0,0,0,0,0,-0.0221410201990098,0,-0.00450730881244349,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.000229740686596284,0.0489191215910485,0,0,0,0,0,0,0.162631550880052,0,0,0.023707327978157,0,0,0,0,0,0,0.101215319260478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911855229342345,0,0,0,0,0.00295250962274274,2.16840434497101e-19,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.108697729869739,0,0,0,0,0,0,0,0,0.0328614759627564,0,0,0,0,0.120615514560108,0,0,0,0,0,0,0,0,0.155885708405211,0.0171551746770678,0,0,0,0.109340343522087,0,0,0,0,0,0.0382484472655031,0,0,0.118698021238558,0,-0.00499952171003413,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.161625089223447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437756586265495,0,0,0,0,0,0,0,0,0,0,0,-0.0162086074368925,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.28545128904316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426746124675947,0,0,0,0,0,0,0,0,0,0.0707462827900909,0.113438802909181,0,0,0,0,0,0,0,0,0,0,0.196213647650704,0,0,0.144308048876881,0,0,-0.0637208408083836,0,0,0,0,0,0
X600176.SH,0,-0.0248290082567335,0,0.183783085208808,0,0,0,0,0,0,0,0,0.286268310529664,0,0.0288530010696248,0,0,0,0,0,0,0,0,0,0,0,0.346636091361712,0.0336204657059787,0,0,0,0,0,0,0,0,0.228417304382708,0,0,0,0,0,0,0,0,0,0,0.023611337059154,0,-0.031438885286413,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.352338341907227,0,0,0,0,0,0.0370964791575271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499016838484398,0,0,0,0,0,0.248682084885166,0.0173213648002116,0,0,0,0,0,0,0,0,0,0,0.0599634115348295,0,0,0,0.151794711122557,0,-0.0508910830327722,0.0534015157561151,0,0,0,0,0,0
X600352.SH,0,0,-0.111087482593519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595314141846553,0,0.14026237977858,0,0,0,0,0,0,0,-0.0163262740573445,0.0868453502361118,0,0,0,0,0,0.0161871879898473,0,0,0,0,0,0.660643933742264,0,0,0.00356480645732867,0,0,0,0,0,0
X000709.SZ,0,-0.095164180474899,0,0,0,0,0,0,0,0,0.0574848670677271,0,0,-0.0229225543791793,0,0,0,0.139459157163016,0,0,0,0,0,0.0738283803195321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164122010275607,0,0,0.256225753884573,0,0,0,0,0,-0.009564071549185,0,-0.0011184983854409,-0.000729336481810078,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.161193550857701,0,0,0,0,0,0,0,0,0,0,0,0.0520583667403385,0,0,0,0,0.004530336846725,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16748008602732,0,0,0,0,0.135324202806385,0,0,0.0028441626666939,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028825117320359,0,0,0,0,0,0.291521568188964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336079887334453,0,0,0,0,0,0.0298896817372059,0,0,0.12224982185333,0,0,-0.0222635630425469,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0346181109033038,0,0.0424026111620064,0,0,0,0,0,0,0,0,0,0,0,0.265164753146322,0.0404965520724595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123370104503805,0,-0.0425272412219633,0.0239994223441779,0,0,0,0,0,0
X000553.SZ,0,0,-0.0160650986446569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409498615499412,0,0.116177163615182,0.096735600236398,0,0,0,0.197213285530984,-0.0835682136888009,0,0,0.206102863184871,0,0,0,0,0,0,0,0,0,0,0.0577093758089589,0,0,0.123154823251697,0,0.00642881981042962,0,0,0,0,0,0,0
X000792.SZ,0,0,0,-0.104145730465899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642275729753816,0,0,0,0,0,0,0.330373302582848,0,0,0,0,0,0,0.379261927716231,0.421906671919179,0,-0.00788052908152363,0,0,0,0,0,0,0,0,-0.16417991535587,0,0,0,0.00128130579813393,0,0,0.00798412045082107,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.475773221672185,0,0,0,0.0519651678928578,0,0,0,0,0.0511016293255587,0,0,0,0,0,0,0,0,0,0,0.0311077329446725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257859274157036,0,0.273354520721297,0,0,-0.00395380026913493,0.0100426888783532,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.0889346982566597,0,0,-0.0284772035679476,0,0,0,0,0,0.058073342639612,0,0.0660270068854645,0.016338498437456,0,0,0,0,0,0,0.0746658373572375,0,0,0,0,0,0,0,0.339460033181907,0,0,0,0,0,-0.108821686767409,0,0,0,0,0,0,0,0,0,0,0.00709551454620001,0,0,0,0,0,0,0
X000408.SZ,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0698690073700132,0.170527315511141,0,0,0,0,0,0,0.0563279151864932,0,0,0,0,0.0208906935581477,0.00523402310468255,0,0,0,0,-0.0154023103181236,0,0,0.191405292003184,0,0,0,0,0,0,0,0,0,0,0.124221924094496,0,0,0,0,0,0.00551448256540738,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.105239709976212,0,0,0,0,0,0,0.0300748360454081,0.0667096918334471,0,0,0,0,0,0,0.018458233230739,0,0,0,0,0,0,0,0.0198783939316899,0,0,0,0,0,0,0,0,0,0,0,0.0217506572042463,0,0.0219989828725326,0,0,0.00543219344033811,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.0441636868177931,0.0455363063154851,0,0,0,0.0744655950492717,0,0,0.0411479208131061,0,0,0,0,0.0510362969740078,0.257538450024523,0,0,0.0933691077588518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169019600822851,0.0375329042640718,0,0.146238116505715,0,0,0,-0.000520002151047585,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0816969805468886,0,0,0,0.0999573294913791,0,0,0.113351986509111,0,0,0,0,0.0725780898842247,0,0.0540680425423912,0,0,0,0,0,0,0,0,0.0993677529351906,0,0,0,0,0,0,0,0,0,0,0.0125448325553274,0,0,0,0,0,0.00318192784850906,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121679590349677,0,0,0,0,0,0.488221148800803,0,0.022597153140797,0,0,0,0,0,0,0,0,0,0.11924756831225,0.0438653650758827,-0.054638281538771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00690297723457355,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.123354395176902,0.138456032648836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101917521337529,0.251103811141373,0,0.0974670424174978,0,0.00660669865864322,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0308771420037474,0,-0.0145238269293168,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759414406051403,0,0.0357423079160692,0,0,0,0,0.0507837361972678,0,0,0,0,0,0.01056206084829,0,0,0,0,0,0.0868696223263978,0,0,0,0,0,0,0,0.0446528601332378,0,0.117570246220408,-0.00404599938659451,0,0,0.00620000945992803,0,0,0,0,0,0
X000932.SZ,0,0,0,0.114599820201194,0.0875314884088497,0,0,0,0,0,0.0992300191366731,-0.0679492288798925,-0.129186860888916,0,0,0,0,0,0,-0.0680206503833772,0,0,0,0.00528188396787152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263905279117216,0,0,0,0,0,0.293642543108614,0,0,0,0,0.00350846539015606,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0.0331833987887402,0,0.089097653615219,0,0.298561153955175,0,-0.0881903582596495,0,0,0,0,0.0495313322993356,0,0,0,0,0,0,0,0,0,0,0,0.0396367196008043,0,0,0,0,0,0,0,0,0,0,0,0.868127929801376,0,0,0,0.155820306763645,0,-0.00495886145597623,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190850141788111,0,0,0.0371385469759681,0,0,0,0,0.0419783170822617,0,0,0.0517244606742436,0,0,0,0,0,0,0.0191386230353466,0.0744129550757237,0.00743101367222779,0,0,0,0,0,0,0,0,0,0,0,0,0.00341135458477677,0,-0.00508118494278054,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.15650398475461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.13848865176968,0,0,0.00528991682587333,0,0,0,0.380878723479451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304370582156002,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0.0957122722271171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846934384730523,0.383572328722473,0,0,0.162734328056905,0,0,0.182955955220989,0,0,0,0,0,0,0,0,0,0,0.119147970206028,0,0,0,0,0.135676940279821,-0.132516812152957,0,0,0,0,0,0
Change_TY3M,0,-0.156556818456278,0,0,0,0,0,0,0,-0.0441759870685239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370238379869219,0.0414905610662317,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0453521309969791,-0.219492709240493,0,0,0,0,0,0,0,-0.0269811040977025,0,0,0,0,-0.0493468062950718,0.0307694209245711,-0.0704827785040114,0,0,0,0,0
Slope,0,0,0,0,0,-0.321590192680138,0,0,0.110706883581886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.532324952181009,0,0,0,0,0,-0.235459428809355,-0.235720132767848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576099185773213,0,0,1.22324140095806,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425854820166601,-0.0544625909610543,-0.0639229832878327,0.0477075810245675,0,0,0,0,0,0,0,0,0,-0.119424693665833,0,0,-0.11052620408566,0,0.777153352345091,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0966515303516273,0,0,-0.117945308668443,0,0,0,0,0,0,0,0.110997826893923,0,0,0,0,0,0,-0.0234532336531308,0,0,0.0888038820283671,-0.066639376735096,0,0,0,0.0358578645828087,-0.0302637522049737,0,-0.0806595850762709,0,0,0,0,0,0,0,0,0,0.0227100815649923,0,0,0,0,-0.0154397409074349,0,0,0.0126290476779024,0,0,0,0
MKreturn,0,0.0405531053911021,0,0,0,0,0,0,0,0,0.0225538422051206,-0.155250082627435,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,-0.0211345880289415,0,0,0,0,0,0,0,0,0,0,0.0195980451358904,-0.101635958439236,0,0.0597256004192586,0,-0.00661816476867255,0,0.0759532766869419,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000999273831461562,0,0,0,0,0,0.000267395567809813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,-0.00208851751080137,0.00526894856400125,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.0101269907497129,0,-0.00130015463982167,0,0,0,0,0,0,0,0,0,0,0,-0.00742470136410193,0,0,0,0,0,0,0,0,0,-0.00947314170479374,0,0,0,-0.00541364255549019,0,0,0.00732964410788984,-0.00891944298320765,0,0.0486074677575983,0,0,0,0,0,0,0,0.0155945857035679,0,0,-0.0145914510150397,0,-0.0141894040744128,0.0141130867352214,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00437834817467989,0,0,0,0,0,0,0,0.0144550255580232,0,0,0,0,0,0,0,0,0,0,0,0.00309040787105395,0,0,0,-0.00794667886774416,0,0,0,0,0,0.00465347638382558,0,0,0,0,0,0,0,0,0,0.00846717696031337,0,0,0,0,0,0.00469500819892218,0.00702656957095429,0,0,0,0,0,0
CarbonVol_Hubei,-0.024505115692334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016832858686542,0,0,0,0,0,0,0,-0.00659372811856019,0.000974097963343469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415202442632417,0.0471987240027908,0,0,0,0,0,0
