,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X600795.SH,X601991.SH,X600801.SH,X600352.SH,X600688.SH,X000786.SZ,X600027.SH,X600111.SH,X002460.SZ,X601992.SH,X002271.SZ,X000723.SZ,X002466.SZ,X600176.SH,X600583.SH,X002353.SZ,X600516.SH,X000898.SZ,X600299.SH,X600489.SH,X000883.SZ,X600426.SH,X600612.SH,X000709.SZ,X601158.SH,X600219.SH,X000027.SZ,X000792.SZ,X000629.SZ,X000553.SZ,X000825.SZ,X000630.SZ,X000539.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0473066984890168,0,0.0343282632551175,0.134102532226809,0,0,0,0,0,0,0,0,0,0.121363734141826,0,0,0.0551923526115799,0,0,0.0189601715081346,0,0,0,0,0.0763660765349544,0.014787801822656,0.0473432459830877,0,0,0,0,0,0,0,0,0,0,-0.0305633089043132,0,0,0,0,0,0,0,-0.0119429962076033,0.00605194838086222,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0286653858129873,0.0458258184348531,0,0,0,0,0,0,0,0,0,0,0,0,0.00503581730921386,0,-0.0129942449557824,0,0,0.133281133468399,0,0,0.0319281439177129,0.0265004625481973,0,0,0,0,0,0,0,0,0,0,0,-0.0230648040941477,0,0,0,0,0,0,0,0,0,0,0,0,0.00586131064271617,0,0
X601088.SH,0,0,0,0.0679107706530438,0,0.0681789855471764,0,0,0,0,0,0,0,0,0,0.133794498094017,0,0,0.0446629878684235,0,0,0,0,0,0,0,0.0228601039479181,0,0.0339668752525915,0.00796707122158959,0,0,0,0,0.100610752214421,0.0201251558166788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028539926990794,-0.00344503219045597,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0477938457752596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372109177944157,0,0,0.0710127515938804,0,0,0,0,0,0,0.00201060161664657,0.0208337173836757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00852230632802632,-0.0286969538043205,0,0,0,0,0,0
X600309.SH,0,0,0,0.0674807498937296,0,0,0,0,-0.105415599305835,0,-0.0546648636196636,0,0,0,0,0,0,0,0.141871996099413,0,0,0,0,0,0,0,0.205418061080085,0,0,0,0,0.00112358425757217,0.0914113884764558,0,0,0,0,0,0,0,0,0,0,-0.0917248067728312,0,0,0,0,0,0,0,-0.0355616538514161,0.0112462883576979,0,0,0,0,0,0
X600019.SH,0,0,0.13514475403447,0,0,0,0,0,0.0203989910139217,0,0.0702930567605972,0,0,0,0,0,0,0,0,0.0249487589358723,0,0,0,0,0,0,0,0,0,0,0.0955624066022033,0,0,0,0,0,0,0.0225004498964503,0,0.152474796843737,0,0,0,0,0,0,0,0,0,0,-0.0157128245608648,0.0174695511667324,0,0,0,0,0.0290141179258805,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00164066390121847,0,0,-0.0273715815597633,0,0,0,0,0,0,0,0,0,-0.0771968349943902,0,0,0,0,0,0,1.2570735635019,0,0,0,0,0,0,0,0.146667748955711,0,0,0,0,0,-0.0396634909044804,0,-0.0296965093628806,0,0,0,0,-0.00810266190888693,0,0
X600011.SH,0,0,0,0,0,0,-0.0847271325610166,0,-0.0267758755315661,0,0,0,0,0,0,0,0,0,0,0,0,0.0266388803010568,0.193987914306243,0,0.0102437784860778,0,0.0510085946900657,0,0,0,0.160678700950365,0,0,0,0,0,0,0,0,0,0,0,0,0.0257366253604471,0,0.13719231700283,0,0,0,0,0,-0.00809114934818942,0,0,0,0,0.00453945168398019,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.355828378297683,0,0,0,0,0,0.00528634526053146,0,0,0.196621236623848,0,0,0,0,0,0.0785428837867314,0,0,0.0447160788903464,0.0337154276898324,0,0,0,0,0,0.13172017303589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463830853081433,0,0,-0.0364994715744355,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0118941332669384,0,-0.0753815570661051,0,0,0,0,0,0,0.424170998698043,0,0,0,0,0,0,0,-0.174568952652406,0,0,0,0,0.180597350380845,0,0,0,-0.0377574299916118,0,0,0,0,-0.0250468792485286,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0553540776000828,0.0298559358521201,-0.0825173334820446,0,0,0.020730210257275,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.128802775371137,0,0,0,0,0,0,0,0,0,0.0883798457191758,0,0,0,0,0,0,0,0,0.0529643868314453,0.0649100858801611,0.160914298149855,0,0,0,0,-0.0041368377189477,0,0,0,0.0152962958536699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290474110709975,0,0,0,0.136715299005534,0,0
X600886.SH,0,0,0,0,0,0,-0.208484666654879,0,0.151616275827691,0.231755912335369,0,0,0,0,0,0,0,0,0.0119592104409027,0,0,0,0,0,0,0,0,-0.0423080514121102,0.0623972088493419,0.17031540976799,0.061125798586381,0,-0.083768212118739,0,0,0,0,0,0,0,0,0,0,0.034129546444978,0,0,0,0,0,0,0,0,-0.012171006216367,0,0,0,-0.05303504481532,0,0
X601600.SH,0,0,0,0.148833015722804,0,0,0,0,0,0,0,0,0,0.0388435750621859,0,0,0,0,0,0,0,0.0255408291013991,0,0,0,0,0.022847103241444,0.122208928137595,0,0,0,0.0108293177476987,0,0,0,0,0,0,0,0,0,0.138789121111039,0.100898330798154,0,0,0,0,0,0.0334641884187574,0,0,0.0113441096866825,0,0,0,0,0.0306460191586057,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408417821413289,0,0,0,0,0,0.296543112498426,0,0,0.0463457774562261,0,0,-0.0218214624420698,0,0,-1.0842021724855e-19,0,0,-0.0299901064440423,0,0,0,0,0,-0.0323211292832188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0588601873419476,0.0109681481354545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212827173537029,0,0.0523669539396486,0.0305512769426316,0.0441824602883761,0,0.00960181238736601,0.0809910359288037,0,0,0,0,0,0,0,0,0.040624924073068,0,0,0,0,0,0,0,0,0,0,-0.00396175841661311,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.000745582182064181,0.193895898670485,0,0,0,0,0,0,0,0,0,0,0,0,0.0996529124430605,0,0,0.00723848671056408,0,0,0,-0.0412104439650865,0,-0.00994926675740873,0,0,0.0882441095838998,0,0,0,0,0,0,0,0,0,0,0,0.316921744363778,0,0,0,0.0943763780755921,0,0.00503623696563163,0,0,0,0.0723850442861708,0,0
X600795.SH,0,0,0,0,0,0,-0.0285210958106907,0,0,0.0189293912586105,0,0.0673632298839283,0,0,0,0,0,0,0,0,0,0.00441724551654529,0,0,0,0,0,0.090258205240593,0,0,0.0805413486161693,0,0.0152185291443462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00995948882111372,-0.035941915658735,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.0956424314922504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01370299414288,0,0.103657750045825,0,0.0608377333258765,0.0955327733168811,0,0.012726712176322,0,0,0.0545153451350276,0,0,0,0,0,0,0,0,0.0300915554866414,0,0,0,0,-0.0134615302562965,0.0507657395368808,0,0,0,0.0741045777850314,0,0
X600801.SH,0,0,0.192193159588658,0,0,0,-0.027178351498551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187926642317503,0,0,0.0295276660025683,0,0.0370559126479317,0,0,0,-0.0118483951473566,0,0,0,0,0,0,0,0,0,0,0,0,0.0079608909770965,3.46944695195361e-18,0,0,0,0.0248284011879885,0,0
X600352.SH,0,0,0,0,0,0,0.0182390322443193,0,0,0,0,0,0,0,0,0.0405428887954711,0,0,0,0,0,0,0,0,0.10866126068026,0,0.0752098720086694,0.325988751349972,0,0,0,0,0,0,0.00741541180262885,0.09222989200765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,-0.0509155417334922,0,-0.0270337361842079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00971823015103488,0,0.0281115255417995,0.113444248839932,0,0.0559680378207175,0,0.0308212178752905,0,0.1084348300168,0,0,0,0.051903667910472,0,0,0,0,0,0,0,0.0119100176785495,0,0,0,0,0,0.021569910452102,0.0168082261971252,0,0,0,0.0382104119097686,0,0
X000786.SZ,0,0,0,0.289820146416631,0,0,0,-0.131000491912629,0,0,0,0.023727846231417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156731511932551,0.0231651326124243,0,0,0,0,-0.0628211228788446,0,0,0,0,0,0,0,0,0.074110111978391,0,0,0,0,0,0,0,0.000138243553992403,0,0,0,0,-0.0261361201067001,0,0
X600027.SH,0,0,0,0,0,0,0,0.107088350109533,0.0285398686125677,0,0,0,0,0,0,0.0112232621554263,0,0,0,0.0292191220352219,0,0,0,0,0,0,0.0567415615899714,0.0599189719993212,0,0,0,0.00985858795669273,0,0,0,0,0,0,0.162508957023594,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0430754507673924,0,0,0,0,-0.0114511679161215,0,0
X600111.SH,0,0,0,0,0,0,0.0208735987713315,0,0.0792179699727135,-0.0770023614513727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221123003559343,0,0.0340391664729092,0.131141449710066,0,0,0,0.0236488614249349,0,0,-0.0211132829073918,0,0,0,0,0,0,0,0,0,-0.0791834854616679,0,0,0,0,0,0,-0.00452304614529002,-0.025867775252359,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0910787705376292,-0.0336256411362138,0,0.0795451795063181,0,-0.120855393443629,0,0,0,0,0,0,0,0.00631339064537721,0,0,0,0.0169103309493584,0,0,0,0,0.399035921506575,0,0,0.117334943642921,0.263333524942758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120056035765773,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0732037383513509,0,0,0,0,0,0,0,0.10800697466433,0,0,0,0,0,0,0,0.173822625385609,0.0797825938078884,0,0,0,0.00589890111002997,0,0,0.00543182224918463,0.0185219214364758,0,0,0,0,0,0,0,0,0,0,0,0,0.16443799910002,0,0,-0.0262947981883852,0.00966978060937531,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0544815838211692,0,0,0.0430677705065893,0,0,0,0,0,0,0,0,0.133689585858051,0,0,0.19943379483851,0,0,0.15061350226353,0,0.0540256903729421,0,0.0269200180579662,0,0,-0.0250258102869349,0.0262332639128143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23492950067074,0,0,0,0,0,0,0,-0.0151787381792414,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.0461127749192647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165100436362822,0,0,0,0,0,0,0,0,0.551896812374149,0.0288412503181194,0.176834114945638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989856878015092,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.00377736512540158,0,0,0.230266839519828,0,0,0,0,0,0,0,0,0,0,0,0.104384788731541,0.621184712045149,0,0,0.0650927226871745,0,0,-0.0382799169216032,0,0,0,0,0,0,0,0,0,0,0,0,-0.148551512553683,0,0,0,0,0,0,0,-0.0341308629708074,-0.0249228292936626,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.0581066318282112,0,0,0,0,0,0,0.015960142359634,0,0,0,0,0,0,0,0.133142306070608,0.116729261583125,0,0,0,0,0.0776536913359217,0.0684687251742127,0,0,0,0,-0.083941761656504,0,0,0,0,0.120833597838048,0,0,0,0,0,0,0,0.0384256935272899,0,0,0,0,0,0,0
X600583.SH,0,0,0.0635005463349618,0,0,0,0,0,0,0,-0.0911182046066223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287738605351158,0,0,0,0,0,0.0937201091195544,0,0,0,0,0.0313065167899203,0,0,0.174534309985937,0,0,0,0,0,-0.0372205006116701,0,0,0,0,-0.0561794390023823,0,0
X002353.SZ,0,0,0,-0.337812038185296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961041508561033,0,0,0,0,0,0,0,0,0.00344568538445624,0,0.213472249986685,0,0.137475260478216,0,-0.142518375872915,0,0,0.129472018238336,0,0,0.289453348404521,0,0,0.0501220928215999,0,0,0,0.0700318651028918,0,0,0,0.00963661488177267,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0873446062495411,0,0,0,0,0,0,0,0,0,0.0357515250272566,0,0,0,0,0,0.0695909970513287,0.0390813062330721,0,0.034266112434902,0,0,0,0.159114005455152,0,0,0.161584006757925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00666924503418885,0,0,0,0,-0.043518408268254,0,0
X000898.SZ,0,0,0,0.0412056805421577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159644632822818,-0.0292396664035672,0.0390153823420568,0,0,0,0,0,0,0,-0.0187582223595207,-0.0181352570093718,0,0,0,0,0,0,0,0.175010777852783,0,0,0,0,0,-0.0167235720176658,0,0,0,0.0331476778567335,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,-0.153958094564122,0,0,0,0,0,0,0,0,0.121143283427133,0,0,0,0,0,0,0,0.0266851789596244,0,0.0713473518338111,-0.122356857285049,0,0.21235649966967,0,0,0,0,0,0,0,0,0,0,0,0,0.186776654764597,0,0,0.158154812522731,0,0,0.0210915308067401,-0.0542205629557445,0,0,0,-0.048205714995759,0,0
X600489.SH,0,0,0,0,0,0,0.28691820649303,0,0.0868671960984402,0,0.0384062793700801,0,0,0,0,0,0,0,0,0,0,0.0289154839543979,0,0,0,0,0,0.081507969313919,0.0980647709778854,0,0,0,0,0,0.0293095917207562,0,0,0.0315399960627296,0.13956575468719,0,0,0,0,0,0,0,0,0,0,0,0,0.0217318390861146,0,0,0,0,0.0465673025330063,0,0
X000883.SZ,0,0,0,0.0712300086037681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294912864876959,0,0,0,0.0384946662295179,0,0,0,0.00815426443730065,0.0262461412968965,0.00594940559331383,0,0,0,0,0,0,0,0,0,0,0,0,0.00539685157544709,0,0,0,0,0,-0.0227867427492344,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,-0.0614043934276575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029599932129638,0,0,0,0,0,0,0,0.0377471269418022,0.166995052382854,0,0.159641385748625,0,0,0,0,0,0,-0.0490325898000484,0,0,0,0,0,0,0.0759061291714831,0,0,0,0,0,0.000468322037971346,0.0283418891831852,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.528557579324671,0,0.0197621494453616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020618006288383,0,0,0,0,0.0832509146359867,0,0,0,0.103092352818297,0,0,-0.00996746250578086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236290219354296,0.00508554742516074,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.047090693075092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402978553683455,0.00545792438169625,0.080509221650206,0,0.0414576249936526,0.0888231999841073,0.0787863064777728,0,0,0,0,0,0,0,0,0,-0.00100682597967733,0,0,0,0,0,0,0,0.0135252474797413,0,0,0,0,0.0412756204760316,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0354502865443312,0,0,0,0,0,0,0,0,0,0,0.0899623993074223,0,0,0,0.0714183176646869,0,0.0373609468583157,0,0,0,0.0556127334095071,0,0,0,0,0,-0.0424349394107148,0,0,0,0,0.00189051277460297,-0.0238320996437792,0,0,0,0,0,0,0,-0.00410092914712423,-0.0124250290786393,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.00657065928814158,0,0,0,0.0385171171217661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929307188906674,0,0.124830964261409,0,0.0454121409128756,0,0.0120024866353071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,6.7762635780344e-21,0,0,0,-0.0283601511034998,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.214853977298561,0,0,0,0,0,0,0.0199702546538127,0,0,0,0,0,0,0.117045085610598,0,0,-0.0199873602463217,0,0.0518868711302504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213349660146242,0,0,0.0443537852079477,0,0,8.67361737988404e-19,-0.00173933811720165,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.1635431294413,-0.0642284998093788,0,0,0,0.0246170495207526,0,0,0,0,0,0,0,0,0,0.113958925921282,0,0,0,0,0,-0.0823170500575564,0.0496493119551204,0,0.259731306787706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986746253528275,0,0,0,-0.408065576026771,-0.11793083970572,0.0178412551823655,0,0,0,0,0,0
X000629.SZ,0,0,0.031734275883006,0,0,0,0,0,-0.00596045791434029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220946761228448,0,0,0,0,0.0100734155018341,0,-0.0637197919867508,0.0894680159635759,0,0.0741461171111231,0,0,0,0,0,0,0,0,0.0254387993932074,0,0.0345467599534003,0,0,0,0,-0.107690599588016,-0.0328974438847256,-0.00755122208885544,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,-0.0449135039613497,0,0,0.00141046386184101,0,0,0,0,0,0,0,0,0.0580913537583742,0,0,0,0,0,0,0,0,0.0284704080307235,0,0.0674514545387798,0.0813335764239055,0,0.0246768661402322,0,0.182750832360331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000779487531171505,0,0,0,0.0070557512739364,0,0
