,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601991.SH,X601898.SH,X002466.SZ,X600688.SH,X600660.SH,X600188.SH,X600362.SH,X600795.SH,X300072.SZ,X002460.SZ,X600547.SH,X601992.SH,X600886.SH,X600176.SH,X600111.SH,X600516.SH,X000786.SZ,X000898.SZ,X600299.SH,X000709.SZ,X002271.SZ,X600352.SH,X600027.SH,X000792.SZ,X000553.SZ,X600489.SH,X000825.SZ,X601158.SH,X601699.SH,X000408.SZ,X600219.SH,X000883.SZ,X000630.SZ,X600583.SH,X600549.SH,X002470.SZ,X600808.SH,X600315.SH,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.301006193659122,0,0,0,0,0,0,0,0.0077451966037739,0,0,0,0,0,0,0.118417945443428,0,0,0.0161834448444589,0,0.0285583846487133,0,0,0.0395144179630075,0,0,0,0,0,0,0,0,0,0.00811167997164226,0,0,0,0,0,0,0.129463383931155,0,0,0,0,0.0445402735696395,0,-0.0101433308760029,0.012020984077944,0,0,0,0,0,0
X600028.SH,0.233978385279737,0,0.127142776404397,0,0,0,0,0,0,0,-0.0116932619457272,0.255060114425349,0,0,0,0,0,0,0.100589969531321,0,0,0,0,0,0.0847411298379085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12259486716633,0,0,-0.0160722411061483,0.0101261869247561,0,0,0,0,0,0
X601088.SH,0,0,0,0.368043830658027,0,0,0,0,0,0,-0.037197779269147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0661201416711342,0,0,0,0,0,0,0,0,0,0.339716075034406,0,0,0,0,0,0,0,0,-0.0141109498513422,0,0,0.0120154540425578,-0.0107279456485896,0,0,0,0,0,0
X600019.SH,0,0.152439872417381,0.0675938699202446,0,0.148985267006269,0,0,0,0,0,0,0,0,0.245967474505527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00752235764314754,0,0,0,0,0,0
X600585.SH,0,0,0.0187574536006995,0.351989860537749,0,0,0,0,0,0,0,0,0,0.00288990184476709,0,0,0,0,0,0,0,0.237221713182083,0,0,0.0897054774644699,0,0,0,0,0,0,-0.130821717480162,0,0,0,0,0.181007999422919,0,0,0,0,0,0,0,0,0,0.0609647239070106,0,-0.0072043808939986,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0165907732644602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387253202044416,0,0,-0.0418393898933512,0,0.136367259100588,0,0.304940246838461,0.125901264322555,0.0674942020480624,0,0,0,0,0,0,0,0,0.0166551785388683,0,0,0,0,0,0,0.011052924470351,-0.00368504107480241,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039029452358412,0,0,0,0,0,0.105995373127429,0,0,0.0491211043274742,0,0,-8.67361737988404e-19,0,0,0,0.169587675602493,0,0,0,0,0.00327108219351137,0,0,0,0,0,0,0,0,0,0.147042468967885,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0.0702783015620805,0,0,0,0,0,0,0,0,0,0,0,0.138191816960577,0,0,-0.35020332733776,0,0,0,0,0,0,0,0,0,0.372155534291421,0,0,-0.021590390772009,0,0,0,0,0,0,0.0700201330381365,-0.306247927342419,0,0,0,0,0,-0.405140346616164,0,0,-0.121278680997617,0,0.142435993165962,-0.255369446655173,-6.93889390390723e-18,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0449463926607998,0,0,0,0,0,0,0,0,0,0,0.0937280791353629,8.67361737988404e-19,0,0.122746363934609,0,0,0,0.0719550851718652,0,0,0,0,0.00104707555541528,0,0,0,0,0,0,0,0.0509494276939802,0.0891847595014426,0,0,0,0,0,0,0.0219121713231729,0,0,0,0,-0.00372876938276387,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980597279485117,0.229698330849586,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0875252604750174,0,0,0.0309731296493616,0,0.0927869210808869,0,0,0,0,0.124481408123534,0,0,0,0,0,0,0.000679742339880828,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416933776969672,-0.0862548666311434,0,0,0,0,0.181430108569846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190328327630976,0,0,0,0,-1.31456301339442e-05,-0.0124707332551537,0,0,0,0,0,0
X600688.SH,0,0.404480602189128,0,-0.041611388575576,0,0,0,0,0,0,-0.0303391796736585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127401240920688,0,0,0,0,0,-0.0649895293771196,0,0,0,0.157440542617657,0,0.0544531844171199,0,0,0,0,-0.049205453620372,0.053847429673047,0,0.101543360150708,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.0298759339061171,0,0,0,0,0,0,0,0,0,0,0.151520471316938,0,0,0,0,0,0,0.0446177727117002,0,0,0,0.0220666646149341,0,-0.11711985951289,0,0,0,0,0,0,0,0,0,0,0.000596319867661704,0.232743783397638,0,-0.00611817481560029,0,0,0,0,0,0,0
X600188.SH,0,0,0,0.0617854294297397,0.055768214314079,0,0,0,0,0,0,0,0,0,0,0,0,0.164746689089026,0,0,0,0,0,0,0.31990030967166,0.374652858318857,0,0,0,0,0,0,0,0,0,0,0.243547072086391,0,0,0,0,0,0,0,0,0,0,0,0,-0.00222145294753705,0,0,0,0,0,0
X600362.SH,0,0,0.132521446506273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178890091227191,0,0,0.0245200905205601,0,0,0,0,0,0,0,0.010830362868708,0,1.0842021724855e-19,0,0,0,0,0.299930440797414,0,0,0,0.741484876496182,0,0.0952913750535557,0,0,0,0,0,-0.0359556487005495,0.053291993472031,0,0,0,0,0,0
X600795.SH,0,0.0548199621035466,0,0,0,0,0,0,0,0.0570366514471122,0,0,0,0,0,0,0,0,0.058099150498706,0.00745530813941991,0,0,0.0503107372015153,0,0,0,0,0,0,0,0,0,0.0999969871136435,0,0,0,0,0,0,0,0,0,0.0182860098400215,0,0.0840979496392654,0,0,0,0.0132530624556498,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362160549531433,0,0.178021656523712,0,0.279006815133206,0,0,0,0,0.135629782717366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116688339272697,0,0.00438813529014322,1.35525271560688e-20,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.803204310088873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.139274979954444,0,0.0790401065103988,0,0,0,0,0,0,0,0.0273467454655399,0,0.0892335698137869,0,0,0.0170181171501148,0,0,0,0,0,0
X600547.SH,0,0.156343012569408,0,0,0,0,0,0,0,0,0,0,0,0,0.0481546302255194,0,0,0,0,0,0,0,-0.107895194903613,-0.0152687724532074,0,0,0,0,0,0,0,0,-0.0170413775044886,0.979429493400447,-0.0227416714482125,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136633157496289,0.0119577346415458,0,0,0,0,0,0
