,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X002460.SZ,X600660.SH,X601898.SH,X600010.SH,X601600.SH,X600886.SH,X002466.SZ,X600801.SH,X600362.SH,X600188.SH,X002271.SZ,X600352.SH,X000786.SZ,X600795.SH,X601991.SH,X600688.SH,X000723.SZ,X601992.SH,X002353.SZ,X600111.SH,X600176.SH,X600027.SH,X600516.SH,X600489.SH,X600299.SH,X600426.SH,X600583.SH,X000898.SZ,X600219.SH,X601158.SH,X000792.SZ,X000932.SZ,X000401.SZ,X600160.SH,X000709.SZ,X000553.SZ,X000883.SZ,X600612.SH,X000630.SZ,X000629.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939703132401531,0,0,0,0,0,0.0704811048265119,0,0,0,0,0.134909254470141,0,0.0601691356113633,0,0,0,0,0,0,0.0585724507786324,0.00523235227057827,0,0,0,0,0,0,0.113913347217745,0.0403699133144977,0,0,0,0,0,0,0.012284556821037,0,0
X600688.SH,0.524908381253225,0,0,0,0,0,0,0,-0.0330284896512606,0,0,0,0,0,0,0.00266759640565907,0.0607788310531427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.220278427824974,0,0.163280225798225,0,0,0,0,0.000346019320056089,0.0102743621610915,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.00130221753514759,0,0,0,0,0.290382287310266,0,0,0,0,0,0,0.153888419238977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317932670519935,0,0,0,0,0,0,0,0,0,0,0,0,0.19487613563681,0,-0.0322481446105162,0,0,0,0.335661377779607,0.00194161372280149,-5.42101086242752e-20,0,0,0,0.0347159735179058,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349136414252138,0,0.198091632272132,0,0.202816591829393,0,0,0,0,0,0,0,0,0,0,0.0271424171734851,0,0.0466889839748657,0,0,0,0,0,0,0,0.191254276083621,0,0,0.0162502933624981,0,0,0,0,0,0,0,0,0,0,0,0.0157716405958042,0,0
X002353.SZ,0.227310307694745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764371546617446,0,0,0,0,0,0.0385934851907712,0,0,0,0,0,0,0,0,0,0,0,0,0.233106200036805,0.220425131922397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149404308107381,-0.0238297111172886,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0651836336168992,0,0,0,0,0,0.00345422924740382,0,0,0,0,0.228689361145792,0,0,0,0,0,0,0,0,0,0,0.0169679461295743,0,0,0,0.0770265559563495,0,0,0,0,0,0,0,0,0.102118151406012,0,0,0,0.139514095511555,0,0,6.7762635780344e-21,-2.16840434497101e-19,0,0,0,-1.35525271560688e-20,0,0
X600176.SH,0,0,0,0,0.119713692474332,0,0,0,0.0349453389910583,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0636884093729706,0,0.0630134532260926,0.293584128961413,0,0,0,0,0,0.231410083758083,0.0387191696102156,0,0,0,0,0,0,0,0,0,0.00239614073068632,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0883790549094862,0.0440708647367354,0.00929414362683693,0,0,0,0.0543896588498254,0,0.00115720397781075,0,0,0.0594019232147325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105615874419055,0,0,0,0,0,0,0,0,0,0,0,0.024521160669813,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507079072836784,0.123366530331216,0,0,0.398387433036181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498000762349012,0,0,0,0,0,0.206992897997911,0,0,0,0,0,0,0,0.00761211553538242,0,0
X600489.SH,0,0,0,0,0,0,0.506925407241046,0,0,0.0565885906307133,0,0,0,0,0,0,0.00505446635763384,-4.33680868994202e-19,0,0.100447209592819,0,0,0,0,0.142760136153407,0.0695448655693099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461133644352447,0,0,0,0,0,0,0.00099881254825278,0,0,0,0,-4.33680868994202e-19,0,0
X600299.SH,0,0,0,0,0,0,0,0.0565166979345608,0.141995229265466,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0384406680929113,0.0980783780174467,0,0,0,0,0.123760650241,0.129027707601102,0,0.224534415250144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193398233060272,0,0.0198760543369057,0,0,0,-0.157608613460419,0.0240063874951005,0.0088986764898582,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684933809920752,0.149078473894006,0,0,0,0,0,0,0,0,0.0349214520195943,0,0.119876289406451,0,0.0908038522842974,0,0.186549407472145,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0420028933928047,0,0,0,0,0,0,2.16840434497101e-19,0.00674854204489049,0,0,0,0.0433433717581077,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0837888670934183,0.0309980802496005,0,0,0,0,0,0.0368066976743798,0.146660625803482,0,0,0.0339801956757873,0,0,0,0,0,0,0,0.119746320891665,0.125994668406879,0,0,0.0619558348458936,0,0,0,0,0,0,0,0,0,0,0,0,0.033909704795888,0,0.128171377023912,0,0,0,0,0,0,0,0,0,0.0640590772669177,0,0
X000898.SZ,0,0,0,0,0,0.0612389211820775,0,0,0,0.0104185406249637,0,0,0,0,0,0,0,0,0.00182032640061812,0,0,0,0,0,0,0.0539347865719119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345728660542413,0,0.0688523498750561,0,0.00589830213739692,0,0,0,0,0,0,0,0.013855574381849,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301921669620955,0,0,0.000731077652478273,0,0.191166254220484,0,0.0285009931962787,0,0,0,0.0405507570263971,0,0,0,0,0,0,0,0,0,0,0.060671383577652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432704393069579,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0105102082370833,0.0108216840893084,0,0,0,0.0509359933482181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395048244284179,0,0,0,0,0,0.0706335593677288,0,0,0,0,0,0,0.0252863096756462,0.0402026833106481,0,0,0,0,0,0,0,0,0,0,-0.0052397435356502,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,-0.000568679483848566,0,0,-0.118590645258092,0,0,0,0,0,-0.0238601907014894,0,0,0,-0.107094939026317,0,0,0,0,-0.468434165356655,0,0,0,0,0,0.184812146786234,0.126678405487475,0,0,0,0,0,0,0,0,0,0,-0.111990173011624,0.393032340651713,0,0,0.406181543724479,0,0.0756156884572302,0,0,0.0209525968246186,0,0.0426266837960687,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,-0.0341617858910684,0,0,0,0,0,0.117226048565479,0,0,0,0,0,0.106170230655555,0,0.0109060102841781,0,0,0,0,0,0,0,0,0.211903139653271,0,0.00940365692794687,0,0,0.0557215440963663,0,0.45822272973911,0.106062850628313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020745712103259,0.00602831772168912,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,-0.0814648445643042,0,0,0.0952938243570939,0,0,0,0,0,0.0285133245023444,0.516183843744759,0,0.0938495310003886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144417929461675,0,0,0,0,0.0332840464576165,0,0,0,0,0,0,0,-0.0694939479453647,-8.67361737988404e-19,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0.0535305688667774,0,0,0,0,0,0,0.0159769268486195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577029668337695,0,0,0,0.207144766473118,0.249232148137911,0,0,0,0,0,0,0.00392321766662376,0,0,0,0.0494441142999749,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.306942190145321,0,0,0,0,0,0,0,0.130778387318731,0,0,0,0,0.000453131004810321,0,0,0,0,0.0687875802300141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707598055209406,0.029065166989998,0,0,0,0,0,0,0,0.419686800425543,0.180952436597817,0,0,0,0,0,0,0,0,0.0457417335106706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052334479930461,0,0,-0.054859419344417,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.130914820187652,0.0557749704608877,0,0,0,0.270036658693255,0,0.0467870298197824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182389687985368,0,0,0,0,0,0,0,0,0,0,0.0244321152024008,0,0,0.165227190144491,0,0.000442673911790568,0.00379526826229888,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.213146846481791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364397240409797,0,0,0.165727923217783,0,0,0,0.127027856190293,0,0.0386723509019026,0,0.0686995852044743,0,0,0.0265890525775513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114045631124571,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234897596780394,0.0603663429005266,0,0,0,0,0,0,0.00326228810684824,0,0,0,0.025041581066041,0,0.105603845154289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191448290756318,0,0,0,-0.0024817868212321,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281120156177879,0,0,0.0418906698590132,0,0.0272473919700754,0.224219023071699,0,0,0,0,0.267226284008379,0,0,0,0,0,0,0,0,0,0,0,0,0.179322842756826,0,0,0,0,0,0,0.0169899962910543,-0.0278152882754326,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.210991693119804,0.0390585030442438,0,0,0,0.0659200648621155,0,0,0,0,0,0,0,0.0792331416244022,0,0,0.110055976301587,0,0,0,0,0,0,0.0475238915102343,0,0,0.0704669095335209,0,0,0,0,0,0,0.0564484380009368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0253930688754253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035127360666347,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132515214782684,0,0,0,0,0,0,0,0,0,0.113824200018712,-0.208836897169928,0,0.566731765345668,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695879879579677,0,0,0,-0.2147680125615,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136438254117294,0,0,0,0,0,0,0,0,0.479724392159534,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324882097565079,0,0,0,0,0,0,0,0,0.0502373951856795,0,0,0,0,0,0.0876978975664037,0,-0.0157994486767667,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255890559325687,0,-0.0322132857405932,0,0,0,0.0276714238109893,0,0,0,0,0,0,0,0.173177650308274,0,0,0,0,0.0377985333715171,0,0,0,0.000816667775055324,0,0.198245741849672,0.0109442821149192,-0.0167985649320188,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000481328240149748,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.167013145729854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241814864542923,0,0,0,0,0,0,0,0,0.157325636233983,0.103054838860527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.490450551701799,0.0208544269454584,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.00151904151344793,0,0,0,0.00272338023246073,0,0,0,0,0.000681299072547105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104090393266386,-0.00167308188184756,0,0,0,0.0267106530936245,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000750196065348267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127986311789185,-0.0140302365020908,0,0,0,-0.0346588533509656,0,0
