,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X002460.SZ,X600019.SH,X600111.SH,X601898.SH,X000877.SZ,X002271.SZ,X002466.SZ,X600011.SH,X600010.SH,X000708.SZ,X600547.SH,X601600.SH,X600660.SH,X000301.SZ,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000983.SZ,X601699.SH,X000723.SZ,X600096.SH,X000786.SZ,X600803.SH,X600795.SH,X000959.SZ,X601991.SH,X000408.SZ,X600295.SH,X600219.SH,X000932.SZ,X000807.SZ,X600801.SH,X000630.SZ,X600141.SH,X000825.SZ,X600489.SH,X600486.SH,X600985.SH,X600688.SH,X600157.SH,X002080.SZ,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.187899736707291,0,0,0,0,0,0,0,0,0.157676191363429,0,0,-0.00570406888940264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306703942912803,0,0,0,0.177063793801598,0,0.0987077450580782,0.0646699798813628,0,0,0,0.0602611736240303,0,0,0,0,0,-0.0123385938660411,0,0,0,0,0,0
X601088.SH,0.111628965303669,0,0,0,0,0.00637648561419928,0,0,0,0,0.17114803837974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573719025456026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323207770566233,0,0,0,-0.044234801637117,0,0,0.0266260231500697,0,0,0,0.104501361136545,0,0
X600028.SH,0.0839088159618001,0,0,0,0,0.0413345803301651,0,0,0,0,0.0177361667250108,0,0,0,-0.0321284905806414,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0424043558108152,0,0,0,0,0,0,0,0.202722628167059,0,0,0,0,-0.0147840215521539,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920159612806417,0,0,0,0.0463323936339953,0,0,0,0,0,0,0,0,0,0.054157500681265,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.110286791613181,0,0,0,0,0,0,0,0,0,0,0,0.00822994386007896,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00672328750777806,0,0,0,0,0,0,0,0,0,0,0.102616739118011,0,0,0,0,0,0,0,0,0,0.443190253168604,0,0,0.0099004021942966,0,0,0,0,0,0,0,0,-0.00221299429051298,0,0,0,0,0,0,0
X600188.SH,0,0.243872839605968,0,0,0,0,0,0.0478700835049104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155229274968009,0,0,0,0,0,0,0.611322390372044,0,0,0,0,0.087694163362049,0,0.0603458431335292,0,0,0,0.191503939944587,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394163975234993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16251941450373,0.0625384898110469,0,0,0,0,0,0,0,0,0,0,0,0,0.336403046162359,-0.0393771780788209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0236560834977905,0,0,0.11517309779691,0,0,0,0.413169020169355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121424446943796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265451977550223,0,-0.0833362479336662,0,0,0,0,0,0,0
X600019.SH,0.00484392528086912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132175718566229,0,0,0,0,0,0,0,0,0,0.111065834135835,0,0,0.0210442049650676,0.349113206261516,0,0,0,0,0,0.0987648517887041,0,0,0,0,0,0,-0.0136994891728652,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.3550677222502,0,0,0,0,0,0,0.0652898700895657,0.163111333155433,0,0,0.203556475604181,0,0.194989824208019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0483984969224781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931608894348687,-0.0150169871430644,0,0,0,-0.00227350799140566,0,0
X601898.SH,0,0.135623143654965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133283590250639,0,0,0,0,0,0,0,0.181562855866692,0,0,0,0,0,0,0,0,0,0,0,0,0.041895339555747,0,0.0451741587897442,0,0,0,0,0.333850598527139,0,0,0,0,0,0,0.00279487914329877,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993349985619816,0,0,0.0716616103785581,0.0196481245299064,0,0,0,0.0933955330259199,-0.014348268446568,0,0,0,0,0,0,0,0,0,0.0280166804175193,0,0,-0.0273433531936636,0.422850495071966,0,0,0,0,0,0,0,0,0,0,0,0,0.00286579177923457,0,0,0,0,0,0
