,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600886.SH,X600660.SH,X601991.SH,X600362.SH,X600688.SH,X600188.SH,X600795.SH,X600352.SH,X600801.SH,X600111.SH,X601992.SH,X000723.SZ,X600027.SH,X002271.SZ,X000898.SZ,X600489.SH,X600176.SH,X600516.SH,X000709.SZ,X000786.SZ,X002460.SZ,X000629.SZ,X600299.SH,X002466.SZ,X000883.SZ,X600219.SH,X601158.SH,X002353.SZ,X600985.SH,X000630.SZ,X000553.SZ,X600426.SH,X600612.SH,X000825.SZ,X600583.SH,X000027.SZ,X601699.SH,X000401.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372209934563213,0,0,0,0,0,0,0,0,0,0.0306244199719059,0.0432379378815703,0.0528219068769942,0,0,0,0,0.0781042645749213,0,0,0,0,0,0.0539024770212783,0,0,0,0.00671112568288338,0,-0.00657875554576305,0.012446394824367,0,0,0,0.000884367250310703,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140681260436663,0,0.0763396358445015,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0279413331000061,0,0,0,0,0,0,0,0,0,0.0482149052677785,0,0,0.0561888770839301,0.107357643296136,0,0,0.0338465959917784,0,0,0,0,0,-0.0145696064513608,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266710141121921,0.158976530304319,0,0,0.0652710250996826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104462278260533,0,0,0,0,2.16840434497101e-19,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294195542051703,0,0,0.0802879315756653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488930046787049,0,0,0,0,0,0,0,0,0,0,0,-0.0110506137261407,0,0,0,0,0.0357870102685598,0,0
X600019.SH,0,0,0,0,0,0,0,-0.00694077987362313,0,0,0,0,0,0,0,0,0,0,0.0700087388754123,0.143514143733813,0,0,0.0285933890831595,0,0,0,0,0,0,0,0,0.076605595274143,0,0.0341703856462015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182264170113615,0,0,0,0,0.0201095295496754,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251715936474459,0.0800948405610012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846971983825592,0,0.0655717485203069,0,0,0,0,0,0,0,-0.0145750818057056,0,0,0,0,0.0666415602952334,0,0
X600011.SH,0,0,0,0,0,0,0,0.00211971325435945,0.0281791547424971,0,0,0.238065001969721,0,0,0,0,0,0,0,0,0,0,0.0221505398640411,0,-0.173251916649633,0,0,0,-0.0386942237409669,0,0,0,0.292288567726002,0,0,0,0,0,0.068084717099881,0,0,-0.0835962367525983,0,0,0,0,0,0,0,0,0,0,-0.0116350772910931,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179247653289782,0,0,0,0,0,0,0.760920237994803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211968449963543,0,0,0,0,0,0,0,-0.0501270712996581,0,0,0.00311213790346565,0,-0.0650265505891403,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.26510855672233,0,0,0,0,0.123392837934293,0,0,0,0,0.138055844903089,0.110238011904522,0,0,0,0,0,0,0,0.0288255027103325,0,0,0,0,0.00470325679712358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00777430198357315,0,0,0,-8.67361737988404e-19,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0499880654289936,0,0,0,0,0,0.0872000707820457,0,0,0,0,0,0,0,0.0101731163737886,0,0,0,0,0,0.0828412031993522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261128399153988,0,0,0,0,0,0.0890417552993337,0,0,-0.00512608792782106,-0.00381879788500138,0,0,0,0.00324933415068286,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.141807770227099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339649653968499,0,0,0,0,0.060058505554548,0,0,0,0,0,0,0,0,0,0.00341789738475939,0,0,0,0,0,0.127727065960601,0,0,0,0,0,0,0,0.0347775282763489,0,0
X600886.SH,0,0,0,0,0,0.0399046421027566,0,0.0207705404055705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868203882652675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997608700705404,0,0.0622374067156187,0,0,0,0,0,0,0,0,0,0.00743814926382253,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.00508612306724973,0,0,0,0,0,0,0,0,0,0,0,0,0.0213946888019962,0.143321388500839,0,0,0,0,0.0338002076670885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492431783648745,0,0,0.102497768644168,0,0,0,0,0,0,0,0,0,-0.00264687820437083,0,0,0,0,0.0331415698369454,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045004764250328,0.0299969315581386,0.0898022755934545,0,0.0512925731184735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466030003576712,0,0,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0.0138779587993012,0,0
