,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600010.SH,X600362.SH,X600111.SH,X000786.SZ,X600176.SH,X601600.SH,X601898.SH,X600011.SH,X000301.SZ,X600426.SH,X600188.SH,X600886.SH,X002466.SZ,X600352.SH,X600801.SH,X600219.SH,X601991.SH,X600489.SH,X600795.SH,X000932.SZ,X600803.SH,X002353.SZ,X600688.SH,X600486.SH,X002080.SZ,X000898.SZ,X601168.SH,X600299.SH,X600516.SH,X600295.SH,X000807.SZ,X600027.SH,X000723.SZ,X300037.SZ,X600157.SH,X600315.SH,X601992.SH,X000630.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0782018216042872,0,0,0,0,0.0900407275911007,0,0,0,0,0,0.0181533860301267,0,0,0.0413967680321169,0,0,0,0,0,0,0,0,0,0,0.0561410965128312,0,0,0,0.226029550082099,0,0.0776935486809999,0,0,0,0,0.175410697990674,0,0,-0.0156935205115071,0,0,0,0,0,0,0
X601898.SH,0,0,0.183060222557515,0,0,0,0,0,0,0,0,0,0.0238047149466763,0,0,0,0,0,0,0,0,0.278543687404552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967531624226838,0,0,0,0,0,0,0,0,0.204493091402941,0,0,-0.0211707250868876,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00705083859148446,0,0,0,0,0,0,0,0.0759560400746415,0,0.0638576824996898,0,0,0,0,0,0,0.114987430297274,0,0,0,0,0,0,0,0,0,0,0.00900343015353003,0,0,0,0,0,0,0,0.0111710157341713,0,0.011360214219894,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.0499108239010774,0,0,0,0,0.266675957102296,0.13945182813559,0,0,0,0,0,0,0,0,-0.0527631227962011,0,0,0,0,-0.205187159776397,0,0,0.496204123116832,0,0,0,0,0,0.140052565204518,0,0,0,0,0,0,-0.0299008265895721,0,-0.146936375738447,0,0,0,0,-0.0648455424032134,0.0341299072577064,0,0,0,0,0,0
X600426.SH,0,0,0,0.292845110793198,0,0,0,0,0,0,0,0,0.12017739578025,0,0,0,0,0,0,0.17107585559461,0,0,0,0.0545214428268216,0,0,0,0,0,0,0,0,0,0,0.132311841505229,0.0618183054955923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556501345539207,0,0
X600188.SH,0,0,0.344529003206312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012526199281523,0,0,0,0,0,-0.00262119312618417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148561295457199,0,0,0,0.0713848097188377,0,0.201259366394635,0,0,0,0,0,0,0,-0.00393422797975442,0.0350765711727578,0,0,0,-0.0584738471353977,0,0
X600886.SH,0,0,0,0,0,0,0.0667301652143818,0,0,0,0.0276417854403223,0,0,0,0,0,0,0,0,-0.00531191630239412,0,0,0,0.00696856107441624,0,0,0,0,0.0413977139078552,0,0,0,0,0,0,0.00891410442799878,0,0,0,0,0,0,0,0.0838929011014797,0.0123698945951811,0,0,0,0,0.0568096938335329,0,0.0155075986720342,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.433496464451673,0,0,0,0,0,0.372502864805263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191052959756911,0,0,0,0,0,0,0,0,0,0,0,0.0153200618787996,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0618634831096727,0,0.144058668835409,0,0,0.107397715364224,0,0,0.0795664281808945,0,0,0,0.115780942421756,0,0,0,0,0,0,0,0,0.0531058656512148,0,0,0,0,0.0911370030662326,0,0.0174058456882101,0,0,0,0,0,0.0257579441591568,0,0,0,0,0,0,0,0,0,-0.00447482266143162,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,-0.00898648958230621,0,0,0,0,0,0,0,0,0,0,0,0,0.0361082839481944,0,0,0,0,-0.157653336549836,0,0.0544771243238274,0,0.103148592455338,0,0,0,0,0,0,0.0577589024508325,0,0,0.0347023285787745,0,0,0,0,0.0964966222734289,0,0,0,0,0,0.000228511655093779,0.00110929152450315,0,0,0,-0.0519567081414996,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.041405931507927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274125973419066,0,0,0,0.139036640569133,0,0,0,0,0.0400724576814108,0,0,0,0,0,-0.087802760852139,0,0,0,0.0259341213197907,0,0
X601991.SH,0,0,0,0,0,0,-0.0157235087493762,0,0,0,0,0,0.034035898924969,0,-0.0309636228034846,0,0,0,0,0,0,0.110884876792167,0,-0.0124906758555096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132572058925182,0,0.0469717652942845,0,0,0,0,0,0,0,0,0,0.0979841455020021,0,0,0,0,0,0,-0.0322672444622009,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.456160463969849,0,0,0,0,0,0.0896973267963226,0,0,0,0,0,0,0.0278581629984707,0,0,0,0,0,0,0,0,0,0,0,0.00152437405285097,0,0,0,0,0,0.10532095918094,0,0.0372945527670839,0,0,0,0,0,0,0,0,-0.0132535062546725,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-0.0205322717462341,-0.0129814050335283,0,0,0,0,0,-0.0329460822798371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506105369600499,0,0,0,0,0,0,0,0,0,0,0.0483327902385418,0,0,0,0,0,0,0,0.0392463291678308,0,0,-0.00552988618691826,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.51192033883441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125333807227767,0,0,0,0,0,0,0,0,0,0,0,0.00359972200283097,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0.145425886840292,0.0363450624868979,0,0,0,0,0,0.121442018737077,0.247974939286439,0,0,0,0,0.0417998901086477,0,0,0,0.0107011472976999,0,0,0,0,0,0,0.108389704148187,0,0.12931266145947,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00375764343565963,-0.0251316569857137,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132973410269868,0.0935787710672761,0.213527193340112,0,0,0,0.19439920572909,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.222384689712259,0,0,0.130446580415674,0,0,0,0,-0.0650978830645205,-0.0623146002285001,0,0,0,0,0,0,0,0,0,0,0,-0.0166501071655957,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.0110311808395849,0,0,0,0,0,0,0,0.104181269231108,0,0,0,-0.0228543496555116,0,0,0.00952749036382616,0,0.051022534122771,0,0.0126160124349558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148722764682057,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0.0618319549779522,0,0,0,0,0,0,0,0,0,0,0.233182692219908,0,0,0.0431598902722315,0,0,0,0,0,0,0,0,0.0524425733283656,0,0,0,0,0.0600216309293127,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191061415022787,-0.0324522649312711,0,0,0,0,-0.0385292077543668,0,0
X002080.SZ,0,0,0,0.00596821259482821,0,0,0,0.192042875160522,0,0,0,0,-8.67361737988404e-19,0.00837415636391028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397033735904808,0,0,0.151371550285217,0.03565596257947,0,0,0,0.111246515128005,0,0,0,0,0,0,-0.00620337612986204,-0.0428202138397343,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.200675521132975,0,0,0,0,0,0,0,0,0,0,0,0.0257649219200677,0,-0.0473797551420737,0,0,0,0,0,0,0,0,0,0,0.113244475602484,0,0,0,0,0,0,0,0,0,0,0.0557491832670178,0,0,0.0105064879138176,0,0,0,0.178948362943421,0,0,0.00349059180788046,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0.0873216632184928,0,0,0,0,0.3110986526177,0,0,0,0,0,0,0.196183638627269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275187614342239,0,0.117829519691458,0.0193344045635725,0.0349068292112665,0,0,0,0,0,-0.0198031543246895,0,0,0,0,-0.0177092926715398,0,0
X600299.SH,0,0,0,0,0,0,0.0356318776275533,-0.0492289904588903,-0.0544983568594786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136346463955268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132948314184563,0,0,0,0,0,0,0.149712884620309,-0.0785115536549474,0,0,0,0,0,-0.000625547462320263,0,0,0,0,0.0620933882158485,0,0
X600516.SH,0,0,0,0,0,0,0,0.189156193045127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126660186228621,0,0,0,0,0,0,0.148455537390813,0,0,0,0,0,0,0,0,0,0,0.222662559701066,0,0,0.0335994583243444,0,0,0,0,0,0,0,0.0660137467754811,0,0,0,-0.0572178486826019,0,0
X600295.SH,0,0,0,0,0,0.0524559308420781,0,0,0.573300715111368,0,0,0,0.0606472149053917,0.219722639733503,0,0,0,0,0,0,0,0,0,0,0,0.176938807465259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162201684501654,-0.112947950875417,0,0.0617378794129736,0,0,0,-0.128598835606461,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.045710790718243,0,0,0,0,0,0,0,0.785459478142701,0,0,0,0,0,0,-0.0423481037271149,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0532960830339282,0,0,0,0.038920856008434,4.33680868994202e-19,0,0.0883442014187008,0,0,0,0,0.00211048754446309,-0.0277924863594056,-0.277687513777881,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,-0.00408433931741168,0,0,0,0,0,0,0,0,0,0,-0.00403152117830847,0,0,0,0,0,0.049635551267362,0,0,0,0,0,0,0,0,0,0,0.0484274393579271,0,0,0,0,0.0352192206496355,0,0,0,0,0,0,0,0.177307236477704,0,0.00132833310589282,0.0206923678425451,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.023521051406713,0,0,0,0,0,0.0452193105021065,0,0,0,0,0,0,0,0.0992773207712141,0,0.110211632050837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141730229260293,0,0,0,0,0,0,0.0223426420610348,0,0,0,0,0,0.124378268465291,0,-0.036840484368975,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,-0.353966473399582,0,0,0.0507788983531721,0.00784785995741581,0,0.214716292617219,0,0,-0.210550761495702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152901897810593,0.145400534469859,0,0,0,0,0,0,0,0,0,0,0,-0.0411393501666123,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.0446105143290019,0,0,0.0740321832507739,0,0,0,0,0,0,0.176501505566826,0,0,0.0247392384458974,0,0,0,0,0,0,0,0,0,0,-0.040048072500313,0,0,0,0,0.0675404531203797,0,-0.0113687152827872,0,0,0,0,0,0,0,0,0,0,0,0,0.0155672569672511,0,0,0,-0.104633597492459,0,0
X600315.SH,0,0,0,0,0,0.0699124092362036,0,8.67361737988404e-19,0,0,0,0,0,0,0.156238326046522,0,0,-0.110028370458667,0,0.0372827820165621,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130486127579472,0,0,0.00862789769925651,0,0,0,0,0,0,-1.0842021724855e-19,0.0065713673419693,0,0,0,-0.0625302118125282,0,0
X601992.SH,0,0,0,0,0,0,0,0.021507051685916,0,0,0,0.0433418796216064,0,0.0564353683017597,0,0,0,0,0,0,0,0.0372231389574202,0,0,0,0.107529274849894,-0.0111656980292318,0,0,0,0,0,0,0,-0.114335908878275,0,0,0,0,0,0.00576282785967526,0,0,0,0,0,-0.0363231959476188,0,0,0.0407479111637204,0,-0.0115046089871965,0.00803082301918539,0,0,0,-0.0347858954070484,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.413527122973445,0,0,0,0.201563739931214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210735389646451,0,0,0,0,0.013342022192386,0,0,0,0,0,0,0,0,0,0,-0.000492602345801369,0,0,0,0.00109613103529948,0,0
X000027.SZ,0,0,0,-0.0709539196625383,0,0,0,0,0,-0.0504656626216627,0,0,0,0.0672641189319425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212187558597456,0.0532804261936363,0,0,0.214405288021739,0,0,0,0,0,0,0,-0.00196478348402321,0,0,0,0,-0.0287361177391793,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.00980092131526061,0,0,0,0,0,0,0,0,0,0.0170475207697762,0,-0.0942658017490172,0,0,0,0,-0.386627224503352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464593010537244,0,0.0353231276383084,0,0,0,0,0,0,0,-0.024406603371554,0,0,0,0,-0.00586718173983758,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144119897728639,0.0333668953496351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18662999045226,0,0,0,1.13842566761424,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.565849915803132,0.759954709257981,0,0,0,0,-0.783303535704564,0,0
RealEstate_excess,0,0,0,0.0179687596789558,0,0,0,0,0,0,0,0,0,0,0,-0.0534844837554881,0,0,0,0,0,0,0,0.0201575741387919,0,0,0,0,0,0,0,0,-0.0276306440670881,0,0,0,-0.0761455919125084,0,0,0,-1.0842021724855e-19,0,0,0,0.157860794897404,0,0.00567845371534498,0,0,0,0,0,0.000535181716212068,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.007187270141213,0,-0.0515414760871934,-0.0245973792782109,0,-0.0866400058890724,0,0,0,0,0,-0.0185127660463099,0,0,0,0,0,0,0,0,-0.0244409385829568,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121946852730491,0.0161200382405999,-0.0318299484006619,0,0,0,0,0,0,0,0,-0.065858696405403,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156693205880772,0,0,0,0,-0.00103614266350611,0,0,0,-0.000299770266859088,0,0,0,0,0,0,0,0,-0.000519859151308919,0,0,0,0,0,0,0,0,0.000701243694862165,0,0,0,0,0,0,0,0,0,-0.000413881625445922,0,0,0,0,-0.0014909752063037,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.125008715565184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627280335994597,-0.636949849215808,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011709033159502,0,0,0,0,0,0,0,0,0,-0.00116182389112226,0,0,0,0,-0.00618425807488127,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00166928892420251,0,0,0,0,0,0,0
