,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600111.SH,X600886.SH,X600489.SH,X601992.SH,X600623.SH,X600309.SH,X600660.SH,X300072.SZ,X600299.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X600583.SH,X000723.SZ,X000709.SZ,X000408.SZ,X000898.SZ,X000983.SZ,X600352.SH,X000883.SZ,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X002470.SZ,X000630.SZ,X601699.SH,X002460.SZ,X600021.SH,X000060.SZ,X000012.SZ,X002407.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0406151404453487,1.35525271560688e-20,0.00795183498628971,0,0,0,0,0,0,0,0.0340325397768689,0,0,0,0,0,0,0.0236881421033618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776394090935246,0,0.0186439038053049,0.000826544929952707,0,0,0,0,0,-0.0017390101464664,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0578183278458859,0.0565661427510232,0.0288082638920409,-0.0330235615577781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371223317050036,0,0,0,0.056755591294488,0,0.0371368687907128,0,0,0.022399299571923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.332616598205483,0,0.0394405010468962,0,0,0,0,0,0,0.131431583224103,0.0102938726549742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542232737534877,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.169406630887126,0.0105692041429192,0,0,0,0.0943446671127379,0,0,0,0,0,0,0,0,0.0869213654761044,0,0,0,0.0716382297247481,0,0,0,0,0.0428867207228351,0,0,0,0,0,0.1302619135976,0,0.0119038754763313,0,0,0.0168664541217124,0,-0.0424106154105273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0301481397456086,0,0.0457751901816075,0,0,0,0,0,0,0,0,0,0.376684511946811,0,0,0,0,0,0,0,0,0,0,0,-0.0130085479272524,0,0,0,0,0,0.0202186380409733,0,0,0,0,-0.0247366830845217,0,0,0,0.0626361013670828,0,0,0,0.0873267426144669,0.0713262926531091,0,-0.00766863080623438,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.0995292272908058,0.127043392088657,0,0,0,0,0.0716475566590346,0,0,0,0,0.0103896748269479,0,0,0,0,0,0,0.0988050874991015,0,2.16840434497101e-19,-0.0191322957367014,0,0,0,0,-0.0646833709476839,0,0,0,0,0,0.0612657179514536,0,0,0.0236431110839507,0,0.0364234080404698,0,0,0,0,0.0345107965152047,0,0,0.016360485085558,0,0,-0.00242602447750259,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-0.0613134853530677,0,0,0,0,0,0,0,0,-0.00940509095569679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00857456422141783,0,0,0.054100207634485,0,0.00951388058802972,0,0,0,0.0471304757950667,0,0,0.0475674044698721,0,0,0.0150473179199523,0,0,-0.0351004216402532,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0519346454967074,0,0,0,0,0,0,0.0131592246960061,0,0,0,0,0.0471792145544644,0,0,0,0,0,0,0,0.06910347763659,0,0,0,0.0457176143743919,0,0.0676282672455379,0,0,0.0104256778072848,0,0,0,0,0,0.333400628537941,0,0,0,0,0,0,-0.027862580134274,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0380140854691818,0,0,0,0,0,0,0,0,0,0,0,-0.0425708260854116,0,0.0589151974634701,0,0,0,0,0,0,0,0.0476826038724513,0,0,0,0.00279065279783243,0,0.121718364215466,0,0,0.030739900586382,0,0,0,0.112090419840375,0,0.0796024442109785,0.0594141939772509,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203161141751206,0,0,0,0,-0.0194977676772464,0,0,0.0662164614503652,0,0,0,0,0.0377143822543661,0.489704516473188,0,0,4.33680868994202e-19,0,0,0,-0.0619482560302851,0,0.159724949171857,0,0,0.117766990137792,0.143397689861103,0,0,0.00378347921497031,0.0177566822536374,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00751241078714183,0,0.627746921465383,0,0.289305258946471,0,0,-0.113507401971161,0,0,0,0,0,0,0,0,0,0,-0.167683040696244,0,0,0,0,-0.0437515059922804,0,0,0,0,0,0,0,0,0,0,0.0901455205013264,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0350446292600935,0.0389622866218094,0,0.0295822133110488,0,0.000807984322987702,-0.0086480923364107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00542241586453998,0,0,0,0.0267460824633101,0,0.0826636736626697,0,0,0,0,0.0337261565561868,0,0,0,0.019156084616945,0,0,0,0,0,0,-0.00616127524617957,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0936956153527337,0,0,0.0366047584011379,0,0,0,0,0.0893941857122105,0.122145457235442,0,0,0,0,0,0.0479112078355379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594139722083248,0,0,0,0,0,0.012314698440233,0,0,0.0797343366635591,0.167868544706116,0,0,-0.0424269336808893,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.00808290531705542,-0.0699724183472421,0,0,0,0,0,0,0.00887838385084534,0,0,0,0,0,0,0.0603624305484373,0,0,0,0,0,0,0,0,0,0,0.0834459515989016,0,0,0.0259142169092065,0,0,0,0,0,0,0.0114141022458017,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0960154040175689,0,0,0,0.0465896294646416,-0.0121444972375695,0,0,0,0,0,0,0,0.287796977407568,-0.0161859977717702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182328866790166,0,0,0,0,0.0151251665168354,0.00803960075831416,0,0,0,0,0.0157926364750182,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.134810077798204,0,0,0,0,0,0,0,0.13530021716543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112770255778245,0,0,0,0,0.446485685982118,0,0,0,0.170585615340282,0,0,0,0.0209351746691976,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0468187341228114,0.0665043126134331,-0.0147225870449595,0,0.048072625913819,0,0,0,0,0.0115988920147363,0,0,0,0,0,0,0,0,0,0.0338547212783014,0,0.0423559393051506,0,0,0,0.0915153738173018,0,0,0,0,0.0276631299874705,0,0,0,0,0,0.195606080892677,0,0,0.0320642253221271,0.0448347462317944,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.819868281850582,0,0,0,0,0.00514201570426823,0.0714730774097161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195645125380429,0,0,0.0799512837929037,0,0.0232919254214253,0,0,0,0,0,0,0,0,0.110754783408661,0,0,0,0,0,0,0.0464512407922425,0,0.165460590943484,0,0,0,0,-0.0281595027131635,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0605626480886975,0,0,-0.0428467312228637,0,0,0,0.256997124241758,0,0,0,0,0,0,-0.0328638561969801,0,0,0.0538320206272016,0,0,0,0.0270431146082071,-0.0187949485973428,0,0,0,0,0,0,0,0,0.0557310191472621,0,0,0,0,0,0.00841907200673327,0,0,0,0,0,0,0,0.0120859573133762,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.661726972670041,0,0,0,0,0.246187076151103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630002435950305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120611370291983,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148064083856117,0.0803311005615944,0,0,0,0,0.00919279963017407,0,0,0,0,0,0,0,0.155864946092578,0,0,0,0,0,0,0.169512847109443,0,0,0,0,0,0,0,0,-0.0112682330767052,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,-0.0505122195601208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555900054829428,0,0,0,0,0,0,0,0,0,0,0,0.0664778737937452,0,0,0.130319410794032,0,0,-0.0849858547739368,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.0365539596257894,0,0,0,0,0,0,0,0,0,0,0.00489322686280768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356467754362142,0,0,0,0,0,0.172248460617219,0.0252799773385709,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0166845039143345,0,-0.00445650866914268,0,0,0.139431720252446,0,0.0820873184778583,0,0,0,0.0303355315280462,0,0,0,0,0,0,0,0,0,0.0456999709600061,0,0,0,0,0,0,0,0,0,0.158746205614416,0,0,0.00259166736447216,0.0409195151024868,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753863426491788,0,-0.0022872549979903,0,0,0,0,0,0,0,0,0.257251604978129,0.00989030605593635,0,0,0,0.054966305934243,0,0.02967318586329,0,0,0,0,0.352483459006096,0,0,0,0,0,0,0,0,-0.0246313621780278,0,0,0.0321686941146557,0,0,0,0,0,0
X600299.SH,0,0,0,-0.0927740939154928,0,0,0,0,0,0.0654441268050945,0,0,0,0,0,0,0,0,0,-0.000122754565244731,0,0,0,0,0,0,-0.0533105950945097,0,0,0.0402098266754446,0.16171232924055,0.239107455595493,0,0.19098374825845,0,0,0,0,0,0,-0.0229764952790833,0,0,0,0,0,0,0.0878652832607378,0.0389715056450915,0,0,0.0102946410528601,0,0.0112540799073103,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.0203963619936518,0,0,0,0,0.0390423236786064,0,0,0,0,0,0,0.0975642400672741,0,0.136747674206618,0,0.22140323740926,0,-0.00161819413701723,0,0,0,0.0727607667300135,0,-0.0197182782320191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627081318139558,0,0,0,0.134498261442417,0,0.0278815422309611,-0.124482605073854,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33828247660271,0,0,0,0.151589702342063,0,0.0913239092185512,0,0,4.33680868994202e-19,0,0,0,0,0,0.0472356076805133,0,0,0,0,0,0,0.0408560409591309,0,0,0.231843326697671,0,0,0.179812274982666,0,0,0.0621886051254998,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00941732977268169,0,0,0,0,0,0,0.0332294448344956,0,0,0.0769018044541133,0,0,0,0,0,0,0,0,0,0,0,0,0.0424479367686046,0,0,0,0.112439955979464,0,0.190607408195593,0.0091971335576076,0.151719282460594,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.239972197494531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413769013644903,0,0,0,0.427873144676559,0,0,0,0,0.0822846576425341,0,0,0,0,0,-0.191882058476959,0,0,0,0.27873908266527,0,0,0,0,0.0475371605112783,0,-0.341108724945898,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.229032478653573,0,0,0,0,0,0,0,0,0,0,0,0,0.0197640949028341,0,0,0.0164291037388674,0,0,0,0,0.0136293419160649,0,0,0,0.0606659358187098,0,0,0,0,0,0,0.0891602031914507,0,0,0,0.100496710967092,0.0093822986090635,0,0,0,0,0,0.0283066537965982,0.0099237156205235,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.0955285240955721,0,0,0,0,0,0.0984598867689797,0.121366591415834,0,0.0108752904027705,-0.146537474692345,0,0.0215997953323591,0,-0.00868233059717781,0,0,0.143349122133423,0,0,0,0,0,0,0,0,0,0,0.0512531513989692,0,0,0,-0.0444992315878409,0,0,0,0,0,0,0,0,-0.0486781961595919,-0.0684482279840772,0,-0.0363426105087672,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0979344167646121,0,0,0.0544527121981761,0,0,0,0,0,0,-0.0107699201185977,0,0.0636828907679999,0,0,0.0935425964496676,0,0,0,0,0,0,0,0,0,0,0.0148671804619571,0,0,0,0,0,0,0.0481957735498643,0,0.17059869617645,0.0281229772187227,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.088974838694618,0,0,0,0,0,0,0,0,0,0.0431505612110268,-0.0997925499543839,0,0,0.086459285816482,0,0,0.393151469641621,0,0,0,0,-0.0542964365940494,0,0,0,0,0,0,0,0,0.0867384918033029,0,0.0699621801879711,0,0,0,0,0,0,0,0,0,0,0.0251464140100558,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0101229560205566,0,0.0865586199322314,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0313802529434387,0,0,0,0,0,0,0,0,0.0420365063711929,0,0.134669461170242,0,0,0,0,0,0,0.10269057032139,0,0,0.0845661610911113,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.437549528925592,0,0,0,0,0,0,0,0.0416594099308892,0,0,0,0,0,0,0,0,0,0.0972584997474116,0,0.0553178908728724,0,0,0,0,0,0,0,0,0,0,0.0819876341427467,0,0,0,0.369454314571202,0,0,0,0,0,0,0,0.0434374198479933,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.126419727798977,0,0,0,0,0,0,0,0,0,0,0,0.040658938251436,0.062825670230989,0,0.0294460447750443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111288726555244,0,0.168552514403253,0,0,0,0.0444783025180982,0.0372002586054219,0.116767284328691,0.00502307388348489,0,0,0,0,0,0,0,0,0,0,0
