,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X600547.SH,X601600.SH,X600688.SH,X600795.SH,X600362.SH,X600188.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X601992.SH,X600886.SH,X600660.SH,X600111.SH,X600489.SH,X600309.SH,X000898.SZ,X600299.SH,X601158.SH,X000723.SZ,X002466.SZ,X000792.SZ,X000959.SZ,X600623.SH,X002075.SZ,X000709.SZ,X600583.SH,X000408.SZ,X000883.SZ,X600352.SH,X000983.SZ,X000630.SZ,X000539.SZ,X600098.SH,X000027.SZ,X600549.SH,X002092.SZ,X000012.SZ,X000060.SZ,X601699.SH,X000937.SZ,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0323069292312008,0,0.0477634540556208,0.00205967295328106,0,0,0.0347108029614219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210517251309869,0.181575459359117,0,0,0,0,0,0,0,0,0.00655402507196142,0.0115437993252166,0,0.0456250824837479,0,0,0,0,0,-0.0128683044773423,0,0,0,0,0,0
X600028.SH,0,0,0.0267123069018137,0,0,0,0,0,-0.0117023632151887,0.0181522635091574,0,0,0,0,0.00819060233674372,0,0,0,0,0,0,0,0,0,0,0,-0.0391571273408281,0,0,0,0,0,0,0,0.351442611868842,0,0,0,0.00845381784931482,0,0,0,0,0,0.0598023398225432,-0.0139894602299192,0,0,0,0,0,0,-0.00707592068330023,0,0,0,0,0,0
X601088.SH,0,0.0067744141401165,0,0,0,0,0,0.208905637159563,0,0,0.079856966117783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0866919310941519,0,0.147267586156546,0.0562658078827576,0,0,0,0,0.0414667202930687,0,0,0,0.0087643046264344,0,0,0.029497519298237,0,0.0168799095487875,0,0,0,-0.0701042965887068,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.039767159614864,0,0,0,0,0,0,0,0,0,0,0,0.101765141642076,0,0,0,0,0,0,0,0.0230579758998467,0,-0.0128207602905466,3.46944695195361e-18,0,0,0.0848352175420865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015059545668081,0.0341618464737732,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.111564016511392,0,0,-0.0941643433698276,0.00502357764754692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130346349493016,0,0,0,0,0,0,0,0,0.0529941882093186,0,0,0,0,0,0,0.0280434284660376,0.16477854913772,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0201500417807971,0,0,0,-0.0379289338976017,0,0,0,0,0.0629627509385631,0.0582006441441578,0,0,0,0,0,0.0766337087140448,0,0,0,0.0664178076875123,0,0,0,0,0,0.0829474170719988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00983069118276127,0,0,0,0.0582636765837359,0,-0.0060965144135174,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0134104807777724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167239856078124,0,0,0,0,0,0,0.0954565165353539,0,0,0,0.0886917378110484,0,0,0,0,0,0,0,0,0,0.0613751150230189,0,0,0.0514192071646107,0.0231916870149991,0,0.0596719428896586,0,-0.0113210288086269,0.00213105652415675,0,0,0,0,0,0
X601898.SH,0,0,0.222021894952208,0,0,0,0,0,0,0,0,0,0.04133190990033,0.0477237690237171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948060197362325,0,0,0,0,0,0.0383887519763373,0,0,0.22947863957308,0.00428907127892544,0,0,-0.0113387229244598,-0.0701618112923268,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566478990787632,0,0,0,0,0,0,0,0,0,0.955759165561937,0,0,0,0,0,0,-0.0715484127888976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720427133159139,0.0264155831769378,0,0,0,0,0,0,-0.0077543392142246,0,0,0,-0.000347162881074268,0,0
X601600.SH,0,0,0,0,0,0,0,0.127885819340988,0,0,0,0,0,0,0,0,0,0,0,0,0.0756341065883853,0,0,0,0,0,0,-0.00705217684226522,0,0,-0.0130084762331596,0,0,0,0,0,0,0,0,0.276631699460382,0,0,0,1.73472347597681e-18,0,0.0800749616538703,0.274058685800162,3.46944695195361e-18,0,0,0,-0.0175878635478067,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0355730026133893,0,0,4.33680868994202e-19,-0.0150595921720037,0,0,0,0,0,0,0,0,0,0,0,0.0524225733834196,0,0,0,0,0,0.00544123894079299,0,0,0.165585157159614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568504272222315,0,0.058701211535317,0,0,2.16840434497101e-19,0,0,-0.0073310890324031,0,0,0,0,0,0
X600795.SH,0,0,0,0,-0.0217119762281801,0,0,0,0,0,0,0,0.0234123764633863,0,0.0195818037074759,0,0,0,0,0,0.0601894021052509,0,0,0,0,0,0.0747447924992307,0,0,0.119628772390182,0,0,0,0,0,0,0,0,0,0,0,0.0354141742858211,0,0,0.0399208703646595,0,0,-0.0190887085132609,0,0.0316174206035244,0,-0.031744336824133,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.102849078243431,0,0,0,0,0,0.0185398858513731,0,0,0,0,0.0742895604906154,0,0,0,0,0,0,0,0,0.0219185842483411,0,0,0,0,0,0,0,0,0,0,0,0.496265975259396,0,0,0,0.060114067437401,0,0,0,0,0.239109962276635,0,-0.0259111530415178,0,-0.0208446125098217,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.110087442085198,0,0,0,0,0.0666384771736674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230286716647931,0,0,0,0,0.17108962229979,0,0.0690733233364571,0,0.187379617872285,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138341164166566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100234603673897,0,0.0443009033060396,0,0,0,0,0.149798182919926,0,0.090411622836975,0,0,0,0.0656347533246992,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113243069138815,0,0,0,0,0,0,0,0,0.0560013849621083,0,0,0,0,0.0935907801140727,0,0,0,0.00350867688922088,0,0,0,0,0.020747274412073,0,0,0.00270773944104267,0,0,0.109552538697927,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.010453407755358,0.341544171615029,-0.0575776292545556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203314351318018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554606147408624,0,0,0.0809371532599099,0,0,0,0,0,0,0.277587602716321
X600027.SH,0,0,0,0,0,0,0,0,0,0.072755403279478,0,0,0,0,0.0295797507517991,0,0,0,0,0.121124482785091,0.0552609089870392,0,0,0,0,0,0,0,0,0.0490824701589195,-0.00653343717332663,0,0,0,0,0.0321492230007746,0,0,0,0,0,0,0,0,0.0130278730374567,0,0,0,8.67361737988404e-19,0,0,-0.0145499195551524,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0675011257570783,0.0276784180673074,0,0,0,0,0,0,0,0.0833008832553108,0,0,0,-0.0793590806804309,0,0,0,0,0,0,0,0,0,-0.0186730173049271,0,0,0,0,0,0,0,0.0478328670993671,0,0,0,0,0.0528061399204028,0.135087337586923,0,0,0,0.0250325495444002,0,0,0.0160282392948288,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0112631337014315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184746277009099,0.192678554970951,0,0,-0.0672595183678669,0,0,0.00534796464276798,0,0,0,0,0,0,0.0389223779056162,0.0627046029507253,0,0,0,0,-0.0442224260688679,0.0150530957144783,0.10096312176878,0,0.022525922371193,0,0,0,0,0,0,0,0,0.0621698870235495,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319755957353465,0,0,0,0,0,0,0,0.106875248045435,0,0,0,0,0,0,0,0.0171847414721649,0,0,0,0,0,0,0,0.00928232598916129,0.0677895479174196,0,0.271421521005802,0,0,0.0113715342888301,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124748130128356,0,0.0373910096918344,0,0,0,0.00981577748444201,0,0,0.0684531509660609,0,0,0,0,0,0,0,0,0.020536448062039,0.10543537607727,0,0,0,0.31468613278521,0,0,0,0,3.46944695195361e-18,0.0319966709834637,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.815123590355377,0,0.0390083494786896,0,-0.0633616415571801,0,0,0,0.0263553378255691,0,0,0,0,0,0,0,0,0,0.0301357846851402,0,0.00184104758448169,0,-0.0549117712169593,0,0.186186487419477,0,0,0,0,0.0528947901725921,0,0,0,0,0,0,0.0175505663413035,0.0196770572173027,0,0.0205482209722773,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0175464468507668,0,0,0,0,0.0340294089541177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303809679612492,0.115662062467035,0,0,0,0,0,0,0,0,0,0,0.0774991575070012,0,0.0647754790798915,0,0,0,0,-0.0966175377276994,0,0.299318038847082,0,0.0551913670619187,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.0930023652293764,0,0,0,0,-0.0890818859456359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538306042559807,0,0,0.0546939380067848,0,0,0,0,0,0,0,0,0,0,0.00127916917491081,0,0.261996534745038,0,0,0,0,0.0528923273758453,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.224207954656147,0,0,0,0,0,0,0,0,0,0,0,0.0988781330776232,0,0,0,0,0,0,0,0.0382542954197585,0,0,0.193979200702092,-0.00286223569778613,0,0,0,0,0,0,0,0,0,0,0,0,0.08506241649445,0,0,0,0,0,0,0,-0.0959614075531967,0.0411228630547683,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0297940830622932,0,0.0459905716226597,0,0,0,0,0,0.14655283911261,0,0.0089870265702495,0.0768389644445907,0.0292230363825258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189979964985544,0,0.10086509556935,0,0,0,0,0,0,0,0.0780735254840262,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0415938233232806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137775214094617,0.230757989933011,0,0,0,0,0,0,0,0,0,-0.360442929981023,0,0,0,0.361211139678833,0,0.152783315611282,0,0,0,-0.014051191685036,-0.0518607967125303,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,-0.0408852974043772,0,0,0,0,0.0596528494874919,0.013137935028889,0,0,0,0,0,0,0,0,-0.0109208507956264,0.104591626344944,0,0,0.129461379140791,0,0.124799965246457,0.0496510391668939,0.111715050752598,0,0,0,0,0,0,0,0,0,0.114119574315482,0,-3.46944695195361e-18,0,0.044927629675646,0.0842614352039777,0,0,0.0436143149536386,0,-0.0506655146016337,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.0662344890622209,0,0.0440641196630575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944894911166837,0,0,0,0,0,0,0,0,0,0,0,0.0778396015675182,0.0113907556189628,0,0,0,0.189535082618846,0,0.0743280066022678,0.0591228712213514,0,0,0,0,0,-0.0173593453767963,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.469601796232425,0,0,0,0,0,-0.420179694960578,0,0,0,-0.159623176648776,0,0,0,0,0,0,0,-0.00822311786275633,0,0.0389230406367209,0,0,0,0,0,0,0,-0.203070621710395,0.106463745486139,0,0,0,0,-0.0735893010026566,0,0,0,0,0,-0.0240772607062359,0,0,0,0,0,0,-0.0339762046464459,0.0115709130821202,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0.0275388937757903,0,0,0,0,0,0,0,0,0,0,0,-0.000376199441663552,0,0,0,-0.147382238714265,0,0,0.161060722449129,0.175166708232468,0.221177552507069,0,0,0,0,0,0,0,0,-0.0213106910866006,0.110909566816431,0,-0.143970135613126,0,0,0.139506205424026,0,0,0,0,0,0,0.0371091030682415,-0.0634776183702231,0,0,0,0,0,0
